Difference_threshold,Permutation_FDR_cutoff,N_edges,N_nodes,N_valid_KO_p,KO_P_min,KO_P_1pct,KO_P_5pct,KO_P_10pct,KO_P_25pct,KO_P_median,KO_P_75pct,KO_P_90pct,KO_P_95pct,KO_P_99pct,KO_P_max,KO_FDR_min,KO_FDR_1pct,KO_FDR_5pct,KO_FDR_10pct,KO_FDR_25pct,KO_FDR_median,KO_FDR_75pct,KO_FDR_90pct,KO_FDR_95pct,KO_FDR_99pct,KO_FDR_max,N_KO_FDR_0.001,N_KO_FDR_0.005,N_KO_FDR_0.01,N_KO_FDR_0.05,N_KO_FDR_0.1,N_KO_FDR_0.2
0.05,0.001,505755,6395,505755,0.0,0.0280049391530718,0.0709876543209876,0.1025443485757329,0.175087026451086,0.2923740438838315,0.432302579364089,0.5401601519293306,0.5659881844738837,0.6505928212526486,0.867882429939906,0.0,0.5571193953326801,0.5571193953326801,0.5571193953326801,0.5571193953326801,0.5571193953326801,0.5708682255671965,0.5916619247198158,0.5957041954828438,0.6570548249886343,0.867882429939906,4,4,4,4,4,4
0.05,0.002,544617,6395,544617,0.0,0.0280049391530718,0.0691428992535627,0.1025443485757329,0.1713731965393057,0.2894032248467901,0.432302579364089,0.5402888185220542,0.5660081326555616,0.6539897042861198,0.867882429939906,0.0,0.5499359279442865,0.5499359279442865,0.5499359279442865,0.5499359279442865,0.5499359279442865,0.5686153462346668,0.5915538425966372,0.5957979767930865,0.6605807504672694,0.867882429939906,4,4,4,4,4,4
0.05,0.005,574974,6395,574974,0.0,0.0280049391530718,0.0690715151669583,0.1017330374542646,0.1713731965393057,0.28281957430872096,0.4295066141817934,0.5399861633035797,0.5659881844738837,0.6601643701079597,0.867882429939906,0.0,0.5419568423579659,0.5419568423579659,0.5419568423579659,0.5419568423579659,0.5419568423579659,0.5652550143350712,0.5911634709450614,0.5956672213654243,0.6668294872492943,0.867882429939906,5,5,5,5,5,5
0.05,0.01,585031,6395,585031,0.0,0.0280049391530718,0.0691428992535627,0.1017330374542646,0.1713731965393057,0.2796582909046579,0.4289577393237423,0.5396051967354207,0.5659881844738837,0.6623796704761723,0.867882429939906,0.0,0.5391921955106946,0.5391921955106946,0.5391921955106946,0.5391921955106946,0.5391921955106946,0.5638992682047494,0.590974800250521,0.5955739142846824,0.6690365169771681,0.867882429939906,5,5,5,5,5,5
0.05,0.02,587689,6395,587689,0.0,0.0280049391530718,0.0691428992535627,0.1017330374542646,0.1713731965393057,0.2796582909046579,0.4286915072353132,0.5394331102134865,0.5659881844738837,0.6642474105792057,0.867882429939906,0.0,0.5388089829308762,0.5388089829308762,0.5388089829308762,0.5388089829308762,0.5388089829308762,0.5636972185706359,0.5910022388649845,0.5956154650416008,0.6709540619105769,0.867882429939906,5,5,5,5,5,5
0.05,0.05,588256,6395,588256,0.0,0.0280049391530718,0.0691428992535627,0.1017330374542646,0.1713731965393057,0.2796582909046579,0.4286915072353132,0.5396051967354207,0.5659881844738837,0.6645901457891814,0.867882429939906,0.0,0.5388418993257311,0.5388418993257311,0.5388418993257311,0.5388418993257311,0.5388418993257311,0.5637163174433478,0.5910366267819798,0.5956546743151881,0.6712898525912595,0.867882429939906,5,5,5,5,5,5
0.05,0.1,588302,6395,588302,0.0,0.0280049391530718,0.0691428992535627,0.1017330374542646,0.1713731965393057,0.2796582909046579,0.4286915072353132,0.5396051967354207,0.5659881844738837,0.6645901457891814,0.867882429939906,0.0,0.5388470867146611,0.5388470867146611,0.5388470867146611,0.5388470867146611,0.5388470867146611,0.5637234779033882,0.5910400181031124,0.5956586265109262,0.6712927811644821,0.867882429939906,5,5,5,5,5,5
0.05,0.2,588307,6395,588307,0.0,0.0280049391530718,0.0691428992535627,0.1017330374542646,0.1713731965393057,0.2796582909046579,0.4286915072353132,0.5396051967354207,0.5659881844738837,0.6645901457891814,0.867882429939906,0.0,0.5388470481420137,0.5388470481420137,0.5388470481420137,0.5388470481420137,0.5388470481420137,0.5637233465859317,0.5910396884999477,0.5956583611237812,0.671292723624513,0.867882429939906,5,5,5,5,5,5
0.1,0.0001,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
0.1,0.0005,384671,6395,384671,0.0,0.0280049391530718,0.0660435616484202,0.1017330374542646,0.1713731965393057,0.2948085132054494,0.432302579364089,0.534000706962326,0.5640738686113109,0.633544738640307,0.803727698276695,0.0,0.5574650806743323,0.5574650806743323,0.5574650806743323,0.5574650806743323,0.5574650806743323,0.5701138236159886,0.5883486313195759,0.5923494931594803,0.639492953576963,0.803727698276695,4,4,4,4,4,4
0.1,0.001,455717,6395,455717,0.0,0.0280049391530718,0.0648689883036682,0.1017330374542646,0.1699735536175682,0.2948085132054494,0.4325393789024877,0.5402888185220542,0.5659881844738837,0.6414590144074656,0.8151694058535253,0.0,0.5576305959753561,0.5576305959753561,0.5576305959753561,0.5576305959753561,0.5576305959753561,0.575670459212073,0.5913635799079867,0.5950789787349197,0.6479367180867295,0.8151694058535253,4,4,4,4,4,4
0.1,0.002,489640,6395,489640,0.0,0.0280049391530718,0.0644889862427802,0.0984751376626397,0.1632805280693963,0.2901467043328506,0.432302579364089,0.5402888185220542,0.5659881844738837,0.644204138815735,0.8151694058535253,0.0,0.5485214358236198,0.5485214358236198,0.5485214358236198,0.5485214358236198,0.5485214358236198,0.5725471884988595,0.5909630609648335,0.594929070706972,0.6506999755127085,0.8151694058535253,4,4,4,4,4,4
0.1,0.005,515516,6395,515516,0.0,0.027396043909112,0.0644889862427802,0.0960875584746205,0.1608403538502108,0.2853942556041886,0.432302579364089,0.5402888185220542,0.5659881844738837,0.6448864998922537,0.8151694058535253,0.0,0.5393361891627168,0.5393361891627168,0.5393361891627168,0.5393361891627168,0.5393361891627168,0.5684314015683423,0.5903296249934038,0.5945850500023203,0.6513313850072099,0.8151694058535253,5,5,5,5,5,5
0.1,0.01,523693,6395,523693,0.0,0.027396043909112,0.0644889862427802,0.0957153107386641,0.1608403538502108,0.2831857199893183,0.431871164026052,0.5401568845447232,0.5659881844738837,0.6448864998922537,0.8151694058535253,0.0,0.5362250521525429,0.5362250521525429,0.5362250521525429,0.5362250521525429,0.5362250521525429,0.5667976452991543,0.5900259182401585,0.5943724889743436,0.6513654149174787,0.8151694058535253,5,5,5,5,5,5
0.1,0.02,525739,6395,525739,0.0,0.027396043909112,0.0644889862427802,0.0963117369217116,0.1608403538502108,0.2828655722100331,0.4314479717306355,0.5399861633035797,0.5659881844738837,0.6448864998922537,0.8151694058535253,0.0,0.5356802336047424,0.5356802336047424,0.5356802336047424,0.5356802336047424,0.5356802336047424,0.5664691784425903,0.5899821262845759,0.5943431573255046,0.6513662272253766,0.8151694058535253,5,5,5,5,5,5
0.1,0.05,526166,6395,526166,0.0,0.027396043909112,0.0644889862427802,0.096640063852772,0.1608403538502108,0.2828655722100331,0.4313893484824445,0.5399861633035797,0.5659881844738837,0.6448864998922537,0.8151694058535253,0.0,0.5356301632809632,0.5356301632809632,0.5356301632809632,0.5356301632809632,0.5356301632809632,0.5664382243318135,0.5899945615637041,0.5943605097942227,0.6513759206761591,0.8151694058535253,5,5,5,5,5,5
0.1,0.1,526200,6395,526200,0.0,0.027396043909112,0.0644889862427802,0.096640063852772,0.1608403538502108,0.2828655722100331,0.4313893484824445,0.5399861633035797,0.5659881844738837,0.6448864998922537,0.8151694058535253,0.0,0.5356273591745807,0.5356273591745807,0.5356273591745807,0.5356273591745807,0.5356273591745807,0.5664395816413872,0.5899957100941091,0.5943621431111951,0.6513767474922189,0.8151694058535253,5,5,5,5,5,5
0.1,0.2,526204,6395,526204,0.0,0.027396043909112,0.0644889862427802,0.096640063852772,0.1608403538502108,0.2828655722100331,0.4313893484824445,0.5399861633035797,0.5659881844738837,0.6448864998922537,0.8151694058535253,0.0,0.5356280296474797,0.5356280296474797,0.5356280296474797,0.5356280296474797,0.5356280296474797,0.5664396583900667,0.5899954242567901,0.5943619166105792,0.6513766976593324,0.8151694058535253,5,5,5,5,5,5
0.15,0.0001,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
0.15,0.0005,338031,6395,338031,0.0,0.0244100332032985,0.0644889862427802,0.0936459642334688,0.1608403538502108,0.2982502755686063,0.432302579364089,0.5259312138221713,0.554646423221937,0.6169919341085934,0.7248487901883902,0.0,0.564976073362081,0.564976073362081,0.564976073362081,0.564976073362081,0.564976073362081,0.5701683215844708,0.5835702060469147,0.5835702060469147,0.6230225340578205,0.7248487901883902,4,4,4,4,4,4
0.15,0.001,397533,6395,397533,0.0,0.0244100332032985,0.0634934236838424,0.0936459642334688,0.1592472128313855,0.2956955140756954,0.432302579364089,0.5329946531914245,0.5566385607245096,0.6207919384367081,0.7248487901883902,0.0,0.5612871473293392,0.5612871473293392,0.5612871473293392,0.5612871473293392,0.5612871473293392,0.5736640555105977,0.5852832751900232,0.5859250097586909,0.6270625480702495,0.7248487901883902,4,4,4,4,4,4
0.15,0.002,425514,6395,425514,0.0,0.0244100332032985,0.061055826032767,0.0936459642334688,0.1511252783392538,0.2904586999895643,0.432302579364089,0.5329946531914245,0.5562515042020313,0.6222798745570928,0.7248487901883902,0.0,0.5505880894678208,0.5505880894678208,0.5505880894678208,0.5505880894678208,0.5505880894678208,0.5703805339972351,0.5849602519459264,0.5853531207640318,0.6285548763543385,0.7248487901883902,4,4,4,4,4,4
0.15,0.005,445378,6395,445378,0.0,0.0244100332032985,0.061055826032767,0.0935780264853634,0.1494927998498016,0.2853942556041886,0.432302579364089,0.5314412829163628,0.5562515042020313,0.621905669061629,0.7248487901883902,0.0,0.5411093341338409,0.5411093341338409,0.5411093341338409,0.5411093341338409,0.5411093341338409,0.5666500700004781,0.5843812741456199,0.5848189717212333,0.6281835838479617,0.7248487901883902,5,5,5,5,5,5
0.15,0.01,450977,6395,450977,0.0,0.0244100332032985,0.061055826032767,0.092744094722437,0.1494927998498016,0.2828655722100331,0.4316393146353512,0.5309228615658013,0.5556941838757032,0.6213099031517297,0.7248487901883902,0.0,0.5383442170866798,0.5383442170866798,0.5383442170866798,0.5383442170866798,0.5383442170866798,0.5652821740118328,0.5841371386527595,0.5845893292501781,0.6275832727326144,0.7248487901883902,5,5,5,5,5,5
0.15,0.02,452277,6395,452277,0.0,0.0244100332032985,0.061055826032767,0.09297550422287552,0.1494927998498016,0.2821924097256063,0.430986001414731,0.5309228615658013,0.5554966719956067,0.6213099031517297,0.7248487901883902,0.0,0.5378206557009921,0.5378206557009921,0.5378206557009921,0.5378206557009921,0.5378206557009921,0.5649943903394988,0.5841117965164508,0.5845675723994574,0.62758468150608,0.7248487901883902,5,5,5,5,5,5
0.15,0.05,452546,6395,452546,0.0,0.0244100332032985,0.061055826032767,0.09331625687268474,0.1494927998498016,0.2820870202201805,0.4307793358478164,0.5309228615658013,0.5555341597335199,0.6214703256023285,0.7248487901883902,0.0,0.5377604298754017,0.5377604298754017,0.5377604298754017,0.5377604298754017,0.5377604298754017,0.5649486285389537,0.5841178187380757,0.5845743189369106,0.6277443568076446,0.7248487901883902,5,5,5,5,5,5
0.15,0.1,452563,6395,452563,0.0,0.0244100332032985,0.061055826032767,0.0933205735514423,0.1494927998498016,0.2820870202201805,0.4307793358478164,0.5309228615658013,0.5555416572811008,0.6214703256023285,0.7248487901883902,0.0,0.5377501634296444,0.5377501634296444,0.5377501634296444,0.5377501634296444,0.5377501634296444,0.5649437626710954,0.5841180121252917,0.5845745583188212,0.6277441187518226,0.7248487901883902,5,5,5,5,5,5
0.15,0.2,452565,6395,452565,0.0,0.0244100332032985,0.061055826032767,0.0933205735514423,0.1494927998498016,0.2820870202201805,0.4307793358478164,0.5309228615658013,0.5555366589160469,0.6214703256023285,0.7248487901883902,0.0,0.5377505088390873,0.5377505088390873,0.5377505088390873,0.5377505088390873,0.5377505088390873,0.5649429984300225,0.5841178749623275,0.5845744267788544,0.627744090746443,0.7248487901883902,5,5,5,5,5,5
0.2,0.0001,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
0.2,0.0005,288259,6395,288259,0.0,0.0244100332032985,0.0579903181645727,0.0870160969502693,0.1608403538502108,0.2948085132054494,0.4248540262260245,0.5034497141817064,0.5499676009952985,0.5807508208461308,0.6596168113973184,0.0,0.551856691530027,0.551856691530027,0.551856691530027,0.551856691530027,0.551856691530027,0.551856691530027,0.5592120336750463,0.5692783454211584,0.5865171266227024,0.6596168113973184,4,4,4,4,4,4
0.2,0.001,334759,6395,334759,0.0,0.0244100332032985,0.0579903181645727,0.0863603458876261,0.1548991753676118,0.290905131079996,0.4254057513973088,0.5065836113496478,0.5521146665850665,0.5823480296000764,0.6596168113973184,0.0,0.5449726885369823,0.5449726885369823,0.5449726885369823,0.5449726885369823,0.5449726885369823,0.5527279484267499,0.562785159316536,0.5695941455188218,0.5882292857255982,0.6596168113973184,4,4,4,4,4,4
0.2,0.002,356216,6395,356216,0.0,0.0237747382139648,0.0579903181645727,0.0855588910126731,0.1494927998498016,0.2853942556041886,0.4205022464247139,0.5065836113496478,0.5536304328096472,0.5845531813681241,0.6596168113973184,0.0,0.5341054136837804,0.5341054136837804,0.5341054136837804,0.5341054136837804,0.5341054136837804,0.5501755680871406,0.5627226301974194,0.5695299613280376,0.5904474452850555,0.6596168113973184,4,4,4,4,4,4
0.2,0.005,370359,6395,370359,0.0,0.0233641505881588,0.0567819150828725,0.0855588910126731,0.1479564123409226,0.2794219015587824,0.4179449746642062,0.5056393975216281,0.554646423221937,0.5871461194147538,0.6596168113973184,0.0,0.5258840831163154,0.5258840831163154,0.5258840831163154,0.5258840831163154,0.5258840831163154,0.5478527836869518,0.5618183503388965,0.5694342884730412,0.5930726989192349,0.6596168113973184,5,5,5,5,5,5
0.2,0.01,373756,6395,373756,0.0,0.0225409243176855,0.0567819150828725,0.0855588910126731,0.1479564123409226,0.278375685717822,0.4175093096635965,0.5050547951618006,0.554646423221937,0.5870911406391257,0.6596168113973184,0.0,0.5237109391830849,0.5237109391830849,0.5237109391830849,0.5237109391830849,0.5237109391830849,0.5470698250335146,0.5610775866521636,0.5693479313872051,0.5930188540098295,0.6596168113973184,5,5,5,5,5,5
0.2,0.02,374512,6395,374512,0.0,0.022500058022496522,0.0567819150828725,0.0855588910126731,0.1479564123409226,0.2778191936928897,0.4175093096635965,0.5050547951618006,0.554646423221937,0.5871461194147538,0.6596168113973184,0.0,0.5232646982873375,0.5232646982873375,0.5232646982873375,0.5232646982873375,0.5232646982873375,0.5468984781884481,0.5610102131512118,0.5693439970335104,0.5930718976029837,0.6596168113973184,5,5,5,5,5,5
0.2,0.05,374656,6395,374656,0.0,0.02252026158416299,0.0567819150828725,0.0855588910126731,0.1479564123409226,0.2776549224125454,0.4175093096635965,0.5050547951618006,0.554646423221937,0.5871461194147538,0.6596168113973184,0.0,0.5232010018548944,0.5232010018548944,0.5232010018548944,0.5232010018548944,0.5232010018548944,0.5468769642645219,0.5610062834241738,0.5693506776772372,0.5930743938989514,0.6596168113973184,5,5,5,5,5,5
0.2,0.1,374667,6395,374667,0.0,0.02252531247457959,0.0567819150828725,0.0855588910126731,0.1479564123409226,0.2775835772200341,0.4174477402559144,0.5050547951618006,0.554646423221937,0.5871461194147538,0.6596168113973184,0.0,0.5231931391515527,0.5231931391515527,0.5231931391515527,0.5231931391515527,0.5231931391515527,0.5468749193496091,0.5610061219652723,0.5693517944307884,0.5930758170143172,0.6596168113973184,5,5,5,5,5,5
0.2,0.2,374667,6395,374667,0.0,0.02252531247457959,0.0567819150828725,0.0855588910126731,0.1479564123409226,0.2775835772200341,0.4174477402559144,0.5050547951618006,0.554646423221937,0.5871461194147538,0.6596168113973184,0.0,0.5231931391515527,0.5231931391515527,0.5231931391515527,0.5231931391515527,0.5231931391515527,0.5468749193496091,0.5610061219652723,0.5693517944307884,0.5930758170143172,0.6596168113973184,5,5,5,5,5,5
0.25,0.0001,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
0.25,0.0005,225337,6395,225337,0.0,0.02120213079779138,0.05225927522437,0.0782732726668304,0.1479564123409226,0.2782998664643605,0.3861520423530697,0.4545296630437649,0.4880429342099603,0.5260847174333377,0.580969114233142,0.0,0.502218467087176,0.502218467087176,0.502218467087176,0.502218467087176,0.502218467087176,0.502218467087176,0.5050055771273784,0.5136697758755218,0.5313930590546965,0.580969114233142,4,4,4,4,4,4
0.25,0.001,256508,6395,256508,0.0,0.0208151272535253,0.05225927522437,0.0741306348692159,0.1397777243388446,0.2675538261519381,0.381611432213494,0.4533282026811178,0.4879922265227188,0.5268286079114268,0.580969114233142,0.0,0.49829870328844306,0.49829870328844306,0.49829870328844306,0.49829870328844306,0.49829870328844306,0.5008976255626453,0.5036809850489601,0.5136547853188049,0.5320828922458678,0.580969114233142,4,4,4,4,4,4
0.25,0.002,269799,6395,269799,0.0,0.0208151272535253,0.0494962967370297,0.072590208590298,0.1383895932984322,0.261169379748444,0.3789941637284808,0.4525093886661683,0.4866198675543378,0.5260694652690374,0.580969114233142,0.0,0.4892386478954177,0.4892386478954177,0.4892386478954177,0.4892386478954177,0.4892386478954177,0.4990080039976734,0.5017186714069973,0.5122094440451442,0.5313831191992664,0.580969114233142,4,4,4,4,4,4
0.25,0.005,277396,6395,277396,0.0,0.0208151272535253,0.0472715396087168,0.0717746045886229,0.1339745962155613,0.2567543257495951,0.3749600157801463,0.4522530051414757,0.4856450684656488,0.5259312138221713,0.580969114233142,0.0,0.4837232665194936,0.4837232665194936,0.4837232665194936,0.4837232665194936,0.4837232665194936,0.4977487354211647,0.5006925162570186,0.5112018434932801,0.5312011731165256,0.580969114233142,5,5,5,5,5,5
0.25,0.01,278853,6395,278853,0.0,0.0208151272535253,0.0472715396087168,0.0717746045886229,0.1339745962155613,0.2554109324387584,0.3739625650149751,0.4514565555575132,0.4850254232376788,0.5259312138221713,0.580969114233142,0.0,0.48264210462484364,0.48264210462484364,0.48264210462484364,0.48264210462484364,0.48264210462484364,0.49750682903198584,0.500497994962789,0.5105529807233695,0.5311849065283831,0.580969114233142,5,5,5,5,5,5
0.25,0.02,279160,6395,279160,0.0,0.0208151272535253,0.0472715396087168,0.0717746045886229,0.1339745962155613,0.2546735220443044,0.3739625650149751,0.4512937340298437,0.485017937396923,0.5259312138221713,0.580969114233142,0.0,0.4824208943998665,0.4824208943998665,0.4824208943998665,0.4824208943998665,0.4824208943998665,0.4974528073805293,0.500451637188012,0.5105259468037835,0.5311829147995563,0.580969114233142,5,5,5,5,5,5
0.25,0.05,279207,6395,279207,0.0,0.0208151272535253,0.0472715396087168,0.0717746045886229,0.1339745962155613,0.2546589797416244,0.3739625650149751,0.45127689414074096,0.485017937396923,0.5259312138221713,0.580969114233142,0.0,0.4823857106774238,0.4823857106774238,0.4823857106774238,0.4823857106774238,0.4823857106774238,0.49744208711513205,0.5004427293425415,0.5105214271590509,0.5311820219342116,0.580969114233142,5,5,5,5,5,5
0.25,0.1,279213,6395,279213,0.0,0.0208151272535253,0.0472715396087168,0.0717746045886229,0.1339745962155613,0.2546589797416244,0.3739625650149751,0.4512766577904609,0.485017937396923,0.5259312138221713,0.580969114233142,0.0,0.48238020744958005,0.48238020744958005,0.48238020744958005,0.48238020744958005,0.48238020744958005,0.4974407188636397,0.5004415924094567,0.5105208502984074,0.5311819079732538,0.580969114233142,5,5,5,5,5,5
0.25,0.2,279213,6395,279213,0.0,0.0208151272535253,0.0472715396087168,0.0717746045886229,0.1339745962155613,0.2546589797416244,0.3739625650149751,0.4512766577904609,0.485017937396923,0.5259312138221713,0.580969114233142,0.0,0.48238020744958005,0.48238020744958005,0.48238020744958005,0.48238020744958005,0.48238020744958005,0.4974407188636397,0.5004415924094567,0.5105208502984074,0.5311819079732538,0.580969114233142,5,5,5,5,5,5
0.3,0.0001,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
0.3,0.0005,170859,6394,170859,0.0,0.0178588974698777,0.0465282322841672,0.0717746045886229,0.1388510292288814,0.2533320812584603,0.3514504576150673,0.4171769903706611,0.432302579364089,0.462327205777485,0.5061210828059014,0.0,0.4545989723678716,0.4545989723678716,0.4545989723678716,0.4545989723678716,0.4545989723678716,0.4545989723678716,0.4545989723678716,0.4545989723678716,0.4669792480639359,0.5061210828059014,4,4,4,4,4,4
0.3,0.001,191340,6394,191340,0.0,0.0178588974698777,0.0429976286588223,0.0709876543209876,0.1339745962155613,0.2472305399956427,0.34642585314870256,0.4171523570632974,0.432302579364089,0.4612573728985552,0.5061210828059014,0.0,0.4519372429981368,0.4519372429981368,0.4519372429981368,0.4519372429981368,0.4519372429981368,0.45381165184816663,0.45381165184816663,0.45381165184816663,0.46588112251523983,0.5061210828059014,4,4,4,4,4,4
0.3,0.002,199406,6394,199406,0.0,0.0178588974698777,0.041540496668514,0.0665401733516523,0.1339745962155613,0.2387387058017239,0.34418558406734406,0.4163361647916005,0.432302579364089,0.4612573728985552,0.5061210828059014,0.0,0.4465311127617142,0.4465311127617142,0.4465311127617142,0.4465311127617142,0.4465311127617142,0.45318908884735953,0.45318908884735953,0.45318908884735953,0.46575124669696116,0.5061210828059014,4,4,4,4,4,4
0.3,0.005,203479,6394,203479,0.0,0.0178588974698777,0.041540496668514,0.0660435616484202,0.1339745962155613,0.2359484819862625,0.3420512198370358,0.4153688040220659,0.432302579364089,0.4612573728985552,0.5061210828059014,0.0,0.44371333203461244,0.44371333203461244,0.44371333203461244,0.44371333203461244,0.44371333203461244,0.45288689379633984,0.45288689379633984,0.45288689379633984,0.46569971409870653,0.5061210828059014,5,5,5,5,5,5
0.3,0.01,204061,6394,204061,0.0,0.0178588974698777,0.041540496668514,0.065775758536928,0.1339745962155613,0.2359484819862625,0.3413269761128127,0.4153505322780449,0.432302579364089,0.4612573728985552,0.5061210828059014,0.0,0.4432768307142852,0.4432768307142852,0.4432768307142852,0.4432768307142852,0.4432768307142852,0.45283310861202025,0.45283310861202025,0.45283310861202025,0.46568922650048766,0.5061210828059014,5,5,5,5,5,5
0.3,0.02,204168,6394,204168,0.0,0.0178588974698777,0.041540496668514,0.065775758536928,0.1339745962155613,0.2359484819862625,0.34130765964592497,0.4152847631729466,0.432302579364089,0.4612573728985552,0.5061210828059014,0.0,0.44320066911877376,0.44320066911877376,0.44320066911877376,0.44320066911877376,0.44320066911877376,0.45282661821938724,0.45282661821938724,0.45282661821938724,0.46568918437360474,0.5061210828059014,5,5,5,5,5,5
