variable,p_val,avg_log2FC,p_val_adj
Lck_T5,0.0003016591251885,-0.5581866850289634,0.0107147000812146
Snrnp40_T5,0.0246637587729408,-0.8469492480379044,0.146622211637691
Laptm5_T5,0.1568627450980392,0.0825607100760699,0.3953930085604769
Arid1a_T5,0.0223375101482305,-2.173495226252418,0.1393830447425058
Cd52_T5,0.015860919266492,-0.0868588464045549,0.1122418309778188
Stmn1_T5,0.0010637453361911,0.2966239310368603,0.0211262111391931
Runx3_T5,0.0201317774073192,0.3938397280760873,0.1277779823756651
Rpl11_T5,0.5208065412399778,-0.0065477937116265,0.7292870975513563
Capzb_T5,0.0001111375724378,-0.3554637093313173,0.0062203362512914
Eno1_T5,0.015860919266492,-0.2782060053867553,0.1122418309778188
Rpl22_T5,0.004096213384139,-0.0635713654383266,0.0484981161570816
Ccnl2_T5,0.0583492399385958,-0.7144001114019666,0.2368594421243658
Aurkaip1_T5,0.004096213384139,-0.3685540078662979,0.0484981161570816
Sdf4_T5,0.0123997777248551,-0.2748476460599609,0.0974569764162015
Rheb_T5,0.0690958164642375,0.2270778753027594,0.2594830367808287
Tyms_T5,0.015860919266492,-0.5559343666826899,0.1122418309778188
Ppm1g_T5,0.0639564373212809,-1.9633190336884707,0.2563262960051802
Rbpj_T5,0.0095578312296578,0.3624310962150516,0.0868554251805332
Arap2_T5,0.0024059978987341,-2.540160857269991,0.0347177978043897
Rpl9_T5,0.343145193299992,-0.0104136034852556,0.603608735261986
Hnrnpd_T5,0.0003016591251885,-0.3118696877936696,0.0107147000812146
Hnrnpdl_T5,0.0003016591251885,-0.4252068151985897,0.0107147000812146
Rpl5_T5,0.0015241724220052,-0.1330276775606655,0.0249128005614478
Tmed5_T5,0.022796347982707,-0.433936678828293,0.1408189121206014
Rplp0_T5,0.0001905215527506,-0.1060424726973475,0.0087973326982589
Rpl6_T5,0.0054933714376438,-0.0784094770553256,0.0605678991048526
Arpc3_T5,0.0015241724220052,0.2092961576965182,0.0249128005614478
Vps37b_T5,0.0109788044772564,0.316642745711399,0.096561199378536
Kmt5a_T5,0.0218317488739345,-1.144472498203175,0.1366889497293458
Ran_T5,0.0010637453361911,-0.1462923967265494,0.0211262111391931
Chchd2_T5,0.0314201794077955,0.067074836808698,0.1674149531420142
Eif4h_T5,0.0201317774073192,-0.207254620110821,0.1277779823756651
Actb_T5,3.175359212510915e-05,-0.1427476218124832,0.0032582713697264
Arpc1b_T5,1.5876796062554575e-05,-0.277332283159272,0.0029324442327538
Zc3hav1_T5,0.0201317774073192,0.3594078569561107,0.1277779823756651
Trbc2_T5,0.0690958164642375,-0.1398188343019289,0.2594830367808287
Gimap4_T5,0.0002462939704825,-0.7288405082449831,0.0101089991884706
Gimap6_T5,0.0010637453361911,-0.65057997641789,0.0211262111391931
Gimap7_T5,0.0004452140236486,-0.8702172169050648,0.013130347310837
Cycs_T5,0.0097222837672139,-0.408131509246322,0.0871701850390489
Cbx3_T5,0.0123997777248551,-0.2870430993689531,0.0974569764162015
Serbp1_T5,1.5876796062554575e-05,-0.234442837054127,0.0029324442327538
Tmsb10_T5,0.0123997777248551,-0.0882328162449766,0.0974569764162015
Pole4_T5,0.0123997777248551,0.3484212613764904,0.0974569764162015
Mob1a_T5,0.0201317774073192,0.2914489519202119,0.1277779823756651
Bola3_T5,0.0258579537017545,-1.2196518091545154,0.1487839267512167
Cct7_T5,0.0076818062802948,-0.3891061044904177,0.0757452326101228
Isy1_T5,0.0095578312296578,0.696700492380216,0.0868554251805332
Cnbp_T5,0.0004763038818766,0.3404674078915468,0.013130347310837
Bhlhe40_T5,0.0010637453361911,-0.4075534485274487,0.0211262111391931
Vgll4_T5,0.0033584833660924,0.5575892414983383,0.0438025690697335
Rpl32_T5,0.0021592442645074,-0.0663075994289329,0.0319049932523613
Phb2_T5,0.0296259641952465,-0.3726838209601627,0.1663196227009735
Tpi1_T5,0.0009971025540068,-1.285441110889023,0.0211262111391931
Gapdh_T5,1.5876796062554575e-05,-0.2037794855337429,0.0029324442327538
Cdkn1b_T5,0.0201317774073192,0.449008077322337,0.1277779823756651
Lockd_T5,0.0061455131856455,0.8766154878350655,0.0656113459762268
H2afj_T5,0.0123997777248551,-0.2122212602572707,0.0974569764162015
Arhgdib_T5,6.35071842502183e-05,-0.2504519767205743,0.0045114526657751
Aebp2_T5,0.0004763038818766,0.3660071937495555,0.013130347310837
Resf1_T5,0.0059733731716288,-0.4944847185880985,0.0645194166549613
Rps9_T5,0.0473446058585377,-0.03278732916788,0.2116574631330657
Rpl28_T5,0.0004763038818766,-0.0774580007104976,0.013130347310837
Ube2m_T5,0.0218317488739345,-0.7141717211038268,0.1366889497293458
Selenow_T5,0.0015241724220052,0.514167149361612,0.0249128005614478
Vasp_T5,0.007750865708345,-0.3997726064187046,0.0757452326101228
Rps19_T5,0.0029848376597602,-0.0614048916445215,0.0396618356660222
Tgfb1_T5,0.004096213384139,0.7946363462715971,0.0484981161570816
Rps16_T5,0.2082876875446535,-0.0155431908321468,0.4607273759221257
Rinl_T5,0.0258579537017545,-2.8796473907883504,0.1487839267512167
Etfb_T5,0.0115206170324675,-0.7029160557157372,0.0974569764162015
Prmt1_T5,0.011838928302451,-2.143122800286416,0.0974569764162015
Rps11_T5,0.0004763038818766,-0.0658355938677632,0.013130347310837
Rpl13a_T5,0.004096213384139,-0.0824203161974191,0.0484981161570816
Bax_T5,0.0029639058244674,-0.548628806875179,0.0396618356660222
Rpl18_T5,0.0073033261887751,-0.0474905942940667,0.0726775255118457
Ldha_T5,0.0252441057394617,-0.180972729087587,0.146622211637691
Selenos_T5,0.0258579537017545,-0.5497919111137992,0.1487839267512167
Furin_T5,0.0010637453361911,-0.6738018489201791,0.0211262111391931
Rps17_T5,0.0201317774073192,-0.1134609267142634,0.1277779823756651
Eed_T5,0.0035547256400419,-2.1957934883661703,0.0459131346654362
Rps3_T5,0.1349368897356513,-0.0412466999598266,0.3665124049143352
Rhog_T5,0.0021592442645074,0.5162238645296979,0.0319049932523613
Eif3f_T5,0.0123997777248551,-0.1063826669220852,0.0974569764162015
Rpl27a_T5,0.0573787409700722,-0.0498486871877052,0.2349856642388544
Psma1_T5,0.0123997777248551,-0.1338843857473589,0.0974569764162015
Il21r_T5,0.0029316408379423,0.9000941314081842,0.0396618356660222
Lat_T5,0.0123997777248551,-0.202989400364961,0.0974569764162015
Coro1a_T5,3.175359212510915e-05,-0.3682698009518423,0.0032582713697264
Aldoa_T5,3.175359212510915e-05,-0.5816844713419853,0.0032582713697264
Sept1_T5,0.0095578312296578,-0.142872714416379,0.0868554251805332
Itgal_T5,0.015049240840804,-0.4348790845134893,0.1122418309778188
Pycard_T5,0.022796347982707,-0.4190080173208008,0.1408189121206014
Glrx3_T5,0.010408775719352,-2.4664964218457834,0.0928744384233968
Rplp2_T5,0.038707628800508,-0.0347206245862618,0.1871544251165923
Lsp1_T5,0.0073033261887751,-0.2619671830612629,0.0726775255118457
Nsd3_T5,0.0123997777248551,0.2347042220954343,0.0974569764162015
Saraf_T5,0.0015241724220052,0.5493730256472599,0.0249128005614478
Casp3_T5,0.0005414641473833,-2.538501223700033,0.0147071217678963
Hmgb2_T5,0.0054933714376438,-0.1137459444988275,0.0605678991048526
Fkbp8_T5,0.0069870186828277,-1.3798233856372255,0.0726775255118457
Rpl18a_T5,0.0473446058585377,-0.0364479630438468,0.2116574631330657
Pgls_T5,0.0337983621149569,-0.3740481842882082,0.1748615541353652
Tpm4_T5,0.004096213384139,0.3625910243976153,0.0484981161570816
Ddx39_T5,0.0096401527677365,-0.5622966015481369,0.0868554251805332
Junb_T5,0.0252441057394617,0.462427416693533,0.146622211637691
Polr2c_T5,0.0177390308677953,-0.989855368242589,0.123637698161577
Maf_T5,0.0007144558228149,1.2142718856223769,0.0167037962625205
Cyba_T5,0.0015241724220052,-0.1875107504324502,0.0249128005614478
Rpl13_T5,0.2379772961816305,-0.0171965609717932,0.4977848992610096
Itgb1_T5,0.0033676041190591,-2.7090363313092087,0.0438025690697335
Dcun1d5_T5,0.0054933714376438,-0.3232042116892448,0.0605678991048526
Tmem123_T5,0.0029848376597602,0.5002856853757849,0.0396618356660222
Ubl5_T5,0.1152655394141462,0.1049429920555724,0.3379292877744889
Ets1_T5,0.0015241724220052,0.2061934414354583,0.0249128005614478
Rps25_T5,0.0473446058585377,-0.0629825253574919,0.2116574631330657
Cd3g_T5,0.1152655394141462,0.0811548336528728,0.3379292877744889
Rdx_T5,0.0252441057394617,-0.3879727261816401,0.146622211637691
Psma4_T5,1.5876796062554575e-05,-0.3987178675096157,0.0029324442327538
Cox5a_T5,0.0029848376597602,-0.1639886414536802,0.0396618356660222
Rplp1_T5,0.4726680955783123,-0.0031503091099804,0.6957633576751048
Rpl4_T5,0.0021592442645074,-0.1201461152948488,0.0319049932523613
Dennd4a_T5,0.0061455131856455,-0.4969569481781555,0.0656113459762268
Pclaf_T5,0.015860919266492,-0.2187221352573981,0.1122418309778188
Rab8b_T5,6.35071842502183e-05,0.3948324151456498,0.0045114526657751
Eef1a1_T5,0.0015241724220052,-0.0652498824904893,0.0249128005614478
Rpl29_T5,0.0073033261887751,-0.3136602734971256,0.0726775255118457
Gpx1_T5,0.0123997777248551,0.7099105219943508,0.0974569764162015
Shisa5_T5,0.000889100579503,-0.2378878160920085,0.0205271096292755
Cmc1_T5,0.144747399408133,-2.229247195647341,0.3885878585854966
Rpsa_T5,0.0021592442645074,-0.0475020477446691,0.0319049932523613
Rpl14_T5,0.015860919266492,-0.0969502721670942,0.1122418309778188
Higd1a_T5,0.0120318597994687,-0.3150869254641667,0.0974569764162015
Ifngr1_T5,0.0007144558228149,0.3754265135366245,0.0167037962625205
Rps12_T5,0.0690958164642375,-0.0607404607377628,0.2594830367808287
Fyn_T5,0.0010637453361911,-0.608123163786238,0.0211262111391931
Cd164_T5,0.0001905215527506,0.821015896380394,0.0087973326982589
Srgn_T5,0.0021592442645074,0.1269256199043101,0.0319049932523613
Cisd1_T5,0.0246637587729408,-2.333538575899357,0.146622211637691
Mif_T5,0.0004763038818766,-0.2731439128463495,0.013130347310837
Cnn2_T5,0.0037806282899225,-0.4464588433082212,0.0480768844076366
Atp5d_T5,0.0573787409700722,0.096705241773611,0.2349856642388544
Dazap1_T5,0.0006710344515115,-2.454577526530251,0.0167037962625205
Rps15_T5,0.015860919266492,-0.1882232551566568,0.1122418309778188
Eef2_T5,0.1813447646264983,-0.0678890768112195,0.4245168317682412
Txnrd1_T5,0.0021358168527197,-0.9345347941325204,0.0319049932523613
Arl1_T5,0.0120437028023379,-2.2824046028987617,0.0974569764162015
Tmpo_T5,0.0252441057394617,-0.2294223897264609,0.146622211637691
Metap2_T5,0.004096213384139,-0.3789747616957356,0.0484981161570816
Ndufa12_T5,0.015860919266492,-0.3575833155731018,0.1122418309778188
Cct2_T5,0.0252441057394617,-0.1714173251183985,0.146622211637691
Cdk4_T5,0.0170924461025135,-1.6570098587989568,0.1195823786035698
Naca_T5,0.343145193299992,-0.0314555069159695,0.603608735261986
Pa2g4_T5,0.0246637587729408,-1.2892020570861575,0.146622211637691
Rps26_T5,0.0473446058585377,-0.054625830231876,0.2116574631330657
Ewsr1_T5,0.0201317774073192,-0.2655807804150785,0.1277779823756651
H2afv_T5,0.0015241724220052,0.2378303719647343,0.0249128005614478
Sec61g_T5,0.0029848376597602,-0.1528331279565442,0.0396618356660222
Rps27a_T5,0.038707628800508,-0.0464982302655348,0.1871544251165923
Npm1_T5,0.0690958164642375,-0.075839418935724,0.2594830367808287
Pttg1_T5,0.0013600451325973,-1.0244079684925929,0.0249128005614478
Clint1_T5,0.0201317774073192,0.5277880857698295,0.1277779823756651
Rack1_T5,0.0201317774073192,-0.059170922006349,0.1277779823756651
Ube2b_T5,6.35071842502183e-05,0.3348608943275933,0.0045114526657751
Ppp2ca_T5,0.0095578312296578,0.2246625651103478,0.0868554251805332
Rpl26_T5,0.1813447646264983,-0.0284185093700707,0.4245168317682412
Eif5a_T5,3.175359212510915e-05,-0.2397310845613214,0.0032582713697264
Pfn1_T5,0.0004763038818766,-0.2457735398884064,0.013130347310837
Rpl23a_T5,0.0029848376597602,-0.1718194479841046,0.0396618356660222
Nme1_T5,0.0201317774073192,-0.2915819186391369,0.1277779823756651
Snf8_T5,0.0134028420094713,-1.260116363945775,0.1044516843522932
Skap1_T5,0.0015241724220052,-0.3359253646188951,0.0249128005614478
Rpl23_T5,0.343145193299992,-0.0160440774992388,0.603608735261986
Rpl19_T5,0.3053901722632373,-0.0180361453064615,0.5709065264880558
Eif1_T5,0.0001905215527506,0.1554873446859561,0.0087973326982589
Stat3_T5,0.0123997777248551,0.6111472250961454,0.0974569764162015
Rpl27_T5,0.038707628800508,-0.0396846511416754,0.1871544251165923
Limd2_T5,3.175359212510915e-05,-0.7003817817403675,0.0032582713697264
Gna13_T5,1.5876796062554575e-05,0.8915618225565334,0.0029324442327538
Prkar1a_T5,0.0473446058585377,0.1799466715824607,0.2116574631330657
Fam104a_T5,0.0123997777248551,0.301665476401199,0.0974569764162015
Sumo2_T5,0.0095578312296578,-0.0954207073627311,0.0868554251805332
Pdia6_T5,0.0004763038818766,-0.5225132343171255,0.013130347310837
Rps7_T5,0.0978804477256489,-0.0298695212271651,0.3160580191420866
Psma6_T5,0.0007144558228149,-0.5496714626927872,0.0167037962625205
Nfkbia_T5,0.0123997777248551,-0.6486970628056167,0.0974569764162015
Fkbp3_T5,0.0021592442645074,-0.3022237186105967,0.0319049932523613
Rpl36al_T5,0.0021592442645074,-0.1330518609115475,0.0319049932523613
Psma3_T5,0.0201317774073192,-0.179877512002011,0.1277779823756651
Hif1a_T5,0.0004763038818766,-0.3606963246958455,0.013130347310837
Erh_T5,0.007750865708345,-0.290112509162875,0.0757452326101228
Erg28_T5,0.0137818194726874,-2.5102060793180674,0.106953867924595
Ifi27l2a_T5,0.1152655394141462,0.263441277154066,0.3379292877744889
Hsp90aa1_T5,0.0123997777248551,-0.1754254476148603,0.0974569764162015
Crip1_T5,0.0003016591251885,0.3705514131292364,0.0107147000812146
Igha_T5,0.0095578312296578,0.3706415981354056,0.0868554251805332
Gdi2_T5,0.3837421608319441,-0.0657383520760556,0.6402635691568209
Psma2_T5,0.0004763038818766,-0.2679866301457686,0.013130347310837
Hist1h1b_T5,0.004096213384139,0.4707291019661091,0.0484981161570816
Hist1h2ap_T5,0.0073033261887751,1.1662189856534142,0.0726775255118457
Hist1h1d_T5,0.0210812718331533,1.90513200253886,0.1328911572554066
Hist1h2ae_T5,0.0029848376597602,0.9030182604250307,0.0396618356660222
Hist1h4d_T5,0.0095578312296578,0.6164282166915254,0.0868554251805332
Hist1h1e_T5,0.0001111375724378,0.7103810952983707,0.0062203362512914
Hist1h1c_T5,3.175359212510915e-05,1.018268778561744,0.0032582713697264
BC005537_T5,0.0123997777248551,0.3834424387451549,0.0974569764162015
H2afy_T5,0.0073033261887751,-0.1385073394156188,0.0726775255118457
Hnrnpa0_T5,0.0073033261887751,0.3968292791069571,0.0726775255118457
Hnrnpk_T5,0.0095578312296578,-0.1582346703695793,0.0868554251805332
Rps23_T5,0.0824958323410335,-0.0469352099273207,0.2853367084904286
Mrps36_T5,0.0193741598278333,-2.141212633309477,0.1277779823756651
Kif2a_T5,0.0055091537897213,-2.387683142217966,0.0605678991048526
Emb_T5,0.0010637453361911,0.5233022315992206,0.0211262111391931
Rpl15_T5,0.1568627450980392,-0.0401979662946031,0.3953930085604769
Gng2_T5,0.0149354467126296,-0.529707938861537,0.1122418309778188
Mrps16_T5,0.0096401527677365,-0.5712215907830359,0.0868554251805332
Vdac2_T5,0.0201317774073192,-0.2468341480846269,0.1277779823756651
Arf4_T5,0.0252441057394617,0.2025788096478129,0.146622211637691
Timm23_T5,0.0252441057394617,-0.2120832112207385,0.146622211637691
Hnrnpc_T5,0.004096213384139,-0.2625459009036924,0.0484981161570816
Pabpn1_T5,0.0201317774073192,-0.3630817411564162,0.1277779823756651
Psme1_T5,1.5876796062554575e-05,-0.3205929004413989,0.0029324442327538
Psme2_T5,0.0003016591251885,-0.5006853099600593,0.0107147000812146
Mrpl57_T5,0.0022725832923102,-0.6471965188368656,0.0333131852452138
Lcp1_T5,0.0015241724220052,-0.2742795077296356,0.0249128005614478
Dnajc15_T5,0.003760918126399,-2.242385209618778,0.0480768844076366
Stk24_T5,0.0201317774073192,0.4630376570574037,0.1277779823756651
Rpl37_T5,0.0824958323410335,-0.0511188158636142,0.2853367084904286
Il7r_T5,0.0095578312296578,0.7729446154515133,0.0868554251805332
Sub1_T5,0.0123997777248551,-0.1328454808737443,0.0974569764162015
Dap_T5,0.0094769206997081,-0.4166820495582357,0.0868554251805332
Ywhaz_T5,0.0015241724220052,0.2182923399412179,0.0249128005614478
Eif3e_T5,0.0201317774073192,-0.2390393729896362,0.1277779823756651
Fam49b_T5,0.0015241724220052,-0.4564293880211087,0.0249128005614478
Ago2_T5,0.0123997777248551,0.46957386504886,0.0974569764162015
Ly6a_T5,0.0002462939704825,-0.9097652692113892,0.0101089991884706
Dgat1_T5,0.015860919266492,0.682211267241841,0.1122418309778188
Rpl8_T5,0.0473446058585377,-0.0452026524478895,0.2116574631330657
Il2rb_T5,0.0314201794077955,0.3169627272996763,0.1674149531420142
Rac2_T5,1.5876796062554575e-05,-0.2565602678502804,0.0029324442327538
Rpl3_T5,0.0573787409700722,-0.0494313694391127,0.2349856642388544
Pfdn5_T5,0.0004763038818766,0.199260803232383,0.013130347310837
Hnrnpa1_T5,0.1152655394141462,-0.0809854448672619,0.3379292877744889
Ubn1_T5,0.038707628800508,0.3706932700271425,0.1871544251165923
Nubp1_T5,0.0183075139486468,-1.100708534041325,0.1271202190344009
Rsl1d1_T5,0.1349368897356513,-0.3028967553254292,0.3665124049143352
Sdf2l1_T5,0.0031156560380675,-2.445074324299496,0.0411044050165048
Ube2l3_T5,0.0201317774073192,-0.209146250556203,0.1277779823756651
Rpl35a_T5,0.1349368897356513,-0.0226413533424041,0.3665124049143352
Rpl24_T5,0.1152655394141462,-0.0441108509300775,0.3379292877744889
Cldnd1_T5,0.0002423343526326,2.604563629543528,0.0101089991884706
Samsn1_T5,0.0007144558228149,0.8687165531918564,0.0167037962625205
Nrip1_T5,0.0003005389112932,2.758798135311354,0.0107147000812146
D16Ertd472e_T5,0.0001905215527506,0.5542217305903409,0.0087973326982589
Cct8_T5,0.015860919266492,-0.3012928504813209,0.1122418309778188
Psmb1_T5,0.015860919266492,-0.1502524613762981,0.1122418309778188
Rps2_T5,0.015860919266492,0.1050749169645869,0.1122418309778188
Ube2i_T5,0.0123997777248551,-0.1887739591592881,0.0974569764162015
Uqcc2_T5,0.0210812718331533,-0.9076371996843078,0.1328911572554066
Rps10_T5,0.0021592442645074,-0.0764339874175062,0.0319049932523613
Rpl10a_T5,0.0095578312296578,-0.0760318332751317,0.0868554251805332
Glo1_T5,0.0003168535922656,-1.0594585618174368,0.0110420487719728
U2af1_T5,0.0054933714376438,-0.2593551750293419,0.0605678991048526
Tapbp_T5,0.0047032888980492,-2.334345740907714,0.0553310483738654
Rps18_T5,0.1152655394141462,-0.0433058908752668,0.3379292877744889
Psmb9_T5,1.5876796062554575e-05,-0.5459051759623454,0.0029324442327538
Psmb8_T5,1.5876796062554575e-05,-0.3407677557500703,0.0029324442327538
Ltb_T5,0.0001905215527506,-0.4803380885653521,0.0087973326982589
Ddx39b_T5,0.0185720504973171,-0.3469041207827174,0.1277779823756651
H2-Q6_T5,0.015860919266492,-0.2889368435848288,0.1122418309778188
H2-Q7_T5,0.0003016591251885,-0.1682357109152003,0.0107147000812146
H2-T23_T5,0.0201317774073192,-0.4143414241726734,0.1277779823756651
Gm42418_T5,6.35071842502183e-05,0.2989435598367093,0.0045114526657751
Hsp90ab1_T5,0.0095578312296578,-0.1028607298899998,0.0868554251805332
Satb1_T5,0.0005851107704714,-0.823814403608625,0.0156623129429083
Rpl36_T5,0.038707628800508,-0.06079355386919,0.1871544251165923
Myl12b_T5,0.0015241724220052,0.1918032929375324,0.0249128005614478
Zfp36l2_T5,0.0029848376597602,0.6366744927991926,0.0396618356660222
Crem_T5,6.35071842502183e-05,1.2567038890804103,0.0045114526657751
Snrpd1_T5,0.0073033261887751,-0.1321239244322735,0.0726775255118457
Reep5_T5,0.0129596545231476,0.2446655910877744,0.1014257707807356
Paip2_T5,0.0010637453361911,0.288030638487068,0.0211262111391931
Ndfip1_T5,0.0824958323410335,0.1230270760907142,0.2853367084904286
Nr3c1_T5,0.0013474379630528,3.2441693713042787,0.0249128005614478
Rps14_T5,0.1152655394141462,-0.0239251698869277,0.3379292877744889
Cd74_T5,0.0009397821682753,-2.866023589707052,0.0211262111391931
Sec11c_T5,0.0824958323410335,0.2027881438885962,0.2853367084904286
Mbd2_T5,0.0014421087773013,0.4010518931112874,0.0249128005614478
Rpl17_T5,0.0095578312296578,-0.0618919646632527,0.0868554251805332
Atp5a1_T5,0.015860919266492,-0.1981186410067824,0.1122418309778188
Cyb5a_T5,0.0021592442645074,0.5862093970534029,0.0319049932523613
Ptprcap_T5,0.0007144558228149,-0.4281156847453207,0.0167037962625205
Ppp1ca_T5,0.0252441057394617,-0.1586889746639299,0.146622211637691
Grk2_T5,0.0315432613391559,-1.242897298110566,0.1674149531420142
Cfl1_T5,0.0001111375724378,-0.161034084790817,0.0062203362512914
Malat1_T5,0.0001111375724378,0.1583246024464045,0.0062203362512914
Fermt3_T5,0.0006710344515115,-2.7515647514819923,0.0167037962625205
Plaat3_T5,0.0149354467126296,-0.3099208483713762,0.1122418309778188
AW112010_T5,6.35071842502183e-05,-0.3233239455646151,0.0045114526657751
Ms4a4b_T5,0.0002462939704825,-1.2589686218855554,0.0101089991884706
Ms4a6b_T5,0.0002462939704825,-0.8035265310688848,0.0101089991884706
Uhrf2_T5,0.0586340835608684,0.5633194903384255,0.2369740751355009
Pgam1_T5,0.0226430210233521,-0.2520021057949408,0.1408136694617216
Mxi1_T5,0.0108664966671454,0.5116717220688947,0.0964924006933536
Pdcd4_T5,0.1813447646264983,-0.1989422186425099,0.4245168317682412
Slc25a5_T5,0.0314201794077955,-0.1886022798758819,0.1674149531420142
Ube2a_T5,0.0573787409700722,0.2782746016278622,0.2349856642388544
Rpl10_T5,0.0001111375724378,-0.1521744779358285,0.0062203362512914
Rps4x_T5,0.0252441057394617,-0.0513437682383175,0.146622211637691
P2ry10_T5,0.0054933714376438,0.5574246940511495,0.0605678991048526
Rpl36a_T5,0.1152655394141462,-0.0608555341281847,0.3379292877744889
Gm47283_T5,0.015860919266492,-0.5629756720421987,0.1122418309778188
mt-Nd1_T5,0.0007144558228149,0.0994873825277073,0.0167037962625205
mt-Nd2_T5,0.0015241724220052,0.1817776324766093,0.0249128005614478
mt-Co2_T5,0.0001111375724378,0.0587075894834584,0.0062203362512914
mt-Atp6_T5,3.175359212510915e-05,0.0711649374821144,0.0032582713697264
mt-Co3_T5,6.35071842502183e-05,0.0693323043217568,0.0045114526657751
mt-Nd4l_T5,0.0123997777248551,0.4027258618652519,0.0974569764162015
mt-Nd4_T5,0.015860919266492,0.1190576417861913,0.1122418309778188
Asf1b_T5,0.001,-0.9329459903761004,0.001
Aurkb_T5,0.001,-2.26176306288576,0.001
Ccnb2_T5,0.001,-0.9447740491039528,0.001
Cdca3_T5,0.001,-0.5362300056738204,0.001
Cdca8_T5,0.001,-0.068518491839276,0.001
Cdk1_T5,0.001,-0.1632892409560899,0.001
Cenpe_T5,0.001,-28.89303665396139,0.001
Cenpf_T5,0.001,-1.0874482644871892,0.001
Cks1b_T5,0.001,-0.0287117807468047,0.001
Fbxo5_T5,0.001,0.0085510572296852,0.001
Hist1h3c_T5,0.001,0.4976194741447082,0.001
Hmmr_T5,0.001,-29.190574487192155,0.001
Kif11_T5,0.001,0.2957849721116456,0.001
Kif15_T5,0.001,-0.2670128623054338,0.001
Kif4_T5,0.001,-28.449582842398588,0.001
Knl1_T5,0.001,-1.077611667907984,0.001
Nusap1_T5,0.001,-0.4654256975307649,0.001
Rrm2_T5,0.001,-0.4138811572106734,0.001
Spc24_T5,0.001,0.0560124551183071,0.001
Tk1_T5,0.001,-28.753773427044944,0.001
Tpx2_T5,0.001,-0.711119569773177,0.001
Ube2c_T5,0.001,-0.251294319937165,0.001
Col3a1_O13,0.0037310470747003,0.5034490904423539,0.2188880950490843
Stat1_O13,0.0005077001202851,-3.049364794877792,0.1444042454487987
Tns1_O13,0.5681478389042005,-1.251245588682461,0.7243669357383068
B2m_O13,0.0004763038818766,-0.3367367984889365,0.1444042454487987
Cebpb_O13,0.1198301182821306,-0.5093790758491947,0.6590656505517183
Rps21_O13,0.6503532587123918,0.0192825135097097,0.7243669357383068
Rps3a1_O13,0.0037310470747003,0.3001432171007539,0.2188880950490843
S100a6_O13,0.0002778439310947,1.0530557084432104,0.1444042454487987
Cnn3_O13,0.0063308155748533,-2.466365122876833,0.278488154806835
Rps20_O13,0.3402397396205445,0.0696795771084339,0.7243669357383068
Sdcbp_O13,0.2183661869529275,-0.3784317813023088,0.7243669357383068
Rpl11_O13,0.5918075732317218,0.0158604935196736,0.7243669357383068
Nbl1_O13,0.0283400809716599,1.5180076159479858,0.5032935027134907
Gng11_O13,0.0449313328570294,-0.749666512715516,0.5540580064353604
Col1a2_O13,0.0170675557672461,0.8603502330552251,0.4043697827932153
Mat2a_O13,0.173483958426336,-1.1928121100025346,0.7243669357383068
Ccnd2_O13,0.0337170568337707,-2.658419322701364,0.5194962386002262
Zfp36_O13,0.0144235224225479,-2.5803538601283025,0.4043697827932153
Serpinh1_O13,0.4319679288719536,0.1477369365678988,0.7243669357383068
Rps3_O13,0.195562435500516,0.108978756680714,0.7243669357383068
Rps13_O13,0.0683496070492974,0.1740229254254399,0.5767583279776329
Itpripl2_O13,0.6927275062117342,-0.1996548773444689,0.7243669357383068
Jund_O13,0.0221084385171072,-0.4784050167102584,0.4465179713619027
Junb_O13,0.0358418671112169,-0.9170145674932388,0.5194962386002262
Psmb10_O13,0.0026164732096339,-1.591812709867133,0.2067851320796645
Rpl13_O13,0.0831150273874732,0.0773718293701845,0.5953355450079476
Gadd45b_O13,0.0550475799641002,-1.336768639542918,0.5540580064353604
Timp3_O13,0.195562435500516,-0.4738441388394937,0.7243669357383068
Btg1_O13,0.1613153796537403,-0.9765768916290556,0.7243669357383068
R3hdm2_O13,0.0751745147163843,-2.186434655615523,0.5953355450079476
Laptm4a_O13,0.0449313328570294,-0.3564088853931828,0.5540580064353604
Ctsl_O13,0.0170675557672461,0.5884047618257537,0.4043697827932153
Itga1_O13,0.0831150273874732,-0.8370350362882897,0.5953355450079476
Rpl15_O13,0.3402397396205445,0.0360539667445781,0.7243669357383068
Rps24_O13,0.195562435500516,0.1024969054516676,0.7243669357383068
Ywhaz_O13,0.6503532587123918,-0.1194784646976685,0.7243669357383068
Lgals1_O13,0.1198301182821306,0.1389196619108111,0.6590656505517183
Cebpd_O13,0.1422164007303326,-0.32725081858062,0.7036570510030914
Fstl1_O13,0.3352382667074494,0.2122300659126733,0.7243669357383068
Cox17_O13,0.1373982239637429,-1.4108133615833156,0.7036570510030914
Rps10_O13,0.4319679288719536,0.0616332075504086,0.7243669357383068
Rpl10a_O13,0.1673414304993252,0.0870477858985235,0.7243669357383068
Rps18_O13,0.535841867111217,0.0317729953995831,0.7243669357383068
H2-K1_O13,0.0004763038818766,-0.4403416366425543,0.1444042454487987
H2-T23_O13,0.0005860561909448,-1.466735670904718,0.1444042454487987
Myl12a_O13,0.1002619671350321,0.2556119383643571,0.6433476224497894
Pdgfrb_O13,0.0814559657624565,-2.7597113274917056,0.5953355450079476
Tcf4_O13,0.0683496070492974,0.4368641664779638,0.5767583279776329
Rpl17_O13,0.2268397237437485,0.0992528367201679,0.7243669357383068
