gene_id	gene_name	Anderson1B	Anderson2B	Barrow1B	Barrow2B	Bechtel1B	Bechtel2B	Bierek1B	Bierek2B	Bolong1B	Bolong2B	Bolong3B	Carey1B	Carey2B	Carroll1B	Carroll2B	Carroll3B	Chandler1B	Chandler2B	Cloquet1B	Cloquet2B	Colton1B	Colton2B	Cooper1B	Cooper2B	Fischer1B	Fischer2B	Foster1B	Foster2B	Greenwell1B	Greenwell2B	Greenwell3B	Halbert1B	Halbert2B	Heiss1B	Heiss2B	Howard1B	Howard2B	Hutter1B	Hutter2B	Jones1B	Jones2B	Keith1B	Keith2B	Klein1B	Klein2B	Lam1B	Lam2B	Martin1B	Martin2B	Max1B	Max2B	McFarland1B	McFarland2B	MJones1B	MJones2B	MJones3B	Murray1B	Pentz1B	Pentz2B	Porbandarwalla1B	Pratt1B	Pratt2B	Ptak1B	Ptak2B	Randolph1B	Randolph2B	Rothery1B	Rothery2B	Smith1B	Smith2B	Strople1B	Strople2B	Swenson1B	Swenson2B	Taucher1B	Taucher2B	Taylor1B	Taylor2B	Wells1B	Wells2B	Willoughby1B	Willoughby2B	Woolsey1B	Woolsey2B
ENSCAFG00845000012	ENSCAFG00845000012	1.9999997528763	2.9999994185279	0	0	0	0.999999822182987	0	0	0	2.0000002640334	0	1.00000019982937	1.00000017527179	0.999999731355168	0	0	0	0	1.99999946436888	2.00000018261311	4.00000010683878	0.999999805173415	0	0	0	0.999999938375811	0.999999844692728	0	3.99999875465194	0	0	0.99999986519816	0	0	1.99999958480542	0.999999635681691	1.00000013125192	0.99999994920136	0.999999612934406	0	0	0	0	2.00000000387638	0	0	0	0	1.99999997062058	1.00000004021387	3.99999985405988	0	0	0	0	0.999999893116342	0	0	0.999999225721021	0	0	3.9999992689788	0.999999514371679	0	0	1.00000002597238	0	3.000000243578	0	2.99999953030795	0	0	1.99999993119562	0	0	0.999999634216089	0.99999971905771	0	0	0	0	2.99999995146937	0	0.999999933777816
ENSCAFG00845000013	ENSCAFG00845000013	0	0	0	0	0	0	0	0.999999543753054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.999999837661782	0	0	0	0	0	0	0	0	0	0	0	0	0.99999994920136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00000004170925	0	0	0	0	0.9999998073708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00037715565978	0
ENSCAFG00845000014	ARMT1	3.9999995057526	0	5.99999962346044	3.99999964782582	12.999999802786	0	5.9999995982955	28.0000002567557	0	4.9999999427835	2.99999958709797	4.9999998991909	5.99999966387684	9.00000012625253	3.00000032334597	8.00000017621296	9.99999982414655	35.0000007163902	0	1.00000009130656	0	4.0000003908897	3.99999993496658	0	0	2.99999981512743	0	0.999999751750309	0	0	1.99999995014696	0	4.99999984735345	4.99999979455569	0.99999979240271	12.99999976895	9.99999986696126	17.9999979688146	8.99999915632939	23.9999997306133	0	3.99999974105685	0	6.00000001162914	11.999999854783	0	0	2.99999984752011	0	2.00000008042774	8.99999955446124	9.99999978661042	6.99999974145279	23.9999995616991	0	0	1.9999998646161	5.00000006165397	0	16.9999994100624	3.0000000065452	0	16.9999997772174	0	12.0000005911353	15.9999990668721	6.99999939041346	8.00000012698433	0	0	1.00000001539326	0	2.99999932221752	0.999999637120093	0	8.0000000253607	4.00000009332483	1.00000003407187	8.99999930548181	7.99999969225315	7.99999969366376	5.00000010679196	17.9999990599196	0.999999933777816
ENSCAFG00845000015	ENSCAFG00845000015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99999972626809	0	2.6255878146855	0	0	0.999999835711155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99999994920136	0	0	0	0	0	0	0	0	0	0	0	1.00000004021387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.999999843435983	0	0	0	0	0	0	0	0	0.999999630625999	0	0	0	0	0
ENSCAFG00845000016	ZCCHC2	7.9999990115052	1.99999949492595	41.8930846679929	102.999991248713	63.999999749872	0	66.9999926961307	104.000000767497	0	27.9999993926676	23.9999981992436	31.9999981448702	57.999994206594	54.9999998528563	52.0000032696421	40.0000022016928	17.7484732317578	19.1735802733935	13.9999965559821	30.0000002653827	0	15.9999998082647	23.9999978334336	0	10.9999985853645	19.0000006949764	2.99999953407818	5.99999936351579	0	0	56.8747975308019	0	12.9999997271016	52.9999988708371	13.4508578946056	20.9999998577955	16.535814057034	83.6554872445111	54.9999938909308	514.999983059738	4.9999994605002	90.8408972746376	18.9999953112235	26.9999995943791	77.9999983104337	0	9.99999418576158	24.9999989332829	3.99999983086716	53.9999993511391	36.9999985328804	115.697379367557	24.5423887921499	508.999976896586	4.99999961583737	0	29.9999963118467	9.99999961090795	0.999999225721021	38.9999998217059	0	0	97.9999983107038	0	243.746085247536	71.9999951265815	36.9999964041769	59.0000000873543	15.9999971037552	199.999991225468	9.00000034542738	0	15.9999977258372	0	25.9999956415256	29.9999993571946	30.8992487698391	81.999998276751	18.9999995565135	25.3531146411054	32.0000000371011	67.2867685549365	93.6704270717331	81.9999950281399
ENSCAFG00845000017	ENSCAFG00845000017	0	0	0	0.999999594758483	0	0	0	2.99999993442618	0	1.0000001320167	0	0	0	0	0	0	1.99999996482931	8.00000075214674	0	0	0	0	0	0	0	0	0	0	0	0	0.99999997507348	0	1.00000021743588	0.999999809118742	0	0	1.00000013125192	0	0	0	0	0	0	0	0.999999987898586	0	0	0	0	0	0	1.99999980210129	4.99999965803429	0	0	0	0	0	0	1.0000002003162	0	0	0	0	2.99999954756833	0	0	0	0	0.999999843435983	0	0	0	0	0	0.999999634216089	0	0	1.99999991871395	3.00000012981768	0	0	1.99999963553774	0
ENSCAFG00845000018	ENSCAFG00845000018	0	0	22.0000369801429	35.9962354968825	18.0006961983242	0.999999822182987	8.00001372101388	22.9799494039645	0	19.0002621709194	0.999999737160999	7.00006134640468	20.999998129692	12.0000330290603	13.9942609648466	7.00000015418634	22.9265767951869	46.9350483239698	1.99999946436888	4.00000001182422	1.0000000267097	2.00000019544485	10.9999993770666	1.9744716056392	3.99999947434211	6.00000009671387	0	3.01313865539951	0.999999641711999	1.9999956573736	11.9999997008818	0.99999986519816	3.99999962991757	8.99081750608387	9.99999931965996	2.00000002221138	9.00000045848832	16.9996294723504	33.9999987194086	102.000479395823	5.99999935260024	7.99979737431294	0.999999770574128	8.00000001550552	4.99999993949293	0	0	2.00000000032107	0.999999957716791	8.92450532055389	17.9817355106962	29.999798348898	1.00000004170925	91.8172331143531	5.99999981908384	0	8.99999911454	2.99417855830233	0.999999225721021	1.0000002003162	3.00000047521318	1.99999968704089	14.9999996009171	1.99999955990134	23.7180679543584	10.0001216414556	0.9999997260548	8.00000744278229	6.96419478926522	50.0018853865665	3.00000004617979	0	1.99999993119562	1.99999947924813	0	1.00000037212409	2.99999976572012	0	4.9999994680539	3.00000012981768	14.9087732634037	22.0073368507129	38.9734265504059	17.9999988080007
ENSCAFG00845000019	ENSCAFG00845000019	0	0	0	0.999999594758483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.999999835711155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.999999933777816
ENSCAFG00845000020	CCDC170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99999996482931	3.00000064980528	0	0	0	0	2.99999950713346	0	0	0	0	0	0	0	0	0	1.99999981495878	0	0	0	0	0	0	0	0	3.00000020574211	0	0	0	0	0	0	0	1.5020685489802	0	0	1.99994806003719	0	0	0	0	0	0	0	0	0	0	0	1.99999969837888	0	0	0	0	2.99999953030795	0	0	0	0	0	0	0	0	0.999999630625999	0	0	0.999999796146782	7.00000047944204	0
ENSCAFG00845000021	ADNP2	0	0	1.00000023232639	0.999999594758483	9.000000069402	0	1.0000000988239	31.0000001911818	0	8.00000033883361	0.999999737160999	3.99999969936153	6.99999914527169	18.9999999838602	18.0000006664278	31.0000006828252	3.99999992965862	1.99999945253618	1.99999946436888	0	0	5.00000019606312	0	0	0.999999837661782	1.99999987675162	0	3.99999986001517	0	0	1.99999995014696	0.99999986519816	1.03585164452171	7.00000016175516	0	6.00000006663414	6.00000006473255	5.99999913680322	2.99999949878315	21.9999998568731	0.999999892100041	5.9999993449523	0	1.00000000193819	13.9999998305802	0	0	0.99999984719904	0	8.99999979784286	4.99999970040136	11.9999995887117	1.99999980816252	21.9999993905884	0.999999923167474	1.99999978623268	0.999999656075583	5.99999986902477	0	22.0000004116434	1.00000015840439	0	14.9999996009171	0	12.23238482852	3.99999942954655	2.99999961417435	3.000000243578	0	1.99999968687197	0	0	3.99999928781533	0	4.99999917303923	20.8190742497337	4.00000009332483	2.9999997795626	0.999999630625999	0.999999716308899	4.00000016244338	0	17.9999990599196	0
ENSCAFG00845000022	ENSCAFG00845000022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845000023	ENSCAFG00845000023	0	0	0	0.999999594758483	0.999999933346	0	0	2.99999993442618	0	0	0	1.00000019982937	0	0	0	0	0	3.00000064980528	0	0	0	0	0.999999835711155	0	0	0	0	0	0	0	0	0.99999986519816	0	0.999999809118742	0	0	1.00000013125192	0	0	0	0	0	0	1.00000000193819	0.999999987898586	0	0	0	0	0	0	0.999999901050643	2.99999984987177	0	0	0	1.9999998646161	0	0	0	0	0.999999790968956	0	0.99999977995067	2.99999954756833	0	0	0	0	0.999999843435983	0	0	0	0.995099947271153	0	2.00000000634017	0.99999971905771	0	0	2.00000041350878	1.99999976561019	0	0	0
ENSCAFG00845000024	RBFA	0	0	3.0000001068132	1.99999982391291	8.000000136056	0	0	11.0000001939516	0	2.0000002640334	0	3.00000004951014	0	16.0000001537807	11.0000003365032	18.0000003964792	3.1798991089544	17.9999994858287	0	0	0	4.0000003908897	3.99999993496658	0	0	0.999999938375811	0	0	0	0	1.99999995014696	0	0	1.99999961823748	0	4.99999968010445	3.99999980222871	0.99999994920136	0	5.99999962122059	1.99999978420008	1.99999960389544	0	1.00000000193819	5.99999992739152	0	0	0	0	4.99999963698737	1.99999969268295	5.00000028135721	0	5.9999992675173	1.99999984633495	0	1.9999998646161	8.99999980353715	0	38.9999998217059	1.00000015840439	0	30.9999998637628	0	15.9999999878931	1.00000002597238	0	3.000000243578	0	0.999999843435983	0	0	1.99999993119562	0	6.99999872569814	14.9999996785973	2.99999976572012	1.00000003407187	5.99999975614186	0.999999716308899	1.99999976561019	2.99999995146937	15.000000191633	0
ENSCAFG00845000025	ENSCAFG00845000025	0	0	0	0	0	0	2.99999979914775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0000002003162	0	0	0	0	0.999999849189442	0	0	1.00000008119267	0	0	1.00000001539326	0	0	0.999999637120093	0	0	0.99999971905771	1.00000003407187	0	0	0	0	0	0
