Difference_threshold,Permutation_FDR_cutoff,N_edges,N_nodes,N_valid_KO_p,KO_P_min,KO_P_1pct,KO_P_5pct,KO_P_10pct,KO_P_25pct,KO_P_median,KO_P_75pct,KO_P_90pct,KO_P_95pct,KO_P_99pct,KO_P_max,KO_FDR_min,KO_FDR_1pct,KO_FDR_5pct,KO_FDR_10pct,KO_FDR_25pct,KO_FDR_median,KO_FDR_75pct,KO_FDR_90pct,KO_FDR_95pct,KO_FDR_99pct,KO_FDR_max,N_KO_FDR_0.001,N_KO_FDR_0.005,N_KO_FDR_0.01,N_KO_FDR_0.05,N_KO_FDR_0.1,N_KO_FDR_0.2
0.54,0.01,17328,5284,17328,0.0,0.008352778689086,0.02521159617858964,0.0387306322238119,0.0982254175318144,0.1339745962155613,0.14109166905207235,0.1611052103257247,0.163070254243369,0.1685658602885059,0.201647779586446,0.0,0.16830551941920888,0.16830551941920888,0.16830551941920888,0.16830551941920888,0.16830551941920888,0.16830551941920888,0.16830551941920888,0.16830551941920888,0.17025851151330829,0.201647779586446,5,5,5,5,5,17327
0.54,0.02,17328,5284,17328,0.0,0.008352778689086,0.02521159617858964,0.0387306322238119,0.0982254175318144,0.1339745962155613,0.14109166905207235,0.1611052103257247,0.163070254243369,0.1685658602885059,0.201647779586446,0.0,0.16830551941920888,0.16830551941920888,0.16830551941920888,0.16830551941920888,0.16830551941920888,0.16830551941920888,0.16830551941920888,0.16830551941920888,0.17025851151330829,0.201647779586446,5,5,5,5,5,17327
0.54,0.05,17328,5284,17328,0.0,0.008352778689086,0.02521159617858964,0.0387306322238119,0.0982254175318144,0.1339745962155613,0.14109166905207235,0.1611052103257247,0.163070254243369,0.1685658602885059,0.201647779586446,0.0,0.16830551941920888,0.16830551941920888,0.16830551941920888,0.16830551941920888,0.16830551941920888,0.16830551941920888,0.16830551941920888,0.16830551941920888,0.17025851151330829,0.201647779586446,5,5,5,5,5,17327
0.54,0.1,17328,5284,17328,0.0,0.008352778689086,0.02521159617858964,0.0387306322238119,0.0982254175318144,0.1339745962155613,0.14109166905207235,0.1611052103257247,0.163070254243369,0.1685658602885059,0.201647779586446,0.0,0.16830551941920888,0.16830551941920888,0.16830551941920888,0.16830551941920888,0.16830551941920888,0.16830551941920888,0.16830551941920888,0.16830551941920888,0.17025851151330829,0.201647779586446,5,5,5,5,5,17327
0.54,0.2,17328,5284,17328,0.0,0.008352778689086,0.02521159617858964,0.0387306322238119,0.0982254175318144,0.1339745962155613,0.14109166905207235,0.1611052103257247,0.163070254243369,0.1685658602885059,0.201647779586446,0.0,0.16830551941920888,0.16830551941920888,0.16830551941920888,0.16830551941920888,0.16830551941920888,0.16830551941920888,0.16830551941920888,0.16830551941920888,0.17025851151330829,0.201647779586446,5,5,5,5,5,17327
0.55,0.0001,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
0.55,0.0005,12609,4814,12609,0.0,0.0065404177845943875,0.0233904422268416,0.0322788501029663,0.080282572925755,0.1292448816497496,0.1339745962155613,0.1479564123409226,0.1516448331044255,0.16018174087251572,0.201647779586446,0.0,0.15947171345931546,0.15947171345931546,0.15947171345931546,0.15947171345931546,0.15947171345931546,0.15947171345931546,0.15947171345931546,0.15947171345931546,0.16176383476109865,0.201647779586446,4,4,4,4,4,12608
0.55,0.001,13886,4949,13886,0.0,0.0070129302935945,0.0244100332032985,0.0330633380664619,0.08346856202810016,0.1339745962155613,0.1339745962155613,0.1479564123409226,0.15105284011536907,0.1592472128313855,0.201647779586446,0.0,0.15870410796693998,0.15870410796693998,0.15870410796693998,0.15870410796693998,0.15870410796693998,0.15870410796693998,0.15870410796693998,0.15881077758580883,0.16083400955535812,0.201647779586446,4,4,4,4,4,13885
0.55,0.002,14652,5006,14652,0.0,0.0070129302935945,0.0244100332032985,0.0336716797688463,0.0870160969502693,0.1339745962155613,0.1339745962155613,0.1479564123409226,0.150731750899154,0.15918230277306714,0.201647779586446,0.0,0.15822724622298223,0.15822724622298223,0.15822724622298223,0.15822724622298223,0.15822724622298223,0.15822724622298223,0.15822724622298223,0.15838508420642602,0.16076134507409812,0.201647779586446,4,4,4,4,4,14651
0.55,0.005,15273,5039,15273,0.0,0.0070129302935945,0.0244100332032985,0.0349430415868573,0.0893544455069292,0.1339745962155613,0.1339745962155613,0.1479564123409226,0.1500821189803599,0.15889636246666147,0.201647779586446,0.0,0.1578687623961961,0.1578687623961961,0.1578687623961961,0.1578687623961961,0.1578687623961961,0.1578687623961961,0.1578687623961961,0.15791968330603076,0.16050126915234467,0.201647779586446,5,5,5,5,5,15272
