Unnamed: 0,p_val,avg_log2FC,p_val_adj
Cd68,0.048800236,-0.39829677,0.117926904
Prkcd,0.048800236,-0.439544239,0.117926904
Cmip,0.048800236,0.445189235,0.117926904
Etnk1,0.039768781,-1.406650566,0.118217934
Spcs1,0.049055642,-0.231149131,0.118340416
Hprt,0.04059913,-0.312565285,0.120348474
Clint1,0.04082643,-0.283714147,0.120348474
Ufm1,0.04082643,0.55761282,0.120348474
Tcea1,0.053666663,-0.29809696,0.129241843
Nup98,0.047344606,0.209963386,0.133434298
Scamp2,0.046289156,-0.473974292,0.133434298
Arpp19,0.047344606,-0.147830605,0.133434298
Purb,0.047344606,0.351484122,0.133434298
Bhlhe40,0.047344606,0.166342457,0.133434298
Tomm22,0.047344606,-0.277119646,0.133434298
Nsa2,0.047344606,-0.167831267,0.133434298
Eif3e,0.047344606,-0.141097192,0.133434298
Arf1,0.057378741,-0.133290706,0.134042849
H2-Oa,0.057378741,-0.275472866,0.134042849
Cwc15,0.057378741,-0.20540167,0.134042849
Lyz2,0.057378741,-0.464151286,0.134042849
Ppp1r2,0.057378741,0.256120539,0.134042849
Ndufa13,0.057378741,-0.14734297,0.134042849
Hmgb1,0.057378741,-0.174488205,0.134042849
Ubc,0.057378741,0.363846183,0.134042849
Napsa,0.057378741,-0.132174673,0.134042849
Alyref,0.057378741,-0.200740744,0.134042849
Kras,0.057378741,0.249644717,0.134042849
Tmed9,0.057378741,-0.346594485,0.134042849
Atp5g1,0.057378741,-0.159076196,0.134042849
Selenow,0.057378741,-0.270692479,0.134042849
Psmd4,0.057378741,-0.245797531,0.134042849
Srsf2,0.057378741,0.160869335,0.134042849
Dctn3,0.05757943,-0.225097651,0.134288239
Stap1,0.05834924,-0.498963678,0.135408815
Srsf6,0.05834924,0.277911248,0.135408815
Pnn,0.05834924,-0.261848856,0.135408815
Cxcr4,0.058634084,0.385415704,0.135845303
Resf1,0.060587266,-0.573215871,0.140139245
Uck2,0.063956437,2.195404611,0.147253106
Gpd2,0.063977489,0.483335717,0.147253106
Mrpl30,0.063977489,-0.176100806,0.147253106
Chd1,0.053444419,-0.424816958,0.149432713
Pmvk,0.001,0.354296282,0.001
Kit,0.001,-28.81230644,0.001
Plet1,0.001,30.50819507,0.001
Ramp3,0.001,30.53583273,0.001
Actn1,0.001,0.018672448,0.001
Serpinb6b,0.001,0.49775366,0.001
Grasp,0.001,-29.5731062,0.001
Rogdi,0.001,-28.93641797,0.001
H2-Ob,0.001,-0.117220012,0.001
Epcam,0.001,29.40892278,0.001
