Edge Name,KO_pval,KO_median,wk3_pval,wk3_median,wk6_pval,wk6_median
Tcea1_B4<==>Arl4c_M1,0.0984751376626397,0.6309523809523809,0.2000000000000001,-0.4999999999999999,0.2000000000000001,0.7999999999999998
Tcea1_B4<==>Set_B1,0.1964805885944973,0.5119047619047619,0.2000000000000001,-0.5999999999999999,0.2000000000000001,0.7999999999999998
Tcea1_B4<==>Apoe_B1,0.2399571418838564,-0.4761904761904762,0.2000000000000001,0.7999999999999998,0.2000000000000001,0.7999999999999998
Tcea1_B4<==>Ifi30_B4,0.1308793399965805,0.5833333333333334,0.2000000000000001,-0.3999999999999999,0.2000000000000001,0.7999999999999998
Tcea1_B4<==>Sqstm1_M3,0.0782732726668304,0.6547619047619048,0.2000000000000001,-0.6999999999999998,0.1,0.8999999999999999
Tcea1_B4<==>Irf1_M5,0.1835284462694483,0.5238095238095238,0.2000000000000001,-0.5999999999999999,0.2000000000000001,-0.7999999999999998
Tcea1_B4<==>Cd7_M7,0.1292448816497496,-0.5833333333333333,0.2000000000000001,-0.2999999999999999,0.2000000000000001,-0.7999999999999998
Tcea1_B4<==>Sub1_B1,0.219983392325049,-0.4880952380952381,0.2000000000000001,-0.7999999999999998,0.2000000000000001,0.5999999999999999
Tcea1_B4<==>Fam49b_M3,0.2634599456144081,-0.4523809523809524,0.2000000000000001,0.7999999999999998,0.2000000000000001,-0.7999999999999998
Tcea1_B4<==>Iglc2_B1,0.248217237423395,0.4642857142857143,0.2000000000000001,-0.5999999999999999,0.2000000000000001,-0.7999999999999998
Tcea1_B4<==>Psmb8_T6,0.260404767436885,0.4166666666666666,0.1,0.8999999999999999,0.2000000000000001,0.7999999999999998
Tcea1_B4<==>H2-Q7_B6_0,0.2894032248467901,-0.3095238095238095,0.1,0.8999999999999999,0.2000000000000001,0.7999999999999998
Tcea1_B4<==>Paip2_T1,0.1835284462694483,0.5238095238095238,0.2000000000000001,0.7999999999999998,0.1,0.8999999999999999
Tcea1_B4<==>Atrx_B1,0.2102152049878908,0.5,0.2000000000000001,0.5999999999999999,0.2000000000000001,-0.7999999999999998
Tcea1_M4<==>M6pr_M3,0.1762326703944453,-0.5357142857142857,0.2000000000000001,0.7999999999999998,0.2000000000000001,0.7999999999999998
Tcea1_M4<==>Mt1_M0,0.2466701510434915,-0.4642857142857143,0.2000000000000001,0.7999999999999998,0.2000000000000001,0.7999999999999998
Tcea1_M4<==>Rps27a_T5,0.2078281425949064,0.5,0.2000000000000001,-0.7999999999999998,0.2000000000000001,-0.5999999999999999
Tcea1_M4<==>Rpl17_T0,0.261169379748444,0.4523809523809523,0.2000000000000001,-0.7999999999999998,0.2000000000000001,-0.7999999999999998
Pcmtd1_B4<==>Ptpn18_B5,0.2466701510434915,-0.4642857142857143,0.2000000000000001,-0.5999999999999999,0.2000000000000001,0.7999999999999998
Pcmtd1_B4<==>Ncl_O7,0.0863603458876261,-0.6428571428571428,0.2000000000000001,-0.5999999999999999,0.2000000000000001,0.7999999999999998
Pcmtd1_B4<==>Tagln2_O7,0.1948760002698574,-0.4404761904761904,0.2000000000000001,-0.5999999999999999,0.2000000000000001,0.5999999999999999
Pcmtd1_B4<==>Pdia3_O10,0.2027237661207447,0.5238095238095238,0.2000000000000001,-0.7999999999999998,0.2000000000000001,-0.7999999999999998
Pcmtd1_B4<==>Gng5_B1,0.261169379748444,-0.4523809523809523,0.2000000000000001,-0.7999999999999998,0.2000000000000001,0.5999999999999999
Pcmtd1_B4<==>Cd52_M7,0.2960759467781282,-0.4285714285714286,0.2000000000000001,0.7999999999999998,0.2000000000000001,-0.7999999999999998
