Edge Name,comb_TLS_c_ipval_0.3_PUC_w_meta_FDR_0.15_all_nw0_present,comb_TLS_c_ipval_0.3_PUC_w_meta_FDR_0.15_all_nw0_sign,comb_TLS_c_ipval_0.3_PUC_w_meta_FDR_0.15_all_nw1_present,comb_TLS_c_ipval_0.3_PUC_w_meta_FDR_0.15_all_nw1_sign,comb_TLS_c_ipval_0.3_PUC_w_meta_FDR_0.15_all_nw10_present,comb_TLS_c_ipval_0.3_PUC_w_meta_FDR_0.15_all_nw10_sign,comb_TLS_c_ipval_0.3_PUC_w_meta_FDR_0.15_all_nw2_present,comb_TLS_c_ipval_0.3_PUC_w_meta_FDR_0.15_all_nw2_sign,comb_TLS_c_ipval_0.3_PUC_w_meta_FDR_0.15_all_nw3_present,comb_TLS_c_ipval_0.3_PUC_w_meta_FDR_0.15_all_nw3_sign,comb_TLS_c_ipval_0.3_PUC_w_meta_FDR_0.15_all_nw4_present,comb_TLS_c_ipval_0.3_PUC_w_meta_FDR_0.15_all_nw4_sign,comb_TLS_c_ipval_0.3_PUC_w_meta_FDR_0.15_all_nw5_present,comb_TLS_c_ipval_0.3_PUC_w_meta_FDR_0.15_all_nw5_sign,comb_TLS_c_ipval_0.3_PUC_w_meta_FDR_0.15_all_nw6_present,comb_TLS_c_ipval_0.3_PUC_w_meta_FDR_0.15_all_nw6_sign,comb_TLS_c_ipval_0.3_PUC_w_meta_FDR_0.15_all_nw7_present,comb_TLS_c_ipval_0.3_PUC_w_meta_FDR_0.15_all_nw7_sign,comb_TLS_c_ipval_0.3_PUC_w_meta_FDR_0.15_all_nw8_present,comb_TLS_c_ipval_0.3_PUC_w_meta_FDR_0.15_all_nw8_sign,comb_TLS_c_ipval_0.3_PUC_w_meta_FDR_0.15_all_nw9_present,comb_TLS_c_ipval_0.3_PUC_w_meta_FDR_0.15_all_nw9_sign,Present_Count
Gm42418_M1<==>Pycard_M1,False,,True,-,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_M1<==>Rgs10_M1,False,,True,-,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_M1<==>Rpl19_M1,False,,False,,False,,False,,False,,False,,False,,True,-,False,,False,,False,,1
Gm42418_M1<==>Rpl36a_M1,False,,False,,False,,False,,False,,False,,False,,True,-,False,,False,,False,,1
Gm42418_M1<==>Rpl39_M1,False,,True,-,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_M1<==>Rpl3_B3,True,+,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_M1<==>Rpl4_M1,False,,False,,False,,False,,False,,False,,False,,False,,True,-,False,,False,,1
Gm42418_M1<==>Rps13_B3,True,+,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_M1<==>Rps20_T4,False,,True,+,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_M1<==>Rps2_B3,False,,False,,False,,False,,False,,True,+,False,,False,,False,,False,,False,,1
Gm42418_M1<==>S100a6_M5,True,+,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_M1<==>Trat1_T0,False,,False,,False,,False,,True,-,False,,False,,False,,False,,False,,False,,1
Gm42418_M2<==>Gm42418_T0,False,,False,,False,,False,,False,,False,,True,+,False,,False,,False,,False,,1
Gm42418_M2<==>Gna13_B5,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,-,False,,1
Gm42418_M2<==>H2-Ob_B1,False,,False,,True,-,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_M2<==>H2-T23_O10,False,,False,,False,,True,-,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_M2<==>Igha_B3,False,,False,,False,,False,,False,,False,,False,,False,,True,+,False,,False,,1
Gm42418_M2<==>Ighg2c_B3,False,,False,,False,,False,,True,-,False,,False,,False,,False,,False,,False,,1
Gm42418_M2<==>Kif5b_M4,False,,False,,False,,True,+,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_M2<==>Laptm5_M4,False,,False,,False,,False,,False,,False,,False,,False,,True,-,False,,False,,1
Gm42418_M2<==>Ldha_M0,False,,False,,False,,False,,False,,True,-,False,,False,,False,,False,,False,,1
Gm42418_M2<==>Ppm1m_M4,False,,False,,False,,False,,False,,False,,False,,True,-,False,,False,,False,,1
Gm42418_M2<==>Ptpn22_T3,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,-,1
Gm42418_M2<==>Rab7_M0,False,,False,,True,-,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_M2<==>Rac1_T1,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,+,False,,1
Gm42418_M2<==>Rbms1_M0,False,,False,,True,-,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_M2<==>Rps8_M5,False,,False,,True,+,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_M2<==>Sdf4_T0,False,,False,,True,-,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_M2<==>Ssu72_M3,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,-,False,,1
Gm42418_M2<==>Tmsb4x_B0,False,,False,,False,,False,,False,,True,+,False,,False,,False,,False,,False,,1
Gm42418_M2<==>Trbc1_M5,False,,False,,False,,False,,False,,False,,False,,False,,True,-,False,,False,,1
Gm42418_M3<==>H2afz_M3,False,,False,,True,-,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_M3<==>Hsp90aa1_M1,False,,True,+,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_M3<==>Hsp90ab1_B5,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,+,1
Gm42418_M3<==>Ighv1-83_B2,False,,False,,False,,False,,False,,False,,True,+,False,,False,,False,,False,,1
Gm42418_M3<==>Kif5b_M4,False,,False,,False,,False,,False,,False,,True,+,False,,False,,False,,False,,1
Gm42418_M3<==>Ly6a_M0,False,,False,,False,,False,,False,,True,-,False,,False,,False,,False,,False,,1
Gm42418_M3<==>Tmsb4x_B2,False,,False,,False,,False,,False,,False,,False,,True,+,False,,False,,False,,1
Gm42418_M3<==>mt-Cytb_M3,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,+,1
Gm42418_M4<==>H2-DMb1_M1,False,,False,,False,,False,,False,,False,,False,,True,-,False,,False,,False,,1
Gm42418_M4<==>H3f3a_B5,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,+,1
Gm42418_M4<==>Hnrnpa1_B1,False,,False,,True,+,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_M4<==>Hnrnpdl_T5,False,,False,,False,,False,,True,-,False,,False,,False,,False,,False,,False,,1
Gm42418_M4<==>Ighv1-69_B2,False,,False,,False,,False,,True,+,False,,False,,False,,False,,False,,False,,1
Gm42418_M4<==>Ighv3-6_B2,False,,False,,True,-,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_M4<==>Igkc_B5,False,,False,,False,,False,,False,,False,,True,+,False,,False,,False,,False,,1
Gm42418_M4<==>Mapre1_B4,False,,False,,False,,False,,False,,False,,False,,True,-,False,,False,,False,,1
Gm42418_M4<==>Rpl24_T2,False,,False,,True,-,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_M4<==>Rpl35a_T5,False,,False,,False,,False,,False,,True,-,False,,False,,False,,False,,False,,1
Gm42418_M4<==>Rps3a1_M7,False,,False,,True,+,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_M4<==>mt-Nd1_M1,False,,False,,False,,False,,False,,False,,True,-,False,,False,,False,,False,,1
Gm42418_M5<==>Hnrnpa3_T5,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,-,False,,1
Gm42418_M5<==>Ighv1-55_B3,False,,True,+,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_M5<==>Mt1_M0,False,,True,-,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_M5<==>Rel_T2,False,,False,,False,,False,,False,,False,,True,-,False,,False,,False,,False,,1
Gm42418_M5<==>Rpl37a_B5,False,,False,,False,,False,,False,,False,,False,,False,,True,-,False,,False,,1
Gm42418_M5<==>Rps13_B1,True,+,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_M5<==>Rps21_T2,False,,False,,False,,False,,False,,False,,True,-,False,,False,,False,,False,,1
Gm42418_M5<==>Rps27_B3,True,-,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_M5<==>Rps27_T2,False,,False,,False,,False,,False,,False,,True,-,False,,False,,False,,False,,1
Gm42418_M5<==>Rps2_B2,False,,False,,False,,False,,False,,False,,False,,True,+,False,,False,,False,,1
Gm42418_M5<==>Rps2_B3,False,,False,,False,,False,,False,,True,+,False,,False,,False,,False,,False,,1
Gm42418_M5<==>Rps2_M3,False,,False,,True,+,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_M5<==>Rps2_M4,False,,False,,False,,False,,False,,False,,False,,True,+,False,,False,,False,,1
Gm42418_M5<==>Rps3a1_B4,False,,False,,False,,False,,False,,False,,False,,True,+,False,,False,,False,,1
Gm42418_M5<==>Rsrc2_T4,False,,False,,False,,False,,False,,False,,False,,True,-,False,,False,,False,,1
Gm42418_M5<==>Set_T5,False,,False,,False,,True,-,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_M5<==>mt-Atp6_T0,False,,False,,False,,False,,False,,False,,True,+,False,,False,,False,,False,,1
Gm42418_M5<==>mt-Atp6_T3,False,,False,,False,,False,,False,,False,,False,,True,+,False,,False,,False,,1
Gm42418_M7<==>Ighv1-69_B2,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,+,False,,1
Gm42418_M7<==>Lamp1_M0,False,,False,,False,,False,,False,,False,,True,-,False,,False,,False,,False,,1
Gm42418_M7<==>Map1lc3b_M3,False,,False,,False,,False,,False,,True,+,False,,False,,False,,False,,False,,1
Gm42418_M7<==>Psma7_M1,False,,False,,False,,False,,True,-,False,,False,,False,,False,,False,,False,,1
Gm42418_M7<==>Rgs10_M0,False,,False,,False,,True,-,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_M7<==>Rpl15_T6,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,+,1
Gm42418_M7<==>Rps27a_T2,False,,False,,False,,False,,False,,True,-,False,,False,,False,,False,,False,,1
Gm42418_M7<==>Serf2_T7,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,-,1
Gm42418_M7<==>Snrpg_M5,False,,False,,False,,False,,False,,False,,True,-,False,,False,,False,,False,,1
Gm42418_M7<==>Stk17b_M3,False,,True,-,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_M7<==>Trp53inp1_B3,True,-,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_M7<==>mt-Atp6_T7,False,,False,,False,,False,,False,,True,+,False,,False,,False,,False,,False,,1
Gm42418_O10<==>H2-D1_T4,False,,False,,False,,False,,False,,False,,False,,False,,True,-,False,,False,,1
Gm42418_O10<==>Itgav_T2,False,,False,,False,,False,,False,,False,,False,,True,-,False,,False,,False,,1
Gm42418_O10<==>Ly6a_T5,False,,False,,False,,False,,False,,True,-,False,,False,,False,,False,,False,,1
Gm42418_O10<==>Malt1_B5,False,,False,,True,-,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_O10<==>Postn_O4,True,+,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_O10<==>Prdx1_M5,False,,False,,False,,False,,False,,False,,True,-,False,,False,,False,,False,,1
Gm42418_O10<==>Psma1_M3,False,,False,,False,,False,,False,,False,,False,,True,-,False,,False,,False,,1
Gm42418_O10<==>Psma7_O10,False,,False,,False,,False,,False,,False,,False,,False,,True,-,False,,False,,1
Gm42418_O10<==>Ptpn18_T3,False,,False,,False,,True,-,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_O10<==>Ptprb_O10,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,+,1
Gm42418_O10<==>Scand1_M1,False,,False,,False,,False,,False,,False,,False,,False,,True,-,False,,False,,1
Gm42418_O10<==>Serpinb6b_M4,False,,False,,False,,False,,False,,True,-,False,,False,,False,,False,,False,,1
Gm42418_O10<==>Sri_T4,False,,False,,False,,False,,False,,False,,False,,False,,True,-,False,,False,,1
Gm42418_O10<==>Tmsb10_M3,False,,True,-,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_O10<==>Trat1_T0,False,,True,-,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_O10<==>Wnk1_T2,False,,False,,False,,False,,False,,False,,False,,False,,True,-,False,,False,,1
Gm42418_O10<==>Xist_B0,False,,False,,False,,False,,False,,False,,True,-,False,,False,,False,,False,,1
Gm42418_T0<==>H2-Q6_M3,False,,False,,False,,True,-,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_T0<==>Ighv1-69_B3,False,,False,,False,,False,,False,,False,,True,+,False,,False,,False,,False,,1
Gm42418_T0<==>Ighv5-6_B7,False,,False,,False,,False,,True,+,False,,False,,False,,False,,False,,False,,1
Gm42418_T0<==>Igkv8-28_B1,False,,False,,False,,False,,False,,False,,False,,True,-,False,,False,,False,,1
Gm42418_T0<==>Mcl1_T5,False,,False,,False,,False,,False,,True,-,False,,False,,False,,False,,False,,1
Gm42418_T0<==>Mif_M5,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,-,False,,1
Gm42418_T0<==>Nme1_T5,False,,False,,False,,False,,False,,False,,True,-,False,,False,,False,,False,,1
Gm42418_T0<==>Psmb1_M1,False,,False,,False,,False,,False,,False,,False,,False,,True,-,False,,False,,1
Gm42418_T0<==>Ptp4a2_M0,False,,False,,False,,False,,False,,True,-,False,,False,,False,,False,,False,,1
Gm42418_T0<==>Rnf19b_M4,False,,False,,False,,True,-,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_T0<==>Rpl21_T2,False,,False,,False,,False,,False,,True,-,False,,False,,False,,False,,False,,1
Gm42418_T0<==>Rplp0_T5,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,-,False,,1
Gm42418_T0<==>Rps17_T5,False,,False,,False,,False,,True,-,False,,False,,False,,False,,False,,False,,1
Gm42418_T0<==>Satb1_T3,False,,False,,False,,True,-,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_T0<==>Slpi_B3,False,,False,,False,,False,,False,,False,,False,,False,,True,-,False,,False,,1
Gm42418_T0<==>Snf8_T5,True,-,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_T0<==>Tgif1_M0,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,-,False,,1
Gm42418_T0<==>Timm10b_M5,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,-,1
Gm42418_T0<==>Tmsb4x_B0,False,,False,,False,,False,,False,,False,,False,,False,,True,+,False,,False,,1
Gm42418_T0<==>Zfp36l1_B2,False,,False,,False,,True,-,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_T1<==>H2-K1_M2,False,,False,,False,,False,,False,,False,,False,,False,,True,-,False,,False,,1
Gm42418_T1<==>H2-K1_M5,False,,False,,True,-,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_T1<==>Hopx_T0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,-,1
Gm42418_T1<==>Ifi30_B4,False,,False,,False,,True,-,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_T1<==>Ighd_B5,False,,False,,False,,False,,False,,False,,True,-,False,,False,,False,,False,,1
Gm42418_T1<==>Ighm_B0,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,-,False,,1
Gm42418_T1<==>Iglc3_B5,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,-,1
Gm42418_T1<==>Lamp1_M5,False,,False,,True,-,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_T1<==>Mbnl1_B5,False,,False,,False,,False,,False,,True,-,False,,False,,False,,False,,False,,1
Gm42418_T1<==>Mcl1_T3,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,-,False,,1
Gm42418_T1<==>Neurl3_B0,False,,False,,False,,False,,True,+,False,,False,,False,,False,,False,,False,,1
Gm42418_T1<==>Plaur_M1,False,,True,+,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_T1<==>Ppt1_M4,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,-,False,,1
Gm42418_T1<==>Ppt2_M0,False,,False,,False,,False,,False,,True,-,False,,False,,False,,False,,False,,1
Gm42418_T1<==>Prrc2c_T2,False,,False,,True,-,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_T1<==>Psma1_T5,False,,True,-,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_T1<==>Rpl13_B5,False,,False,,False,,False,,False,,True,+,False,,False,,False,,False,,False,,1
Gm42418_T1<==>Rpl13_M5,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,+,1
Gm42418_T1<==>Rpl31_T3,False,,False,,False,,True,-,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_T1<==>Rpl36al_B3,False,,False,,True,+,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_T1<==>Rwdd1_T4,False,,False,,False,,False,,False,,False,,False,,True,-,False,,False,,False,,1
Gm42418_T1<==>Sp140_M3,False,,True,-,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_T1<==>Stat1_M5,False,,True,-,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_T1<==>Tmbim6_M0,False,,True,-,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_T1<==>Tmbim6_M2,False,,False,,False,,False,,False,,True,-,False,,False,,False,,False,,False,,1
Gm42418_T1<==>Tuba1b_M5,True,-,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_T1<==>Ucp2_M0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,-,1
Gm42418_T1<==>mt-Atp6_T4,False,,False,,False,,False,,True,+,False,,False,,False,,False,,False,,False,,1
Gm42418_T1<==>mt-Cytb_M3,True,+,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_T2<==>Grn_M5,False,,False,,False,,False,,False,,False,,False,,False,,True,-,False,,False,,1
Gm42418_T2<==>Lamp1_M5,False,,False,,False,,True,-,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_T2<==>Lamp2_M4,True,-,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_T2<==>Mxd1_M3,True,-,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_T2<==>Pgam1_M5,True,-,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_T2<==>Plekho1_M4,False,,False,,False,,False,,False,,False,,True,-,False,,False,,False,,False,,1
Gm42418_T2<==>Podxl_O10,False,,False,,False,,False,,False,,False,,False,,True,+,False,,False,,False,,1
Gm42418_T2<==>Rpl22l1_T0,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,-,False,,1
Gm42418_T2<==>Rps13_M3,False,,False,,False,,False,,False,,False,,True,+,False,,False,,False,,False,,1
Gm42418_T2<==>Rps20_T1,False,,False,,False,,False,,False,,False,,False,,False,,True,-,False,,False,,1
Gm42418_T2<==>Rps6_T1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,-,1
Gm42418_T2<==>Rsbn1l_T3,False,,False,,False,,False,,False,,False,,True,-,False,,False,,False,,False,,1
Gm42418_T2<==>Scaf11_B1,False,,False,,True,-,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_T2<==>Soat1_M1,False,,False,,False,,False,,False,,True,-,False,,False,,False,,False,,False,,1
Gm42418_T2<==>Tent5c_M5,False,,False,,False,,False,,False,,False,,True,-,False,,False,,False,,False,,1
Gm42418_T2<==>Tgfbi_M5,True,-,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_T2<==>Tmsb4x_T1,False,,False,,False,,False,,False,,False,,False,,False,,True,+,False,,False,,1
Gm42418_T2<==>Ube2d3_T4,False,,False,,False,,True,-,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_T2<==>Zc3h15_T2,False,,False,,False,,False,,False,,False,,False,,True,-,False,,False,,False,,1
Gm42418_T2<==>mt-Co2_M3,False,,True,+,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_T2<==>mt-Co3_T3,False,,True,+,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_T3<==>H2-Oa_M4,False,,False,,False,,False,,False,,True,-,False,,False,,False,,False,,False,,1
Gm42418_T3<==>H2-Q6_M3,False,,False,,True,-,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_T3<==>H3f3a_B0,False,,False,,False,,False,,False,,False,,True,+,False,,False,,False,,False,,1
Gm42418_T3<==>Jak2_T1,True,-,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_T3<==>Mcl1_T3,False,,False,,False,,False,,False,,False,,False,,True,-,False,,False,,False,,1
Gm42418_T3<==>Mtdh_B1,False,,True,-,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_T3<==>Mtdh_B5,False,,False,,True,-,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_T3<==>Prrc2c_T2,False,,False,,False,,True,-,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_T3<==>Psma1_T5,False,,True,-,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_T3<==>Rpl29_B1,False,,False,,False,,False,,False,,False,,False,,False,,True,-,False,,False,,1
Gm42418_T3<==>Satb1_T1,False,,False,,False,,False,,False,,False,,False,,False,,True,-,False,,False,,1
Gm42418_T3<==>Scaf11_B1,False,,False,,True,-,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_T3<==>Sirpa_M5,False,,True,-,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_T3<==>Sp140_M3,False,,True,-,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_T3<==>Tapbp_M0,False,,False,,False,,False,,False,,False,,True,-,False,,False,,False,,False,,1
Gm42418_T3<==>Ucp2_M0,False,,False,,False,,False,,True,-,False,,False,,False,,False,,False,,False,,1
Gm42418_T3<==>Zfp36l1_B1,True,-,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_T3<==>mt-Atp6_B0,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,+,False,,1
Gm42418_T3<==>mt-Co1_T1,False,,False,,False,,False,,False,,False,,False,,True,-,False,,False,,False,,1
Gm42418_T3<==>mt-Co3_T3,False,,False,,False,,False,,True,+,False,,False,,False,,False,,False,,False,,1
Gm42418_T4<==>Gns_M1,False,,False,,False,,False,,False,,True,-,False,,False,,False,,False,,False,,1
Gm42418_T4<==>H2-Q6_T3,False,,False,,False,,False,,False,,False,,True,-,False,,False,,False,,False,,1
Gm42418_T4<==>Ighv1-61_B3,False,,False,,True,+,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_T4<==>March5_M3,False,,False,,False,,False,,False,,True,-,False,,False,,False,,False,,False,,1
Gm42418_T4<==>Mtdh_B1,False,,False,,False,,False,,False,,False,,True,-,False,,False,,False,,False,,1
Gm42418_T4<==>Npc2_M5,False,,False,,False,,False,,False,,False,,False,,False,,True,-,False,,False,,1
Gm42418_T4<==>Ppp1r12a_T0,False,,False,,False,,False,,False,,False,,False,,True,-,False,,False,,False,,1
Gm42418_T4<==>Rps20_T1,False,,False,,False,,False,,False,,False,,False,,False,,True,-,False,,False,,1
Gm42418_T4<==>Rps25_T3,False,,False,,False,,False,,False,,False,,False,,True,-,False,,False,,False,,1
Gm42418_T4<==>Samhd1_M5,True,-,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_T4<==>Selenow_M4,False,,False,,True,-,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_T4<==>Soat1_M1,False,,False,,False,,False,,False,,True,-,False,,False,,False,,False,,False,,1
Gm42418_T4<==>Tap2_M5,False,,False,,False,,False,,False,,False,,True,-,False,,False,,False,,False,,1
Gm42418_T4<==>Tgfbi_M5,False,,False,,False,,False,,False,,False,,False,,True,-,False,,False,,False,,1
Gm42418_T4<==>Tnfaip2_M5,False,,False,,False,,False,,False,,False,,True,-,False,,False,,False,,False,,1
Gm42418_T4<==>Unc93b1_M5,False,,False,,False,,False,,False,,False,,True,-,False,,False,,False,,False,,1
Gm42418_T4<==>Wnk1_T3,False,,False,,False,,False,,False,,False,,False,,True,-,False,,False,,False,,1
Gm42418_T4<==>Ybx1_M3,False,,False,,False,,False,,False,,True,+,False,,False,,False,,False,,False,,1
Gm42418_T4<==>mt-Co2_T4,False,,False,,True,+,False,,False,,False,,False,,False,,False,,False,,False,,1
Gm42418_T4<==>mt-Nd2_B5,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,+,1
Gm42418_T5<==>Gns_M1,False,,False,,False,,False,,True,-,False,,False,,False,,False,,False,,False,,1
