Unnamed: 0,p_val,avg_log2FC,p_val_adj
Pxn,0.0002345546750104,3.3050976369430902,0.0008975854205964
Rplp0,1.5876796062554575e-05,-0.1644890676208418,0.0001008127848143
Rpl6,1.5876796062554575e-05,-0.2656706318586685,0.0001008127848143
Erp29,0.0824958323410335,-0.2235905599435008,0.1235646692807086
Arpc3,0.4726680955783123,-0.018176221749856,0.5534066503660104
Rsrc2,0.1152655394141462,-0.1632344520876358,0.165924663829821
Rilpl2,1.5876796062554575e-05,0.5591153293792099,0.0001008127848143
Ubc,0.0007144558228149,0.3666911477847097,0.0020427120900923
Ran,0.3837421608319441,-0.1381104137858651,0.4650739302822742
Chchd2,0.0123997777248551,-0.1004229866464697,0.0229174463307589
Eif4h,0.0022206758115434,-1.394219452212663,0.0053826685361766
Mdh2,0.001641642300541,-1.2325582485934214,0.0041953081013825
Gnb2,0.004096213384139,-0.2062797571939058,0.0088140974066192
Actb,1.5876796062554575e-05,-0.2478383020310008,0.0001008127848143
Rac1,0.1813447646264983,0.0410957845727428,0.2459919153190376
Bri3,0.0004763038818766,0.3007084615439166,0.00143724349196
Arpc1b,3.175359212510915e-05,-0.1581776520851662,0.0001786139557037
Atp5j2,6.35071842502183e-05,-0.3557650415984925,0.0003206338326779
Rpl21,1.5876796062554575e-05,-0.2977831541218417,0.0001008127848143
Pomp,0.0003016591251885,-0.3844700670846245,0.0010104116329129
Hmgb1,0.0001111375724378,-0.504804705091362,0.0005158178810453
Sem1,0.3837421608319441,0.0441364663762214,0.4650739302822742
Ndufa4,0.0201317774073192,-0.2567979969968082,0.035132484652937
Capza2,0.0015241724220052,0.2170506492102555,0.0039241752656104
Arf5,0.0252441057394617,-0.1901778638419513,0.0428322121972833
Hilpda,0.0004256089954081,3.64746605480521,0.0013680289138117
Irf5,0.6784313725490196,0.0029493882140884,0.7201809954751132
Luc7l2,0.0824958323410335,-0.1425597078880121,0.1235646692807086
Kdm7a,0.0002345546750104,1.114728616052097,0.0008975854205964
Mkrn1,0.0038003384534461,-0.3440756154595832,0.0086447259325642
Tmem176b,0.0003168535922656,1.860080121174453,0.0010544806044851
Tmem176a,0.0003269429143729,1.9357164109322127,0.0010708415075188
Tra2a,0.0061455131856455,-0.4160856256800713,0.0126202502919505
Hnrnpa2b1,0.0004763038818766,-0.181594993744758,0.00143724349196
Skap2,0.0002345546750104,-1.0055633642236326,0.0008975854205964
