gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infTLSwk3_median,median_Salmonella_infTLSwk6_median,FDR_BH
H2-M3,0.024027671425442,0.2010742066691039,0.7791362111653477,0.0,28.24354440284832,28.978881298839028,0.0,0.3516459796622365,0.794477847467538
H2-M2,0.3822843822843822,0.7984459984459983,1.0,-0.3769548867973201,0.1744691140078915,0.8741422028479212,1.2362469251542674,1.3964664562824276,0.8040873973987491
Gm26917,0.2496751994882275,0.7463178799324552,1.0,-2.079050042929369,0.2985796984588634,28.64983406387201,0.2321975531036855,0.319714470396695,0.8040873973987491
Gm42418,0.1048951048951048,0.3822843822843822,0.959129759129759,-0.1412523209796555,-0.0687330148501771,-0.0166128885716335,3.24100485331416,3.0948765832222787,0.794477847467538
AY036118,0.3282051282051281,0.7984459984459983,1.0,-0.1228086777111052,0.0208353773984656,0.1457115660958907,1.744598367721705,1.77325246114367,0.8040873973987491
Cd2ap,0.1025458809789091,0.5576726074341468,1.0,-1.2037104797479603,-0.1736466838981362,1.143975764217687,0.5159936838479703,0.4532945827593487,0.794477847467538
Pla2g7,0.0498834498834498,0.4418026418026417,0.959129759129759,0.0057374421552457,0.1006723048811969,0.2042741417561927,1.978148582019625,2.125859921888588,0.794477847467538
Cdc5l,0.0204273409994241,0.2243131265111537,0.8622913593421988,-28.8881859444188,-28.244189739486444,0.0,0.3179505687396629,0.0,0.794477847467538
Nfkbie,0.0658827641887259,0.4295368450634365,0.959129759129759,-0.1151099743728334,0.2484909237976028,0.8431246591321548,0.6898727243769353,0.8214921691591444,0.794477847467538
Hsp90ab1,0.1605283605283605,0.5053613053613053,1.0,-0.1178329493294617,-0.0533296252630019,0.0149866814968269,2.48397292164067,2.3926356536357103,0.794477847467538
Mrpl14,0.1388637976716842,0.6549402754623503,1.0,-28.76450559530809,-26.79084575319095,26.62976535359161,0.1566066292506757,0.0,0.794477847467538
Vegfa,0.0006216006216006,0.0649572649572649,0.5053613053613053,0.1428141860396188,0.5054521008647017,1.007349550369028,0.791507322519273,1.1339434329121625,0.794477847467538
Tomm6,0.2344988344988344,0.7209013209013208,1.0,-0.1124687609080322,0.0260723156799117,0.1819250875545381,1.0007843883487006,1.0213211216466398,0.794477847467538
Rab5a,0.1447541897224064,0.4323095522662977,0.956284952863831,-0.0003422083314586,28.120610604923044,28.906015418114954,0.0,0.340929741306033,0.794477847467538
Mydgf,0.2171619622484127,0.7058654396235203,1.0,-27.536482732075143,1.121183095857878,28.8120408750091,0.1378721663141327,0.2989984774285122,0.794477847467538
Safb2,0.116692200339178,0.6854434826775221,1.0,-27.393324690951992,0.6251069055075329,28.533546174752747,0.1380126800134207,0.2190321153752034,0.794477847467538
Micos13,0.0018648018648018,0.0180440947460136,0.1948717948717948,0.1850380702768459,0.4887442664401624,1.044408011443842,0.5691739561873785,0.7986360265613482,0.794477847467538
Rpl36,0.2786324786324786,0.7984459984459983,1.0,-0.0527548635931592,0.0098990842628264,0.0991500346103582,2.756168276811776,2.766864020551865,0.8040873973987491
Ndufa11,0.1266856129229834,0.6339972307873878,1.0,-0.7777842631586127,-0.1275116159662176,0.2125584984349867,0.5989261369262529,0.5558721857068842,0.794477847467538
C3,0.0003108003108003,0.0147630147630147,0.1303807303807303,-0.6449876545607323,-0.4436444532788494,-0.218430715869537,1.3537532026642125,0.9910501789198626,0.794477847467538
Adgre1,0.0827588565892864,0.4418026418026417,0.959129759129759,-0.8480898153400843,-0.3346386944689674,0.2584843525122507,1.457556762901674,1.1689941896008875,0.794477847467538
Man2a1,0.0658827641887259,0.4935627897033893,1.0,-0.198695436315852,0.1669025208601044,0.4566525995226143,0.6000385376293289,0.6764959513255899,0.794477847467538
Vapa,0.2344988344988344,0.7209013209013208,1.0,-0.356609049382232,-0.0684899970654411,0.3264927203358338,0.883255594861199,0.8405426434404095,0.794477847467538
Ralbp1,0.024610569200446,0.1782588513308433,0.6293010994055783,-28.981070365318303,-28.024246945052223,0.0,0.3170680867730705,0.0,0.794477847467538
Ndufv2,0.070456757346115,0.5255516528137945,1.0,-28.84285644512756,-0.9538588957601468,1.5162982192661327,0.36819104066776,0.1799138583545075,0.794477847467538
Tgif1,0.0147630147630147,0.2410733403008655,0.959129759129759,-0.5596636414599866,-0.3479372899484713,-0.0557493706546523,0.9002855235856905,0.7064432957042008,0.794477847467538
Myl12b,0.0069930069930069,0.0498834498834498,0.2344988344988344,0.0917526815294512,0.2483040317088187,0.3856234123797203,1.160435836754233,1.381204153558,0.794477847467538
Myl12a,0.0649572649572649,0.5737373737373737,1.0,-0.1396125455540923,0.0798231344912305,0.3314445500533296,1.031748571776448,1.0918163768156377,0.794477847467538
Lpin2,0.0147630147630147,0.2786324786324786,0.959129759129759,-0.0291949414092923,0.3203508889917586,0.8337111868349052,0.725246343178316,0.9054446959918628,0.794477847467538
Emilin2,0.0104021815502471,0.1718517022196694,0.7992952543450378,0.0372279036522953,0.5019193608951252,1.9036164913477789,0.5524885759982763,0.7856771644804421,0.794477847467538
Smchd1,0.1303807303807303,0.7209013209013208,1.0,-0.2078760455123101,0.002805332020284,0.2291003875840743,0.8648483618211542,0.85503600950832,0.794477847467538
Birc6,0.1603910108278813,0.7123816042098661,1.0,-0.3074144897797021,0.0143652737547793,0.5737798530226318,0.6670061210288077,0.6692160661414598,0.794477847467538
Cebpz,0.0933375471780228,0.5244497218060842,1.0,-28.5133654400438,-1.2546001361887438,27.14719057715136,0.0996826034641167,0.0,0.794477847467538
Hnrnpll,0.000826441459106,0.0177903286236667,0.311292812610797,0.7361489223000689,29.12670277728744,29.320942100287475,0.0,0.6104931117185722,0.794477847467538
Srsf7,0.1275273133578452,0.6362542681663956,1.0,-0.1452009746207404,0.1354266180041335,0.4419893405961145,0.713667508783176,0.7812378961672116,0.794477847467538
Eml4,0.1687992265503963,0.7058654396235203,1.0,-28.570758003193944,-0.3076938224389418,27.966008549757333,0.314755568191204,0.2193420169897502,0.794477847467538
Cox7a2l,0.1303807303807303,0.5053613053613053,1.0,-0.0210940274596125,0.1470531248504572,0.3152167990345446,1.3111343344571835,1.4593086050792374,0.794477847467538
Zfp36l2,0.0206682206682206,0.1948717948717948,0.8784770784770783,-0.5005623969906559,-0.247869632553922,0.0155759151055653,1.225707154722406,1.02753698512736,0.794477847467538
Rhoq,0.3252709799742125,0.8621866944007625,1.0,-28.176104032745496,0.0,27.443665610316536,0.1378721663141327,0.0,0.8642077602573044
Cript,0.0550394824230302,0.3694929212098171,1.0,-0.6608767805348971,27.65549447104528,28.90105894226693,0.0,0.2944708310402187,0.794477847467538
Calm2,0.2786324786324786,0.7984459984459983,1.0,-0.1869895559736326,0.0335549293299473,0.213814188330292,1.2648330026658767,1.2796911263947377,0.8040873973987491
Fbxo11,0.1832329769288219,0.6945980769823016,1.0,-28.196835933782417,0.0,28.340792735496446,0.1547169571999942,0.1158741639200872,0.794477847467538
