gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Control_median,median_IL10_KOnonTLS_median,FDR_BH
Cox6a1,0.1198301182821306,0.5918075732317218,1.0,-0.0367497189714376,0.0388839134684926,0.1129201267670021,0.927752088281008,0.9531499762226912,0.8109233175301924
Pxn,0.195562435500516,0.5918075732317218,1.0,-0.2340957146498129,-0.060006223354608,0.1424295314279016,0.910362007949293,0.8759186404380033,0.8109233175301924
Rplp0,0.1422164007303326,0.2991188378185282,0.4319679288719536,-0.081099469309381,-0.0578006182454168,-0.0351762947300446,2.9883623930769,2.86854570341492,0.6958710592909212
Pebp1,0.0784432237751736,0.6390933766786356,1.0,-0.1991194816148858,0.0457249948240945,29.3350666236165,0.6367019419654936,0.6555962641245392,0.8109233175301924
Rpl6,0.3402397396205445,0.7732396602365642,1.0,-0.0606056383379651,-0.0040049810433441,0.0439644052818004,2.52248555389616,2.5180549593755286,0.8109233175301924
Erp29,0.0129792807811383,0.1198301182821306,0.4828253854275399,-0.2630981487306748,-0.1646865462603178,-0.0681542234186584,1.0912553183992024,0.970515803810674,0.4997706012302961
Vps29,0.1421350303346497,0.6414642630986135,1.0,-0.1436526679996951,0.0099426006486166,0.3377609724700677,0.708335792370668,0.7097262186366211,0.8109233175301924
Arpc3,0.0553802492656982,0.1673414304993252,0.6503532587123918,0.0082856610077103,0.0731194545586294,0.1239194092440202,2.079914698703675,2.1890681524100537,0.5726454456536542
Atp2a2,0.0825002509030791,0.4238992269473934,0.9643935527323512,0.147304831278461,29.219292051887948,29.320034286494646,0.0,0.6283607460324698,0.8042797211442865
Rsrc2,0.0550475799641002,0.2392476756666748,0.5524043687503485,0.133522576014924,0.5893966374948735,29.52267178233592,0.489287585936249,0.7510975570828515,0.6679820481642459
Rilpl2,0.0449313328570294,0.2614114471699611,0.9018020163531,0.0036009779692856,0.0963129232898906,0.2754854554862009,1.34991340324649,1.4345205302560189,0.6679820481642459
Tmed2,0.0683496070492974,0.4319679288719536,0.967135032150512,-0.1563606589626813,-0.0532065460959517,0.0617086339756641,1.04057037784677,0.9998773555737596,0.8042797211442865
Ubc,0.195562435500516,0.3402397396205445,0.5918075732317218,0.1234712330032881,0.2444186647560479,0.3689780238442697,1.1051886108525,1.3018902717185323,0.7421603677103106
Ran,0.1193409145034532,0.6503532587123918,1.0,-0.2134643160870421,-0.0480076207818917,0.0644781400967087,0.991955066091956,0.9617998124745176,0.8109233175301924
Chchd2,0.0071842502183059,0.0831150273874732,0.535841867111217,0.0091952130670474,0.0537549172755445,0.0936528946854765,1.923865834627795,1.9995136365763,0.43664655233137334
Por,0.302952903228823,0.5794190715760607,0.9659938147885658,-0.0178540106681214,0.1403464662724802,0.5398037180761136,0.708335792370668,0.7849111791845225,0.8109233175301924
Gnb2,0.1422164007303326,0.4824164483607208,0.967135032150512,-0.0617985672068965,0.0247598211298192,0.096280304029179,1.052377853631255,1.0748272534428376,0.8109233175301924
Actb,0.009764229578471,0.0449313328570294,0.2991188378185282,-0.0552978761424419,-0.0384391211428849,-0.0163787083295757,3.84767519934667,3.745160453966106,0.35536135141944336
Rac1,0.195562435500516,0.5918075732317218,1.0,-0.0907906865101659,-0.0374395029825438,0.0085843427818281,1.458774190156475,1.4232206611107976,0.8109233175301924
Bri3,0.1422164007303326,0.4824164483607208,0.967135032150512,-0.0351650402904178,0.0385240531695269,0.1095205719918276,1.402828134595035,1.437504314074156,0.8109233175301924
Arpc1b,0.1002619671350321,0.2991188378185282,0.9018020163531,-0.1055723788459772,-0.0630381246732692,0.0064869289059536,2.10977392952907,2.0167951783729787,0.6958710592909212
Atp5j2,0.0449313328570294,0.384456616654759,0.967135032150512,-0.0253954890272845,0.0552615027124391,0.1229487566598528,1.17145237295819,1.2178710478280623,0.7765468484416522
Rpl21,0.0358418671112169,0.1422164007303326,0.535841867111217,-0.0654853299310693,-0.033473354689997,0.0002229039842412,2.57288752626758,2.512110794944675,0.5394581437872616
Polr1d,0.1002619671350321,0.6503532587123918,1.0,-0.0438645600557476,0.0420744021548169,0.1503502970836024,1.0012362897564964,1.02870891341661,0.8109233175301924
Pomp,0.0071842502183059,0.0556481701992537,0.2614114471699611,0.0645565079826249,0.1594206078589226,0.2115723528180511,1.1159067599801151,1.249383508939315,0.3941158383099044
Ubl3,0.0283400809716599,0.195562435500516,0.8369453044375644,-0.0057113725097121,0.078239296329896,0.1562078689720984,1.209185126123055,1.275938277210544,0.6234597302708758
Hmgb1,0.005239342700643,0.0283400809716599,0.1198301182821306,-0.2979805565990964,-0.1883057466631909,-0.0668568245746369,1.15526310668845,0.9996782543008512,0.3020242914979755
Alox5ap,0.0610075482034847,0.1436870544628578,0.6606547704699588,-29.809009792962907,-29.64782842971905,0.0,0.841173656386486,0.0,0.5431953173781685
Sem1,0.2614114471699611,0.7732396602365642,1.0,-0.0237395578625333,0.0240235294532478,0.0677870062615775,2.049058661352355,2.0834550623748687,0.8109233175301924
Ndufa4,0.009764229578471,0.1422164007303326,0.3402397396205445,-0.2023303642518245,-0.136295047901048,-0.0852501783999473,1.4687777235863,1.33767729552645,0.5394581437872616
Mdfic,0.2348193869804887,0.7254007371993423,1.0,-29.113891239327504,0.0,29.067454692492586,0.0,0.223428575004872,0.8109233175301924
Capza2,0.3402397396205445,0.8369453044375644,1.0,-0.0269272614645619,0.0258618665048289,0.0743357084593295,1.63653939971336,1.6690638630386774,0.8437313474465177
Arf5,0.1422164007303326,0.535841867111217,1.0,-0.2354618331175385,-0.0655398402934208,0.0516353748418606,1.131369826890195,1.0811226651641164,0.8109233175301924
Hilpda,0.0026196713503215,0.0170675557672461,0.2268397237437485,0.1043653868554166,0.2660764849782976,0.4782590667866014,1.445136980295155,1.737020132704865,0.2525274998406243
Atp6v1f,0.0017861395570373,0.0221084385171072,0.195562435500516,0.0403720286878268,0.097124692863556,0.1618306583611379,1.46967931789398,1.573079484641554,0.2660144376413221
Irf5,0.0375466511100235,0.2201943430476198,0.7035844410913497,0.004302135339445,0.1850324464205487,29.550128629826432,0.67307124566508,0.7720860404160645,0.6567994213197806
Mtpn,0.0129792807811383,0.1002619671350321,0.384456616654759,0.0717157166368394,0.1681966133337789,0.2464043186297062,0.8648166809443629,0.9745164963050372,0.4598079558364792
Luc7l2,0.1002619671350321,0.5918075732317218,1.0,-0.1498272606554543,-0.0411969460315999,0.071786210844307,0.9786729214857786,0.9462138478374238,0.8109233175301924
Kdm7a,0.0358418671112169,0.1673414304993252,0.384456616654759,-0.3194545509133824,-0.2379652683558603,-0.1075121453528857,1.286743780104775,1.0871813266919288,0.5726454456536542
Mkrn1,0.1659299743092492,0.5613977265175001,1.0,-0.4875371943110496,29.055554642572368,29.25111420346812,0.0,0.5828897076211037,0.8109233175301924
Tmem176b,0.0071842502183059,0.0170675557672461,0.0556481701992537,-0.2797580458187953,-0.2011026324025291,-0.1504304466300546,2.0847093326147,1.8056939870072348,0.2525274998406243
Tmem176a,0.0221084385171072,0.0831150273874732,0.3402397396205445,-0.1897135925964698,-0.1310188051637496,-0.0656593813623935,1.87002740356441,1.70790062729128,0.43664655233137334
Tra2a,0.0393752873464382,0.2132308942193583,0.5817372734022647,0.0976365950235415,1.44471693971831,29.47551867300167,0.2725998665226175,0.712608669001111,0.6567994213197806
Hnrnpa2b1,0.009764229578471,0.0556481701992537,0.2991188378185282,-0.1130500216232954,-0.0625034871181009,-0.0183347763492166,1.63509707184299,1.5698324204758851,0.3941158383099044
Skap2,0.1355897190575742,0.6965221546336016,1.0,-0.1803073769443991,0.0408392541077868,29.29394292787416,0.629736579056421,0.6478422389548536,0.8109233175301924
Tax1bp1,0.0221084385171072,0.2614114471699611,0.967135032150512,-0.0185391799389997,0.0614688251863647,0.1533046188581288,1.33268706797458,1.3954421163013162,0.6679820481642459
Creb5,0.0804697221490099,0.5243435787000272,1.0,-0.149240023588672,0.124560378309686,29.448967308660496,0.695475812693622,0.749920643836699,0.8109233175301924
Serbp1,0.0170675557672461,0.1422164007303326,0.7732396602365642,-0.1763146709374388,-0.0921214844318652,-0.000602017791806,1.33498633007638,1.255687606623631,0.5394581437872616
Igkc,0.3402397396205445,0.6503532587123918,0.967135032150512,-0.097824819714375,-0.0668012533320837,0.0016717247167069,2.13336674358137,2.0376808251824188,0.8109233175301924
Vamp8,0.0001587679606255,0.0026196713503215,0.0221084385171072,0.1094135790381338,0.1900312815157824,0.2844659522172997,1.1373999446979202,1.2953618628806862,0.20938658864355417
Mat2a,0.2268397237437485,0.5918075732317218,0.9679566563467484,-0.1799606836410951,-0.0803276861982274,0.0604169698996905,1.00631734326912,0.9522439010663192,0.8109233175301924
Tgoln1,0.005239342700643,0.0683496070492974,0.4319679288719536,0.125536868920611,0.2736808028210685,0.5017548511942032,0.7185439887901246,0.8700795378420212,0.41763870065862013
Tmsb10,0.4319679288719536,0.6503532587123918,0.9018020163531,-0.0500364450745696,0.1102157037852295,0.3345801337535959,1.34152154033845,1.456408851931025,0.8109233175301924
Hk2,0.2195861585503833,0.6414642630986135,1.0,-0.0892073008285228,0.1167227618138428,0.5045720249502036,0.8663530812236371,0.9387159053498336,0.8109233175301924
Mob1a,0.1002619671350321,0.384456616654759,0.967135032150512,-0.0223068754717651,0.065265734936673,0.1530942257828885,0.899495972495943,0.9417570576642806,0.7765468484416522
Dusp11,0.1447770059134346,0.6720346257845016,1.0,-1.3943076377993773,28.134432053582454,29.12551618828952,0.0,0.4851778479306634,0.8109233175301924
Snrpg,0.2614114471699611,0.6503532587123918,0.9679566563467484,-0.1312704265170292,0.0472571010670412,0.1321541760191358,1.1732764971427798,1.2231737758761136,0.8109233175301924
Pcbp1,0.2991188378185282,0.7732396602365642,1.0,-0.0654029559772635,0.0165722904261092,0.1085028217412826,1.19098844979942,1.19729794658031,0.8109233175301924
Mxd1,0.0034879496918689,0.0238481224501451,0.082632138132305,0.3358663295143986,29.735096700563737,29.85999583699932,0.0,0.9260491400008476,0.283894138528855
Cnbp,0.1416567436691276,0.6503532587123918,1.0,-0.0750382434881252,-0.0016164317032599,0.1043906610341349,1.29148201279176,1.2880919606417776,0.8109233175301924
Rab7,0.2268397237437485,0.7108438517107247,1.0,-0.0980726720867421,-0.018118244421451,0.0641599324301527,1.066750266935715,1.0539299237101265,0.8109233175301924
Rpn1,0.0358418671112169,0.1422164007303326,0.5918075732317218,-0.3136375499290367,-0.2042391852070528,-0.065576838688095,0.8598778106248175,0.7430198914541262,0.5394581437872616
Slc6a6,0.1198301182821306,0.5918075732317218,1.0,-0.1309980573499249,-0.0132269877667359,0.0705926564338554,1.06560258711581,1.0568879513929388,0.8109233175301924
Foxp1,0.0221084385171072,0.0556481701992537,0.384456616654759,-0.451303732171659,-0.2725524263213876,-0.1507662645918835,1.20695635397811,0.9952192204570968,0.3941158383099044
Ppp4r2,0.1422164007303326,0.4319679288719536,0.8385667222354514,0.0705216302487895,0.1701545093378867,0.2692096260275462,0.994683259004508,1.1170347663848237,0.8042797211442865
Bhlhe40,0.0756085038283126,0.1695983488025169,0.3454717897284174,0.2347230771844739,0.7492330566814808,29.817167703413627,0.515808128013876,0.8994958589018748,0.5785992448476109
Arl8b,0.2222416373559457,0.736631438523448,1.0,-28.16308317137444,1.171789143965236,29.17023717437894,0.0,0.400717514938916,0.8109233175301924
Arpc4,0.2268397237437485,0.7108438517107247,1.0,-0.1632156968195781,-0.0075252974831416,0.1599561947056495,0.819780950437654,0.8103296356507342,0.8109233175301924
Brk1,0.005239342700643,0.1198301182821306,0.8369453044375644,-0.1751244159344029,-0.0893146439781029,0.010834199436305,1.219141676436735,1.142843028496921,0.4997706012302961
Rpl32,0.0449313328570294,0.1422164007303326,0.4319679288719536,-0.0604800357260037,-0.0340225985325098,-0.0059554513437954,3.28183929818836,3.2091412148381515,0.5394581437872616
Plxnd1,0.3041802621125226,0.7544930115071693,1.0,-1.470833459125002,28.087088696920294,29.097460993317902,0.0,0.4579365249211351,0.8109233175301924
Hnrnpf,0.1198301182821306,0.4319679288719536,1.0,0.0008379454779141,0.0644691335206956,0.1145092912461364,1.548334704553825,1.6245770330471312,0.8042797211442865
Wnk1,0.0026196713503215,0.0129792807811383,0.195562435500516,-0.1889616044129357,-0.1341909289895817,-0.0735775885422543,1.6437261883870802,1.4941626811750874,0.2461663592219281
Atp6v1e1,0.0158250082707493,0.082632138132305,0.374017623126423,0.0751570958520608,0.2767564145777189,1.4100722764412517,0.659213446603825,0.796112005187062,0.43664655233137334
M6pr,0.005239342700643,0.0831150273874732,0.5918075732317218,0.0361200487861515,0.1367308313138385,0.2570214445325582,1.1062176403806498,1.216805534483055,0.43664655233137334
C3ar1,0.2465023071088137,0.4179208990121782,0.6405806543923431,-0.697552648797709,-0.5460517444542814,-0.2626071483457022,1.24384693803237,0.8477772836918694,0.8042797211442865
Clec4a1,0.013912945761398,0.2007481574946994,0.8778811796444509,-29.46101024108958,-29.17376324113214,0.0,0.632115596323516,0.0,0.632780811933996
Clec4a2,0.0048503627111027,0.0077874812093641,0.0190355559668588,-1.5060097951700433,-0.5945059114943441,-0.4365890169980007,1.029746225412575,0.680562598151766,0.22415877741469015
Clec4n,0.0221084385171072,0.0757983951553266,0.5259869247938622,-0.4684449821627156,-0.3395782643164455,-0.1755867780872221,1.34541497773951,1.0640935135020964,0.43664655233137334
Grcc10,0.0014559603255425,0.0204616224673927,0.3189021837397598,-29.39888271460739,-0.4787747572045481,-0.2463405642081208,0.748268587042754,0.5394248076832427,0.2660144376413221
Tpi1,0.156809660568994,0.2614621421768898,0.4238992269473934,27.98752440266244,28.31331558720818,29.13805871521374,0.0,0.3335471753302527,0.6679820481642459
Ptms,0.0683496070492974,0.384456616654759,0.967135032150512,-0.1455368484715085,-0.0461094504730405,0.0365428221838149,1.23501487044517,1.1968590397652588,0.7765468484416522
Chd4,0.1373982239637429,0.5794190715760607,1.0,-0.3488105079185866,-0.0856281598698533,0.3242948540096431,0.720312299993611,0.6800911995324266,0.8109233175301924
Gapdh,0.0831150273874732,0.384456616654759,0.7732396602365642,0.1112273098699844,0.1530399349864837,0.2316443156027278,1.73109622757366,1.926551389748557,0.7765468484416522
Tnfrsf1a,0.1489907302984038,0.5254410213627343,1.0,-0.1262246455152778,0.0787290169235574,0.3967831538580567,0.668863852061275,0.7124022490052999,0.8109233175301924
Cd9,0.06182504393413,0.2899181831607423,0.9326171489301228,0.007445207842724,0.3780894255967175,29.7702446246032,0.695858161687129,0.9074846290435874,0.6958710592909212
Clec2d,0.0221084385171072,0.0831150273874732,0.2991188378185282,0.2112799805750436,0.2909495615018141,0.4009781263927288,1.3275084712705651,1.621744557168216,0.43664655233137334
Emp1,0.0002682043029658,0.0005077001202851,0.0048503627111027,-30.62887097189909,-3.4352133982986146,-1.4337804237615062,1.5087612460887,0.1433758516201907,0.08115949065700383
Plbd1,0.0011907597046915,0.0170675557672461,0.1673414304993252,0.079874919160817,0.1409789833755623,0.2022248288733252,1.534893646433515,1.69093907167728,0.2525274998406243
H2afj,0.0556481701992537,0.195562435500516,0.7108438517107247,-0.13548580584602,-0.0715962159718385,0.0144981641221233,1.33495194599355,1.2643652405939865,0.6234597302708758
Arhgdib,0.2991188378185282,0.8369453044375644,1.0,-0.0916375579819543,-0.010228310892116,0.1556016621535215,1.635680993285645,1.62474006424979,0.8437313474465177
Kras,0.1002619671350321,0.4824164483607208,0.967135032150512,-0.019721588474513,0.0829145001077186,0.1910555788115916,0.8985877626067611,0.9510941064957557,0.8109233175301924
Rps9,0.3392117170754942,0.7732396602365642,1.0,-0.0245835745990988,0.00475893212602,0.0234640585279318,3.30985408026127,3.3229698571899573,0.8109233175301924
Rpl28,0.195562435500516,0.6210804159720569,1.0,-0.0403827589592681,-0.0078920676290602,0.024249328613431,2.79990582218188,2.781576348428904,0.8109233175301924
Ube2s,0.1526965374369194,0.6541663339745369,1.0,-29.1918414043954,-0.1982561323743401,29.05971770609463,0.584428733058669,0.3738624341748102,0.8109233175301924
Rps5,0.1198301182821306,0.2991188378185282,0.7108438517107247,-0.0476730885282437,-0.0282074926997604,0.0018849545371601,2.79369839477,2.7418063476778274,0.6958710592909212
Chmp2a,0.1422164007303326,0.4987739310335031,1.0,-0.069534296794465,0.0366471847498451,0.2381273531393666,0.818545224795215,0.8399836102189308,0.8109233175301924
Selenow,0.0004763038818766,0.0071842502183059,0.0449313328570294,-0.3077459124506386,-0.2224362238151183,-0.1358884730165465,1.0143133186067,0.8692954981169774,0.22331044428567506
C5ar1,0.0030416127709719,0.0211696504410429,0.1430008978403131,-29.72608221324911,-29.41863380460469,-29.02760534784345,0.71761450103766,0.0,0.2660144376413221
Tmem160,0.1623985844272588,0.5811020620364432,1.0,-0.2587004297199671,-0.1096890959894722,0.135786289299848,0.8044392430256699,0.742521827008476,0.8109233175301924
Ap2s1,0.4102951033896167,0.8284596996745242,1.0,-0.2390785976927799,0.2607316790109347,29.23465862846944,0.489287585936249,0.5998508996644776,0.8437313474465177
Calm3,0.32316510489617,0.7653723929149803,1.0,-0.1258848317472365,0.068620859804311,29.39350055996768,0.66494122614629,0.6898664138646002,0.8109233175301924
Snrpd2,0.1624263589086311,0.6112268516753416,1.0,-0.1675820152846135,0.0721969467952011,29.469879464849544,0.697441259102923,0.737132004412087,0.8109233175301924
Vasp,0.0034043155484525,0.0190355559668588,0.0679853182565361,0.3462445043621984,29.61964442895491,29.70141035283528,0.0,0.8382324551990019,0.2660144376413221
Fosb,0.0221084385171072,0.2268397237437485,0.535841867111217,-0.4016400783233623,-0.1646236070687197,-0.038147946865153,1.3662932744933451,1.2301488841501775,0.6567994213197806
Apoe,0.4824164483607208,0.6503532587123918,0.9018020163531,-0.0429760515032518,0.0117796849347797,0.0981340302599162,3.94528841010476,3.956129015426913,0.8109233175301924
Plaur,0.0556481701992537,0.4319679288719536,0.8385667222354514,-0.035775707863764,0.0745696777190756,0.3321183885037486,1.45427496216214,1.525465761993981,0.8042797211442865
Rps19,0.3402397396205445,0.6503532587123918,0.967135032150512,-0.0402629741006041,-0.0002865419651655,0.0357450054377936,2.9418067041795557,2.9351080388257023,0.8109233175301924
Rabac1,0.0690734596458646,0.3706266179443429,0.7997601285820589,-0.3488422348940439,-0.2233697251151116,0.0094695091434573,0.8172673102818685,0.7018554122325869,0.7765468484416522
Tgfb1,0.0129792807811383,0.1422164007303326,0.7732396602365642,-0.1421219245357194,-0.0628759185842972,0.009012815597591,1.511552479594855,1.4477045401348074,0.5394581437872616
Axl,0.0804697221490099,0.633582560502326,1.0,-0.3062008915950226,29.07788725847904,29.283326000316027,0.0,0.596267440453638,0.8109233175301924
Blvrb,0.2268397237437485,0.6503532587123918,1.0,-0.0654557323500451,0.053865955483362,0.3803948418422578,0.988211650760553,1.026625957368101,0.8109233175301924
Rps16,0.4319679288719536,0.8369453044375644,1.0,-0.0219821611566521,0.0008531771615292,0.0192314279565054,3.21795468463624,3.220899498877395,0.8437313474465177
Zfp36,0.0449313328570294,0.384456616654759,0.967135032150512,-0.0216465129675469,0.0200850507349445,0.0736247843268467,2.220768894836115,2.249107657475788,0.7765468484416522
Gmfg,0.0683496070492974,0.2614114471699611,0.6503532587123918,0.0232810819470718,0.116333504348409,0.1811084915996327,1.31981576213676,1.4316889845493412,0.6679820481642459
Eif3k,0.0830376319278985,0.535841867111217,1.0,-0.040912938193183,0.0613662298438603,0.2358611261035322,0.9553571110336344,0.9980249725442456,0.8109233175301924
Psmd8,0.0084997490323303,0.1134792670892125,0.5794190715760607,-0.000636311378838,1.3358990684030705,29.42234289915592,0.2778030946596485,0.695453447657598,0.4997706012302961
Capns1,0.0283400809716599,0.3978176797362497,0.9662340001638232,-0.1968206759655398,-0.0627389575148796,0.0518930211790328,0.756575325222425,0.72352953558627,0.7949249707586847
Tyrobp,0.0170675557672461,0.1422164007303326,0.4824164483607208,-0.0546770564410677,-0.0310487903268978,-0.0051331431792909,2.9513491852727247,2.888605043534335,0.5394581437872616
Psenen,0.2886412553086698,0.6724684844374476,1.0,-0.3186210002729379,-0.1568174825389426,0.0201876192002138,0.7643738089284184,0.6815312776066168,0.8109233175301924
Cox6b1,0.2268397237437485,0.7732396602365642,1.0,-0.094855164140961,0.0121878631215061,0.0808196877892828,1.55105341647244,1.559062833582341,0.8109233175301924
Fxyd5,0.0017861395570373,0.009764229578471,0.0449313328570294,-0.2683609176902174,-0.1737208103219754,-0.1069265215521338,1.82945196089693,1.6269302165451125,0.22415877741469015
Gpi1,0.0991939225092344,0.5254410213627343,1.0,-0.0984684007329038,0.0607898495674944,0.6822361195891913,0.7043131088695195,0.7260138371984254,0.8109233175301924
Pdcd5,0.0357321958146172,0.371453414878341,1.0,-0.702601092115093,28.5199239367889,29.138149441590013,0.0,0.4838772920718572,0.7765468484416522
Fcgrt,0.0126631805582279,0.0342779901646897,0.0969142173739389,-29.68835080137519,-29.60679266423327,-29.424047300943496,0.817584532788961,0.0,0.3208563943796137
Rps11,0.4824164483607208,0.8369453044375644,1.0,-0.0257721536363336,-0.005411994357307,0.0185370267783349,3.10790161750974,3.0961208143264303,0.8437313474465177
Rpl13a,0.1673414304993252,0.535841867111217,1.0,-0.0226020118629995,0.0136656151308701,0.0408611046935009,2.4229962510567,2.445249119684135,0.8109233175301924
Snrnp70,0.3268063551802812,0.7616243103146927,1.0,-0.2361399382608464,0.0490630126757939,29.330917177646707,0.626759294832264,0.6401165040133088,0.8109233175301924
Ftl1,0.1422164007303326,0.4319679288719536,0.967135032150512,-0.0724893572280995,-0.0434876651246027,0.0130402598424511,3.9459342188929,3.829490020932908,0.8042797211442865
Bax,0.0482937485807596,0.2530530366638864,0.8989434582164634,-0.0235814977628645,0.1290326087786814,29.48709814302148,0.6783960819828305,0.7446986611696655,0.6679820481642459
Ppp1r15a,0.0004763038818766,0.0221084385171072,0.2203604775650229,0.0696101516633775,0.1484257444277861,0.2834991066335129,0.8923689947294855,0.9879786666694962,0.2660144376413221
Rpl18,0.2991188378185282,0.6503532587123918,0.967135032150512,-0.0464151439298499,-0.0006834682311839,0.0429525667187214,2.7037575918999,2.7057943564435014,0.8109233175301924
Emp3,0.0011907597046915,0.0221084385171072,0.2268397237437485,-0.3478726922506951,-0.2449441754969582,-0.1179546337902327,1.2658273835752576,1.067137597723255,0.2660144376413221
Ldha,0.1673414304993252,0.5918075732317218,1.0,0.0130850482420359,0.1145466690615225,0.2049288293302059,1.096162276422195,1.183506576412121,0.8109233175301924
Spty2d1,0.4613027199414199,0.8300724282054521,1.0,-0.2532648091722075,0.141996327514074,29.335290740587,0.563902796892991,0.6279579885843873,0.8437313474465177
Cyfip1,0.1629668384422399,0.5821022530196049,1.0,-0.0886691014494649,0.1036955395000424,0.394311283540858,0.692057390790127,0.7389212333046313,0.8109233175301924
Klf13,0.2345295858693344,0.7616243103146927,1.0,-0.2776185871511749,0.0292642598364806,29.253372886266742,0.600471171272449,0.611310924174012,0.8109233175301924
Mef2a,0.0108789532561692,0.156653370783437,0.8952067286783347,-29.412757805487548,-1.1163030955213302,28.83779398339281,0.646973677281685,0.2606798656557049,0.5726454456536542
Akap13,0.0129792807811383,0.1002619671350321,0.1422164007303326,-0.4153864139596847,-0.3563890263751842,-0.2891028559335498,1.41033620310986,1.1001046832617476,0.4598079558364792
Furin,0.0035063931358507,0.0635540513026328,0.5956192218232064,-29.40481448678193,-28.19340069547776,0.0,0.306944098443118,0.0,0.41763870065862013
Iqgap1,0.0004763038818766,0.0221084385171072,0.1673414304993252,-0.1471874702852028,-0.1032570055441594,-0.0531077356682101,1.882886222463425,1.7520549074046023,0.2660144376413221
Rps17,0.1673414304993252,0.5918075732317218,0.967135032150512,-0.056651778408151,-0.0252863985169862,0.0065983150856014,2.21469901793278,2.177222603735748,0.8109233175301924
