gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infNonTLSwk3_median,median_Salmonella_infTLSwk3_median,FDR_BH
Stk17b,0.1411232837969484,0.672143970444527,1.0,-1.3432504155991216,-0.4051714153341005,0.0381993939343474,0.6592306508282275,0.4955219444066532,0.8061866285811994
Ankrd44,0.0891497456677056,0.4825004246179465,1.0,0.0,26.57083842717998,28.593231278826813,0.0,0.0996826034641167,0.8061866285811994
Sf3b1,0.1948717948717948,0.7209013209013208,1.0,-0.2452494006932357,-0.043470412469845,0.1386729439013457,1.34457230008708,1.31198454636283,0.8061866285811994
Coq10b,0.042540179680975,0.2237103149867649,0.8729594252880423,-29.22432856262752,-1.3565809247674387,0.1296831619219164,0.5504643469338525,0.2124145909623877,0.8061866285811994
Hspd1,0.1501208222419232,0.4604243322231932,0.8729594252880423,-0.6193852060135878,0.354077221545915,2.047004069043171,0.4879873645583197,0.61593154726095,0.8061866285811994
Hspe1,0.1600448854489842,0.6453768453768453,1.0,-0.3828260560176657,-0.0491426528756503,0.2277251402935397,1.0453076491593398,1.0256533620550414,0.8061866285811994
Bzw1,0.1889374480029941,0.5737373737373737,1.0,-0.5776126170833692,-0.2236697982005431,0.1640185886032576,0.8170884050125002,0.702572483144245,0.8061866285811994
Clk1,0.1303807303807303,0.7209013209013208,1.0,-0.5088414062609818,-0.0722647399194424,0.2528036732214498,0.7495912936792417,0.7234401921548108,0.8061866285811994
Ndufb3,0.1948717948717948,0.7123816042098661,1.0,-0.6340971479992352,0.0700481868578665,0.5816505853044134,0.620705608882159,0.6469641480190468,0.8061866285811994
Cflar,0.1605283605283605,0.5737373737373737,1.0,-0.1378122249093222,0.1572608878549447,0.4719095603749578,0.8503007888466518,0.939304736024457,0.8061866285811994
Sumo1,0.1048951048951048,0.5737373737373737,1.0,-0.3952594500603068,-0.1186386876184762,0.181816335878483,0.6869771900776527,0.630633411673257,0.8061866285811994
Fam117b,0.2202347585707377,0.7463178799324552,1.0,-1.4341542408092498,0.0690037003702386,1.702977409804078,0.373305026277468,0.3885220312271105,0.8061866285811994
Nrp2,0.0719221631424029,0.3988944843037763,0.957810850422856,-0.292465671699033,0.3388859001062786,2.079647661145989,0.5353574880576982,0.6535765147570438,0.8061866285811994
Eef1b2,0.0495843045843046,0.3282051282051281,0.959129759129759,-0.013541620306137,0.0779836395470874,0.1705162226446489,2.22332731329477,2.34989955529079,0.8061866285811994
Rpl37a,0.0649572649572649,0.3822843822843822,0.8784770784770783,-0.0190323953782181,0.0310831967047263,0.0799202736757992,3.3576882565226853,3.422163575427506,0.8061866285811994
Arpc2,0.0104118104118104,0.2344988344988344,0.8784770784770783,-0.1273798511175479,-0.0495570311706179,0.0076543203964373,2.1029189435154825,2.034028109172008,0.8061866285811994
Aamp,0.0496329132677271,0.3514015705829848,1.0,0.1574477350062236,2.2079859975551908,29.029036577974797,0.1106768811737992,0.5057184371988614,0.8061866285811994
Tmbim1,0.2630105719268568,0.7463178799324552,1.0,-1.034933034484223,0.2106639715941636,28.44761419510558,0.3354360253272233,0.3887753125951951,0.8061866285811994
Slc11a1,0.3822843822843822,0.8335142129533152,1.0,-0.3596544978333047,-0.1015237399761117,0.2086237873393532,1.051493461265966,0.9723184315499428,0.837535024400268
Cul3,0.0535024501087161,0.3050045206475589,0.9049727119399492,0.0,27.536482732075143,28.434171489255604,0.0,0.1950802732761465,0.8061866285811994
Dock10,0.0945372901106958,0.5576726074341468,1.0,-28.964369434860163,-0.3403786946541242,1.181633987222275,0.4640286817879345,0.3895999582671445,0.8061866285811994
Pid1,0.0072281515239956,0.0959049126533108,0.7011912626598479,-29.33033432701509,-28.958571699798306,-0.7274987398539565,0.5441435687254412,0.0,0.8061866285811994
Trip12,0.1038262693385791,0.6217687412649331,1.0,-1.0515518353107494,1.356578333183187,28.97498188953672,0.1585696250031425,0.383616134558174,0.8061866285811994
Sp110,0.0924391357016531,0.6025243523612969,1.0,-29.047074904800947,-26.72177866725089,26.99633254923563,0.252940765296907,0.0,0.8061866285811994
Sp140,0.0184029051532176,0.248661522795562,0.91629779799785,-0.0783921842708341,1.1903661986263503,29.20014030828643,0.2485873947027557,0.5369801615480094,0.8061866285811994
Itm2c,0.3282051282051281,0.7984459984459983,1.0,-0.2864560773102739,-0.0580652315393787,0.1250065008587682,1.1927295086494123,1.1519610674006575,0.8061866285811994
Psmd1,0.2976405854092169,0.6536395693173636,1.0,-0.0102168983833853,2.4754425151387,29.18047435817886,0.1018309261624297,0.4769701441129367,0.8061866285811994
Ncl,0.0498834498834498,0.2786324786324786,0.8784770784770783,-0.3595030467887048,-0.169581283750604,-0.000602493280759,1.5500347065687174,1.392864750100995,0.8061866285811994
Ptma,0.0001554001554001,0.0104118104118104,0.2344988344988344,0.0308534910506201,0.0851134331518298,0.1435391058013072,2.7783752638333947,2.9425567612240924,0.8061866285811994
Eif4e2,0.0310273967484435,0.2444968573844136,0.7913911161280311,0.0871473708591664,1.0669412861063443,29.126323251218352,0.275067048161883,0.576282725296987,0.8061866285811994
Inpp5d,0.11250638569044,0.3169975086812533,0.8744592481051268,0.0212173141365996,0.4081810694407239,1.191363161595218,0.5685720936887184,0.7385742852976045,0.8061866285811994
Arl4c,0.0498834498834498,0.3822843822843822,0.959129759129759,-0.0525141694705862,0.0975690618234054,0.3134170828726589,1.57477188449904,1.7025248470254974,0.8061866285811994
Lrrfip1,0.2932663384219456,0.7922976624962125,1.0,-0.439748272699287,0.0112052754665465,0.3769218286684686,0.7263384394992513,0.7303280280110487,0.8061866285811994
Ube2f,0.2251143150648852,0.7173273000417575,1.0,-28.457465679999423,-26.67913461123288,27.09584496732841,0.1655973179532967,0.0,0.8061866285811994
Ndufa10,0.451913458279073,0.8621866944007625,1.0,-28.615388402895817,-26.99989762501431,27.07975447299589,0.1490482579429262,0.0,0.8655107876803798
Cops9,0.1303807303807303,0.5737373737373737,1.0,-0.4401146027807969,-0.1591295595697483,0.085811448441566,0.834473125172159,0.7535287963072612,0.8061866285811994
Gpr35,0.214946955169527,0.6945980769823016,1.0,-28.849354114251632,-0.2987425119537705,2.1645862586242437,0.4519418593556597,0.260695509972604,0.8061866285811994
Hdlbp,0.0281274281274281,0.3822843822843822,0.959129759129759,-0.1039385798500662,0.2300164285584499,0.495790943155861,0.6693490498690218,0.7897868425377772,0.8061866285811994
Fam174a,0.0147630147630147,0.1303807303807303,0.6003948990741995,-0.6649902188634772,-0.3459553557130191,-0.0610704371216937,0.8131385422608287,0.6459450742743742,0.8061866285811994
St8sia4,0.0428436018280163,0.3694929212098171,1.0,-29.077467171897077,-27.494679596709204,0.0,0.1891138244606487,0.0,0.8061866285811994
Vps4b,0.1009563288227583,0.4935627897033893,1.0,-0.913465062554706,-0.271735106165223,0.1247858114691553,0.6349900537434432,0.525976698512142,0.8061866285811994
Tsn,0.0728488583209919,0.451913458279073,1.0,0.0,27.05914346200553,28.930069560920444,0.0,0.1398343396757095,0.8061866285811994
Ralb,0.2619562016970459,0.6945980769823016,1.0,-28.48097386120531,-0.4888635929265607,27.95779049980389,0.2437350757565072,0.13387696767703,0.8061866285811994
Dbi,0.0147630147630147,0.1303807303807303,0.5053613053613053,-0.4769346640896614,-0.2830738953379974,-0.0928966661424319,1.1597497447081777,0.951889867957371,0.8061866285811994
Ddx18,0.0324742023051655,0.0764479298304189,0.4077747606225913,0.0,26.15182089383776,27.27258163261809,0.0,0.074555987088821,0.8061866285811994
Actr3,0.0498834498834498,0.3282051282051281,0.959129759129759,-0.266411807979781,-0.1291814630947097,0.0066816428354164,1.7071146268442523,1.5594415105373725,0.8061866285811994
R3hdm1,0.0127769927806435,0.0764479298304189,0.4881429337396992,0.0,26.67970145114417,28.235022786158847,0.0,0.107495530695156,0.8061866285811994
Ubxn4,0.1025458809789091,0.5255516528137945,1.0,-0.811180501859726,-0.1734009717574528,0.2079323360312645,0.7098050979241864,0.6328487754761913,0.8061866285811994
Cxcr4,0.2344988344988344,0.7209013209013208,1.0,-0.1937638549359102,0.1030913500704428,0.4247401210553717,0.9838803688991828,1.0587732727898,0.8061866285811994
Mapkapk2,0.0498834498834498,0.5737373737373737,1.0,-0.1326912166018471,0.048843327928972,0.2684958132441145,1.033571390706839,1.0643289973744825,0.8061866285811994
Srgap2,0.0535024501087161,0.4825004246179465,1.0,-28.578957488214037,-26.55928615155001,26.941726820039644,0.1161482004570815,0.0,0.8061866285811994
Rab7b,0.1718517022196694,0.5283087192353848,1.0,-0.861063709453903,-0.4807082572224667,-0.0654278460521067,1.3987525198232214,0.9903486756530022,0.8061866285811994
Nucks1,0.0639537372921917,0.5623719669710694,1.0,-1.1355934460100718,-0.1590801893578938,0.8088940448060948,0.5864501956053345,0.5187385496572403,0.8061866285811994
Snrpe,0.1411893573533081,0.6741981971505068,1.0,-0.1263793905092385,0.0410154884681865,0.2070469716222186,0.9725376002192812,1.0009946666312466,0.8061866285811994
Btg2,0.0829836829836829,0.3822843822843822,0.8804933954933936,-0.7772755348655298,-0.4638209893396734,-0.0629330639413873,1.4445274365082523,1.0188694955120463,0.8061866285811994
Ppfia4,0.0184860023601499,0.116692200339178,0.6536395693173636,26.290011306698624,28.3928960466393,29.04640200735964,0.0,0.3593360752336747,0.8061866285811994
Adipor1,0.0404213463806162,0.3648813140419181,0.959129759129759,-0.0209140895547249,0.3892744970874984,1.3290077372105773,0.596883469914797,0.7709288944721184,0.8061866285811994
Arl8a,0.1480106940237816,0.6136987693023748,1.0,-28.66379350148224,-0.1899091553812719,28.03632163251733,0.1324391942456742,0.0,0.8061866285811994
Ptprc,0.0147630147630147,0.1605283605283605,0.5737373737373737,-0.1948141608898801,-0.1126572774936351,-0.0396331538349074,2.104335191058941,1.94554354634927,0.8061866285811994
Rgs2,0.031199774449795,0.4883708485316103,1.0,-1.994785231337194,-0.4567086805532228,0.9946891622773107,0.6520685765394176,0.4574965347254617,0.8061866285811994
Rgs1,0.3822843822843822,0.7984459984459983,1.0,-0.4306203151729763,-0.1739935197385713,0.1170237719237987,2.086558012165231,1.8362982352093211,0.8061866285811994
Ptgs2,0.2786324786324786,0.7209013209013208,1.0,-0.4231774619297814,0.0017533294429553,0.3502792376730725,1.8259033426953648,1.851400157252245,0.8061866285811994
Tpr,0.1048951048951048,0.6453768453768453,1.0,-0.2770132941357811,-0.0666889341371173,0.1398126017207978,1.12019659357729,1.0721353928255315,0.8061866285811994
Ivns1abp,0.0933375471780228,0.451913458279073,0.9538571530616036,0.0,27.330472999368396,28.83432222824653,0.0,0.1785302398828875,0.8061866285811994
Rgl1,0.1825692954120889,0.7074692626541204,1.0,-1.147757733075493,-0.3737912025114371,0.2428272235538719,0.6594961038242846,0.5007524387891702,0.8061866285811994
Arpc5,0.326965811965812,0.7984459984459983,1.0,-0.110581135405712,0.0220015393668604,0.1613981299590983,1.522701216645975,1.541097550111425,0.8061866285811994
Ncf2,0.2775291375291375,0.7984459984459983,1.0,-0.2546226964114741,-0.0568132094898557,0.1767460766169042,1.04727386592567,0.9954543146838636,0.8061866285811994
Dhx9,0.0844475500701159,0.3854182323682291,1.0,0.0,26.941726820039644,28.69810530932065,0.0,0.1313907079857852,0.8061866285811994
Rnasel,0.0288663193874748,0.2496751994882275,0.9141283452014198,-29.26404181005687,-1.6008448974852731,0.5108095566970902,0.5363634518780018,0.158611234194263,0.8061866285811994
Glul,0.1889374480029941,0.7123816042098661,1.0,-0.9195773059399908,-0.0583511576296338,0.6024767995435241,0.657972043907345,0.6379881674568195,0.8061866285811994
Ier5,0.1948717948717948,0.7209013209013208,1.0,-0.3231175180129721,-0.074830837954006,0.1807571567636955,1.055732482145245,1.0058928878358504,0.8061866285811994
Cep350,0.2243131265111537,0.7723374412927804,1.0,-28.451356991489437,0.0,27.81692170949738,0.0453301607644648,0.0,0.8061866285811994
Tor1aip1,0.0013417751358579,0.0294775187797599,0.3180689668505534,-1.2390880837239515,-0.498810613603094,-0.1753732382138922,0.8315698195318547,0.588938657693428,0.8061866285811994
Soat1,0.0237658095149077,0.2344988344988344,0.8784770784770783,-0.0375543085490541,0.1578215129983554,0.4078515911807757,0.915963986573807,1.0187005196357437,0.8061866285811994
Mrps14,0.0752002988766929,0.5576726074341468,1.0,-28.61546270165397,-0.4178963081630567,28.261142380265355,0.2769138144034312,0.183828208455768,0.8061866285811994
Gas5,0.1605283605283605,0.6453768453768453,1.0,-0.3647914512066629,-0.0138212320537175,0.1768311091620306,1.02805840139152,1.0215249590166775,0.8061866285811994
Prdx6,0.1388637976716842,0.574872695668895,1.0,-0.7489757449592263,0.9578928747895842,29.1520127928212,0.2715676523872622,0.4984955457841628,0.8061866285811994
Prrc2c,0.2344988344988344,0.7984459984459983,1.0,-0.1863063332376224,0.0086452660328846,0.2274943978190743,1.152143059941905,1.15472256762581,0.8061866285811994
Mpc2,0.2619562016970459,0.7791362111653477,1.0,-2.2467330631627283,0.3348517695276791,28.919355275654077,0.278676889025463,0.404211023396703,0.8061866285811994
Creg1,0.1597746697746697,0.5737373737373737,1.0,-0.2663996811958804,0.0531747344760944,0.3190563888244548,1.0897546366758064,1.1383199209283126,0.8061866285811994
Tmco1,0.1178769474164996,0.6275008061114353,1.0,-0.7001656382486529,1.7448915930752924,28.94196050938053,0.119420452545871,0.3956134328152362,0.8061866285811994
Fcgr2b,0.2786324786324786,0.7209013209013208,1.0,-0.2612614531921243,-0.0579378753197801,0.1346421814162907,1.372809195016095,1.3274114694623314,0.8061866285811994
Fcgr4,0.2476478461028965,0.7209013209013208,1.0,-0.7644260494649758,-0.2205568680768587,0.2336704009078581,0.969175400765487,0.8401553295805839,0.8061866285811994
Fcgr3,0.0498834498834498,0.2344988344988344,0.7209013209013208,-0.3526673257946571,-0.2193311715592452,-0.042302057271311,1.76940585726017,1.5218689996252923,0.8061866285811994
Fcer1g,0.1048951048951048,0.4418026418026417,0.959129759129759,-0.0821125077953899,-0.0313523377275045,0.0421550562803692,3.2456279097484626,3.1740423118335874,0.8061866285811994
Ndufs2,0.1163008546420284,0.6662276454096188,1.0,-28.65877694305405,-0.4882211850248517,27.50095175667851,0.2715676523872622,0.1895461728570107,0.8061866285811994
Ufc1,0.3854182323682291,0.7840226582999281,1.0,-28.40551531408664,-0.0100787213530858,28.220091408252905,0.2623079400416384,0.282342038216963,0.8061866285811994
Pfdn2,0.0325306307291984,0.312686223816409,0.9570140549471634,-29.069223924867995,-1.8951783193472416,0.401449015951651,0.4403120382330967,0.121095170550644,0.8061866285811994
Arhgap30,0.0892626890842453,0.3514015705829848,0.8693781812977219,-29.176749261007068,-2.6037504785438736,0.011754786549722,0.5116721552762951,0.0820506421618547,0.8061866285811994
Slamf7,0.0023806687180713,0.0379594723413105,0.3259242447394312,1.2690700522368303,29.02632581135612,29.62596136471177,0.0,0.584172821134135,0.8061866285811994
Cd48,0.2444968573844136,0.7123816042098661,1.0,-0.4218641440626086,0.1736979913834407,1.562469189194041,0.5147912630583731,0.576282725296987,0.8061866285811994
Cd84,0.2687359373937462,0.7525377274994569,1.0,-0.4528396089357921,-0.0392461573525824,0.4189133147039775,0.6025654981981975,0.5868439932391258,0.8061866285811994
Copa,0.1832329769288219,0.7011912626598479,1.0,-28.62093630643722,0.0,28.03562408068937,0.1288268233220076,0.13387696767703,0.8061866285811994
Pea15a,0.1559265180741878,0.6355065570939342,1.0,-1.137854829810826,-0.2248214325527869,0.6448292451061605,0.5748042202003165,0.495581433073729,0.8061866285811994
Igsf8,0.169000047821659,0.6355065570939342,1.0,-0.5675161610593319,0.154270855108827,1.018431921058849,0.5197576785350781,0.5598640465129915,0.8061866285811994
Tagln2,0.1249279148519578,0.5632366271431426,1.0,-1.1848219208259023,-0.3619388061476881,0.7299204848212854,0.6748411436764445,0.517072022764279,0.8061866285811994
Slamf8,0.1718517022196694,0.7169454041760308,1.0,-0.2684668146735555,0.0369158760162995,0.3621658100999697,0.6968915480302067,0.7148494989333645,0.8061866285811994
Ifi207,0.0829836829836829,0.3282051282051281,0.7993227038086804,-0.5782024244591524,-0.3411492665329438,-0.0816061742037578,1.2285051291399274,0.9718097067371624,0.8061866285811994
Ifi204,0.1221757823939265,0.5576726074341468,1.0,-1.6561819728939768,-0.6001504188818435,0.1185672309029385,0.605007491614591,0.391274359505907,0.8061866285811994
Mndal,0.1550343725091923,0.6355065570939342,1.0,-0.6885961455441688,-0.2962549279340575,0.0878757043495751,0.7168536597144284,0.5857346045761289,0.8061866285811994
Ifi203,0.1221757823939265,0.5531274454486008,1.0,-0.896969261270258,0.7057476541650367,28.695004058144537,0.282500760859841,0.4826866840701445,0.8061866285811994
Ifi202b,0.2976405854092169,0.73646832843217,1.0,-29.077168685612985,-1.007567095339846,27.95779049980389,0.375989639406644,0.260695509972604,0.8061866285811994
Cep170,0.116692200339178,0.6549402754623503,1.0,-26.980754908572223,1.3018309681209548,28.5835126962656,0.0,0.1161042659824252,0.8061866285811994
Hnrnpu,0.0498834498834498,0.3822843822843822,1.0,-0.2743505780125805,-0.0698003837630062,0.0766240046666554,1.2820904633156824,1.221383131189525,0.8061866285811994
Itpkb,0.0324742023051655,0.33179983649777,1.0,-26.55928615155001,26.964191377180807,28.6765951096801,0.0,0.1783609671418172,0.8061866285811994
Acbd3,0.169000047821659,0.7090730856847203,1.0,-0.8236060688229542,0.246414216865674,28.99911308058136,0.4590394112364825,0.5591348447382778,0.8061866285811994
H3f3a,0.1303807303807303,0.5053613053613053,1.0,-0.1178831800353335,-0.0620160574749309,0.0061194396936359,2.7290302653564678,2.6150653210209303,0.8061866285811994
Sde2,0.1776874391005868,0.6314395816467896,1.0,-28.9283092225218,-0.593941134765391,0.2541429218575657,0.5958630577570938,0.389419450898204,0.8061866285811994
Cnih4,0.0095247309527959,0.2110955230778559,0.9580006439768992,-0.1703636162225423,0.5417093912472399,2.3245815981243605,0.4034476417512365,0.589711948729006,0.8061866285811994
Wdr26,0.2268047955085498,0.7209013209013208,1.0,-0.3773818486682102,0.017417216544834,0.2889026469815947,0.706539654116638,0.7271944588331084,0.8061866285811994
Srp9,0.1303807303807303,0.6362542681663956,1.0,-0.554188717766437,-0.077476003597577,0.1748832303933971,0.8365755821311734,0.8078826747475549,0.8061866285811994
Mia3,0.1117562988366049,0.7011912626598479,1.0,-28.325157567499662,-0.0519267989883764,2.269315539405471,0.3844856995677215,0.3750914363908285,0.8061866285811994
Marc2,0.2515654450322667,0.7173273000417575,1.0,-28.427497481023085,0.0,27.95779049980389,0.0906603215289297,0.0,0.8061866285811994
Eprs,0.1500043975229742,0.7011912626598479,1.0,-28.659303147356358,0.0545384775712485,28.820732962156324,0.2617021073987785,0.3270131080528412,0.8061866285811994
Atf3,0.2687359373937462,0.7509359138372155,1.0,-1.066611704341668,-0.1157301149590508,0.4638737262895867,0.8682797373080859,0.8181913185141672,0.8061866285811994
Nenf,0.0496329132677271,0.3694929212098171,0.957492737513927,-0.4061869010984614,27.920917350671143,29.010129005553125,0.0,0.3634066834268842,0.8061866285811994
Ppp2r5a,0.1311305028696508,0.6355065570939342,1.0,-2.308817288690273,-0.3409974405469862,1.1266680743749553,0.5254465266826933,0.4148217758631567,0.8061866285811994
Slc30a1,0.0702701306056764,0.3674572395624186,1.0,0.0,26.15182089383776,28.39049275158929,0.0,0.074555987088821,0.8061866285811994
Cr1l,0.0298406889515168,0.1104651304114385,0.5068648382325069,0.0,28.016641430741178,28.91064015230937,0.0,0.2715497747085017,0.8061866285811994
Fam107b,0.1705610877239446,0.6662276454096188,1.0,-28.7515874692088,-0.92141305012338,27.96928801576796,0.2406394147360892,0.1289044482945405,0.8061866285811994
Frmd4a,0.2045668539290745,0.5655630979387989,0.9490942518180976,-0.2831588758341734,0.0,28.156497980708103,0.0,0.074555987088821,0.8061866285811994
Camk1d,0.024610569200446,0.2243131265111537,0.9538571530616036,-29.29869263045284,-28.139665090040875,0.4483489821170023,0.414272179063527,0.0,0.8061866285811994
Celf2,0.1948717948717948,0.7209013209013208,1.0,-0.3923565391001602,-0.0037121462709712,0.3339773035329798,0.9205628750721868,0.9100686217969604,0.8061866285811994
Atp5c1,0.1048951048951048,0.6453768453768453,1.0,-0.1863334374359407,0.0432932466441125,0.2512219822359884,1.1334296231626548,1.18073649590644,0.8061866285811994
Rsu1,0.0641787341204117,0.5372487561593727,1.0,-27.581795693571262,1.8500349745311504,28.837596461796625,0.0906603215289297,0.215646691491358,0.8061866285811994
Vim,0.1297435897435897,0.7209013209013208,1.0,-0.125497618350495,0.02894671752208,0.1369390387091598,2.3572166848805773,2.422540520963892,0.8061866285811994
Mrc1,0.1501208222419232,0.4883708485316103,0.957810850422856,-2.2137370519557846,-0.7621952031655035,-0.0387763593189005,1.4490396856242664,0.8648068615810948,0.8061866285811994
Pip4k2a,0.1776874391005868,0.4274785219508331,0.9580911282267016,-2.388407318733241,-0.8718807363494214,-0.2106017696187921,0.6686304785433105,0.3623887855623258,0.8061866285811994
Apbb1ip,0.1705220617263874,0.672143970444527,1.0,-0.7863431976780011,0.1457182421083486,2.0494332597542564,0.455808590095115,0.499414757251684,0.8061866285811994
Abi1,0.0585216810711015,0.5623719669710694,1.0,-0.62064175542786,-0.2334684085644506,0.1995711674714476,0.7639197574318637,0.6423867708493898,0.8061866285811994
Acbd5,0.1832329769288219,0.6549402754623503,1.0,-28.82028781588819,-26.831474712134323,0.0,0.119420452545871,0.0,0.8061866285811994
Yme1l1,0.0324742023051655,0.180008443727484,0.7495587827451977,0.0,26.290011306698624,28.1873707196153,0.0,0.0820506421618547,0.8061866285811994
Il1rn,0.1275273133578452,0.5737373737373737,1.0,-0.3340937889433954,0.3328788389786656,1.1206525188338925,1.1605710103894429,1.4416405139953326,0.8061866285811994
Edf1,0.1948717948717948,0.7209013209013208,1.0,-0.1600897749428938,0.0330213316585311,0.2077187806870711,1.078621417946311,1.0897323311079326,0.8061866285811994
Rpl7a,0.1303807303807303,0.6453768453768453,1.0,-0.0293887439876083,0.0645356834430058,0.1245959847881769,2.221249024398345,2.3229743735254003,0.8061866285811994
Surf4,0.0720366326038636,0.4589281861225893,1.0,-0.2465115911319296,0.6141134668709819,29.02687431614844,0.361842887239351,0.546907562023141,0.8061866285811994
Ralgds,0.1024440409076513,0.559149911078411,1.0,-0.2022566336655661,0.2710427357652558,1.339174072268513,0.5697164352486592,0.7058830677462132,0.8061866285811994
Set,0.2344988344988344,0.7209013209013208,1.0,-0.2574231964505513,-0.0263055745248141,0.2380599154435798,0.9658330936283848,0.952088267101647,0.8061866285811994
Tor1a,0.0127769927806435,0.0847449524226575,0.5661676295455381,0.0,27.36552415676741,28.618000228753044,0.0,0.1729193585132359,0.8061866285811994
BC005624,0.0298406889515168,0.146382441873094,0.6854434826775221,0.0,27.963357922588205,28.988056303991517,0.0,0.2656986875686392,0.8061866285811994
Fnbp1,0.0513398264234592,0.4295368450634365,1.0,-0.7263869428144761,-0.1733451882578109,0.1536198920316515,0.7401599354289892,0.6655034377036965,0.8061866285811994
Swi5,0.1550343725091923,0.5737373737373737,1.0,-0.9700307474049008,-0.0875736235582567,0.1688557812213484,0.6432945113735185,0.6137644140086331,0.8061866285811994
Cdk9,0.1478601978394554,0.6854434826775221,1.0,-28.28433341285277,-0.5773994538955596,26.99633254923563,0.1018309261624297,0.0,0.8061866285811994
Rpl12,0.0206682206682206,0.1303807303807303,0.5737373737373737,0.0205206895598506,0.1076821309211633,0.1988651112941867,2.5257803317422622,2.7202914140582752,0.8061866285811994
