gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infTLSwk6_median,median_IL10_KOTLS_median,FDR_BH
Pdia3,0.0690958164642375,0.5713582599031516,1.0,-0.1237682438305506,-0.0275685505544913,0.0606923343460044,1.56920127928275,1.5417019479400025,0.718641722455964
Serf2,0.1813447646264983,0.7314242132757971,1.0,-0.0296400411732628,0.0065088061972972,0.047197551912162,2.39390448255825,2.4052146557277285,0.7634943326471614
B2m,1.5876796062554575e-05,0.0001111375724378,0.0015241724220052,-0.0934760443852499,-0.0740102065980778,-0.0538943763912673,3.7945275888385614,3.603105898960037,0.004193591066652987
Gatm,0.0314201794077955,0.1568627450980392,0.4268635389378423,-0.2592176730144123,-0.1589508003770424,-0.0602561077858713,1.404550630620126,1.2600319750218862,0.30250192070013693
Sppl2a,0.0095578312296578,0.1813447646264983,0.8506311026434865,-0.0247903024609614,0.145636919617159,0.3362760122980191,0.7334694017364385,0.8105549830887755,0.3354285515640459
Dusp2,0.3593189318418578,0.7498482066597265,1.0,-0.8218074753240978,1.1342346422354257,29.135164318619992,0.2177454816263105,0.5659758052016621,0.7773151739366396
Bcl2l11,0.1344451059776137,0.6238787012780821,1.0,-0.1617569223575725,0.1173883761982606,0.3484912402872938,0.8435348242056445,0.9160528324799412,0.7333652023331141
Il1b,0.0573787409700722,0.2702706993728666,0.8506311026434865,-0.0040470228877604,0.1191488137131865,0.2512507153504908,2.94117633793522,3.1999906370842317,0.44275894600591165
Sirpa,0.0054933714376438,0.1152655394141462,0.5208065412399778,-0.3022061212964286,-0.1615903429704075,-0.0535110941610035,1.310096636839115,1.1737340345622824,0.25385328913776944
Snrpb,0.1568627450980392,0.6238787012780821,1.0,-0.1904937154189801,-0.0387658281463953,0.0913416069880397,0.843362436728285,0.8169729753004853,0.7333652023331141
Smox,0.047128681432087,0.2379772961816305,0.6238787012780821,0.126689951592416,0.3573574342442361,0.5240752468942901,0.8264354305743292,1.0642446036849225,0.4020750735486653
Rrbp1,1.5876796062554575e-05,0.0001111375724378,0.0055386203064221,-0.4650039285361223,-0.3965720043256754,-0.3018097261657065,1.73640731131727,1.3193789072061648,0.004193591066652987
Snx5,0.0073033261887751,0.0201317774073192,0.0690958164642375,-0.5949725697238074,-0.4289189411285929,-0.3143483193180432,1.06266377301145,0.7917300433564098,0.07647373162780313
Cd93,0.0040114305565442,0.0276556527566731,0.2282687862642445,0.2843776677010443,1.0399265406999114,29.66231551723451,0.402823626406896,0.8240939882092946,0.09662407074245047
Cst3,0.0473446058585377,0.3053901722632373,0.9699293482575216,-0.1616257547906378,-0.0811310005363605,0.0016794149749276,2.637755591022925,2.4971904665077163,0.486903767608429
Fkbp1a,0.0061455131856455,0.0408264300091681,0.262563069983979,0.1105683922295279,0.3377864571154066,0.7170636136262338,0.5877645383768727,0.743776275731183,0.12731547870627627
Mapre1,0.1349368897356513,0.6238787012780821,1.0,-0.128281100062083,0.0270578907073232,0.2316687806458742,0.889457378012683,0.9111207122222852,0.7333652023331141
Chmp4b,0.0003016591251885,0.015860919266492,0.271148686195125,0.0577765356088862,0.1653636488649007,0.3141049396135311,0.912262257844518,1.0229071106572476,0.063443677065968
Eif2s2,0.0157743907279511,0.2082876875446535,0.8506311026434865,0.0182663318785604,0.1451469220642321,0.3120893960683067,1.0143619720411607,1.12145198946842,0.3672611562313828
Eif6,0.0029848376597602,0.022796347982707,0.153337090086624,0.2777859215547155,0.413828590144461,0.5997057241987509,0.6871967255107351,0.9125815364887864,0.0857324449050642
Romo1,0.0312657775660871,0.5208065412399778,1.0,-0.26376164078387,-0.0881169572035669,0.0641630343720851,0.832739258293275,0.7830766197299415,0.6895356779925788
Rbm39,1.5876796062554575e-05,0.0001905215527506,0.0314201794077955,0.1140006164751586,0.2085948649174828,0.2956876812294005,1.395641757841244,1.6092199027906735,0.00539175994284198
Scand1,0.0007144558228149,0.0095578312296578,0.0824958323410335,-0.3824048232698829,-0.2734523706491431,-0.1526853611542519,1.1738923005762398,0.9698433518619344,0.046635624792985476
2900097C17Rik,0.0405991304587522,0.3053901722632373,0.9086001449859272,-0.323296473240671,-0.1431097100496136,-0.0036623844268829,0.6557429977828209,0.5971000381512507,0.486903767608429
Samhd1,0.113209885108326,0.5460824005715648,1.0,-0.3284779854681203,-0.16982545213899,-0.0202388627808953,0.9714670489936378,0.8657367908067819,0.718641722455964
Rpn2,0.0028651340709561,0.023363841563721,0.1594173677046591,-2.502839655055785,-0.5098431157900267,-0.2337489358915433,0.731699078203959,0.5238231827215571,0.08757572400706017
Tgm2,0.015860919266492,0.1349368897356513,0.4726680955783123,-0.3050466811998468,-0.1419563835904067,0.0081444123166525,1.6182305892127524,1.4676528502694026,0.275719420903894
Mafb,0.2702706993728666,0.7344923394458999,1.0,-0.1114945818500804,-0.0143660403288084,0.0848108924275113,2.2289413846213098,2.20720182477974,0.7634943326471614
Top1,0.0201317774073192,0.2082876875446535,0.8506311026434865,-0.0256419408604988,0.0577165175123167,0.1388706607377693,1.56149663966888,1.620752593905855,0.3672611562313828
Srsf6,0.1904489071216392,0.6951599860537352,1.0,-28.190202037367737,0.0,28.66148310241444,0.083898638411943,0.101420473050099,0.7634943326471614
Serinc3,0.0688028895768834,0.5713582599031516,1.0,-0.0940183629324246,0.0036243243842023,0.1715278083652299,0.9913337908939036,0.9920349707304366,0.718641722455964
Ywhab,0.0001111375724378,0.0314201794077955,0.4726680955783123,0.0566427232049159,0.1681580492654849,0.3308461713761318,0.9271648647504812,1.0415401612159174,0.10491930114933481
Sdc4,0.0021592442645074,0.0201317774073192,0.1152655394141462,0.2085821683744728,0.4279739541625533,0.7038170116525342,0.9832897437095762,1.3211755460516836,0.07647373162780313
Ctsa,0.0007144558228149,0.0123997777248551,0.0573787409700722,-0.2951397763123048,-0.2115410202298491,-0.1232990088340353,1.5803307190625135,1.3640758846257102,0.05377987886795392
Pltp,0.010408775719352,0.0761203448711755,0.4342891302098599,-29.443550211635877,-0.9820557139954906,-0.07246262265722,0.6903053646165117,0.3463158068756193,0.1985443096639877
B4galt5,0.0001905215527506,0.0029639058244674,0.0167655504309024,0.5687526999377265,0.906688579309746,1.95728006441639,0.5033917717098128,0.9420508099205768,0.023302318833438255
Tmem189,0.0690958164642375,0.343145193299992,0.910105580693816,-0.0472949633698226,0.0911214725999726,0.2404356583888877,0.9721514849317598,1.0293254698132883,0.5263419496146219
Cebpb,3.175359212510915e-05,0.0015241724220052,0.015860919266492,0.1164034871666935,0.1652359285248498,0.2176502627132382,2.739318394383215,3.0686249626873625,0.016751098851552296
Ptpn1,0.0001885369532428,0.0029848376597602,0.0473446058585377,-0.3877335181238684,-0.2765754676624212,-0.1681127146752664,1.4278560570841363,1.1804798859289298,0.023302318833438255
Gnas,0.1349368897356513,0.6784313725490196,1.0,-0.1386314172367392,-0.0208642746064957,0.0764022774370501,1.5728226409867276,1.547659299619791,0.7492529890004783
Ctsz,6.35071842502183e-05,0.0095578312296578,0.1813447646264983,-0.1231603730900108,-0.0880453127152919,-0.0326817822871638,2.770592496759628,2.604382257158908,0.046635624792985476
Atp5e,0.1563145987139795,0.6784313725490196,1.0,-0.0611355408316651,-0.0101068423478187,0.04775588680405,2.0664874658750003,2.0521035339636127,0.7492529890004783
Psma7,0.0010637453361911,0.0473446058585377,0.5208065412399778,-0.214859842654159,-0.1235477016751627,-0.0433754687432819,1.2167485848015225,1.11875979158844,0.14132853672012222
Rps21,0.0314201794077955,0.1813447646264983,0.910105580693816,-0.0717223107666557,-0.0438911682400238,-0.0097244871064662,3.2753984545201376,3.175410210905895,0.3354285515640459
Tpd52,0.0029641978248789,0.0824958323410335,0.6784313725490196,0.0175245758590554,0.1094226352350068,0.1899224510572595,1.535033467942005,1.6584627228686413,0.20389799609181206
Fabp5,0.0267011236693802,0.1996030161831719,0.6671736522987992,-1.857977238860576,-0.3726991355453358,0.2085483176348369,0.7944759404648454,0.64888659458135,0.36502522507164875
Nceh1,0.0150109981028199,0.1568627450980392,0.7344923394458999,0.0657702945395184,0.3200051721065037,0.5552002889678427,0.674482910048571,0.8404941778021011,0.30250192070013693
Rpl22l1,1.5876796062554575e-05,0.0001905215527506,0.0073033261887751,-0.2513634647375402,-0.1937088156301981,-0.131308281100498,1.967094979330184,1.717986990372065,0.00539175994284198
