gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_IL10_KOnonTLS_median,median_IL10_KOTLS_median,FDR_BH
Pxn,0.1572127533400038,0.4704864220587896,0.8852339144732017,-0.1596973896497361,-0.061182465981023,0.0325569884554599,0.8765046367246452,0.8405042031945258,0.718561080962515
Rplp0,0.0998774027692641,0.2365840933218761,0.5067205148778584,0.0083119198459286,0.0281630191594565,0.0517260166315429,2.869211238500305,2.924320178227385,0.5391916545475316
Pebp1,0.0350464658873645,0.3082836146553551,0.9308391852423716,-0.0519903954736246,0.0794533719664157,0.2273337930332126,0.6555348974117972,0.6898866098907012,0.6105976525017381
Wsb2,0.0025258253058646,0.0072978850398355,0.0424174969639635,27.8197844360144,29.04637917384781,29.237178901266137,0.0,0.5544104403494835,0.11597720009252092
Rpl6,0.026229387834857,0.0606019697120061,0.1572127533400038,0.0280281988974476,0.0459736252074896,0.0634185903898934,2.5178876878929963,2.5994915533544485,0.2957174953581708
Erp29,0.0733142394336778,0.2365840933218761,0.5443701458566098,0.0432335902040124,0.1241576032134614,0.1997901575426824,0.9715170308518324,1.06053288890645,0.5391916545475316
Aldh2,0.0028555854860965,0.0160505745410556,0.0808823234464802,0.0,27.93823290432015,29.01185696822972,0.0,0.2571852919860425,0.1740367308734586
Vps29,0.0020049664751002,0.0261967964854033,0.1935429914223199,-0.4176833645867874,-0.2574544867158612,-0.1073433692994375,0.7090766613060073,0.5960781324515518,0.20930763645144598
Arpc3,0.0029456461505329,0.0193733193315928,0.078252228526237,-0.0860447795691397,-0.0637880477706499,-0.0394888840077505,2.189884169992405,2.0929475430850624,0.19145397927691707
Atp2a2,0.0479708569647043,0.1746656686621468,0.5099696508722849,-29.329196734864723,-29.18971571238756,-0.6199081175938375,0.626167938631278,0.0,0.48497049270403825
Rsrc2,0.126022121770373,0.4356308552430793,0.9539496918678444,-0.0474518167116989,0.0567705328955174,0.1539765525379902,0.751219948146187,0.781752632517418,0.697550222365269
Rilpl2,0.0003080447056277,0.00200950485566,0.0165749267498532,0.1012678804237224,0.1483441673251402,0.1871212035084363,1.4334057724964238,1.5888279096553302,0.06950522677224
Tmed2,0.0011061781840807,0.0120228254076174,0.1123511976904639,0.0470541042321089,0.0921101714260052,0.1440104440514094,0.998343824479934,1.0640848456698524,0.14576126473565015
Ubc,0.2602362026171888,0.5833604667027033,0.9769702553219756,-0.1386142218786259,-0.0856385405434053,-0.0228392911403568,1.3020204930158124,1.2258629322219776,0.8080470068814829
Ran,0.0141379694559114,0.0998774027692641,0.4357306600317365,0.0281760035238386,0.0898878112107992,0.1535360805138409,0.9617393948361612,1.024901893053661,0.371695650812198
Chchd2,0.2854763088518824,0.6650055421020291,1.0,-0.0123465766510288,0.0091610932563641,0.0324638724849378,1.999673196688065,2.0123666441508363,0.8418154117459485
Eif4h,0.0160505745410556,0.1727620641665807,0.6884965872447188,0.0,27.915198878873703,28.98741585588069,0.0,0.2547097885064677,0.48497049270403825
Por,0.2795444342084368,0.5393902014678562,0.9073681971194184,-0.1121832684534952,0.0063255695014437,0.1306306512324108,0.7863478092048642,0.7909129282747893,0.7816596966146192
Mdh2,0.0307905366805146,0.1059557506501259,0.3702168448612568,26.831199211943588,28.957218741381773,29.199505200127863,0.0,0.5213265291574546,0.38938738363921266
Gnb2,0.2854763088518824,0.623604884395689,0.9309874465595672,-0.0801238058768638,-0.0243122079659925,0.0363144299633182,1.07614239074874,1.0576306528330963,0.8230744602124918
Actb,0.4357306600317365,0.8398599725400034,1.0,-0.0049996779808616,0.0051007493976712,0.0155087393662368,3.7450708690764927,3.7590086840737222,0.8543904218919066
Rac1,0.2365840933218761,0.6650055421020291,1.0,-0.0239367225471521,0.0170966183930144,0.0637025400598636,1.4225586069805265,1.4399781172522623,0.8418154117459485
Bri3,0.0120228254076174,0.0463865932813986,0.1413616574992618,0.0545304794804608,0.099872459454737,0.1423925267363281,1.4374186539118177,1.5396090160366425,0.2661006521898769
Arpc1b,0.0998774027692641,0.2144938077835174,0.4025038237820035,0.0333562964576133,0.063017333879237,0.0884181217443424,2.016958107757294,2.1077135270768825,0.5137366964428034
Atp5j2,0.1572127533400038,0.5067205148778584,0.9769702553219756,0.0017782288643723,0.0528354552266005,0.0977194876867402,1.2173671636275336,1.262868144394886,0.7505079666201026
Rpl21,0.1405818917100215,0.4357306600317365,0.8852339144732017,-0.0176057292584476,0.0064743115504764,0.0276976672754961,2.511793418894575,2.52356368921211,0.697550222365269
Polr1d,0.078252228526237,0.4704864220587896,0.9769702553219756,-0.0411441568332628,0.0162025939098458,0.0709760452677329,1.02952893737602,1.0401191128957623,0.718561080962515
Pomp,0.1572127533400038,0.5067205148778584,0.9769702553219756,-0.062521421045408,-0.0124208582381816,0.0365475575188549,1.24983358671698,1.2383294272338037,0.7505079666201026
Ubl3,0.1409552191443714,0.4025038237820035,0.8398599725400034,0.0299068335187908,0.0804275423565293,0.1360937392635927,1.2760089791653138,1.3491502087471725,0.6791169250611708
Hmgb1,0.0998774027692641,0.4025038237820035,0.9309874465595672,-0.1045470487179776,-0.0266776505801775,0.0404911910823292,1.000102952336551,0.9808972387831612,0.6791169250611708
Sem1,0.3708443333042212,0.6650055421020291,0.9769702553219756,0.0048518796895444,0.0300295770553326,0.052463585168055,2.083596541172926,2.1280194634464125,0.8418154117459485
Ndufa4,0.078252228526237,0.2854763088518824,0.6650055421020291,-0.0130205858061448,0.0328353583977075,0.0833510576383615,1.3372116271052024,1.366446500104285,0.5858990213085754
Mdfic,0.0058231102667042,0.0309837249657952,0.1122865650016299,0.3257259993684326,1.712302817299729,29.47958008119851,0.2219630585397515,0.7109750061366461,0.22353902183911142
Capza2,0.078252228526237,0.2602362026171888,0.623604884395689,-0.074599549507515,-0.0410789931958809,-0.0073226977436811,1.6690446334248188,1.6227112278995826,0.5636054774913702
Arf5,0.3123214216762161,0.6650055421020291,1.0,0.005197888451655,0.057039752628219,0.1024055839972878,1.0807228080104887,1.1259760347262362,0.8418154117459485
Hilpda,0.0029456461505329,0.0165749267498532,0.068964333339054,-0.3267952777429401,-0.2251551361913341,-0.1427410444633216,1.7381558861123687,1.4872270565443886,0.1740367308734586
Atp6v1f,0.0885337720142295,0.5443701458566098,0.9769702553219756,-0.0544932578161676,-0.0239920673399253,0.0074602993529575,1.5732326229083125,1.5464567212952938,0.7816596966146192
Irf5,0.0404041195882236,0.1748533068932927,0.5067205148778584,0.0218137313720529,0.1089741216800563,0.2071218430243866,0.770937131526873,0.8319476911489373,0.48497049270403825
Mtpn,0.026229387834857,0.1659861506884661,0.5443701458566098,-0.0030452643601883,0.0581651466291943,0.1350085013292586,0.974990633502473,1.0141941203601046,0.48497049270403825
Luc7l2,0.0530979572855834,0.2854763088518824,0.8852339144732017,-0.0118278506718906,0.0438480489403486,0.1004333312415685,0.946412660046247,0.9762596740791188,0.5858990213085754
Kdm7a,0.1748533068932927,0.4704864220587896,0.9309874465595672,-0.1410915064012832,-0.0772186967342746,-0.0017969008666445,1.08721044709217,1.02931043672917,0.718561080962515
Mkrn1,0.334748840360497,0.7497778216111932,1.0,-0.0721909360231219,0.1224045447089544,1.1275726595358058,0.5819696117967088,0.6334476415505264,0.848397744310294
