gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infNonTLSwk6_median,median_Salmonella_infTLSwk6_median,FDR_BH
Hpgds,0.1033079701313654,0.6453768453768453,1.0,-0.343495921455442,-0.0070528730606453,0.4696627676418927,0.6507471964152237,0.6447454384213718,0.7801472889302248
Serbp1,0.2344988344988344,0.7984459984459983,1.0,-0.1423765223764523,-0.0373284406088231,0.0803865934288672,1.2949859223557127,1.2603355911188174,0.8016992708494454
Igkc,0.3282051282051281,0.7984459984459983,1.0,-0.1202049032760563,-0.0324637344556297,0.0419387006770801,2.01280892916191,1.966526344919605,0.8016992708494454
Vamp8,0.1605283605283605,0.7209013209013208,1.0,-0.0882023403868948,0.0018867552066634,0.0772306852362472,1.4766413548455688,1.475796834739615,0.7801472889302248
Mat2a,0.0498834498834498,0.3822843822843822,0.959129759129759,-0.4482280819012965,-0.174701656889264,0.0689131647579002,0.758451102561938,0.6759819595076708,0.7801472889302248
Tgoln1,0.0029526029526029,0.0829836829836829,0.6453768453768453,0.0745616414680441,0.273496987955802,0.4595259061335385,0.8046330142726592,0.9704445021264592,0.7801472889302248
Kcmf1,0.312686223816409,0.7840226582999281,1.0,-28.31224876507385,-0.0502230149719817,28.105269175290736,0.099775325290795,0.0789282381222247,0.8016992708494454
Tmsb10,0.0379176379176379,0.2344988344988344,0.6472649572649555,0.0670513378363403,0.2430178900252863,0.4666510163538955,1.1166313820244151,1.3207764770150914,0.7801472889302248
Hk2,0.1948717948717948,0.5737373737373737,1.0,-0.3481779479505132,-0.1133876946685921,0.0783422910624879,1.0577358622255502,0.9841828448034398,0.7801472889302248
Aup1,0.0281274281274281,0.3822843822843822,1.0,-0.0813608394987739,0.0903801557795423,0.2725363217828001,0.639143871072524,0.6821481957891635,0.7801472889302248
Mob1a,0.0281274281274281,0.2344988344988344,0.8784770784770783,-0.44540894479359,-0.2644917838180973,-0.059532424339616,0.8280131028593776,0.6845061824505088,0.7801472889302248
Cct7,0.0485974356945255,0.3648813140419181,0.9590483657712308,-29.01724323420989,-1.304202224839429,0.3971260548770229,0.4879143139282428,0.1991479573112955,0.7801472889302248
Dusp11,0.1823521106301157,0.7111541697294341,1.0,-0.6421657146659547,0.0010215924691571,0.4889306987570433,0.5132078060841794,0.5091247967933865,0.7801472889302248
Snrpg,0.1303807303807303,0.6453768453768453,1.0,-0.116218542387248,-0.0312929022967594,0.0338328127088306,1.2241592440971751,1.2005538762601748,0.7801472889302248
Pcbp1,0.1948717948717948,0.6453768453768453,1.0,-0.1704469104899408,-0.0122834287904592,0.1133257751143449,0.9637112185570428,0.956217520917959,0.7801472889302248
Mxd1,0.0104118104118104,0.1303807303807303,0.5737373737373737,0.0852218156415872,0.28059916364137,0.4953095286956486,0.9155288806453216,1.1096194970449471,0.7801472889302248
Anxa4,0.1266856129229834,0.461920478323797,1.0,-0.1151332595497927,0.1310719733550213,0.419780449636282,0.6293016515205581,0.6852449242638445,0.7801472889302248
