gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infNonTLSwk6_median,median_IL10_KOnonTLS_median,FDR_BH
Btg2,0.009720230492227,0.0473446058585377,0.1318920520539954,-0.5784504026860625,-0.4308885779592163,-0.3128350731607012,1.08517643285436,0.8081598102087044,0.0782084944878376
Adipor1,3.529139494825728e-05,0.0003565717551321,0.0008503839505192,-29.48583113270688,-29.35986353197154,-29.24858408300896,0.6889688567886896,0.0,0.003375422780447392
Arl8a,0.0102219654907151,0.0795454707916674,0.3840086155051595,-29.01418008568781,-28.84258609664361,-27.773628641730745,0.4813750464370482,0.0,0.12305637183435764
Ptprc,0.0095578312296578,0.1813447646264983,0.910105580693816,-0.0727400192803104,-0.0349331158722618,0.0016588991628512,1.9594432107249724,1.912766234818806,0.2489232794685292
Rgs2,0.0007335473709934,0.0027786850681888,0.0298677932975399,-29.00885476663021,-28.34221043222141,0.0,0.340294932807784,0.0,0.009280909725010856
Rgs1,3.175359212510915e-05,0.0003016591251885,0.0095578312296578,-0.4610576274372011,-0.3549708081803487,-0.2437770159840893,2.004618942923188,1.56702568160418,0.0031674208144792503
Ptgs2,0.0314201794077955,0.2082876875446535,0.5713582599031516,0.0958201210817385,0.1887314316252172,0.3096306439810433,1.6843373519241611,1.918052918144228,0.2800158978249315
Tpr,0.0001111375724378,0.0095578312296578,0.1813447646264983,-0.3026280233991015,-0.1949416406222888,-0.0963785604047935,0.9568450479811724,0.837672879716468,0.01993396992760822
Rgl1,0.4917430513478364,0.8690473292760903,1.0,-29.123508952784388,-28.913814032672384,-0.6930217329527648,0.5119175418453518,0.0,0.8690473292760903
Arpc5,0.1344451059776137,0.6238787012780821,1.0,-0.0374460769018503,0.0187153358399603,0.0918631310465547,1.50444781473692,1.5225359436048476,0.6858161174699494
Ncf2,0.0015241724220052,0.0824958323410335,0.522070334206556,0.0216598790124762,0.0996477341655436,0.179208622357655,1.1965884116017562,1.2834693724938424,0.12539091987276887
Rnasel,0.0027786850681888,0.0634788370139077,0.5056261050098407,-28.903156805593376,-27.045873624523157,0.0,0.1385540473994715,0.0,0.10093632308477753
Glul,0.0001720247930818,0.0007335473709934,0.0027786850681888,-29.15940723327143,-28.97978019579449,-28.57310759131651,0.5293989887950667,0.0,0.004351269632483577
Ier5,0.1813447646264983,0.7344923394458999,1.0,-0.1607917841867611,-0.0566480818295496,0.0706005435088346,1.05367316877853,1.01398986668868,0.7577173936576279
Tor1aip1,0.0075446480277566,0.0785410702493339,0.4602443516485702,-1.5032504084013465,-0.2751846049041395,-0.0718126591721141,0.6776016463598953,0.560552894706377,0.12160553842841783
Soat1,3.175359212510915e-05,0.0004763038818766,0.015860919266492,-0.4509250986263117,-0.3315682187034444,-0.2023100718182065,1.0392711608149476,0.828180167187852,0.004203899479171731
Mrps14,0.0001720247930818,0.0007335473709934,0.009501095540355,-29.016280318957623,-28.888182862812503,-26.88014798013543,0.4968320078147239,0.0,0.004351269632483577
Gas5,0.3837421608319441,0.7920774787647853,1.0,-0.0810100374119262,0.0049679491228919,0.1359601740788511,0.883468028581105,0.8848497924186203,0.7999588467126936
Prdx6,0.0115206170324675,0.090108576081082,0.4602017451187122,-29.42308372291336,-1.273027166734631,-0.0490975398735911,0.6634811461024981,0.2820330483239295,0.13662105269720895
Prrc2c,0.0573787409700722,0.3053901722632373,0.9699293482575216,-0.1523904182514961,-0.083634714485175,0.0022862145532869,1.199358309479035,1.1293511783736987,0.3890849684274299
Mpc2,6.034243330066384e-05,0.0001762973367313,0.0014016983486011,-29.351533854790443,-29.26865568457614,-29.15943702217928,0.6467602096548624,0.0,0.002385890623763593
Creg1,0.0003016591251885,0.0073033261887751,0.0690958164642375,-0.4027177620635876,-0.2654364007900544,-0.1497962513417139,1.038542921967774,0.8639908528237417,0.019212128766193125
Tmco1,0.0007335473709934,0.009501095540355,0.088567502575371,-28.70004182323888,-26.998153545896237,0.0,0.134046056381555,0.0,0.01993396992760822
Fcgr2b,0.2076141144716996,0.6784313725490196,1.0,-0.0678076610744081,0.0106087327670199,0.0925397676388034,1.4326580368862625,1.4422372038034426,0.7252744983306371
Fcgr4,0.1060951416416458,0.3330233645922859,0.9071710289327192,-1.5094517017624394,-0.2059789294431046,0.1442348544957751,0.6986587477194812,0.6127088974245993,0.42223017842477883
Fcgr3,0.038707628800508,0.1152655394141462,0.3053901722632373,-0.225568824257218,-0.163383130633085,-0.1042703399300328,1.659008010250011,1.4840888982094174,0.16833744245375307
Fcer1g,0.0095578312296578,0.0473446058585377,0.1349368897356513,-0.0798502275737192,-0.0571145572784857,-0.036700891419717,3.206031749131816,3.080205800318006,0.0782084944878376
Ndufs2,0.0027786850681888,0.009501095540355,0.088567502575371,-28.54037696150368,-26.982085493799172,0.0,0.1325613981214102,0.0,0.01993396992760822
Ufc1,3.529139494825728e-05,0.0001720247930818,0.0007335473709934,-29.118508194588816,-28.986996981229996,-28.76685290088569,0.5320538313046279,0.0,0.002385890623763593
