gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Control_median,median_Salmonella_infTLSwk6_median,FDR_BH
Gnas,0.04009324009324,0.280963480963481,0.9550893550893552,-0.0695682214248201,0.1168842731957519,0.2672749350647267,1.42277444949045,1.5688487757569087,0.4878859747969696
Ctsz,0.0003108003108003,0.0006216006216006,0.0012432012432012,0.2135819271564905,0.2685849030326882,0.3118244992316651,2.29461406874668,2.767783909172485,0.01627612153927887
Atp5e,0.151981351981352,0.4996114996114996,0.9550893550893552,0.0089060084190033,0.0711934534433414,0.1348924559082911,1.9650096121479348,2.071553442889114,0.6972138038056692
Psma7,0.0037296037296037,0.0938616938616938,0.5358197358197359,0.0630489375664563,0.2017107548195815,0.387092080098468,1.04122206827239,1.217348342102934,0.2645676640010916
Rps21,0.151981351981352,0.3968919968919969,0.8665112665112666,0.0073973148338271,0.0424429276184342,0.0710028520985183,3.18137360121488,3.276539841417045,0.5974395414637472
Tpd52,0.0093240093240093,0.3356643356643357,0.9550893550893552,-0.1756262096391924,-0.0881871196469033,0.0153819169936285,1.63437706404555,1.537016599495435,0.5360931203627833
Rpl22l1,0.0003108003108003,0.0021756021756021,0.0205128205128205,0.139924376434522,0.2053137368389077,0.2673501754102348,1.70084922934975,1.9661516203796188,0.027059052059051122
Sec62,0.3203186268666284,0.7715426535572856,1.0,-0.6696855595799579,-0.2693132825784921,0.3176936550388557,0.7077655374846394,0.5737925761266485,0.7875724095236291
Skil,0.0059052059052059,0.04009324009324,0.2318570318570318,-0.6780091695518464,-0.4742531243877373,-0.2522603428063648,1.06249475289832,0.7676066577321268,0.15644225055989727
Ndufb5,0.0014447232404053,0.0125222247240691,0.1205905205905206,0.3372242419099441,0.5727098118142548,29.859517278304903,0.6669177008047085,0.9846464380363,0.08043979142244989
Anxa5,0.0289044289044289,0.0938616938616938,0.3968919968919969,-0.2753864632648792,-0.2005207585091554,-0.0981334656331762,1.823050854057815,1.5814522125886263,0.2645676640010916
Ndufc1,0.0553192420704978,0.3235367862420667,0.9538159449155053,-0.1124559020691854,0.2249465264741738,29.537835304648475,0.6271944433666465,0.7269092315865585,0.5360931203627833
Serp1,0.0205128205128205,0.280963480963481,0.9550893550893552,-0.3711299035028133,-0.1825937936955258,0.0016293690064416,1.05110526073364,0.9242655765860136,0.4878859747969696
Mbnl1,0.0003108003108003,0.0139860139860139,0.0938616938616938,-0.4552860828749179,-0.3013134509529404,-0.1378959672286949,1.25585219750713,1.0172834539947986,0.08043979142244989
Ssr3,0.1464143434296604,0.6799884022342944,1.0,-0.8950155115999437,-0.2569701493198048,0.0364943412969829,0.698083472253739,0.5821821772547112,0.7525667264229358
Tiparp,0.0003108003108003,0.0003108003108003,0.0003108003108003,-1.3600303211407352,-1.1613768642278233,-0.9316010234226132,1.82560124049067,0.815536173325692,0.015462315462314925
Ccnl1,0.0721056721056721,0.6125874125874127,1.0,-0.120732944025258,0.016965664654235,0.1250777319052483,1.10424384015648,1.1174701241146177,0.7451399456289434
Mfsd1,0.0635959734241105,0.3968919968919969,0.9550893550893552,-0.3491347565576489,-0.2144183665883397,-0.0184743675000755,0.841023654755968,0.7236317952861983,0.5974395414637472
Pdcd10,0.2201475617987384,0.6843747548063993,1.0,-0.1582480302663703,0.2120338552465129,29.323881395459065,0.55011968027623,0.6194159500565442,0.7525667264229358
Rapgef2,0.1753258176208659,0.6022000059254968,1.0,-0.374123814217921,0.4008566433840824,29.43012188589657,0.449772813510279,0.635741240218093,0.7451399456289434
Rps3a1,0.1205905205905206,0.280963480963481,0.6125874125874127,-0.0997666765662852,-0.0564533744667312,-0.0094114240586019,2.8174837469377,2.71253833863979,0.4878859747969696
Etv3,0.1892773892773893,0.778865578865579,1.0,-0.3419849293171856,-0.1618134216280213,0.036696208496579,1.39426304732614,1.2375744999145326,0.7875724095236291
Lmna,0.0003108003108003,0.0003108003108003,0.0021440236871193,-1.5500102510710572,-1.1906292799681737,-0.992258977711636,1.82407860426986,0.8017997563472652,0.015462315462314925
Lamtor2,0.0175710667676868,0.2318570318570318,0.778865578865579,0.0206840175936422,0.2108808012652555,0.3789204864460448,0.732836978249527,0.8530604832675626,0.44708865639098183
Ubap2l,0.1048818005561559,0.6431322050036423,1.0,-0.3348818573928496,-0.099215121779507,0.107720581174752,0.697373814606992,0.6461454519769889,0.7525667264229358
Tpm3,0.0003108003108003,0.0006216006216006,0.0139860139860139,-0.4070170125799779,-0.3203253352488637,-0.2343368267967829,1.71406339817814,1.373666709337705,0.01627612153927887
Rps27,0.1892773892773893,0.5358197358197359,1.0,-0.0269782235814974,0.0248769778017678,0.0677456025618804,3.15308325611418,3.211937362064708,0.7024250818717223
S100a13,0.1321178224188759,0.640428787412791,1.0,-0.7966086682204582,-0.2165744768714597,29.202821086256392,0.686709921391108,0.5807122807517953,0.7525667264229358
S100a6,0.0921673180446737,0.2698712949217355,0.6827510662271137,-1.2926065806559903,-0.7796041245638583,-0.3975332916281479,1.1181290515224651,0.6582098303881464,0.4878859747969696
S100a11,0.0003108003108003,0.0093240093240093,0.054079254079254,-1.0722829507669855,-0.7877833094580667,-0.5299906985211924,1.40673748343183,0.822877508936311,0.063543762173899
Psmb4,0.04009324009324,0.3356643356643357,0.9550893550893552,-0.0842780981179511,0.0921155921188233,0.2562216339741759,0.865692767216787,0.926523527122405,0.5360931203627833
Ctss,0.0003108003108003,0.0003108003108003,0.0021756021756021,0.1243753952456446,0.1518389367626141,0.1813156100235231,2.894081874220845,3.2125934098453603,0.015462315462314925
Mcl1,0.0037296037296037,0.0289044289044289,0.2318570318570318,-0.1732546367001284,-0.1074519219501315,-0.0354643740770144,2.3332100223141,2.1692442889671453,0.1250430728691598
