gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Control_median,median_IL10_KOTLS_median,FDR_BH
Itprid2,0.0690826075465267,0.3746475684825058,0.967135032150512,-0.0083451020205443,0.1316309617399882,0.7843210395121983,0.708806883402426,0.7749112093175624,0.6703926864789906
Ptprj,0.0910090397074749,0.5511278656762596,1.0,-29.278204311162945,-0.3379516243631789,28.874440388701775,0.3111437355615505,0.2247640534069847,0.8065950469229808
Spi1,0.0170675557672461,0.0831150273874732,0.3402397396205445,0.0662260066957913,0.1544435771616395,0.2480460002786975,1.53650232267859,1.7091883935558614,0.3174457820218331
Cd44,0.1673414304993252,0.535841867111217,1.0,-0.1022389362902399,-0.046925798133661,0.0330582001177848,2.028875035148215,1.9573960585413788,0.7871423953594056
Caprin1,0.0035334567287608,0.0380542244898562,0.2899181831607423,0.0878870137322249,0.3117082528853224,29.54358739584353,0.6385891691910734,0.7951603868047299,0.22195173298517112
Nop10,0.0571147457932555,0.4212186277512375,1.0,-0.4131662407700252,-0.1438493526520042,0.139041116190189,0.6736867427153845,0.6129357791225699,0.7015775415423774
Spred1,0.1725199962070955,0.5834693683937101,1.0,0.0,27.7420499934192,28.953391575219957,0.0,0.22467085806544,0.8128772235572606
Thbs1,0.0556481701992537,0.195562435500516,0.7352048861326053,-0.7175191716125549,-0.5488291403698635,-0.382728265104485,2.51257855886334,1.705802705266655,0.4937013297070596
Srp14,0.2614114471699611,0.7108438517107247,1.0,-0.0472736617099475,0.0459591163948671,0.142255480578572,0.907442955857149,0.9378438137954164,0.8145157986833559
Pdia3,0.0071842502183059,0.1002619671350321,0.6503532587123918,0.0373123135343047,0.0993786379827686,0.1586410114014541,1.4385088293872,1.5419312229169564,0.3401437509681319
Serf2,0.0683496070492974,0.2268397237437485,0.4824164483607208,0.0364931474692226,0.0654753256914667,0.0979992789907274,2.29890339106376,2.403943513776284,0.5350164002242992
B2m,7.938398031277289e-05,0.0001587679606255,0.0002778439310947,0.1495902537023674,0.1795690109842639,0.2217742438111796,3.177643157009975,3.603654323828688,0.02685446648294171
Gatm,0.6414642630986135,0.8989434582164634,1.0,-0.1650901789303169,-0.0606130699599321,0.047968722065645,1.31740974772457,1.2624854380205577,0.9018020163531
Sppl2a,0.0014988641305278,0.0195729294769867,0.1389615849030182,0.1643263343705606,0.3589172800471035,29.6303886805848,0.635654308069555,0.8109038787110145,0.16853862950295515
Dusp2,0.0077874812093641,0.0910118200993212,0.5387610162649425,-1.9737737093415348,-0.6070842907176072,-0.2844419993632985,0.861962074283414,0.5696110599167292,0.3401437509681319
Bcl2l11,0.0077354407219647,0.1422164007303326,0.7732396602365642,-0.0010568048975795,0.1934595697644655,0.4184404779777736,0.8049747645886705,0.9164012535352116,0.4086995593803733
Il1b,0.2991188378185282,0.7732396602365642,1.0,-0.1250224513585335,-0.0109413554248385,0.2308760231058786,3.18990799921225,3.196806530762222,0.8145157986833559
Sirpa,0.0004763038818766,0.0071842502183059,0.0683496070492974,0.1252900941830974,0.2114110008251087,0.3134436456446906,1.0157726086101202,1.1737693186833775,0.11528562145063567
Snrpb,0.0283400809716599,0.2991188378185282,0.903413927717186,-0.2133342664853703,-0.1063524128620653,0.0107538199031276,0.8795216419502034,0.8170842322339393,0.6085166735002361
Smox,0.4824164483607208,0.7732396602365642,1.0,-0.188818348329585,-0.0305049827677219,0.1446473964001431,1.09002003488162,1.064712903586035,0.8145157986833559
Dstn,0.0536752235501001,0.4238992269473934,1.0,-29.172126526647823,-28.016979058493444,26.47649433719048,0.272523718609279,0.0,0.7015775415423774
Rrbp1,0.0170675557672461,0.2268397237437485,0.9018020163531,-0.1300818258556361,-0.067274950379464,0.0314878198452876,1.38386180221948,1.3178588314775626,0.5350164002242992
Snx5,0.4824164483607208,0.8325897513232108,1.0,-0.284724178001205,-0.1512812333697506,-0.0039811729302819,0.8883962823631455,0.7891561312873203,0.845514710285048
Cd93,0.0248582541509547,0.1613153796537403,0.2886412553086698,-0.7878916750157114,-0.5761538585296218,-0.3725046665489436,1.2278857836907848,0.8240334551330253,0.4393176357232839
Cst3,0.0002778439310947,0.0026196713503215,0.0221084385171072,-0.1949100049033728,-0.1600583982285791,-0.108372347862537,2.79043982861178,2.4972836910222718,0.07754227196951641
Fkbp1a,0.0071842502183059,0.1673414304993252,0.8369453044375644,-0.2317453240392815,-0.1203633212193427,0.0260666614443332,0.8099595271241096,0.74330246272851,0.4393176357232839
Mapre1,0.2530079859950344,0.7672806278121114,1.0,-0.082890090369385,0.0309537813108375,0.1586431580480662,0.8948926843354781,0.9103225488960024,0.8145157986833559
Chmp4b,0.0998332936413431,0.5918075732317218,1.0,-0.1324775388469632,0.0590602756331814,0.1916047123405279,0.982917372375588,1.0214639333368702,0.8128772235572606
Eif2s2,0.0221084385171072,0.1198301182821306,0.2991188378185282,0.1770594335430064,0.2891125227728778,0.4187581936793143,0.917251808353706,1.1224480525831102,0.3757270725772566
Eif6,0.1002619671350321,0.372646389627642,1.0,-0.0150146008102532,0.1731276062848508,0.3581953970063947,0.816385309262303,0.9127257756613406,0.6703926864789906
Romo1,0.269578404518991,0.7672806278121114,1.0,-0.1086401640493584,0.0261177497236955,0.1599745204435367,0.766926152296325,0.7841654343580707,0.8145157986833559
Rbm39,0.0017861395570373,0.0449313328570294,0.2268397237437485,0.0311774272501564,0.0850419303729687,0.1436007372674154,1.51731950072689,1.6101360870599626,0.23332762325755618
Scand1,0.2268397237437485,0.7108438517107247,1.0,-0.1062875155086903,0.0011133337992644,0.2468409821080612,0.973323348129998,0.969450686264809,0.8145157986833559
2900097C17Rik,0.015741935289668,0.1526965374369194,0.7638707941131387,-0.0390223837193815,29.142982431786308,29.255651017136923,0.0,0.5955102290051926,0.4304588102983633
Samhd1,0.0304138568048495,0.0567876091511873,0.1172817576551966,0.4331789947305528,29.674266260587725,29.77216396134665,0.0,0.8655563146254995,0.2678746184661584
Rpn2,0.0910118200993212,0.416349820394148,0.9654340961219868,-1.777542068978971,-0.3152620452075459,29.02650480759761,0.6468895381273421,0.5268742362167715,0.7015775415423774
Tgm2,0.0026196713503215,0.0071842502183059,0.0200615758782193,0.6722552006996351,0.8372446629087085,1.0360909969693095,0.825930936505303,1.4687967538590625,0.11528562145063567
Mafb,0.0002778439310947,0.0017861395570373,0.009764229578471,-0.2978651742747973,-0.2467355097549823,-0.1780790058060543,2.6207004358111,2.206448784120345,0.07049297451773877
Top1,0.3402397396205445,0.8369453044375644,1.0,-0.1530031043221691,-0.027237806849778,0.0405116126187471,1.6451527031147,1.61938050539469,0.845514710285048
Srsf6,0.1951283583458704,0.6720346257845016,1.0,-29.047259514251373,0.0,28.81033868379326,0.0,0.1026962358317345,0.8145157986833559
Serinc3,0.009764229578471,0.1002619671350321,0.6503532587123918,0.0380266325686244,0.1342033971747191,0.2144948560354766,0.905180713404117,0.9924419309756348,0.3401437509681319
Ywhab,0.1422164007303326,0.6503532587123918,1.0,-0.1037801740476822,0.0158202297127854,0.1114157984974982,1.02714446993705,1.0409844845574665,0.8145157986833559
Sdc4,0.0219824164483607,0.1673414304993252,0.535841867111217,-0.2684369518072044,-0.1642612978400761,-0.0282861801478877,1.469840462684705,1.3158431809887126,0.4393176357232839
Ctsa,0.0683496070492974,0.2268397237437485,0.5932712153687373,-0.1869287311232375,-0.1200542092930121,-0.0080217283003129,1.474987392018995,1.361285692881095,0.5350164002242992
Pltp,0.0442787465062432,0.0910118200993212,0.3798757697432404,-29.697179748893884,-1.2642687180166652,-0.411751869424081,0.805482941202306,0.3293588294839292,0.3401437509681319
B4galt5,0.0991939225092344,0.2614114471699611,0.6503532587123918,0.0619530829868446,0.3049737886841299,0.5532109528503929,0.7725713610407601,0.9412610152080492,0.5659436496114031
Tmem189,0.0026048683099356,0.0358418671112169,0.2623541319361744,0.1019208979070105,0.2279833731284464,0.4383759556733937,0.875457070852509,1.0275020689808376,0.21218385329840408
Cebpb,0.1198301182821306,0.384456616654759,0.9018020163531,-0.0879002270815442,-0.0453086960794863,-0.0053794748685662,3.168997763805805,3.071030685239705,0.6703926864789906
Ptpn1,0.005239342700643,0.0449313328570294,0.2268397237437485,0.0450832706973902,0.1581957485773928,0.2970781794554192,1.05310650569035,1.1801199428984177,0.23332762325755618
Gnas,0.0683496070492974,0.4319679288719536,0.9679566563467484,-0.0485262750319031,0.1185457067509253,0.1740486094874717,1.42277444949045,1.5478431355334077,0.7015775415423774
Ctsz,0.0002778439310947,0.0007541478129713,0.0026196713503215,0.1559246249683875,0.1827635495746655,0.2132871549919988,2.294185229761145,2.6036646934654915,0.04699531634515891
Atp5e,0.195562435500516,0.535841867111217,0.9018020163531,0.0198758833192702,0.0581375501750763,0.1019024439525076,1.9650096121479348,2.0518348539118536,0.7871423953594056
Psma7,0.0831150273874732,0.4319679288719536,0.967135032150512,-0.038515469902142,0.0843439904729581,0.246935140824896,1.04122206827239,1.1187528162195275,0.7015775415423774
Rps21,0.535841867111217,0.9018020163531,1.0,-0.0207776167678571,-0.0021339617514933,0.0176380934199125,3.181575661580865,3.1753001288313074,0.9018020163531
Tpd52,0.1422164007303326,0.5918075732317218,1.0,-0.0473199780168728,0.0189757706867455,0.0943852720480903,1.63437706404555,1.6589791915093364,0.8128772235572606
Fabp5,0.0197691064541115,0.1202834379317259,0.5027842415672923,0.9601297589344076,29.266713042387703,29.52984270137642,0.0,0.6492038872054671,0.3757270725772566
Nceh1,0.0237634599505763,0.1146957578294307,0.5224976072882667,29.58566168870604,29.646474710417465,29.7075232318384,0.0,0.8408483836221277,0.3757270725772566
