Variable 1,Variable 2,Edge Name,Measurable 1,Measurable 2,Cell Type 1,Cell Type 2,Edge Type,Percent Inclusion,Median Combined p-Value,Median Corrected p-Value,metapy_comb_pval,metapy_fdr_adj_pvals,Min,99.99% Confidence Interval Lower Bound,99.74% Confidence Interval Lower Bound,95.45% Confidence Interval Lower Bound,68.27% Confidence Interval Lower Bound,Median,68.27% Confidence Interval Upper Bound,95.45% Confidence Interval Upper Bound,99.74% Confidence Interval Upper Bound,99.99% Confidence Interval Upper Bound,Max,Percentile of 0
Tram1_O7,Add3_O7,Tram1_O7<==>Add3_O7,Tram1,Add3,O7,O7,O7<==>O7,0.6,0.10242446133603,0.4143544638205513,0.0012372947662776,0.0044933538361931,0.1285714285714286,0.1286625,0.1309392857142857,0.1700089285714285,0.3411392857142856,0.6178571428571428,0.766335119047619,0.799830357142857,0.8067249999999999,0.8071267857142856,0.807142857142857,0.0
Tram1_T5,Dusp2_B5,Tram1_T5<==>Dusp2_B5,Tram1,Dusp2,T5,B5,B5<==>T5,0.0,0.2291661834463226,1.0,0.0069056578608793,0.0093107222020105,-0.7547619047619047,-0.7547265476190476,-0.7538426190476191,-0.7386744047619047,-0.6558166666666666,-0.4714285714285713,-0.134635476190476,-0.0564505952380952,-0.0458788095238095,-0.045262738095238,-0.0452380952380951,1.0
Rpl7_M0,Ctla4_T5,Rpl7_M0<==>Ctla4_T5,Rpl7,Ctla4,M0,T5,M0<==>T5,0.0,0.1364286459084136,0.615366605708533,0.0105492813052913,0.0129599601609758,0.2809523809523809,0.2809523809523809,0.2809523809523809,0.2809523809523809,0.3247560714285714,0.4154761904761905,0.7660396428571428,0.8203404761904762,0.8258561904761905,0.8261776190476191,0.8261904761904763,0.0
Rpl7_M0,Cebpb_M0,Rpl7_M0<==>Cebpb_M0,Rpl7,Cebpb,M0,M0,M0<==>M0,0.4,0.2584016533642672,0.6969692929545328,0.0037957890818221,0.0065541987820261,0.0547619047619047,0.0548615476190476,0.057352619047619,0.1000994047619047,0.2986016666666666,0.3797619047619047,0.6850391666666665,0.7070297619047617,0.7116261904761902,0.7118940476190474,0.7119047619047617,0.0
Rpl7_M0,Ndufb5_M0,Rpl7_M0<==>Ndufb5_M0,Rpl7,Ndufb5,M0,M0,M0<==>M0,0.4,0.4488418953608004,0.8316689380608171,0.0092122383782724,0.0116456786154025,-0.0285714285714285,-0.0285639285714285,-0.0283764285714285,-0.0251589285714285,-0.005792619047619,0.3023809523809523,0.534400119047619,0.6622577380952379,0.6866188095238093,0.6880384523809522,0.688095238095238,0.2
Rpl7_M0,Smim14_M3,Rpl7_M0<==>Smim14_M3,Rpl7,Smim14,M0,M3,M0<==>M3,0.6,0.4005010953784487,0.9538537974295908,0.0011475259021809,0.0042424014475257,-0.0238095238095237,-0.0236766666666666,-0.020355238095238,0.0366404761904761,0.2765220238095238,0.3607142857142856,0.7134353571428572,0.8957041666666665,0.9154688095238094,0.9166205952380952,0.9166666666666666,0.1
Rpl7_M0,Rplp0_T2,Rpl7_M0<==>Rplp0_T2,Rpl7,Rplp0,M0,T2,M0<==>T2,0.2,0.7870164416175187,0.9862364548257124,0.0399229900489393,0.0416902192380757,-0.3642857142857141,-0.3642717857142856,-0.3639235714285713,-0.3579482142857141,-0.298697857142857,0.1023809523809523,0.2843640476190475,0.3094107142857142,0.3140071428571427,0.3142749999999999,0.3142857142857142,0.4
Rpl7_M0,Rpl4_M0,Rpl7_M0<==>Rpl4_M0,Rpl7,Rpl4,M0,M0,M0<==>M0,0.8,0.2856785501377324,0.7685566741298941,0.0011475259021809,0.0042424014475257,0.2595238095238095,0.2596138095238094,0.2618638095238095,0.3004738095238095,0.4911032142857142,0.5583333333333331,0.7078780952380952,0.8370422619047618,0.8604840476190474,0.8618501190476189,0.8619047619047618,0.0
Rpl7_M0,Rps12_M5,Rpl7_M0<==>Rps12_M5,Rpl7,Rps12,M0,M5,M0<==>M5,0.0,0.2250096986218212,0.7299388252666379,0.0008093207959289,0.003873154451192,0.2357142857142856,0.2357603571428571,0.2369121428571428,0.2566767857142856,0.340132619047619,0.5369047619047619,0.6786195238095237,0.777200595238095,0.7942073809523806,0.7951984523809521,0.7952380952380951,0.0
Rpl7_M0,Serinc1_O7,Rpl7_M0<==>Serinc1_O7,Rpl7,Serinc1,M0,O7,M0<==>O7,0.0,0.4422066388914095,0.9750021121706542,0.0050428008209381,0.0073000748160646,-0.7714285714285714,-0.7713953571428571,-0.7705649999999999,-0.7563160714285714,-0.6904882142857142,-0.513095238095238,-0.270573095238095,-0.1174369047619047,-0.1054861904761905,-0.1047897619047619,-0.1047619047619047,1.0
Rpl7_M0,Hsp90b1_T1,Rpl7_M0<==>Hsp90b1_T1,Rpl7,Hsp90b1,M0,T1,M0<==>T1,0.5,0.1749595101347217,0.4398756911363643,0.0037957890818221,0.0065541987820261,-0.8261904761904763,-0.8260876190476191,-0.8235161904761905,-0.7793904761904763,-0.5803013095238094,-0.4095238095238094,-0.2056483333333332,0.0252857142857141,0.0620571428571425,0.0641999999999997,0.0642857142857142,0.9
Rpl7_M0,Eif2s1_T5,Rpl7_M0<==>Eif2s1_T5,Rpl7,Eif2s1,M0,T5,M0<==>T5,0.0,0.2731573643776831,0.879307003492839,0.0,0.0,-0.8380952380952381,-0.8380866666666666,-0.8378723809523809,-0.8341952380952381,-0.7426458333333332,-0.5976190476190475,-0.4503315476190475,-0.4168363095238094,-0.4099416666666666,-0.4095398809523809,-0.4095238095238094,1.0
Rpl7_M0,Add3_O7,Rpl7_M0<==>Add3_O7,Rpl7,Add3,M0,O7,M0<==>O7,0.0,0.2168839363853792,0.6359539990301096,0.012018687773479,0.0143416532651652,-0.669047619047619,-0.6689886904761905,-0.6675154761904761,-0.642235119047619,-0.5105905952380951,-0.3761904761904762,-0.179825476190476,-0.1166666666666666,-0.1166666666666666,-0.1166666666666666,-0.1166666666666666,1.0
Rpl7_T1,Ifi204_O7,Rpl7_T1<==>Ifi204_O7,Rpl7,Ifi204,T1,O7,O7<==>T1,0.7,0.3319384769773518,0.9172685583277924,0.0050428008209381,0.0073000748160646,0.1214285714285714,0.1214960714285714,0.1231835714285714,0.1521410714285714,0.309120119047619,0.5047619047619047,0.5595358333333332,0.6064291666666666,0.6160816666666665,0.6166441666666665,0.6166666666666666,0.0
Rpl7_T1,Rps8_T1,Rpl7_T1<==>Rps8_T1,Rpl7,Rps8,T1,T1,T1<==>T1,0.6,0.0938411867543145,0.3682727103873385,0.0020052861927299,0.0051225529398827,0.0547619047619047,0.0548122619047618,0.0560711904761904,0.0776744047619047,0.2033395238095238,0.5785714285714285,0.6891499999999999,0.8023029761904761,0.8248254761904761,0.8261379761904761,0.8261904761904763,0.0
Rpl7_T1,Rpl9_T1,Rpl7_T1<==>Rpl9_T1,Rpl7,Rpl9,T1,T1,T1<==>T1,1.0,0.0416020060663868,0.1982457016680165,0.0002940991893,0.0024242723592816,0.4523809523809523,0.4523948809523809,0.4527430952380952,0.4587184523809523,0.5250996428571427,0.7273809523809522,0.8261904761904763,0.8356577380952381,0.8379559523809524,0.838089880952381,0.8380952380952381,0.0
Rpl7_T1,Cd9_M4,Rpl7_T1<==>Cd9_M4,Rpl7,Cd9,T1,M4,M4<==>T1,0.5,0.4912256164240559,0.9680143864330846,0.0023757987692824,0.0055206476813373,-0.6833333333333332,-0.6833022619047618,-0.6825254761904761,-0.6691958333333333,-0.6142857142857143,-0.375,-0.102200595238095,0.0123357142857142,0.0141742857142856,0.0142814285714285,0.0142857142857142,0.8
Rpl7_T1,Rpl18a_T1,Rpl7_T1<==>Rpl18a_T1,Rpl7,Rpl18a,T1,T1,T1<==>T1,0.6,0.0441696180081672,0.2099296630584178,0.0023757987692824,0.0055206476813373,-0.1785714285714285,-0.1784171428571428,-0.1745599999999998,-0.1083714285714285,0.2936594047619048,0.6059523809523809,0.7735260714285714,0.8980285714285713,0.9200914285714284,0.9213771428571428,0.9214285714285714,0.1
Rpl7_T1,Ccl7_O7,Rpl7_T1<==>Ccl7_O7,Rpl7,Ccl7,T1,O7,O7<==>T1,0.8,0.3066888585120899,0.8677589747905812,0.0,0.0,0.1928571428571428,0.1928967857142857,0.1938878571428571,0.2108946428571428,0.3206813095238094,0.5738095238095238,0.7404882142857142,0.8138898809523807,0.8299773809523807,0.8309148809523808,0.8309523809523808,0.0
Rpl7_T1,Mia2_M4,Rpl7_T1<==>Mia2_M4,Rpl7,Mia2,T1,M4,M4<==>T1,0.0,0.1960758092797668,0.7164253246043979,0.0133173012337172,0.0156593047669305,-0.0714285714285713,-0.0713974999999999,-0.0706207142857142,-0.0572910714285713,0.0556844047619048,0.2154761904761905,0.474840238095238,0.5377559523809523,0.5515452380952379,0.5523488095238094,0.5523809523809523,0.2
Rpl7_T1,Rpl30_T1,Rpl7_T1<==>Rpl30_T1,Rpl7,Rpl30,T1,T1,T1<==>T1,0.7,0.0079340121417591,0.0460944143411434,0.0002014862933871,0.0019540746945075,0.3904761904761904,0.390527619047619,0.3918133333333333,0.4138761904761904,0.511892738095238,0.6345238095238095,0.7143217857142857,0.7489684523809523,0.7521859523809523,0.7523734523809523,0.7523809523809524,0.0
Rpl7_T1,Rpl35a_M4,Rpl7_T1<==>Rpl35a_M4,Rpl7,Rpl35a,T1,M4,M4<==>T1,0.0,0.2974552841033443,0.8208646124174885,0.0037957890818221,0.0065541987820261,0.3142857142857142,0.3142942857142856,0.3145085714285713,0.3181857142857142,0.3374080952380952,0.4714285714285713,0.680325357142857,0.7346261904761904,0.7401419047619047,0.7404633333333333,0.7404761904761904,0.0
Rpl7_T1,Sh3bgr_M7,Rpl7_T1<==>Sh3bgr_M7,Rpl7,Sh3bgr,T1,M7,M7<==>T1,0.0,0.339132266108501,0.6734261246644637,0.0037957890818221,0.0065541987820261,-0.6738095238095237,-0.6737870238095237,-0.6732245238095237,-0.6635720238095237,-0.5484264285714284,-0.3714285714285713,-0.0053288095238094,0.0978803571428571,0.1066135714285713,0.1071224999999999,0.1071428571428571,0.8
Rpl7_T1,Ltb_T5,Rpl7_T1<==>Ltb_T5,Rpl7,Ltb,T1,T5,T1<==>T5,0.7,0.2342660995176267,0.7536565148652357,7.780052586078936e-05,0.0010415834703628,-0.0476190476190475,-0.0475129761904761,-0.0448611904761904,0.0006434523809523,0.2583848809523809,0.5940476190476189,0.7276369047619048,0.8107601190476189,0.8185740476190474,0.8190294047619046,0.8190476190476189,0.1
Rpl7_T1,H2-T23_O4,Rpl7_T1<==>H2-T23_O4,Rpl7,H2-T23,T1,O4,O4<==>T1,0.3,0.3916965627788599,0.9598219120693354,0.0003603928163726,0.002621960741828,-0.0976190476190475,-0.0975194047619047,-0.0950283333333332,-0.0522815476190476,0.1594636904761905,0.3809523809523809,0.5693911904761904,0.7020767857142856,0.7337921428571426,0.7356403571428569,0.7357142857142857,0.1
Rpl7_T1,Cd2ap_M4,Rpl7_T1<==>Cd2ap_M4,Rpl7,Cd2ap,T1,M4,M4<==>T1,0.6,0.2022861089766915,0.817694629246857,0.0011475259021809,0.0042424014475257,0.119047619047619,0.1191215476190476,0.1209697619047619,0.152685119047619,0.3322304761904761,0.5023809523809524,0.6017419047619047,0.6735267857142856,0.685017857142857,0.6856874999999999,0.6857142857142856,0.0
Rpl7_T2,Rps14_O7,Rpl7_T2<==>Rps14_O7,Rpl7,Rps14,T2,O7,O7<==>T2,0.1,0.2044256695632726,0.8047510792641752,0.0484192452861139,0.0499694469124025,-0.3309523809523809,-0.3308088095238095,-0.3272195238095237,-0.2656273809523809,0.032917619047619,0.2726190476190475,0.5524651190476191,0.6023809523809524,0.6023809523809524,0.6023809523809524,0.6023809523809524,0.2
Rpl7_T3,Itga4_M0,Rpl7_T3<==>Itga4_M0,Rpl7,Itga4,T3,M0,M0<==>T3,0.8,0.1606913536503351,0.660937964937198,0.001394788246017,0.0045632370380666,0.2761904761904761,0.2762258333333333,0.2771097619047619,0.2922779761904761,0.3944908333333333,0.5964285714285713,0.7731464285714285,0.8174154761904762,0.8256890476190476,0.8261711904761905,0.8261904761904763,0.0
Rpl7_T3,Txn1_M0,Rpl7_T3<==>Txn1_M0,Rpl7,Txn1,T3,M0,M0<==>T3,0.3,0.5049922139606791,0.907827049965546,0.0057704811087468,0.0081778476901165,0.1166666666666667,0.1166709523809524,0.1167780952380952,0.1186166666666666,0.1832371428571428,0.3047619047619047,0.4598794047619047,0.5883351190476189,0.6172926190476189,0.618980119047619,0.6190476190476191,0.0
Rpl7_T3,Gna13_T5,Rpl7_T3<==>Gna13_T5,Rpl7,Gna13,T3,T5,T3<==>T5,0.0,0.1367492640920124,0.6045622038356321,0.0050428008209381,0.0073000748160646,0.0,9.428571428570392e-05,0.0024514285714286,0.0429,0.2146172619047619,0.5952380952380952,0.7585171428571428,0.7893880952380951,0.7949038095238093,0.7952252380952379,0.7952380952380951,0.1
Rpl7_T5,Rps9_T5,Rpl7_T5<==>Rps9_T5,Rpl7,Rps9,T5,T5,T5<==>T5,0.7,0.0,0.0,0.0037957890818221,0.0065541987820261,0.2380952380952381,0.2381145238095238,0.2385966666666666,0.2468702380952381,0.3807840476190476,0.5857142857142856,0.775515357142857,0.8107601190476189,0.8185740476190474,0.8190294047619046,0.8190476190476189,0.0
Rpl7_T5,Rps7_T5,Rpl7_T5<==>Rps7_T5,Rpl7,Rps7,T5,T5,T5<==>T5,0.4,0.0026477808456698,0.0150182842506637,0.0018262730058931,0.0051225529398827,0.1142857142857142,0.1143446428571428,0.1158178571428571,0.1410982142857142,0.2727427380952381,0.4619047619047618,0.6715488095238097,0.8223821428571428,0.8416871428571427,0.8428121428571428,0.8428571428571429,0.0
Rpl7_T5,Calm1_T0,Rpl7_T5<==>Calm1_T0,Rpl7,Calm1,T5,T0,T0<==>T5,0.3,0.0,0.0,0.0025934471517042,0.0058681144047577,-0.638095238095238,-0.6380909523809524,-0.6379838095238095,-0.636145238095238,-0.5572630952380951,-0.4273809523809524,-0.2669982142857143,-0.0327970238095239,0.0228197619047616,0.0260608333333331,0.0261904761904762,0.9
Rpl7_T5,Rpl3_T5,Rpl7_T5<==>Rpl3_T5,Rpl7,Rpl3,T5,T5,T5<==>T5,0.8,0.0,0.0,0.0098321595844866,0.0122958477313182,0.4095238095238094,0.4095430952380952,0.410025238095238,0.4182988095238094,0.4676613095238095,0.6595238095238094,0.7809884523809524,0.8591845238095237,0.8729738095238093,0.8737773809523808,0.8738095238095237,0.0
Rpl7_T5,Samsn1_T5,Rpl7_T5<==>Samsn1_T5,Rpl7,Samsn1,T5,T5,T5<==>T5,0.8,0.3978371392191725,0.9345884625886128,0.0172985189553044,0.0195753234626319,-0.7857142857142857,-0.7856414285714286,-0.78382,-0.7525642857142857,-0.6176973809523809,-0.5047619047619046,-0.3755033333333332,-0.2085916666666667,-0.1690623809523811,-0.1667588095238096,-0.1666666666666666,1.0
Rpl7_T5,Rps10_T5,Rpl7_T5<==>Rps10_T5,Rpl7,Rps10,T5,T5,T5<==>T5,0.4,0.0,0.0,0.0079775596399628,0.0104201430009272,0.2428571428571428,0.242885,0.2435814285714286,0.2555321428571429,0.3129114285714286,0.3976190476190476,0.6979746428571427,0.7260773809523808,0.7306738095238094,0.7309416666666666,0.7309523809523809,0.0
Rpl7_T5,Tap1_T5,Rpl7_T5<==>Tap1_T5,Rpl7,Tap1,T5,T5,T5<==>T5,0.5,0.0285150532806372,0.1473560846851921,0.0119341004251069,0.0143416532651652,0.2428571428571428,0.2428603571428571,0.2429407142857143,0.2443196428571429,0.2754672619047619,0.3797619047619047,0.6266663095238095,0.771520238095238,0.787148095238095,0.7880588095238094,0.788095238095238,0.0
Mcm3_T5,Ube2c_T5,Mcm3_T5<==>Ube2c_T5,Mcm3,Ube2c,T5,T5,T5<==>T5,0.0,0.0,0.0,0.0016795241384019,0.0048542116224133,-0.7976190476190476,-0.7975911904761904,-0.7968947619047618,-0.7849440476190476,-0.7122844047619047,-0.5071428571428571,-0.3122122619047619,-0.2436273809523809,-0.2316766666666666,-0.230980238095238,-0.2309523809523808,1.0
Mcm3_T5,Psmb2_O4,Mcm3_T5<==>Psmb2_O4,Mcm3,Psmb2,T5,O4,O4<==>T5,0.0,0.403207579675074,0.9631488887000604,0.0059781009960468,0.0083377745699677,-0.8190476190476189,-0.8190294047619047,-0.8185740476190475,-0.8107601190476189,-0.7276369047619047,-0.3285714285714285,-0.2006270238095237,-0.1217113095238095,-0.1102202380952381,-0.1095505952380952,-0.1095238095238095,1.0
Phf3_M3,Atg3_M4,Phf3_M3<==>Atg3_M4,Phf3,Atg3,M3,M4,M3<==>M4,0.6,0.3921435517942292,0.9571287561614488,0.0037676745897914,0.0065541987820261,-0.1952380952380952,-0.1950891666666666,-0.1913659523809523,-0.1274755952380952,0.1540507142857143,0.4297619047619047,0.5228028571428571,0.5574607142857142,0.5638957142857142,0.5642707142857142,0.5642857142857142,0.1
Ptpn18_B1,Cox5b_M0,Ptpn18_B1<==>Cox5b_M0,Ptpn18,Cox5b,B1,M0,B1<==>M0,0.9,0.2430853767466281,1.0,0.0050428008209381,0.0073000748160646,0.0,0.0001949999999999,0.00507,0.0887249999999999,0.4465763095238094,0.532142857142857,0.7133151190476191,0.7845130952380951,0.7946252380952379,0.7952145238095236,0.7952380952380951,0.1
Ptpn18_B1,Cox5b_T4,Ptpn18_B1<==>Cox5b_T4,Ptpn18,Cox5b,B1,T4,B1<==>T4,0.7,0.2905875131825009,1.0,0.0032668680276995,0.0062241509064744,-0.1452380952380952,-0.1450313095238095,-0.1398616666666665,-0.0511505952380952,0.3285473809523809,0.4904761904761904,0.7262385714285714,0.7926309523809523,0.8018238095238094,0.8023595238095237,0.8023809523809523,0.1
Ptpn18_B1,Scand1_M0,Ptpn18_B1<==>Scand1_M0,Ptpn18,Scand1,B1,M0,B1<==>M0,0.6,0.3420695912401235,1.0,0.0023757987692824,0.0055206476813373,0.0880952380952381,0.0881016666666666,0.0882623809523809,0.0910202380952381,0.1828574999999999,0.5369047619047619,0.6619288095238095,0.804945238095238,0.8362009523809523,0.8380223809523809,0.8380952380952381,0.0
Ptpn18_B1,Scand1_M4,Ptpn18_B1<==>Scand1_M4,Ptpn18,Scand1,B1,M4,B1<==>M4,0.4,0.2894668931048552,1.0,0.0037957890818221,0.0065541987820261,-0.0214285714285714,-0.0213846428571428,-0.0202864285714285,-0.0014410714285714,0.0761904761904762,0.3821428571428571,0.7171304761904762,0.8131976190476189,0.8187133333333332,0.8190347619047618,0.8190476190476189,0.1
Ptpn18_B1,Rps3a1_M0,Ptpn18_B1<==>Rps3a1_M0,Ptpn18,Rps3a1,B1,M0,B1<==>M0,0.0,0.2450376154997371,1.0,0.0050428008209381,0.0073000748160646,0.319047619047619,0.3190690476190476,0.3196047619047619,0.328797619047619,0.371760119047619,0.4249999999999999,0.6503916666666666,0.7547970238095236,0.772723095238095,0.7737677380952379,0.7738095238095237,0.0
Ptpn18_B1,Hnrnpd_M0,Ptpn18_B1<==>Hnrnpd_M0,Ptpn18,Hnrnpd,B1,M0,B1<==>M0,1.0,0.0,0.0,0.0043862047019305,0.0069331957064896,0.4595238095238095,0.4595345238095238,0.4598023809523809,0.4643988095238094,0.4904641666666666,0.6011904761904762,0.7105785714285714,0.7782886904761903,0.7897797619047617,0.7904494047619046,0.7904761904761903,0.0
Ptpn18_B1,Gapdh_T0,Ptpn18_B1<==>Gapdh_T0,Ptpn18,Gapdh,B1,T0,B1<==>T0,0.8,0.0,0.0,0.0059217887222036,0.0083087535030283,0.4261904761904762,0.4262569047619047,0.427917619047619,0.4564154761904762,0.5758469047619048,0.6107142857142857,0.8119167857142857,0.8436625,0.8496378571428571,0.8499860714285714,0.85,0.0
Ptpn18_B1,Bax_M0,Ptpn18_B1<==>Bax_M0,Ptpn18,Bax,B1,M0,B1<==>M0,0.6,0.0817152700634978,0.5,0.0037957890818221,0.0065541987820261,0.038095238095238,0.0382463095238094,0.0420230952380952,0.106832738095238,0.4074263095238095,0.6059523809523809,0.809252380952381,0.8556803571428571,0.8570592857142857,0.8571396428571428,0.8571428571428571,0.0
Ptpn18_B1,Taf10_M3,Ptpn18_B1<==>Taf10_M3,Ptpn18,Taf10,B1,M3,B1<==>M3,0.5,0.5748688286455623,1.0,0.0189132417275126,0.0212017476004623,0.2952380952380952,0.2952498809523809,0.2955445238095238,0.3006005952380952,0.3295780952380951,0.4226190476190475,0.5248763095238095,0.7360458333333331,0.7806311904761901,0.7832294047619045,0.7833333333333332,0.0
Ptpn18_B1,Taldo1_M0,Ptpn18_B1<==>Taldo1_M0,Ptpn18,Taldo1,B1,M0,B1<==>M0,0.7,0.0,0.0,0.0094983295593687,0.0119140219943371,0.3595238095238094,0.3595698809523808,0.3607216666666665,0.3804863095238094,0.4782038095238095,0.5416666666666665,0.6489933333333333,0.7631761904761902,0.7889161904761902,0.7904161904761903,0.7904761904761903,0.0
Ptpn18_B1,Rps15_M0,Ptpn18_B1<==>Rps15_M0,Ptpn18,Rps15,B1,M0,B1<==>M0,0.8,0.3145009943636786,1.0,0.0023757987692824,0.0055206476813373,0.2666666666666666,0.2667041666666666,0.2676416666666666,0.2837291666666666,0.3734298809523809,0.5035714285714284,0.6054610714285713,0.6942982142857143,0.7131435714285713,0.7142417857142856,0.7142857142857143,0.0
Ptpn18_B1,Psmb1_M0,Ptpn18_B1<==>Psmb1_M0,Ptpn18,Psmb1,B1,M0,B1<==>M0,0.7,0.0900298068040079,0.5,0.0050428008209381,0.0073000748160646,0.2119047619047618,0.2119797619047618,0.2138547619047618,0.2460297619047618,0.4070947619047618,0.6345238095238094,0.6986738095238095,0.7853184523809522,0.8014059523809522,0.8023434523809523,0.8023809523809523,0.0
Ptpn18_B1,Cox7b_T4,Ptpn18_B1<==>Cox7b_T4,Ptpn18,Cox7b,B1,T4,B1<==>T4,0.8,0.0,0.0,0.0032668680276995,0.0062241509064744,0.3190476190476191,0.3191236904761905,0.3210254761904763,0.353660119047619,0.4931886904761904,0.6035714285714285,0.6905002380952381,0.7634589285714285,0.777707857142857,0.7785382142857141,0.7785714285714285,0.0
Ptpn18_B2,Snx5_B2,Ptpn18_B2<==>Snx5_B2,Ptpn18,Snx5,B2,B2,B2<==>B2,0.8,0.0,0.0,0.0009343509720206,0.0039976355740506,0.5357142857142856,0.5357142857142856,0.5357142857142856,0.5357142857142856,0.5479385714285714,0.7083333333333331,0.822814880952381,0.8627101190476191,0.8686854761904762,0.8690336904761905,0.8690476190476191,0.0
Ptpn18_B2,Scand1_M4,Ptpn18_B2<==>Scand1_M4,Ptpn18,Scand1,B2,M4,B2<==>M4,0.8,0.0905279818494217,0.5,0.0050428008209381,0.0073000748160646,0.2119047619047618,0.2119058333333332,0.2119326190476189,0.2123922619047618,0.3212482142857142,0.5916666666666667,0.6537672619047619,0.7656136904761902,0.7890554761904759,0.7904215476190474,0.7904761904761903,0.0
