Variable 1,Variable 2,Edge Name,Measurable 1,Measurable 2,Cell Type 1,Cell Type 2,Edge Type,Percent Inclusion,Median Combined p-Value,Median Corrected p-Value,metapy_comb_pval,metapy_fdr_adj_pvals,Min,99.99% Confidence Interval Lower Bound,99.74% Confidence Interval Lower Bound,95.45% Confidence Interval Lower Bound,68.27% Confidence Interval Lower Bound,Median,68.27% Confidence Interval Upper Bound,95.45% Confidence Interval Upper Bound,99.74% Confidence Interval Upper Bound,99.99% Confidence Interval Upper Bound,Max,Percentile of 0
Atp5c1_M0,Hspa8_M0,Atp5c1_M0<==>Hspa8_M0,Atp5c1,Hspa8,M0,M0,M0<==>M0,0.8,0.0914229257908288,0.3929341152069898,0.0007520392187891,0.0026458630829595,0.2523809523809524,0.2524495238095238,0.2541638095238095,0.2835809523809524,0.4383786904761904,0.6857142857142856,0.7693911904761904,0.849060119047619,0.8679054761904761,0.8690036904761904,0.8690476190476191,0.0
Atp5c1_M0,Psma4_M4,Atp5c1_M0<==>Psma4_M4,Atp5c1,Psma4,M0,M4,M0<==>M4,0.7,0.0599853395632408,0.3297701086855887,0.0023757987692824,0.0039776669508445,0.2261904761904762,0.2262890476190476,0.2287533333333334,0.2710404761904761,0.4544063095238094,0.5976190476190476,0.7095358333333331,0.7886178571428569,0.8060842857142854,0.8071021428571425,0.8071428571428569,0.0
Atp5c1_M0,Rpl29_M0,Atp5c1_M0<==>Rpl29_M0,Atp5c1,Rpl29,M0,M0,M0<==>M0,0.8,0.3502808964770274,0.7479147385630964,0.0009343509720206,0.0028480934883586,0.1166666666666667,0.1166859523809524,0.1171680952380952,0.1254416666666666,0.1972153571428571,0.5154761904761904,0.6160035714285713,0.7606255952380949,0.7932602380952377,0.7951620238095235,0.7952380952380951,0.0
Atp5c1_M0,Naca_M0,Atp5c1_M0<==>Naca_M0,Atp5c1,Naca,M0,M0,M0<==>M0,0.9,0.0,0.0,0.0,0.0,0.4452380952380952,0.4453034523809524,0.446937380952381,0.4749755952380952,0.6057565476190475,0.7619047619047619,0.8449065476190476,0.8840821428571428,0.8923557142857143,0.8928378571428571,0.8928571428571429,0.0
Atp5c1_M0,Irf1_M5,Atp5c1_M0<==>Irf1_M5,Atp5c1,Irf1,M0,M5,M0<==>M5,0.6,0.3702592624706566,0.909702755407347,0.0197792604547688,0.0208699400419489,0.0904761904761904,0.0904772619047618,0.0905040476190476,0.0909636904761904,0.1519411904761905,0.407142857142857,0.532362738095238,0.652790476190476,0.6748533333333331,0.6761390476190474,0.6761904761904761,0.0
Atp5c1_M0,2410006H16Rik_M0,Atp5c1_M0<==>2410006H16Rik_M0,Atp5c1,2410006H16Rik,M0,M0,M0<==>M0,1.0,0.0209454631175017,0.0939474835506044,0.0027949639229216,0.0042191917333002,0.357142857142857,0.357217857142857,0.3590928571428571,0.391267857142857,0.5553889285714285,0.7214285714285713,0.7952380952380951,0.8955910714285713,0.9199521428571428,0.9213717857142856,0.9214285714285714,0.0
Atp5c1_M0,Sumo2_M0,Atp5c1_M0<==>Sumo2_M0,Atp5c1,Sumo2,M0,M0,M0<==>M0,0.6,0.4568710467404326,0.8529889859750894,0.0032668680276995,0.0044768191490697,0.1523809523809523,0.152400238095238,0.1528823809523809,0.1611559523809523,0.2064436904761904,0.4607142857142856,0.5568594047619048,0.6150910714285714,0.6210664285714286,0.6214146428571429,0.6214285714285714,0.0
Atp5c1_M0,Nfkbia_T4,Atp5c1_M0<==>Nfkbia_T4,Atp5c1,Nfkbia,M0,T4,M0<==>T4,0.4,0.3549265552388025,0.8394971341183713,0.0003603928163726,0.0019385804840049,0.0119047619047618,0.0119819047619047,0.0139104761904762,0.0470047619047618,0.1996323809523809,0.3190476190476189,0.6649848809523808,0.7083791666666667,0.7161930952380952,0.7166484523809523,0.7166666666666667,0.0
Atp5c1_M0,Lgmn_M5,Atp5c1_M0<==>Lgmn_M5,Atp5c1,Lgmn,M0,M5,M0<==>M5,0.9,0.2454216626515288,0.8047388944672587,0.0020052861927299,0.0037075830211113,-0.8071428571428569,-0.8070721428571427,-0.8053042857142855,-0.774967857142857,-0.65,-0.6226190476190475,-0.4077578571428569,-0.289522619047619,-0.2702176190476191,-0.2690926190476191,-0.269047619047619,1.0
Atp5c1_M0,Cox6c_M0,Atp5c1_M0<==>Cox6c_M0,Atp5c1,Cox6c,M0,M0,M0<==>M0,0.6,0.0461459070912627,0.194053497302857,0.0001017439440894,0.0010067363390445,0.2047619047619047,0.2047694047619047,0.2049569047619047,0.2081744047619047,0.2672696428571428,0.5964285714285713,0.7724713095238095,0.8179029761904762,0.8257169047619047,0.8261722619047619,0.8261904761904763,0.0
Atp5c1_M0,Vps28_M3,Atp5c1_M0<==>Vps28_M3,Atp5c1,Vps28,M0,M3,M0<==>M3,0.3,0.402618464802477,0.9327302122865284,0.0023757987692824,0.0039776669508445,0.1976190476190475,0.1976447619047618,0.198287619047619,0.2093190476190475,0.2588366666666666,0.3321428571428571,0.6105545238095238,0.6393880952380951,0.6449038095238094,0.645225238095238,0.6452380952380952,0.0
Atp5c1_M0,Rbx1_M0,Atp5c1_M0<==>Rbx1_M0,Atp5c1,Rbx1,M0,M0,M0<==>M0,0.6,0.1758568341933327,0.6265702991613628,0.0003603928163726,0.0019385804840049,-0.0499999999999999,-0.0499828571428571,-0.0495542857142856,-0.0421999999999999,0.0818147619047619,0.4583333333333332,0.783725,0.8142857142857142,0.8142857142857142,0.8142857142857142,0.8142857142857142,0.2
Atp5c1_M0,Rpl24_M0,Atp5c1_M0<==>Rpl24_M0,Atp5c1,Rpl24,M0,M0,M0<==>M0,0.6,0.099588207775375,0.4011859023819621,0.0011475259021809,0.0030072959779545,0.1214285714285714,0.1215260714285713,0.1239635714285714,0.1657910714285713,0.3625438095238095,0.5940476190476189,0.7952380952380951,0.8577220238095237,0.8728902380952379,0.8737741666666665,0.8738095238095237,0.0
Atp5c1_M0,Atp5j_M0,Atp5c1_M0<==>Atp5j_M0,Atp5c1,Atp5j,M0,M0,M0<==>M0,0.5,0.4258774193308821,0.8562144298079968,0.0051584440047145,0.0065070241306845,-0.3166666666666666,-0.3165413095238095,-0.3134073809523808,-0.2596291666666666,0.0729420238095238,0.3119047619047618,0.5187160714285713,0.6071214285714284,0.6273457142857141,0.6285242857142855,0.6285714285714284,0.2
Atp5c1_M0,mt-Cytb_T5,Atp5c1_M0<==>mt-Cytb_T5,Atp5c1,mt-Cytb,M0,T5,M0<==>T5,0.4,0.4699502540870606,0.956452542125478,0.0016795241384019,0.003501681118575,-0.638095238095238,-0.6380363095238095,-0.6365630952380952,-0.611282738095238,-0.4531522619047617,-0.3107142857142856,-0.1094997619047618,-0.0308607142857143,-0.0152328571428572,-0.0143221428571428,-0.0142857142857142,1.0
Atp5c1_M1,Cytip_B3,Atp5c1_M1<==>Cytip_B3,Atp5c1,Cytip,M1,B3,B3<==>M1,1.0,0.025144601092537,0.1840478661298879,0.0002693210180348,0.0017332502477073,-0.9166666666666666,-0.9166173809523808,-0.915385238095238,-0.8942416666666666,-0.7888064285714285,-0.6952380952380952,-0.5839603571428571,-0.4236261904761905,-0.3923704761904763,-0.3905490476190477,-0.3904761904761904,1.0
Atp5c1_M1,Ccnl1_M3,Atp5c1_M1<==>Ccnl1_M3,Atp5c1,Ccnl1,M1,M3,M1<==>M3,0.5,0.49202351277599,0.9519865439068136,0.0032668680276995,0.0044768191490697,-0.2428571428571428,-0.2427649999999999,-0.2404614285714284,-0.2009321428571428,-0.0075345238095237,0.4309523809523808,0.5520974999999999,0.6330505952380951,0.6445416666666666,0.6452113095238095,0.6452380952380952,0.2
Atp5c1_M1,Rps11_T3,Atp5c1_M1<==>Rps11_T3,Atp5c1,Rps11,M1,T3,M1<==>T3,0.2,0.0169333634196308,0.1012123935692438,0.009876390687086,0.0111326858351256,0.0952380952380951,0.095240238095238,0.0952938095238094,0.0962130952380952,0.1071308333333333,0.4261904761904762,0.5957019047619049,0.7069166666666666,0.7161095238095238,0.7166452380952381,0.7166666666666667,0.0
Atp5c1_M1,Cd300c2_M0,Atp5c1_M1<==>Cd300c2_M0,Atp5c1,Cd300c2,M1,M0,M0<==>M1,0.7,0.2672112635224037,0.9033789875001956,0.0005975244267631,0.0024302543369315,0.25,0.2500139285714285,0.2503621428571428,0.2563375,0.3043822619047618,0.5726190476190476,0.6592523809523808,0.7094672619047617,0.711765476190476,0.7118994047619046,0.7119047619047617,0.0
Atp5c1_M1,Rpl8_T3,Atp5c1_M1<==>Rpl8_T3,Atp5c1,Rpl8,M1,T3,M1<==>T3,0.6,0.5365351082072993,0.9555468982806564,0.0023757987692824,0.0039776669508445,-0.3047619047619047,-0.3046944047619047,-0.3030069047619046,-0.2740494047619047,0.0010977380952381,0.3607142857142856,0.4592764285714286,0.7130982142857141,0.761360714285714,0.764173214285714,0.7642857142857142,0.2
Atp5c1_M1,Myl12a_M3,Atp5c1_M1<==>Myl12a_M3,Atp5c1,Myl12a,M1,M3,M1<==>M3,0.0,0.0016078927810154,0.0097708643130846,0.0011475259021809,0.0030072959779545,0.3714285714285714,0.3714864285714285,0.3729328571428572,0.3977535714285714,0.5458410714285714,0.6809523809523809,0.7813680952380954,0.8981416666666666,0.915608095238095,0.9166259523809522,0.9166666666666666,0.0
Atp5c1_M3,Rpl22_O7,Atp5c1_M3<==>Rpl22_O7,Atp5c1,Rpl22,M3,O7,M3<==>O7,0.0,0.0652244374816403,0.3063544169545696,0.0009343509720206,0.0028480934883586,0.1857142857142858,0.1857164285714286,0.1857700000000001,0.1866892857142857,0.2200182142857142,0.3214285714285714,0.597799404761905,0.7918607142857141,0.8130042857142855,0.8142364285714284,0.8142857142857142,0.0
Atp5c1_M3,Rpl21_O7,Atp5c1_M3<==>Rpl21_O7,Atp5c1,Rpl21,M3,O7,M3<==>O7,0.5,0.1694241799949042,0.6023067204632829,0.0059038176018881,0.0073174112938024,0.3119047619047618,0.3119261904761904,0.3124619047619047,0.3216547619047618,0.3788789285714285,0.4476190476190476,0.7415670238095238,0.8174154761904762,0.8256890476190476,0.8261711904761905,0.8261904761904763,0.0
Atp5c1_M3,Igsf6_M0,Atp5c1_M3<==>Igsf6_M0,Atp5c1,Igsf6,M3,M0,M0<==>M3,0.8,0.1636840321079078,0.4840292847159806,0.0009343509720206,0.0028480934883586,0.2499999999999999,0.2500642857142856,0.2516714285714285,0.2792499999999999,0.4111935714285714,0.5249999999999999,0.8306328571428571,0.9299559523809524,0.9510995238095238,0.9523316666666668,0.9523809523809524,0.0
Atp5c1_M5,Eno1_M5,Atp5c1_M5<==>Eno1_M5,Atp5c1,Eno1,M5,M5,M5<==>M5,0.6,0.0,0.0,0.0002724091269292,0.0017332502477073,0.2595238095238095,0.2595848809523809,0.2611116666666667,0.2873113095238095,0.4186679761904761,0.601190476190476,0.7871005952380952,0.9311357142857142,0.9623914285714285,0.9642128571428572,0.9642857142857144,0.0
Atp5c1_M5,Abracl_M5,Atp5c1_M5<==>Abracl_M5,Atp5c1,Abracl,M5,M5,M5<==>M5,0.7,0.0524860780416408,0.2087322222938082,0.0023757987692824,0.0039776669508445,0.1285714285714285,0.1286014285714285,0.1293514285714285,0.1422214285714285,0.3011819047619047,0.6714285714285713,0.7666666666666666,0.8859541666666665,0.9149116666666663,0.9165991666666664,0.9166666666666666,0.0
Atp5c1_M5,Ighv1-55_B3,Atp5c1_M5<==>Ighv1-55_B3,Atp5c1,Ighv1-55,M5,B3,B3<==>M5,0.7,0.181967636014874,0.8970382201750178,0.0016236299271606,0.003501681118575,-0.7753126748908187,-0.7752748210480809,-0.774328474979635,-0.758089176445105,-0.6889995538816656,-0.5709050781583889,-0.3947015602308695,-0.3668356640150549,-0.3610968351771773,-0.3607624045922193,-0.360749027368821,1.0
Atp5c1_M5,Atp5j_M5,Atp5c1_M5<==>Atp5j_M5,Atp5c1,Atp5j,M5,M5,M5<==>M5,0.9,0.0,0.0,1.7756769179062915e-05,0.0002591160691232,0.5428571428571428,0.5428807142857143,0.54347,0.5535821428571428,0.6145932142857142,0.7928571428571427,0.8568113095238095,0.9054541666666666,0.9160259523809524,0.9166420238095238,0.9166666666666666,0.0
Atp5c1_M5,Cox8a_M5,Atp5c1_M5<==>Cox8a_M5,Atp5c1,Cox8a,M5,M5,M5<==>M5,0.7,0.2693160881756465,0.6832167703496439,0.0016795241384019,0.003501681118575,0.3119047619047618,0.3119615476190475,0.3133811904761904,0.3377422619047618,0.4462447619047618,0.6095238095238094,0.8015426190476191,0.9189910714285714,0.9212892857142856,0.9214232142857144,0.9214285714285714,0.0
Atp5c1_T0,Gm8797_B3,Atp5c1_T0<==>Gm8797_B3,Atp5c1,Gm8797,T0,B3,B3<==>T0,0.0,0.2004747119699815,0.87198398786551,0.0007520392187891,0.0026458630829595,0.3404761904761904,0.3405190476190475,0.3415904761904761,0.3599761904761904,0.4459011904761904,0.5964285714285713,0.6925376190476189,0.810795238095238,0.836535238095238,0.838035238095238,0.8380952380952381,0.0
Atp5c1_T0,Ccna2_B8,Atp5c1_T0<==>Ccna2_B8,Atp5c1,Ccna2,T0,B8,B8<==>T0,0.0,0.0,0.0,0.0043862047019305,0.0057162340552494,-0.9166666666666666,-0.9166313095238094,-0.915747380952381,-0.9005791666666666,-0.8177214285714285,-0.7535714285714286,-0.6080773809523808,-0.5533559523809523,-0.5524366666666666,-0.5523830952380951,-0.5523809523809523,1.0
Atp5c1_T0,Tspo_T4,Atp5c1_T0<==>Tspo_T4,Atp5c1,Tspo,T0,T4,T0<==>T4,1.0,0.0190428107748813,0.0941181847428758,0.0020052861927299,0.0037075830211113,0.4119047619047618,0.4119690476190474,0.4135761904761904,0.4411547619047617,0.5567992857142856,0.6321428571428571,0.7320071428571429,0.8546273809523809,0.8794480952380951,0.8808945238095237,0.8809523809523809,0.0
Atp5c1_T0,mt-Nd2_B3,Atp5c1_T0<==>mt-Nd2_B3,Atp5c1,mt-Nd2,T0,B3,B3<==>T0,0.0,0.1191683659057201,0.6851229537466954,0.0005975244267631,0.0024302543369315,0.4190476190476189,0.419097976190476,0.4203569047619047,0.4419601190476189,0.5329897619047619,0.6499999999999999,0.7997045238095238,0.8299773809523808,0.8308966666666665,0.8309502380952379,0.8309523809523808,0.0
Atp5c1_T0,mt-Atp6_B3,Atp5c1_T0<==>mt-Atp6_B3,Atp5c1,mt-Atp6,T0,B3,B3<==>T0,0.0,0.2141080047769683,0.9325630083432171,0.0011475259021809,0.0030072959779545,0.2642857142857142,0.2643296428571428,0.2654278571428571,0.2842732142857142,0.3995963095238094,0.6333333333333332,0.7653284523809523,0.8069732142857141,0.813867857142857,0.8142696428571428,0.8142857142857142,0.0
Atp5c1_T5,Rps27a_T6_2,Atp5c1_T5<==>Rps27a_T6_2,Atp5c1,Rps27a,T5,T6_2,T5<==>T6_2,0.4,0.4180919748003448,0.9536660849668732,0.0037676745897914,0.0050401363129715,-0.0714285714285714,-0.0713932142857143,-0.0705092857142857,-0.0553410714285714,0.1059558333333333,0.2976190476190476,0.4803133333333333,0.5426309523809523,0.5518238095238094,0.5523595238095237,0.5523809523809523,0.1
Rbm17_M4,Cdc42se1_M4,Rbm17_M4<==>Cdc42se1_M4,Rbm17,Cdc42se1,M4,M4,M4<==>M4,0.3,0.1430160994506136,0.6120129533280949,0.0012372947662776,0.0031827216607345,-0.6999999999999998,-0.6999689285714285,-0.6991921428571427,-0.6858624999999999,-0.5688122619047619,-0.2571428571428572,-0.1271971428571428,0.0835517857142854,0.132733571428571,0.1355996428571426,0.1357142857142856,0.9
Rbm17_M4,Eif2ak3_B3,Rbm17_M4<==>Eif2ak3_B3,Rbm17,Eif2ak3,M4,B3,B3<==>M4,0.6,0.2459283450490147,0.991424839439341,0.0027949639229216,0.0042191917333002,-0.7547619047619047,-0.7547511904761904,-0.7544833333333333,-0.7498869047619048,-0.6810365476190475,-0.5107142857142857,-0.1131347619047618,0.1290160714285713,0.1690049999999998,0.171335357142857,0.1714285714285714,0.9
Rbm17_M4,Ppp2ca_M4,Rbm17_M4<==>Ppp2ca_M4,Rbm17,Ppp2ca,M4,M4,M4<==>M4,0.5,0.5786700909642661,0.9493818405001416,0.0002724091269292,0.0017332502477073,-0.6404761904761903,-0.6404579761904761,-0.6400026190476189,-0.6321886904761903,-0.5653645238095237,-0.244047619047619,-0.0104944047619047,0.1534827380952379,0.1861173809523807,0.1880191666666665,0.188095238095238,0.8
Rbm17_M4,H3f3b_T5,Rbm17_M4<==>H3f3b_T5,Rbm17,H3f3b,M4,T5,M4<==>T5,0.7,0.2833939846809586,0.7639399277903596,0.000467895249905,0.002180160081175,-0.7642857142857142,-0.7642589285714285,-0.7635892857142856,-0.7520982142857142,-0.6792946428571427,-0.4488095238095237,-0.1714045238095237,-0.1306345238095238,-0.1241995238095238,-0.1238245238095238,-0.1238095238095238,1.0
Rbm17_M4,Srrm2_B3,Rbm17_M4<==>Srrm2_B3,Rbm17,Srrm2,M4,B3,B3<==>M4,0.6,0.1512035100175564,0.705184360675643,0.0002693210180348,0.0017332502477073,-0.038095238095238,-0.0380641666666666,-0.0372873809523809,-0.023957738095238,0.1562513095238095,0.5607142857142857,0.7683724999999999,0.7903630952380951,0.7949595238095236,0.7952273809523808,0.7952380952380951,0.1
Rbm17_M4,H2-Ob_M3,Rbm17_M4<==>H2-Ob_M3,Rbm17,H2-Ob,M4,M3,M3<==>M4,0.0,0.7385482414036268,0.985982348411991,0.0383780065858669,0.0392040690109078,-0.5785714285714285,-0.5785028571428571,-0.5767885714285713,-0.5473714285714285,-0.4119288095238095,-0.219047619047619,-0.1530440476190476,-0.053864880952381,-0.0322616666666667,-0.0310027380952381,-0.0309523809523809,1.0
Rbm17_M4,Ehd1_M4,Rbm17_M4<==>Ehd1_M4,Rbm17,Ehd1,M4,M4,M4<==>M4,0.5,0.1113752635639956,0.4370862769285883,0.0003103832093363,0.0018967997771339,-0.6809523809523809,-0.6809416666666666,-0.6806738095238094,-0.6760773809523809,-0.6021335714285714,-0.3845238095238095,-0.2027125,-0.1408154761904762,-0.1270261904761905,-0.126222619047619,-0.1261904761904762,1.0
Vim_B3,Pdia3_B3,Vim_B3<==>Pdia3_B3,Vim,Pdia3,B3,B3,B3<==>B3,0.8,0.0229787277876417,0.1654412604527797,0.000467895249905,0.002180160081175,0.1285714285714286,0.1287139285714285,0.1322764285714286,0.1934089285714285,0.4920978571428571,0.6535714285714285,0.7588967857142856,0.8718946428571428,0.8916592857142857,0.8928110714285714,0.8928571428571429,0.0
Vim_B3,S100a10_B3,Vim_B3<==>S100a10_B3,Vim,S100a10,B3,B3,B3<==>B3,0.9,0.0758808623246069,0.5371348017620352,0.0007520392187891,0.0026458630829595,0.3642857142857141,0.3643060714285713,0.3648149999999999,0.3735482142857141,0.5236171428571428,0.7547619047619047,0.8633030952380952,0.8951815476190476,0.8974797619047619,0.8976136904761904,0.8976190476190475,0.0
Vim_B3,Manf_B3,Vim_B3<==>Manf_B3,Vim,Manf,B3,B3,B3<==>B3,0.5,0.1062334389014558,0.6615812413595762,0.0023757987692824,0.0039776669508445,0.2666666666666666,0.2666784523809523,0.2669730952380952,0.2720291666666666,0.3162870238095238,0.4702380952380952,0.6623445238095238,0.7611910714285713,0.7708435714285713,0.7714060714285713,0.7714285714285714,0.0
Vim_B3,Hsp90b1_T1,Vim_B3<==>Hsp90b1_T1,Vim,Hsp90b1,B3,T1,B3<==>T1,0.3,0.5170548207128679,1.0,0.0042583692531451,0.005574761257534,-0.1357142857142856,-0.1355674999999999,-0.131897857142857,-0.0689267857142856,0.208812619047619,0.294047619047619,0.4200903571428571,0.5734488095238094,0.6074623809523807,0.6094445238095236,0.6095238095238095,0.1
Vim_B3,Crip1_B3,Vim_B3<==>Crip1_B3,Vim,Crip1,B3,B3,B3<==>B3,0.8,0.0,0.0,0.0002278916732053,0.0016718775615269,0.3428571428571429,0.3429,0.3439714285714286,0.3623571428571429,0.4910671428571428,0.6523809523809523,0.75481,0.9367029761904762,0.9739340476190474,0.9761036904761904,0.9761904761904764,0.0
Vim_B3,Nrip1_B3,Vim_B3<==>Nrip1_B3,Vim,Nrip1,B3,B3,B3<==>B3,0.0,0.275549345258553,1.0,0.0,0.0,0.0928571428571429,0.0928903571428571,0.0937207142857143,0.1079696428571428,0.233900238095238,0.4464285714285714,0.6354308333333333,0.7788678571428569,0.8055271428571424,0.8070807142857139,0.8071428571428569,0.0
Vim_B3,Add3_O7,Vim_B3<==>Add3_O7,Vim,Add3,B3,O7,B3<==>O7,0.0,0.0503507541033542,0.3154672303506219,0.0009343509720206,0.0028480934883586,0.1619047619047618,0.1619219047619047,0.1623504761904761,0.1697047619047618,0.2091682142857143,0.513095238095238,0.6742011904761905,0.7255898809523809,0.7306459523809523,0.7309405952380952,0.7309523809523809,0.0
Vim_M1,Dusp5_M1,Vim_M1<==>Dusp5_M1,Vim,Dusp5,M1,M1,M1<==>M1,0.7,0.1043900563922057,0.4359410882267701,0.0020052861927299,0.0037075830211113,0.2595238095238095,0.2595795238095238,0.260972380952381,0.2848738095238095,0.3996323809523809,0.5619047619047619,0.7089088095238094,0.819570238095238,0.8370366666666665,0.8380545238095237,0.8380952380952381,0.0
Vim_M4,Ckb_M3,Vim_M4<==>Ckb_M3,Vim,Ckb,M4,M3,M3<==>M4,0.0,0.4049334209792357,0.9469288111175028,0.0050416049546307,0.0064046865037851,0.0619047619047619,0.0619133333333333,0.062127619047619,0.0658047619047619,0.0809523809523809,0.2928571428571428,0.5234899999999999,0.6379607142857141,0.6627814285714284,0.664227857142857,0.6642857142857143,0.0
Vim_O10,Prpf38b_M1,Vim_O10<==>Prpf38b_M1,Vim,Prpf38b,O10,M1,M1<==>O10,0.1,0.0735078616192766,0.3776798547612395,0.0114765066297221,0.0127268589855455,-0.2642857142857142,-0.2642417857142857,-0.2631435714285713,-0.2442982142857142,-0.105545238095238,0.0607142857142857,0.2826942857142857,0.4112827380952379,0.436563095238095,0.4380363095238094,0.438095238095238,0.4
Vim_O10,Ppp4r2_M3,Vim_O10<==>Ppp4r2_M3,Vim,Ppp4r2,O10,M3,M3<==>O10,0.6,0.2217591551813761,0.8253752505703029,0.001394788246017,0.0032719687009179,-0.8452380952380952,-0.845167380952381,-0.8433995238095238,-0.8130630952380953,-0.6534597619047618,-0.4726190476190475,-0.2309042857142856,-0.1645119047619048,-0.1553190476190477,-0.1547833333333333,-0.1547619047619047,1.0
Vim_O10,Marcks_M5,Vim_O10<==>Marcks_M5,Vim,Marcks,O10,M5,M5<==>O10,0.3,0.1102294364553793,0.5527583435917495,0.0458846057937799,0.0466251617118365,-0.6142857142857142,-0.6142525,-0.6134221428571428,-0.5991732142857142,-0.5272332142857142,-0.2928571428571429,-0.1224111904761904,-0.0981065476190476,-0.0976469047619048,-0.0976201190476191,-0.0976190476190476,1.0
Vim_O4,S100a10_O4,Vim_O4<==>S100a10_O4,Vim,S100a10,O4,O4,O4<==>O4,0.9,0.0571440695326087,0.2166935796366803,0.0002724091269292,0.0017332502477073,0.4857142857142857,0.4857560714285714,0.4868007142857143,0.5047267857142858,0.5836648809523808,0.6845238095238094,0.801422380952381,0.8570297619047619,0.8616261904761904,0.8618940476190475,0.8619047619047618,0.0
Vim_O4,Atp2a2_O7,Vim_O4<==>Atp2a2_O7,Vim,Atp2a2,O4,O7,O4<==>O7,0.0,0.0772240173622689,0.3707850989395915,6.876523043239851e-05,0.000765288886651,0.2619047619047619,0.2619647619047619,0.2634647619047619,0.2892047619047619,0.4135745238095237,0.5714285714285714,0.7865216666666667,0.8997738095238095,0.9089666666666666,0.9095023809523808,0.9095238095238096,0.0
Vim_O4,Serpinb6a_O4,Vim_O4<==>Serpinb6a_O4,Vim,Serpinb6a,O4,O4,O4<==>O4,0.4,0.1344639981328618,0.4904810763798215,0.0112844443731108,0.0125871777712353,-0.0047619047619047,-0.0047019047619047,-0.0032019047619046,0.0225380952380952,0.1621882142857143,0.3190476190476191,0.6449065476190475,0.7465660714285712,0.7700078571428569,0.7713739285714284,0.7714285714285714,0.1
Vim_O7,Tyrobp_M3,Vim_O7<==>Tyrobp_M3,Vim,Tyrobp,O7,M3,M3<==>O7,0.5,0.0734318078848107,0.3277491299570995,0.0026710028759055,0.0042191917333002,0.1785714285714285,0.1785714285714285,0.1785714285714285,0.1785714285714285,0.2233938095238095,0.4547619047619047,0.7266182142857143,0.8599898809523808,0.8797545238095237,0.8809063095238094,0.8809523809523809,0.0
Vim_O7,Rbp1_O7,Vim_O7<==>Rbp1_O7,Vim,Rbp1,O7,O7,O7<==>O7,0.9,0.0,0.0,8.312455727008312e-06,0.0001331186499707,0.0880952380952381,0.0882013095238095,0.0908530952380953,0.1363577380952381,0.4817065476190476,0.732142857142857,0.7724592857142857,0.8448422619047617,0.8609297619047618,0.8618672619047618,0.8619047619047618,0.0
Vim_O7,Clic1_M5,Vim_O7<==>Clic1_M5,Vim,Clic1,O7,M5,M5<==>O7,0.8,0.2131954235954973,0.8058433897466323,0.0016795241384019,0.003501681118575,0.2833333333333332,0.2833986904761904,0.285032619047619,0.3130708333333332,0.4774685714285714,0.6095238095238094,0.653080119047619,0.6642857142857141,0.6642857142857141,0.6642857142857141,0.6642857142857141,0.0
Vim_O7,Cd248_O7,Vim_O7<==>Cd248_O7,Vim,Cd248,O7,O7,O7<==>O7,0.8,0.0652244374816403,0.2273970209008663,0.0009343509720206,0.0028480934883586,0.2261904761904762,0.2263222619047619,0.2296169047619048,0.2861529761904762,0.5241410714285714,0.6095238095238095,0.761952857142857,0.9002964285714284,0.926955714285714,0.9285092857142856,0.9285714285714284,0.0
Vim_T1,Txn1_T1,Vim_T1<==>Txn1_T1,Vim,Txn1,T1,T1,T1<==>T1,0.4,0.2175069042245728,0.6867417905081197,0.0027949639229216,0.0042191917333002,0.0952380952380952,0.0952477380952381,0.0954888095238095,0.0996255952380952,0.1818628571428572,0.438095238095238,0.5408197619047619,0.6375297619047617,0.6605119047619045,0.6618511904761902,0.6619047619047618,0.0
Vim_T1,Tk1_T5,Vim_T1<==>Tk1_T5,Vim,Tk1,T1,T5,T1<==>T5,0.0,0.033935724916531,0.1842791343942452,0.0003603928163726,0.0019385804840049,0.3047619047619048,0.304797261904762,0.3056811904761906,0.3208494047619048,0.393520238095238,0.5964285714285713,0.7973355952380953,0.8934363095238095,0.9086045238095236,0.9094884523809524,0.9095238095238096,0.0
Vim_T1,Rpl35a_T1,Vim_T1<==>Rpl35a_T1,Vim,Rpl35a,T1,T1,T1<==>T1,0.5,0.1476352386716485,0.553431663890517,0.0002724091269292,0.0017332502477073,-0.8619047619047618,-0.8618094047619047,-0.859425476190476,-0.8185172619047618,-0.6469439285714285,-0.4988095238095237,-0.4340084523809523,-0.2870500000000001,-0.252117142857143,-0.2500814285714287,-0.25,1.0
Vim_T2,Arhgdib_T1,Vim_T2<==>Arhgdib_T1,Vim,Arhgdib,T2,T1,T1<==>T2,0.0,0.3794734696771491,0.9270802145055422,0.0005975244267631,0.0024302543369315,0.080952380952381,0.0809630952380952,0.0812309523809524,0.0858273809523809,0.1200422619047619,0.2321428571428571,0.5619528571428571,0.6965095238095235,0.7222495238095235,0.7237495238095235,0.7238095238095236,0.0
Vim_T2,Bcl2a1d_M3,Vim_T2<==>Bcl2a1d_M3,Vim,Bcl2a1d,T2,M3,M3<==>T2,0.0,0.4767433312793193,0.9672433471671004,0.0084354691001842,0.009791214282655,-0.5547619047619047,-0.5547276190476189,-0.5538704761904761,-0.5391619047619047,-0.4663471428571428,-0.1559523809523809,-0.0584930952380952,-0.0031511904761905,0.0087995238095237,0.0094959523809523,0.0095238095238095,0.9
