gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infNonTLSwk3_median,median_Salmonella_infNonTLSwk6_median,FDR_BH
St8sia4,0.0008997253477575,0.0073620625226393,0.1033476485004589,0.3993791721912979,0.8128982334915722,1.460511188696277,0.49066742042225,0.8598218418949426,0.7494076618421543
Vps4b,0.009862424592123,0.1266856129229834,0.8739030607634299,-0.0507853749817056,0.388387743436449,1.642697739602957,0.4356462962353061,0.574330931522573,0.7494076618421543
Tsn,0.3169975086812533,0.7922976624962125,1.0,-0.3348677296035939,-0.0550106360861528,0.2425417234779026,0.6145024429058723,0.5915334401880781,0.7995452816012704
Dbi,0.0649572649572649,0.5053613053613053,1.0,-0.0668901652115223,0.1013019846816075,0.2476046846797742,0.889413839625774,0.9573910245674008,0.7494076618421543
Actr3,0.001087801087801,0.0498834498834498,0.5737373737373737,-0.1825474299446539,-0.1026597188877684,-0.0248706120597953,1.9826495506073896,1.8467418686688124,0.7494076618421543
R3hdm1,0.0844318985215126,0.6355065570939342,1.0,-1.1220507975073906,0.0171992528671314,0.4843109044152232,0.4719990398240437,0.4807910201712184,0.7494076618421543
Ubxn4,0.0829836829836829,0.5737373737373737,1.0,-0.0862618823074437,0.1708449645667191,0.3852607161071062,0.7559755085000393,0.8536397996687646,0.7494076618421543
Cxcr4,0.0828964098822239,0.5632366271431426,1.0,-0.1636176361928909,0.1874515511036476,0.5918964950625409,0.6170313530977495,0.702710239669165,0.7494076618421543
Mapkapk2,0.1303807303807303,0.6453768453768453,1.0,-0.1937059000999965,0.0149890729680119,0.233724670051155,0.6573983430519801,0.6652777030386109,0.7494076618421543
Nucks1,0.2344988344988344,0.7209013209013208,1.0,-0.3012196641101807,-0.082069850862063,0.1696857914584403,0.8902003286989197,0.8434960363619686,0.7494076618421543
Nuak2,0.0164620142375873,0.1776874391005868,0.8693781812977219,-0.0198137414145137,1.6390069311708066,28.98771021051456,0.157927554710845,0.5016156921395613,0.7494076618421543
