gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_IL10_KOnonTLS_median,median_IL10_KOTLS_median,FDR_BH
Kdm6b,0.0224673671458449,0.1123511976904639,0.4704864220587896,-0.2141313669761474,-0.1391875945044831,-0.0625540382096448,1.56679981387991,1.4245186119676014,0.3060862041281378
Cd68,0.0995714186980899,0.4850816917383069,0.9765379542708144,-0.8959021339267305,-0.1775415478315753,0.7386581856985779,0.5405644420659875,0.4755829700644322,0.6766931345161752
Eif4a1,0.1409552191443714,0.5443701458566098,0.9769702553219756,-0.0809448472174504,-0.0416783737805192,0.0015015852640001,1.82518660589303,1.77310796560085,0.7133581296956868
Polr2a,0.0732945832922599,0.4048854838618344,0.9748991155119652,-28.963837207656635,-28.74070627090569,0.0,0.468306046676857,0.0,0.6122382176679418
Tmem256,0.126022121770373,0.5833604667027033,0.9775459989389258,-0.1143358237232807,-0.0283297525600776,0.0543274142391966,0.959367352838664,0.9411440305226016,0.7434177016706619
Eif5a,0.0193733193315928,0.1123511976904639,0.3708443333042212,-0.1142524718470861,-0.0727026998421109,-0.0304931657663404,1.972760305816456,1.8759135002223088,0.3060862041281378
Gabarap,0.0529301731854788,0.3407786135629546,0.9309874465595672,-0.0643797386580503,-0.0343389350634256,0.0051757825923779,1.879494384405185,1.83536546315562,0.553509150887324
Mgl2,0.0028555854860965,0.0132656534095822,0.0585157428344865,-29.50122093075047,-28.84258366837107,0.0,0.481382763670906,0.0,0.09642880796830829
Rnasek,3.6584553538971e-05,9.734567564713264e-05,0.00090093559636,0.1674079240656328,0.237529396435658,0.3160619959468341,0.932284402947859,1.0976584278825188,0.013560076037769693
Arrb2,6.061781246318066e-05,0.0002396713139238,0.0022576061676935,28.93749337842574,29.070764983206008,29.18660059298409,0.0,0.5638612591278394,0.017794042452102084
Cxcl16,0.1934539136476827,0.623604884395689,1.0,-0.025313228609593,0.032204986297872,0.0926278112457718,1.88531846825009,1.92823522634288,0.7589562419887909
Psmb6,0.0303828219765775,0.1409552191443714,0.4704864220587896,0.0186399582562645,0.1359186934740474,0.2397092538950678,0.851967485169474,0.9373855937128974,0.3456708172965598
Pfn1,0.4025038237820035,0.7074539677020747,1.0,0.0009481173101995,0.0293906059792262,0.0599150518732166,2.8229194579189385,2.8791082685684075,0.7589562419887909
Txndc17,0.126022121770373,0.5833604667027033,0.9769702553219756,-0.0612113022309658,0.0326894968508263,0.1136672159415963,1.0008076182621697,1.0240719891679495,0.7434177016706619
Itgae,0.0070541024006829,0.048086737062729,0.2084506871695787,0.0,26.631103356975892,28.81284501716362,0.0,0.1039347854529372,0.18965596296516718
Emc6,0.0060870520831522,0.088256686339853,0.4357306600317365,0.0551510972544967,0.225223184690826,0.4394878482052681,0.5383593191733069,0.6290170547274292,0.27129157738197734
Pafah1b1,0.1120393528174339,0.5443701458566098,0.9769702553219756,-0.0501244916992188,0.0126550967798155,0.0705518111986198,1.1853789319452326,1.1956868722629126,0.7133581296956868
Pitpna,0.0086155581188204,0.0606019697120061,0.2854763088518824,-0.2688343311930193,-0.1705560415244933,-0.0886280339451019,0.970791866508615,0.8617563638215302,0.21590284154541073
Ywhae,0.0350891160940478,0.2854763088518824,0.9309874465595672,-0.1055301018526063,-0.0552818652875374,0.0045762980343993,1.43227916134136,1.377657857489515,0.5008193686676422
Taok1,0.0349304854554013,0.340358371306122,0.976920040808018,-0.042447306599894,0.1146706274743005,0.2782480981116533,0.5482222362361633,0.5917843803525282,0.553509150887324
Nufip2,0.026152090511442,0.1760643117321413,0.7578946141743957,0.8982289694876102,28.72545387417873,28.91190237048363,0.0,0.4505559560055525,0.39042441767141045
Rpl23a,0.0606019697120061,0.3123214216762161,0.8398599725400034,-0.0139122901090727,0.0170746528797309,0.0452458200843251,2.6893640311177576,2.72336738214956,0.5279176481096417
Supt6,0.0002320071200795,0.0051048948655614,0.0734265067832917,28.70167884228057,28.919585498191054,29.05742144818283,0.0,0.5077878339534327,0.059999381839982206
Suz12,0.0502027878394779,0.5283037081422717,1.0,-27.65567141650052,1.1786982314131988,28.806082333268797,0.0,0.1113382734667635,0.7133581296956868
Crlf3,0.0050694557321099,0.0193733193315928,0.078252228526237,0.3015779157520484,0.4698192634955451,0.607745032088872,0.679115088164918,0.9430163739444926,0.11404902133433568
Zfp207,0.0108149070313515,0.2070895928070097,0.8798126663503809,-0.0841274628515884,28.66590028524312,28.92745642308342,0.0,0.4439387755191811,0.43191858685351764
Psmd11,0.0192640839938946,0.2140949593489335,0.8852339144732017,-0.0652260431159432,0.1117762063928353,0.7113801340094952,0.5288478576317729,0.5720209229828155,0.43191858685351764
Slfn2,0.00200950485566,0.0072599549881905,0.0225760625231335,-0.8130134436400227,-0.5973873860991972,-0.4288736866990241,1.4139742246672429,0.93250766986144,0.06882097681787602
AI662270,0.0606019697120061,0.3123214216762161,0.8852339144732017,-0.2359291332758271,-0.1010056887075963,0.0268917695233201,0.6750608672944169,0.631935922154277,0.5279176481096417
Med13,0.0909295065384447,0.5763108508111725,1.0,-0.1747878327358235,0.2096888657723216,28.961486069634667,0.4576611703479735,0.5297605477459914,0.7434177016706619
Vmp1,0.0463865932813986,0.2365840933218761,0.666059157547687,0.0916896299892445,0.2167323660076003,0.37233086524183,0.5834778389459755,0.6795162245408137,0.45384948553226173
Cltc,0.126022121770373,0.6650055421020291,1.0,-0.0567379016863305,0.0137688014778793,0.0933529766831755,1.00391371811483,1.0164225607688049,0.7589562419887909
Supt4a,0.0003080447056277,0.0016520394562341,0.0120228254076174,0.1757084103012994,0.2889585647528132,0.3669916215729218,0.9977487723032477,1.2200643073247464,0.03389817669057565
Scpep1,0.0003833917265774,0.0028555854860965,0.0310421576446939,-29.047809812045696,-28.84660608273045,-27.500960074145137,0.4827182330169804,0.0,0.04263296794655206
Trim25,0.1120387965996896,0.6233026627251221,1.0,-0.1730426900330457,0.0105495545674518,0.2776769295344043,0.589463856393331,0.5906255379486249,0.7589562419887909
Mbtd1,0.2359324631654662,0.7508318840891169,1.0,-0.1268141672292631,0.0080558735583915,0.1313619579308387,0.6490086161750315,0.6535492748587265,0.7703154962711762
Nme2,0.2365840933218761,0.7074539677020747,1.0,-0.0941265979584108,-0.0338439880112552,0.0100300457688155,2.042893298667635,1.9959126123509623,0.7589562419887909
Nme1,0.1748533068932927,0.7074539677020747,1.0,-0.092534338953898,0.0277626030959084,0.1362477106551452,0.850287424885547,0.8657808636897109,0.7589562419887909
Spag9,0.0072599549881905,0.0885337720142295,0.4713922743792655,-0.1120354781444142,-0.0574519104832421,-0.0066273332439351,1.65111492531769,1.58629182590304,0.27129157738197734
Luc7l3,0.0098670914216588,0.0880538820640584,0.4157733418330996,0.0537135670324355,0.3013353699551003,3.1622787516337234,0.486723675965712,0.6004413274743229,0.27129157738197734
Lrrc59,0.0982742322868433,0.6220864754493118,1.0,-0.1232488400959723,0.1036759783358321,1.2158732518882718,0.5234278228435925,0.5644817506152029,0.7589562419887909
Spop,0.2795444342084368,0.7686849099394568,1.0,-0.2392654501110512,-0.0231411879938602,0.2004172427395626,0.5411587081744057,0.5326447333579922,0.786640302406477
Gngt2,0.00090093559636,0.0060989459312143,0.0404041195882236,0.1925299660944975,0.3075503749963456,0.449320157982557,0.9258543574030608,1.143224022651735,0.06461693695750576
Snf8,0.0530462776109959,0.3854412887385442,1.0,-0.0450950026483198,0.0879388348613342,0.2398270065625524,0.5662920382325538,0.6024263591152411,0.5984677481275672
Atp5g1,0.0141379694559114,0.1409552191443714,0.623604884395689,0.0185727000572496,0.0778795670104471,0.1325742122354568,1.2801154636591223,1.350902788341865,0.3456708172965598
Psmb3,0.1572127533400038,0.6650055421020291,1.0,-0.1095561087844947,-0.0130340384798281,0.0823185342672039,0.8521233094874757,0.8433105626488862,0.7589562419887909
Rpl23,0.2365840933218761,0.7508318840891169,1.0,-0.0081577277951014,0.0035262426427072,0.0122771303258945,4.007308517526278,4.016840669213935,0.7703154962711762
Arl5c,0.0417194793991275,0.2240965699360729,0.7912513842038924,-29.27675322852351,-0.5026811085186793,0.0306646774038285,0.6436222481684459,0.466669943058799,0.4501369762904265
