gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infNonTLSwk3_median,median_IL10_KOnonTLS_median,FDR_BH
Coq10b,0.0003005389112932,0.001641642300541,0.0177499434183277,-2.0930108547585338,-0.8520218736718816,-0.4161171079116738,0.7900834928772245,0.4533754638300127,0.01087200844320549
Hspd1,0.0583492399385958,0.5713582599031516,1.0,-0.2347040665818891,-0.0491263171825723,0.243018912898732,0.600926349915121,0.5820596251747798,0.6844598949693045
Hspe1,6.35071842502183e-05,0.0015241724220052,0.0573787409700722,-0.3232169982499223,-0.2191496421733436,-0.1240073302421394,1.463306949797795,1.2595779067837314,0.010190181335691908
Bzw1,0.0201317774073192,0.2082876875446535,0.8521179645947434,0.0240413827219664,0.1465978084730203,0.2796236237181819,0.8357095465482467,0.925399190694304,0.33964682150138614
Clk1,0.0010637453361911,0.0473446058585377,0.4726680955783123,-0.2718536159993707,-0.1474159938380188,-0.0264453184066283,1.01133516779611,0.912749678899088,0.11544053394081671
Ndufb3,0.0004763038818766,0.0123997777248551,0.1574747955862501,-0.3861509486349807,-0.2488923528484906,-0.1289509152665286,0.8756748347242265,0.7370103713855956,0.045101782190923735
Cflar,0.153337090086624,0.5670225644633005,1.0,0.0439988019191231,0.2785287866253135,0.5547342801519339,0.5539986329528584,0.6772979854275155,0.6844598949693045
Sumo1,0.2082876875446535,0.7344923394458999,1.0,-0.1001912724595001,-0.0071766822104849,0.1057082817994639,0.999649905998868,0.9949736497716042,0.745106390593962
Nop58,0.0636286676217824,0.5264792305547628,1.0,-28.986211557833077,-1.031735088480751,1.234321656511712,0.4776976972434542,0.2224741062065197,0.6558800707177347
Fam117b,1.5876796062554575e-05,0.0004763038818766,0.038707628800508,0.3949069690723506,0.6149582459023997,0.8595268875036698,0.530167268638836,0.8075187496059666,0.004428679802349314
Eef1b2,0.0054933714376438,0.1152655394141462,0.7920774787647853,-0.0752132568025624,-0.0338455822300953,-0.0011480070418045,2.6928870726091665,2.63279989934068,0.22138552303346276
Rpl37a,0.0314201794077955,0.1813447646264983,0.5208065412399778,0.0105334904365498,0.0367432892992211,0.0572251564937124,3.597915214559835,3.68781134775092,0.31011942696175837
Arpc2,1.5876796062554575e-05,0.0007144558228149,0.0095578312296578,-0.1887382957414825,-0.1515211634195453,-0.1117032040355008,2.51995587407704,2.268069473675244,0.005764919397885745
Aamp,0.1996030161831719,0.7264717268578031,1.0,-0.2321050990673742,0.1069818191664084,0.9388779664827588,0.4824985249614941,0.5230193073051921,0.745106390593962
Dock10,0.038707628800508,0.2702706993728666,0.8506311026434865,-0.341630610914842,-0.1718000538297447,0.0177713729015252,0.8921995274951044,0.7931997086111436,0.41111599341224775
Trip12,0.0115206170324675,0.2282245285150198,0.8459194305078578,-0.0101645441064883,0.3054060059289528,0.8558855620470174,0.457491023474857,0.5626669353362241,0.36788431462122595
Sp140,1.5876796062554575e-05,1.5876796062554575e-05,0.0003016591251885,-0.6391938527399825,-0.5142308058912868,-0.4044012362451969,1.1772127805784225,0.8233820153496249,0.0005572755417956656
Itm2c,0.2082876875446535,0.6784313725490196,1.0,-0.2739596066409262,-0.078979534595136,0.0759945712905675,0.7274571367426146,0.690484277817878,0.7221513624403514
