gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infNonTLSwk3_median,median_Salmonella_infTLSwk3_median,FDR_BH
Sp110,0.0829836829836829,0.5737373737373737,1.0,-0.2757860940512979,-0.1106947491183079,0.0589794770877003,0.810412103531158,0.7507630622137058,0.7562781578048752
Sp140,0.1048951048951048,0.4418026418026417,0.959129759129759,-0.0311667620286496,0.0993317042568611,0.2252465103615442,1.1720251442401288,1.2550534001700138,0.7562781578048752
Sp100,0.2171619622484127,0.6945980769823016,1.0,-26.660914580430013,0.6451842134227763,28.550128550807784,0.180565980997554,0.2972249545538225,0.7562781578048752
Cab39,0.1221757823939265,0.6866676165521874,1.0,-2.5667449644060216,-0.0549263853062542,3.1800654261144903,0.3450894252285698,0.3293789138397287,0.7562781578048752
Itm2c,0.0829836829836829,0.5737373737373737,1.0,-0.1857781944665431,0.0614339065100194,0.2472299683553521,0.7298128446337184,0.7664487088947285,0.7562781578048752
Psmd1,0.1408478062534215,0.6741981971505068,1.0,-0.3120336039196773,-0.0128172250922859,0.3081716969854666,0.4986006387358898,0.4942654161372073,0.7562781578048752
Ncl,0.0206682206682206,0.3282051282051281,0.959129759129759,-0.1800767443269464,-0.0836517031803625,0.0128721593787963,1.6559025035018051,1.5648593180279349,0.7562781578048752
Ptma,0.0147630147630147,0.1303807303807303,0.7984459984459983,-0.0965669633122603,-0.0573482826588082,-0.0112142330501883,3.3258787263053,3.19809255433498,0.7562781578048752
Eif4e2,0.1303807303807303,0.6453768453768453,1.0,-0.214078016992372,-0.0440164231621654,0.1687556777566198,0.7341070930767408,0.7078684951071839,0.7562781578048752
Inpp5d,0.0498834498834498,0.4295368450634365,1.0,-0.1377564868892475,0.2017918564913283,0.6579359983555644,0.495478173142147,0.5685618396731669,0.7562781578048752
Arl4c,0.2775291375291375,0.7209013209013208,1.0,-0.130259540563231,0.0462012497467392,0.2470641832654247,1.238743884609425,1.2766049000418576,0.7562781578048752
Lrrfip1,0.2786324786324786,0.7984459984459983,1.0,-0.2314143195045646,-0.0229742850198032,0.1503229414221627,1.11061695648841,1.093548365279895,0.7996929208798025
Ube2f,0.1559265180741878,0.7111541697294341,1.0,-0.2634092876478643,0.0252093857261646,0.3237476797123665,0.5012323277075925,0.5065842429729546,0.7562781578048752
Ndufa10,0.0404213463806162,0.3706183398171955,1.0,-0.8001819082933773,-0.2277627695774202,0.1081530513044625,0.5449953829187695,0.4689980236170045,0.7562781578048752
Cops9,0.3282051282051281,0.7984459984459983,1.0,-0.1498913652646158,-0.0225268997590244,0.0986421699840086,0.960055713429228,0.945905003453382,0.7996929208798025
Gpr35,0.0072324526252633,0.1221757823939265,0.6741981971505068,-28.97737864532789,-0.4510718714973762,0.0137813640595516,0.6297708315489245,0.4652558660506197,0.7562781578048752
Hdlbp,0.2344988344988344,0.7525377274994569,1.0,-0.2997336782597101,-0.0353208122199036,0.1557252862880453,0.647275507947923,0.6310316065117698,0.7788502354539834
Fam174a,0.0379176379176379,0.461920478323797,1.0,-0.1999230435029627,0.0799244657515849,0.3768211682618327,0.5624223744247115,0.5939030280864688,0.7562781578048752
St8sia4,0.0583550645516032,0.5374162254739974,1.0,-1.1497431806455674,0.2763382543308754,1.0175688269614729,0.490089984437977,0.6038628569494735,0.7562781578048752
Vps4b,0.0234952560416185,0.0785934912071024,0.2476478461028965,0.2757179155221082,0.5618082612294883,1.7819363685719272,0.4373835854236875,0.6455265655914674,0.7562781578048752
Tsn,0.0404103027947572,0.3169975086812533,0.9580006439768992,-0.7575901271812006,-0.3476925131458301,-0.0174278275571677,0.6177280834015855,0.4815941563664953,0.7562781578048752
Dbi,0.0829836829836829,0.6095571095571095,1.0,-0.0763014667947501,0.0906328902759686,0.2570250479100297,0.895758159247353,0.9502767834319192,0.7562781578048752
Actr3,0.0147630147630147,0.1948717948717948,0.8784770784770783,-0.1316433290190041,-0.075507186452989,-0.0135651726344059,1.9815981706564465,1.8800355773466677,0.7562781578048752
R3hdm1,0.0379176379176379,0.5684870004402581,1.0,-0.2050650833186783,0.106048806251382,0.5649424957986154,0.4717830008381135,0.5090463808502906,0.7562781578048752
Ubxn4,0.0498834498834498,0.3282051282051281,0.959129759129759,0.0228946969588405,0.2375011370012969,0.4304507198606844,0.7528421546997411,0.891577588457735,0.7562781578048752
Cxcr4,0.0513398264234592,0.2476478461028965,0.91629779799785,-0.0466344835604084,0.3387289207683258,0.7879101019601791,0.615679010856516,0.7766912407631068,0.7562781578048752
Mapkapk2,0.0206682206682206,0.2344988344988344,0.959129759129759,-0.0071836281481437,0.1807767874203109,0.3654475061442574,0.6567449271609378,0.7432618494472196,0.7562781578048752
Nucks1,0.1605283605283605,0.6453768453768453,1.0,-0.3737662923089394,-0.1560158092093555,0.1325878680724166,0.8879570369990735,0.797801078989918,0.7562781578048752
Nuak2,0.0704615426471519,0.3056410254213622,0.8729594252880423,-0.1080897476240891,1.5062899616289755,28.94863855551777,0.157927554710845,0.4761490222221056,0.7562781578048752
Snrpe,0.0498834498834498,0.4418026418026417,1.0,-0.1691636292060953,-0.0453283547425655,0.0794717146593024,1.4686267128893524,1.41780549955739,0.7562781578048752
Btg2,0.194013209013209,0.7209013209013208,1.0,-0.1398238176123325,-0.0154349288900485,0.1269381176494597,1.34230344270156,1.330195795351106,0.7562781578048752
Adipor1,0.1782588513308433,0.7011912626598479,1.0,-28.17747247177913,0.0386406349810389,28.50728789283228,0.0912323351419642,0.1219064974127936,0.7562781578048752
Csrp1,0.182423401990066,0.7209013209013208,1.0,-0.5003456240275999,0.121696836873583,0.4763015277540093,0.5400184031625903,0.5912468165131567,0.7562781578048752
Ptprc,0.0649572649572649,0.4418026418026417,1.0,-0.1196895710590683,-0.0523765439977062,0.0256251284289586,2.258978021882202,2.173322190069942,0.7562781578048752
Glrx2,0.0785934912071024,0.6275008061114353,1.0,-28.81851316533424,-0.5625717313240015,26.627741979436603,0.4097458623140835,0.2355933416466932,0.7562781578048752
Rgs2,0.049646897295879,0.4295368450634365,1.0,-0.8016119052083389,-0.2978700243220826,0.067194613687427,0.6566783922437249,0.5317010590458745,0.7562781578048752
