gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Control_median,median_IL10_KOTLS_median,FDR_BH
Rpl9,3.969199015638645e-05,0.0002778439310947,0.0017861395570373,0.0639260520167575,0.0811427068623493,0.1049523445673606,3.266974874641165,3.4545719964258725,0.0070957065479569535
Smim14,0.0006162107617026,0.0304138568048495,0.472580211045808,0.0962130156269391,0.5377725082542976,29.503466076485957,0.507119955152799,0.7403336878241346,0.1298701023692609
Ube2k,0.082632138132305,0.4319679288719536,0.966278470916598,-0.1431950319724648,0.1311633182909483,1.831730851737282,0.5967107112304142,0.6625435481427757,0.6373926772688382
Srp72,0.0006162107617026,0.0042842898008292,0.0380542244898562,0.3505800737049263,1.6837667693996523,29.57322719128641,0.2296142932173385,0.7631761320262104,0.035783250663529415
Rest,0.0026599897605637,0.0180754255762142,0.1163131476343229,0.213995802057636,1.4562487367078032,29.50569951213449,0.2615331282799975,0.7124799642891637,0.09058175534042437
Stap1,0.1422164007303326,0.5918075732317218,1.0,-0.3258689803683472,-0.0491962037249494,0.1440778827214028,1.15147782971974,1.1301215037720762,0.6948898826275213
Ythdc1,0.0001567833611177,0.0071842502183059,0.1422164007303326,-0.5275117479212976,-0.348487433229569,-0.1295658777547183,0.9494645191131714,0.7496857865703085,0.050479811057726115
Jchain,0.1624263589086311,0.6414642630986135,1.0,-0.4603604321554624,-0.1349345440405475,0.095971505178323,0.637120255219385,0.587746752045861,0.7033136217997201
Cnot6l,0.0011158224689312,0.0125040494402771,0.082632138132305,0.421852527716142,1.8555087868125777,29.569198125722483,0.2041001766712285,0.7606069513705065,0.07366019178355411
Antxr2,0.0831150273874732,0.535841867111217,1.0,-0.2989365715958208,-0.0955111891964419,0.1599436294472888,0.767669572321926,0.7149137780198684,0.6868706559109036
Hnrnpd,0.0004763038818766,0.0283400809716599,0.4319679288719536,0.0610815076598666,0.2221798560870967,0.56701278972839,0.890508758550261,1.03912391951021,0.12219359587780632
Hnrnpdl,0.009764229578471,0.0221084385171072,0.1002619671350321,0.1811913580138875,0.3700965227532516,0.5704859807834812,0.737068117305014,0.9498521529402568,0.10229967369588279
Plac8,3.969199015638645e-05,0.0004421450211041,0.0004499141491537,1.182604979154601,1.5804946009070724,3.056275313581759,0.960063880026152,2.8677876830797784,0.008547723718001686
Lrrc8d,0.0683496070492974,0.3402397396205445,0.7674296036227226,-0.4927577883888774,-0.2551831572152784,-0.0780487810341434,0.8650507185775955,0.7247431009045404,0.5669239325170428
Rpl5,0.009764229578471,0.1673414304993252,0.7732396602365642,4.81441284171158e-05,0.0514801482883873,0.1097507443180955,2.518973944164865,2.606044496818405,0.3824946982841719
Tmed5,0.2268397237437485,0.7108438517107247,1.0,-0.2085809559593656,-0.018735470524853,0.0976165028685393,1.18294733321538,1.1698902643323374,0.7369247736704468
Atp5k,0.0447040962133841,0.2991188378185282,0.9018020163531,-0.2491183759109003,-0.1148049307901581,0.0320654183580936,1.069096771396395,0.9892590626250092,0.5303468846769098
Grk3,0.0221084385171072,0.150606411543419,0.5918075732317218,-0.5011893018558392,-0.2911683193187891,-0.0949667948297964,0.7809723120593546,0.6299883726917898,0.36833391257764353
Iscu,0.0072025418598253,0.1624263589086311,0.8990759188445385,-0.0969840317344898,0.293688671504858,29.284280708512725,0.5060971865199035,0.6342318639061835,0.3824946982841719
Selplg,0.1673414304993252,0.7108438517107247,1.0,-0.2347438440723257,0.0299772633440144,0.2494070872134693,0.714085493842578,0.7213939817047106,0.7369247736704468
Dynll1,0.0449313328570294,0.2991188378185282,0.9018020163531,-0.050646490223967,0.0939534018652046,0.2555998891583676,0.992042378995571,1.054703733229905,0.5303468846769098
Srsf9,0.0556481701992537,0.2614114471699611,0.8369453044375644,-0.0465012687519794,0.2006099016296169,0.4179503715890255,0.644571088611299,0.741562489041784,0.48826216855373894
Cox6a1,0.0553802492656982,0.535841867111217,1.0,-0.0966217100577009,0.0985215937843267,0.2242324924341956,1.0784244092985649,1.15702322482697,0.6868706559109036
Rplp0,0.0221084385171072,0.1673414304993252,0.6503532587123918,0.0144475915241487,0.0420239180189912,0.0703778304276749,3.34761523299085,3.4496660657014653,0.3824946982841719
Pebp1,0.0071842502183059,0.1673414304993252,0.9018020163531,-0.0160530851537118,0.127890644853935,0.2830502406751138,0.7842487399854274,0.8562385992202721,0.3824946982841719
Rpl6,0.0004763038818766,0.0221084385171072,0.195562435500516,0.039266375106542,0.0837506513229692,0.1434200762449403,2.92785306839787,3.102118881425615,0.10229967369588279
Erp29,0.1422164007303326,0.6503532587123918,1.0,-0.1385056388977488,0.0264636737838616,0.2167987530966643,1.105594057093,1.1270692034033063,0.7033136217997201
Aldh2,0.0126119036548248,0.3402397396205445,1.0,-0.1659742614086337,0.2005475331117983,29.19318216052725,0.532790762732971,0.5949075285465799,0.5669239325170428
Vps29,0.001520619382914,0.0571147457932555,0.5821146887243988,-0.0070736327971966,0.210638873169495,29.30829903124014,0.5837726484890124,0.679431910775533,0.19057382515940527
Arpc3,3.969199015638645e-05,0.0011907597046915,0.0221084385171072,0.0820098449635753,0.1428154036164486,0.2317531354568364,2.15911203339431,2.384517475524256,0.015205085459906845
Orai1,0.1198301182821306,0.535841867111217,0.967135032150512,-0.4299421296082485,-0.1590233863311178,0.0940217920051679,0.733056029837485,0.659005675060114,0.6868706559109036
Rsrc2,0.0358418671112169,0.195562435500516,0.535841867111217,0.0802181047013419,0.2002330289854481,0.3946536825051134,0.872284428411974,0.9979233744253494,0.4175352320654104
Vps37b,0.0345312463627529,0.374017623126423,1.0,-0.4781591332677788,-0.2522993532199412,0.2066881145298371,0.75309681889879,0.6366264545341049,0.6013644133304122
Sbno1,0.1900050984733419,0.7035844410913497,1.0,-0.1305251252421403,0.0394106141813074,0.2688150422082619,0.6565217047517,0.6771857602487052,0.7369247736704468
Rilpl2,3.969199015638645e-05,0.0004499141491537,0.001527257387267,-1.226132865455953,-0.9972792371670496,-0.7284511287380051,1.22482113901828,0.6096347490135916,0.008547723718001686
Tmed2,0.195562435500516,0.7108438517107247,1.0,-0.1341325738813566,0.0343053108628163,0.305927884266187,0.9904648642890694,1.001938178573605,0.7369247736704468
Ubc,0.2991188378185282,0.7732396602365642,1.0,-0.2958858214136906,-0.100796134097189,0.3699958231183063,0.958640371600831,0.8893873970030803,0.7761619567605119
Ran,0.0283400809716599,0.2991188378185282,0.9018020163531,-0.0391014510075333,0.0931946349139862,0.2760460221342716,0.9912175058906294,1.0589705448775313,0.5303468846769098
Cct6a,0.1422164007303326,0.7108438517107247,1.0,-0.1779893997408462,-0.0375305112736801,0.1114924876460473,0.755436673003868,0.7350721607447005,0.7369247736704468
Chchd2,0.0129792807811383,0.0831150273874732,0.3402397396205445,0.027349070528006,0.0615386532373134,0.1173714795411096,2.114356126946025,2.21140207320847,0.24859629813190182
Sbds,0.0140051541938008,0.3481614043587202,1.0,-0.3215455769751842,1.4087244177817453,28.945362822733944,0.1784875995789615,0.4789876706545325,0.5772263982376784
Ncf1,0.0035089151315598,0.0550475799641002,0.374017623126423,0.1711632236097054,1.6590487815590318,29.327795908269536,0.2041001766712285,0.6353617957293927,0.18709055702432636
Eif4h,0.0987919501311903,0.6503532587123918,1.0,-0.1691793156190557,0.0018608969953384,0.1968652336471314,0.6540840804383625,0.657489887706328,0.7033136217997201
Mdh2,3.969199015638645e-05,3.969199015638645e-05,0.0052879653885845,0.3772311968963735,0.4996761010536118,0.6680920952404842,1.25769549273298,1.7893206762310274,0.0029283868293156225
Fis1,0.0037261073160518,0.0308552657792724,0.2201943430476198,0.1941366069262583,0.3638508915292889,1.808224505839629,0.606135803570315,0.7738997200184511,0.13091307653314296
Gnb2,0.0221084385171072,0.195562435500516,0.7732396602365642,-0.249090938336242,-0.1197230107938568,0.0245178837963726,1.07453825681622,0.9895667462260236,0.4175352320654104
Actb,0.009764229578471,0.0556481701992537,0.2268397237437485,-0.0650113921011354,-0.041049622801893,-0.0247161989954203,4.43412576479425,4.315607086904751,0.18709055702432636
Rac1,0.1673414304993252,0.4824164483607208,0.967135032150512,-0.1562729000994774,-0.0710574906313728,0.0130808863602299,1.43168062879987,1.361009025044615,0.677218861969384
Bri3,0.0449313328570294,0.2614114471699611,0.8385667222354514,0.002683257792686,0.1531597179530395,0.4189372246182571,0.7567494106394614,0.8538060586615543,0.48826216855373894
Arpc1b,0.1198301182821306,0.6503532587123918,1.0,-0.0782569832588778,-0.0036492559248966,0.0527188347601446,2.27583768546944,2.263032973214803,0.7033136217997201
Pdap1,0.0975618072250303,0.6390933766786356,1.0,-0.2637180105097612,0.0379622336850856,29.13721160846804,0.5612230167922585,0.5707527730753496,0.7033136217997201
Atp5j2,0.0170675557672461,0.2614114471699611,0.967135032150512,-0.0274564356385227,0.0494821327090281,0.1212804580670984,1.55479796059299,1.60256681142419,0.48826216855373894
Rpl21,3.969199015638645e-05,0.0002778439310947,0.0129792807811383,0.0512952926453546,0.0703786536701623,0.0963533805335485,3.0602771488804,3.2113951101565448,0.0070957065479569535
Polr1d,0.0071842502183059,0.1673414304993252,0.9018020163531,-0.0450174791930237,0.1350486045919658,0.2854030245513972,0.990355189610093,1.084399092969115,0.3824946982841719
Pomp,3.969199015638645e-05,0.0004763038818766,0.0071842502183059,0.1782684587028388,0.3041018652518382,0.4188257915196532,1.25886777432624,1.5538748889209977,0.008547723718001686
Ubl3,7.938398031277289e-05,0.0026196713503215,0.0358418671112169,-0.4903953121858722,-0.3283736930164029,-0.1986534225457689,1.30637319409577,1.0408524288375924,0.025769804097977425
Hmgb1,0.2266735892263452,0.7108438517107247,1.0,-0.1412468540217243,-0.0214979846330085,0.099964776499431,1.35406823515782,1.33384753753245,0.7369247736704468
Alox5ap,0.0037310470747003,0.0556481701992537,0.3402397396205445,-0.3625968821269715,-0.226386771921314,-0.0625569895390739,1.40501431686915,1.19813514887557,0.18709055702432636
N4bp2l2,0.001498695953679,0.1613153796537403,0.966278470916598,-0.099455007500947,1.262356770100201,29.120225314284077,0.2363673482180095,0.5651510346653877,0.3824946982841719
Sem1,0.0037310470747003,0.195562435500516,0.967135032150512,-0.0020023851820058,0.0370722750134192,0.1191858135081361,2.0939254061938,2.1503933848800525,0.4175352320654104
Ndufa4,0.0683496070492974,0.384456616654759,0.967135032150512,-0.0089246040755126,0.0413052181135439,0.1358708577204583,1.78785416428424,1.8338459422270497,0.6013644133304122
Tes,0.3402397396205445,0.7732396602365642,1.0,-0.1846503484468795,-0.0381550894675992,0.1688708817162057,0.937328674950752,0.8985281172037642,0.7761619567605119
Capza2,0.0283400809716599,0.4521479643522794,0.9679566563467484,-0.1661048460277613,-0.0555072466611548,0.0765724285992719,1.425263330766915,1.368502367342165,0.6642173635617555
Ndufa5,0.0013862401829798,0.0450950061676148,0.4613027199414199,-1.5838343681398652,-0.4420738666881998,-0.1408878984328665,0.641052821654643,0.4805038872821757,0.16362341035681
Arf5,0.009764229578471,0.1198301182821306,0.6503532587123918,0.0254099990415045,0.1363421197174056,0.2944014157941164,1.10647573674859,1.2204312672484998,0.3151176179775632
Hilpda,0.0037310470747003,0.0170675557672461,0.1198301182821306,-0.9282584324283564,-0.6825277231813547,-0.4393835632559868,1.82824273728829,1.12778199177792,0.08618142227719705
Atp6v1f,3.969199015638645e-05,0.009764229578471,0.1002619671350321,0.0882260849721253,0.1818555836347684,0.3086795665346663,1.49504846532527,1.6930304394772824,0.060311148280044136
Irf5,0.2991188378185282,0.7732396602365642,1.0,-0.1000531689891582,0.044914615583343,0.1562052459240606,0.914285433624995,0.9439866741715384,0.7761619567605119
1810058I24Rik,0.1894211625722123,0.7018315947634234,1.0,-0.3092293456385656,-0.0524677867104951,1.1591024204274558,0.5776825290364485,0.5626960313543556,0.7369247736704468
Mtpn,0.0026196713503215,0.1422164007303326,0.8369453044375644,0.0325746003326837,0.1481484481760568,0.2739913744590795,1.05947544700324,1.177830161197024,0.3497470003145957
Zc3hav1,0.0556481701992537,0.2316788016425146,0.8326986401510695,-0.431383399046103,-0.2204419354915755,0.0002241919947357,0.756665371938181,0.6447378831811562,0.4626608249342246
Luc7l2,0.1673414304993252,0.6503532587123918,1.0,-0.1576387536473825,-0.0219617926645221,0.1349129900726631,1.16140012378313,1.1428053901825614,0.7033136217997201
Kdm7a,0.0443945668350431,0.173483958426336,0.5744373361158385,-29.45374481147879,-1.5381822755826606,-0.2975677256855978,0.649235408448556,0.2218020244291832,0.39517443703288885
Mkrn1,0.0831150273874732,0.384456616654759,0.9018020163531,-0.0177714425179682,0.1147634208009427,0.2854923021666253,0.6993883841939705,0.7483912421366602,0.6013644133304122
Ndufb2,0.06182504393413,0.3959449310883718,0.9662340001638232,-0.1530295952274493,0.1820540685396073,29.34476131702282,0.5837726484890124,0.658979717878748,0.617878811381149
Mrps33,0.0687075144082732,0.5821022530196049,1.0,-0.2511428256533501,-0.0372893548318211,0.882141564422293,0.558663880572896,0.5497516632131602,0.6948898826275213
Tra2a,0.0556481701992537,0.384456616654759,1.0,-0.1078478925410089,0.0698153381760552,0.2764924045281728,0.72741078697341,0.7680760744890787,0.6013644133304122
Mpp6,0.0093051670732942,0.1122627763489942,0.6812849913371504,-1.6564405527070358,-0.4762087031531362,0.7961097983180763,0.624777092750165,0.4511898708047654,0.31189323638381655
Cycs,0.0449313328570294,0.195562435500516,0.7108438517107247,0.0379263940672657,0.1952020547490061,0.3626883991907216,0.77154398044905,0.8813325701285292,0.4175352320654104
Hnrnpa2b1,0.0683496070492974,0.4319679288719536,0.967135032150512,-0.0138204361850027,0.0769338512462873,0.1283940362762783,1.72994988421238,1.8363997871658917,0.6373926772688382
Skap2,0.0170675557672461,0.2268397237437485,0.967135032150512,-0.0227708588163713,0.1511790145204865,0.3087217291848851,0.7627575546675456,0.84369229221779,0.453679447487497
Tax1bp1,0.0002778439310947,0.0556481701992537,0.5918075732317218,0.0300666029093893,0.1118205111886584,0.2424920483549199,1.31827932422477,1.420664175167336,0.18709055702432636
Tnip3,0.0003673342536058,0.0004268920055365,0.0011200719341859,-2.5501911067635064,-1.6844480832777375,-1.3090514001744236,2.07058070842868,0.6325877362223851,0.008547723718001686
Serbp1,0.0683496070492974,0.535841867111217,1.0,-0.0891031118122109,0.0378740473124497,0.1726277053918778,1.454433054700355,1.4945753627768588,0.6868706559109036
Igkc,0.195562435500516,0.6503532587123918,1.0,-0.1534562787379317,-0.0558313483687866,0.0642265866058415,1.83453710154832,1.7559984524245125,0.7033136217997201
Vamp8,0.0827458918790188,0.384456616654759,0.966299884947446,-0.0371037243636737,0.1056617922864185,0.2302153514001887,0.914957807705891,0.9801767249671104,0.6013644133304122
Mat2a,0.0204475361888076,0.166012353855574,0.633582560502326,-0.981053448527615,-0.4895345261228583,-0.0868739490771102,0.74753954215312,0.528828231706818,0.3824946982841719
Tgoln1,0.0283400809716599,0.1198301182821306,0.535841867111217,0.0630016760618553,0.3180087349240842,0.521665170763405,0.71606589214029,0.8943895113741449,0.3151176179775632
Tmsb10,0.0683496070492974,0.535841867111217,1.0,-0.1083888705416381,-0.0395446884147572,0.0326284925053214,2.65451570427823,2.5774378182811097,0.6868706559109036
Mob1a,0.0129792807811383,0.195562435500516,0.967135032150512,-0.2612546849129283,-0.1296453182189451,0.0505481847226953,0.994629576719416,0.917967045989884,0.4175352320654104
Cct7,0.0893576950199858,0.5156712679831987,1.0,-0.1515489467139842,0.2083834534170183,29.049697098692327,0.46945677793446,0.5465471269641089,0.6868706559109036
Dusp11,0.0170675557672461,0.1198301182821306,0.7108438517107247,0.0222157611404095,0.2256938029899348,0.4586663338411513,0.692562691156593,0.7961474436966485,0.3151176179775632
Snrpg,0.0831150273874732,0.4824164483607208,1.0,-0.0335719443452891,0.0295575972037873,0.0962276144873264,1.726860341191945,1.7659952430192152,0.677218861969384
Pcbp1,0.0170675557672461,0.2614114471699611,0.967135032150512,-0.1721791789182356,-0.0802058359899039,0.0366465899108047,1.13438464314516,1.068337314436145,0.48826216855373894
Mxd1,0.0014988641305278,0.0122724254302789,0.0694010717253016,0.3455880269705197,0.885285951163711,29.974809032808768,0.5485562390459465,1.03010270090918,0.07366019178355411
Anxa4,0.0554300697105499,0.5259869247938622,1.0,-0.1653954618686243,0.1000523634944084,1.5566671398069374,0.597477223813441,0.633431780286401,0.6868706559109036
Gfpt1,0.0283400809716599,0.4824164483607208,0.967135032150512,-0.2237661842879227,0.1139357876270822,0.5298510315703044,0.845321800462413,0.9172158796721804,0.677218861969384
Rab43,0.0045389314615477,0.0688996495332842,0.5546183045404127,-0.4159178251211649,-0.2511749490138825,-0.0311746181252318,0.6540840804383625,0.5489708463486449,0.2179137834246733
Isy1,0.0283142511482935,0.384456616654759,0.967135032150512,-0.1461309528377346,0.1474701888567843,1.8610559902405963,0.606135803570315,0.6657472509774238,0.6013644133304122
Cnbp,0.1198301182821306,0.5918075732317218,1.0,-0.1556957685467579,-0.0613160828898475,0.063500799074783,1.46647504250252,1.40235090632572,0.6948898826275213
Rab7,0.0001587679606255,0.009764229578471,0.1422164007303326,-0.5486034383786335,-0.3927615463916089,-0.2328761558997314,0.9563478258217072,0.7232412750681956,0.060311148280044136
Rpn1,0.010015198160223,0.1067699916581944,0.897560553841052,-1.1778759161682075,-0.5613523271543888,0.6134858447816516,0.693597484522724,0.4689607487476194,0.29850641878333084
Slc6a6,7.938398031277289e-05,0.0179101475354322,0.2991188378185282,-0.8375415866462523,-0.6223039281886928,-0.3781116076903083,1.08783980647397,0.7140197455856527,0.09009346942065895
Foxp1,0.0001587679606255,0.0004763038818766,0.005239342700643,-0.7684478754898846,-0.5780854616104925,-0.3757865521009583,1.3161159234127977,0.8804435011522033,0.008547723718001686
Ppp4r2,0.0358418671112169,0.4319679288719536,1.0,-0.3146682544595489,-0.0928120953502463,0.1261706523541314,0.737068117305014,0.6928350495618962,0.6373926772688382
Bhlhe40,0.0831150273874732,0.3402397396205445,0.8369453044375644,0.0225176149860263,0.1077286172056092,0.2066463111476815,1.75908380885836,1.8974016877711608,0.5669239325170428
Arl8b,0.0071842502183059,0.1814519329999206,0.7732396602365642,-0.4112843214139879,-0.2361683841485742,-0.0743166378729145,0.898286515574899,0.7626426739696885,0.41120847614999073
Edem1,0.1673414304993252,0.6119337394653838,1.0,-0.0951395394914733,0.0529582733789675,0.2624386974359554,0.67986690305448,0.7016281710600608,0.7033136217997201
Arpc4,0.1002619671350321,0.6503532587123918,1.0,-0.1032379739675853,0.057595124239379,0.164565703048561,0.84087365312545,0.878713984343618,0.7033136217997201
Brk1,0.0071842502183059,0.1198301182821306,0.8369453044375644,-0.228529572027568,-0.1005151876939925,0.0054368519427762,1.25106912565339,1.17501893332579,0.3151176179775632
Rpl32,7.938398031277289e-05,0.0129792807811383,0.1673414304993252,0.0155303595012329,0.0362862316762242,0.0736735114595656,3.71632124177341,3.8117989650664,0.07366019178355411
Hnrnpf,0.0683496070492974,0.4319679288719536,1.0,-0.1410463166682027,-0.0406449192893125,0.050261432625234,1.55281287078394,1.5157099277280563,0.6373926772688382
Wnk1,3.969199015638645e-05,3.969199015638645e-05,0.0011907597046915,-0.4992958448309759,-0.4286382103004522,-0.3141639544810973,1.998309429063585,1.4936227013136676,0.0029283868293156225
M6pr,0.0831150273874732,0.535841867111217,1.0,-0.0594105338641636,0.1417653026918707,0.3223787303678353,0.9937271962140504,1.10771022544261,0.6868706559109036
Phb2,0.1436870544628578,0.4084167782958575,0.9649791246930368,-29.091406409075866,-0.2665272637966966,28.80414841061045,0.507119955152799,0.2280612267409202,0.6343596275753202
Grcc10,0.0449313328570294,0.384456616654759,0.967135032150512,-0.2340180473914898,-0.1043449044296596,0.0483065752843832,0.717131133012723,0.662360150010327,0.6013644133304122
Ptms,3.969199015638645e-05,0.0037310470747003,0.0556481701992537,-0.4920716715798139,-0.3507279507825264,-0.2223942260067608,1.38378710936206,1.084013135480725,0.03155943003313375
Chd4,0.0987488370284312,0.5539392338353869,1.0,-0.186673527839086,0.054703784995242,0.4516046317623453,0.671193782093091,0.6880990505570249,0.6948898826275213
Gapdh,0.0002778439310947,0.0283400809716599,0.2614114471699611,0.0318551848714231,0.0919086916990427,0.1510353556520581,2.009084654975155,2.1441909869961497,0.12219359587780632
Tnfrsf1a,0.0155380116890649,0.2496909769142927,0.9661445282750096,-0.930656339658374,-0.3037787666744905,0.7767991673751753,0.583166538006771,0.4723133400364409,0.48826216855373894
Cd9,0.0556481701992537,0.3402397396205445,0.967135032150512,-0.0526332486889593,0.016599507551192,0.1936273389915017,1.76206351829858,1.7665027218440037,0.5669239325170428
Clec2d,0.0556481701992537,0.384456616654759,0.967135032150512,0.0141249730982614,0.1724957748065122,0.3006615134890273,1.25428290226854,1.4086655323764474,0.6013644133304122
Ybx3,0.0027877228834733,0.0367046746030574,0.2926698943776037,-29.647313803027423,-1.6240310773049214,-0.4522540383707256,0.756665371938181,0.243658776328682,0.1446403794446891
Etv6,0.0158250082707493,0.2832516505533299,0.9659938147885658,-0.4425999060964918,-0.2001909644424362,0.0328953596920963,0.637120255219385,0.5627264447936235,0.5253606032609247
Dusp16,0.0908866004458456,0.5706683113741186,1.0,-28.91775180746556,-0.3687789737747385,28.8937702514718,0.447419516166051,0.2656880567556971,0.6948898826275213
Cdkn1b,0.0019991069327138,0.0508863476091401,0.4705988287628654,0.1881320017081823,1.6241153420857588,29.37775527756478,0.201055074482048,0.6561815909856914,0.18117176843146932
Plbd1,0.0002778439310947,0.009764229578471,0.1198301182821306,-0.2020436621223968,-0.128639821884584,-0.0630213566785444,1.89297607238221,1.7339416025022976,0.060311148280044136
H2afj,0.195562435500516,0.4824164483607208,0.9018020163531,-0.0278329834936252,0.0633133827122967,0.1766871232364784,1.3584463411139351,1.42046898547345,0.677218861969384
Wbp11,0.0045585579872876,0.2507439723759572,0.9662340001638232,-0.0205961886191949,1.0905618661956362,29.112508169187112,0.2625722495445985,0.5613170521012619,0.48826216855373894
Arhgdib,0.0004763038818766,0.0221084385171072,0.2614114471699611,-0.2960662893172614,-0.196899802928965,-0.0892139798985809,1.57407734978809,1.3757800508291762,0.10229967369588279
Strap,0.0449520131970854,0.4147787417761177,1.0,-0.0875835740222709,1.1961344988777998,29.090274270869266,0.239108645241049,0.5430524546135779,0.6373926772688382
Aebp2,0.0308552657792724,0.384456616654759,1.0,-0.05030611016119,0.2433420910336604,1.3340296665092166,0.646324281472289,0.7783230173032725,0.6013644133304122
Kras,0.0004763038818766,0.0170675557672461,0.2268397237437485,0.1130820028667938,0.2727564366653061,0.4552929698401271,1.0286817746197,1.2552752492083312,0.08618142227719705
Ndufa3,0.0991939225092344,0.5918075732317218,1.0,-0.2024862942492392,0.0860961924444838,0.4660628946814945,0.677058570090185,0.7216636251427766,0.6948898826275213
Rps9,0.0004763038818766,0.009764229578471,0.0831150273874732,0.0259181593839312,0.0555377623012758,0.0897833078558507,3.52602087991654,3.6690284269394526,0.060311148280044136
Rpl28,0.0004763038818766,0.0170675557672461,0.2614114471699611,0.010585957794613,0.0538735188279418,0.0815524688816756,3.2730945878172903,3.4085423676535047,0.08618142227719705
Ube2s,0.0019999531304264,0.0683496070492974,0.5546433093149917,0.0463488752504625,0.2989080055287678,1.4637791020485242,0.583166538006771,0.7083947192260813,0.21766973180207902
Rps5,0.0037310470747003,0.1002619671350321,0.5918075732317218,0.0080419003566288,0.0472822124042143,0.0899305390388376,3.27465614326106,3.3855209762975877,0.28209299227822593
Chmp2a,0.1002619671350321,0.6503532587123918,1.0,-0.118529056207291,0.0448801385535558,0.1343198228440031,0.886841266314477,0.9172067950842544,0.7033136217997201
Selenow,0.0001587679606255,0.005239342700643,0.0687187425577515,-0.4498425359230771,-0.2912724345117425,-0.1490045452711179,1.02093120619324,0.8329555716054156,0.03953322219576082
Nop53,0.107967003487728,0.5872036272215407,1.0,-0.3260295881785279,-0.0897996521708775,0.1607778980471398,0.617149402857276,0.5781144095131849,0.6948898826275213
Tmem160,0.005239342700643,0.2268397237437485,0.967135032150512,-0.1940517415456874,-0.0961712797552079,0.0470743167101743,1.11198996851816,1.0476921369668286,0.453679447487497
Ap2s1,0.0449313328570294,0.4824164483607208,0.967135032150512,-0.2519640554452351,-0.1165802828241947,0.1480424177447231,0.728561926099317,0.6722457895894682,0.677218861969384
Calm3,0.1422164007303326,0.5918075732317218,1.0,-0.1404434498220934,-0.0100098378740952,0.1804093313746793,1.15385545917826,1.14260330231762,0.6948898826275213
Snrpd2,0.0683496070492974,0.535841867111217,1.0,-0.1253587362209367,-0.0297096240357702,0.0650670531291576,1.13438464314516,1.1071744279549751,0.6868706559109036
Vasp,0.009764229578471,0.2991188378185282,0.967135032150512,-0.0580744782151861,0.0771170085174185,0.235200838129142,1.16655810912996,1.2259905890116776,0.5303468846769098
Fosb,0.0007472017146939,0.0345312463627529,0.2991188378185282,-1.082647316886732,-0.6856586723428739,-0.3394331239592606,1.19125624981008,0.7484759035362776,0.141660712868143
Relb,0.0026846529310844,0.0200615758782193,0.1002619671350321,0.3439443326921343,0.5762413591037789,1.6634814601778585,0.638917739824968,0.9392878206395432,0.09978192047294095
Plaur,0.0256195737587295,0.1594569368853751,0.702462449651172,-0.979699356707356,-0.5405941235413183,-0.2040458685854377,0.809613030919786,0.564259719739325,0.3824946982841719
Rps19,7.938398031277289e-05,0.0002778439310947,0.0017861395570373,0.0586130787415272,0.075102406187444,0.0946346980050966,3.474781284512825,3.65907293354525,0.0070957065479569535
Rabac1,0.119778503827148,0.6405806543923431,1.0,-0.2400470949004133,-0.0437562736003589,0.251010077157625,0.613258823325251,0.5909845564812533,0.7033136217997201
Tgfb1,0.0283400809716599,0.1422164007303326,0.5918075732317218,-0.319123079320766,-0.1712459065915854,-0.0236765684898347,1.0737917958902825,0.9426024736442168,0.3497470003145957
Fbl,0.0221084385171072,0.2614114471699611,0.9662340001638232,-0.4279899384214225,-0.2331132689610722,0.0309726504846737,0.6886408021364689,0.5921869654716343,0.48826216855373894
Rps16,0.0025988330554894,0.0556481701992537,0.3402397396205445,0.0121189315032542,0.0339768600097536,0.0530818295170842,3.5961286031153152,3.6874744187839714,0.18709055702432636
Zfp36,0.1673414304993252,0.6503532587123918,1.0,-0.0929527432972048,-0.0245312636335059,0.0856907589923342,1.7620147443506502,1.738397009360455,0.7033136217997201
Med29,0.0076510274728813,0.1067699916581944,0.6414642630986135,-0.0677602041853753,1.166643438699741,29.23242584211857,0.2651227962428205,0.5929311559631101,0.29850641878333084
Paf1,0.0670037756218985,0.4639528590961361,1.0,-29.1131463112756,-0.3348582905076043,28.73936127382478,0.465076779876785,0.2017540314762405,0.677218861969384
Gmfg,0.0170675557672461,0.2991188378185282,0.967135032150512,-0.0413060339373826,0.0937965522680581,0.2402004815857915,1.37564758053502,1.461136083206535,0.5303468846769098
Nfkbib,0.2530530366638864,0.7653723929149803,1.0,-0.2605327309109052,-0.0007046801712771,1.671770463480194,0.571986718246761,0.5688433247449203,0.7761619567605119
Eif3k,0.0017861395570373,0.0683496070492974,0.535841867111217,0.0387915608938347,0.1202664756936767,0.2648875322149955,1.28954041023377,1.3989827966585286,0.21766973180207902
Psmd8,0.0026196713503215,0.1422164007303326,0.9018020163531,-0.026241263802411,0.150155303046362,0.343807968289627,0.8236332339322481,0.9119850342639236,0.3497470003145957
Capns1,0.0017861395570373,0.0556481701992537,0.4332291418591716,-0.4443838964431893,-0.2459851208791497,-0.0753714023042744,0.8534698508693745,0.7241488312244895,0.18709055702432636
Tbcb,0.0204616224673927,0.2496909769142927,0.931590849261792,-1.0488098117886415,-0.3087894378397887,0.2432003548096212,0.607348759367913,0.4887552228595545,0.48826216855373894
Tyrobp,0.0026196713503215,0.0449313328570294,0.2268397237437485,-0.1591207278425935,-0.1152148915765372,-0.0563200883640084,2.72361890527432,2.516153642880705,0.16347619187434262
