gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Control_median,median_Salmonella_infTLSwk3_median,FDR_BH
Hdlbp,0.0938616938616938,0.6431322050036423,1.0,-0.4450096165171882,-0.0774205538394362,0.1849796427842745,0.6454381438462284,0.6279727334085973,0.7405439248822179
St8sia4,0.0013213216663899,0.0139860139860139,0.1818556027325959,-2.7128287811302605,-1.0786824544330242,-0.6013614565134429,1.306474727176675,0.6176467466427176,0.08869084022102257
Vps4b,0.1607608385134497,0.3235367862420667,0.8616968286082338,0.0661257928953069,0.3687487497777267,29.300195765878293,0.5134394417251196,0.6464008997154848,0.6079452462431186
Tsn,0.1465605182649672,0.6757058487030954,1.0,-0.4616186395841288,0.2955125409589058,29.00382215121336,0.3944444961162607,0.4825341367970315,0.7405439248822179
Dbi,0.0059052059052059,0.0938616938616938,0.6125874125874127,-0.451050714692663,-0.2273265665966035,-0.0357808473417655,1.124505467682785,0.9534773083966064,0.28220668220668205
Actr3,0.0021756021756021,0.0721056721056721,0.3356643356643357,0.0983597337688353,0.2002555680458423,0.2863148530679702,1.63737714060535,1.8778843760723023,0.2418914418914419
Ubxn4,0.054079254079254,0.3968919968919969,0.9550893550893552,-0.3357773477091085,-0.1596161018341697,0.0646907633793424,0.9959743917601636,0.8939085338853927,0.6576239656531627
Cxcr4,0.0798387196458526,0.4835220598680489,1.0,-0.309963267423561,0.1999691981977147,0.6739696290358913,0.6651165631294755,0.7765555071140315,0.7358179279779694
Mapkapk2,0.0127611587574058,0.1828417017123981,0.8665112665112666,-0.0132151346372704,0.19649941265052,29.44024279525221,0.6468914466368485,0.7438738789876755,0.42894476571681234
Nucks1,0.2318570318570318,0.778865578865579,1.0,-0.2230284477966362,0.026089699599721,0.3767796515362733,0.7945615905551765,0.8017540833359791,0.7840465028935096
Snrpe,0.0289044289044289,0.1892773892773893,0.5358197358197359,0.0773517999796536,0.2168989213569522,0.3505993871593605,1.2251594482745851,1.41780549955739,0.42894476571681234
Btg2,0.0289044289044289,0.1205905205905206,0.3968919968919969,-0.4761304511267404,-0.3401903248263541,-0.1939813905737485,1.6725492774617,1.3303813099541024,0.3226803321105875
Csrp1,0.0469997395322295,0.2932707266977624,0.8665112665112666,-1.0415514196339657,-0.3483896707920182,-0.0851219854600268,0.7404742008372824,0.5912468165131567,0.5681859598326492
Ptprc,0.0003108003108003,0.0139860139860139,0.2318570318570318,0.1214152022100819,0.2522398915105872,0.3441134831026995,1.81477329832389,2.17582324326268,0.08869084022102257
Rgs1,0.0003108003108003,0.0021756021756021,0.054079254079254,0.4349487629640767,0.7430209335769752,1.0890339859191085,1.543221462885295,2.5927535448613424,0.03486082544905954
Ptgs2,0.0204392766691921,0.1828417017123981,0.8168005804132161,-0.1829471055760934,0.5540638750970117,1.6993375818579508,0.912408391623712,1.3429136435412026,0.42894476571681234
Tpr,0.0003108003108003,0.0014457807008947,0.0289044289044289,0.431160994645855,0.6417240559236033,0.8373377208402889,0.7949092370137285,1.2406787374829338,0.03395091921756175
Ivns1abp,0.0231509519852463,0.4835220598680489,1.0,-0.2668083755750801,0.4385325767892797,29.07933731565557,0.390883189220662,0.5204822639025071,0.7358179279779694
Arpc5,0.1205905205905206,0.6125874125874127,1.0,-0.0692794177684656,0.0035975621658079,0.0715562755183401,1.78967916891468,1.8001759706042848,0.7405439248822179
Ncf2,0.0316624349894849,0.4436570559117131,1.0,-1.478128158491091,-0.3646413079846985,28.756199869145515,0.5998219443427275,0.4612384633657806,0.7107604107604107
Ier5,0.1892773892773893,0.6943278943278944,1.0,-0.2211749538164953,-0.0397031666694016,0.2390107667603774,1.06923266812781,1.0452488521251424,0.7405439248822179
Tor1aip1,0.05582929463924,0.5168677495508638,1.0,-0.2501909607932925,1.1139020641974755,29.149280066360927,0.2397396630251015,0.5395577703810983,0.7405439248822179
Soat1,0.0796384099332456,0.1989589310924021,0.4835220598680489,0.1643846470681197,1.4803738548071546,29.505532568267324,0.2397396630251015,0.6900968023981545,0.4486458015692908
4930523C07Rik,0.1272980462544935,0.6604192593759595,1.0,-1.4841492961393703,0.5751492797959469,29.038208804205723,0.2651227962428205,0.4769330630258107,0.7405439248822179
Mrps14,0.0194502293896922,0.1289960116674872,0.5624846616632901,0.0916093214470457,0.5886190856537865,29.38093126613256,0.442209225508134,0.6594721734198739,0.343149546662339
Gas5,0.0012432012432012,0.0139860139860139,0.0938616938616938,0.3523188987995559,0.5638792618795407,0.7966960164848701,0.8529689311541959,1.2736860567847437,0.08869084022102257
Prdx6,0.0938616938616938,0.6125874125874127,1.0,-0.2297560959531197,-0.0161327027520908,0.2053722667100926,1.06923266812781,1.0590495446187227,0.7405439248822179
Prrc2c,0.0289044289044289,0.3356643356643357,0.9550893550893552,-0.0311489888050442,0.0997639711102491,0.2180797660759285,1.25769549273298,1.3600383677895276,0.6079452462431186
Mpc2,0.0175710667676868,0.3248386127491286,1.0,-0.0093153000994711,0.145247060600846,0.3195683599979981,0.731878082197845,0.8183740895135077,0.6079452462431186
Creg1,0.0315934848373585,0.3968919968919969,1.0,-0.1332844282624521,0.1181489913372876,0.3904773667880329,0.635142757697305,0.6745151693046065,0.6576239656531627
Uck2,0.0060544076914502,0.0874803339251971,0.6604192593759595,-29.666884691121776,-2.2001991783059323,0.282626815597372,0.721777926611636,0.1526407046503045,0.28220668220668205
Fcer1g,0.1205905205905206,0.6125874125874127,1.0,-0.1846372163141341,-0.0469466067385829,0.083680168036493,2.09674961288599,2.043145091064965,0.7405439248822179
Ufc1,0.093023115429354,0.6125874125874127,1.0,-0.2931219913870873,-0.0629441709261315,0.8582250253175449,0.5718583670755455,0.549309846225023,0.7405439248822179
Pfdn2,0.0120506007705678,0.1476485888064738,0.772139521993872,0.0313048315237142,0.3880584157201467,29.42956540506568,0.5202181688847405,0.6808596968043975,0.3736436848350206
Arhgap30,0.0172688724201217,0.0553192420704978,0.2698712949217355,0.3260215181353295,0.6204975100396426,1.537418005586592,0.579206303193889,0.8804297839438705,0.2110498815126555
Pea15a,0.0441363158740108,0.3700277116622618,1.0,-29.09866890670513,-1.6245868647324808,27.873971286858485,0.502152019784796,0.1397255868205,0.6562210199010423
Tagln2,0.0021756021756021,0.0938616938616938,0.5358197358197359,-0.4838234484093388,-0.2358990909365623,-0.0365727116303433,1.2788373545417224,1.0892811335093024,0.28220668220668205
Hnrnpu,0.0938616938616938,0.6125874125874127,1.0,-0.2344064007078322,-0.0287507698338962,0.2266871349398427,1.2070379750616649,1.1948947185893612,0.7405439248822179
Acbd3,0.0172688724201217,0.2672744816446535,0.9549705462926164,-1.8101155931154016,-0.5483209923851741,0.5806939732821056,0.587327519649189,0.4038759002983837,0.5449518622754762
H3f3a,0.0938616938616938,0.3968919968919969,0.9550893550893552,-0.0847729958093849,-0.0435448474472635,0.0119195685819864,2.9875720510182,2.893091177408968,0.6576239656531627
Sde2,0.0728667446403798,0.5958830905651777,1.0,-1.2397987261214578,0.5652353409914587,28.82695538323946,0.256551306883328,0.4303650061307358,0.7405439248822179
Wdr26,0.1476485888064738,0.6843747548063993,1.0,-0.4091784653484152,-0.0868357484725083,1.1723446210057438,0.6163930796900845,0.59065741845909,0.7405439248822179
Srp9,0.1892773892773893,0.6943278943278944,1.0,-0.1384655659206776,0.0269250468201132,0.1954006379354739,0.955708411740699,0.975261140126752,0.7405439248822179
Degs1,0.0992899014468247,0.5906786252963061,1.0,-27.774637216245583,-0.25230427750632,28.536611899081183,0.2993650954277615,0.2978258278789712,0.7405439248822179
Eprs,0.0721056721056721,0.6125874125874127,1.0,-0.1539198111110397,0.1140216545247871,0.3314532816595832,0.74973790696637,0.8158015762757217,0.7405439248822179
Ppp2r5a,0.0638399918688504,0.6012221988088494,1.0,-0.4149265206055716,-0.1027348392746957,29.018069581369087,0.5884719870029684,0.54980389637381,0.7405439248822179
Fam107b,0.0720986885815696,0.4634032634032634,1.0,-0.6125596141082407,-0.1629474706202298,1.190126581930975,0.5842532756686756,0.5189067445938018,0.7107604107604107
Celf2,0.1892773892773893,0.6943278943278944,1.0,-0.2529721777481781,-0.0116489577933557,0.2795675644971507,0.864868375769149,0.8509875871637269,0.7405439248822179
Atp5c1,0.0003108003108003,0.0059052059052059,0.0721056721056721,0.1848905329930982,0.3504621193963639,0.5004804640447009,1.02421823113312,1.3045953017723788,0.05913890031537085
Vim,0.0003108003108003,0.0003108003108003,0.0059052059052059,-0.4716338027014448,-0.3666615174046476,-0.2602722369847752,2.903302245905945,2.251465442839063,0.0156781490114818
Pip4k2a,0.1892773892773893,0.6943278943278944,1.0,-0.1875504347128827,0.0432013141170067,0.2384341500696993,0.74753954215312,0.7796893354184725,0.7405439248822179
Apbb1ip,0.0702942294187667,0.3837143535858314,1.0,-0.0761850113424848,0.8674571756770826,29.221141876205927,0.3045143756840225,0.5766885968647997,0.6576239656531627
Abi1,0.054079254079254,0.5624846616632901,1.0,-0.3907772562118847,-0.0662100733701246,0.2484695907548612,0.6171854327879935,0.5945614688236236,0.7405439248822179
Edf1,0.0003108003108003,0.0139860139860139,0.1892773892773893,0.0824303015362858,0.182571272530645,0.2946312088371093,1.24355414801714,1.4079247535960848,0.08869084022102257
Rpl7a,0.0003108003108003,0.0139860139860139,0.1892773892773893,0.0850553276925459,0.1457552906262778,0.2107270123559877,2.30339549418697,2.553750746126695,0.08869084022102257
Set,0.1205905205905206,0.3968919968919969,0.9550893550893552,-0.0295268828233931,0.1591455838577605,0.3289028511480327,1.18194235506228,1.33852337366211,0.6576239656531627
Fnbp1,0.0021756021756021,0.0938616938616938,0.5358197358197359,-0.5644396458196479,-0.3217474542618135,-0.0897368201943563,0.968904279262285,0.7770362530537296,0.28220668220668205
Swi5,0.054079254079254,0.4634032634032634,1.0,-0.087434185855863,0.1411872901895172,0.3444913887991865,0.715847237141872,0.7829200681684438,0.7107604107604107
Rpl12,0.1205905205905206,0.6125874125874127,1.0,-0.0709677492579785,-0.0189592161473662,0.0366751304787385,3.107318917901905,3.07198766878989,0.7405439248822179
Hspa5,0.0003108003108003,0.0059052059052059,0.0721056721056721,-0.3988410567817756,-0.31292779102079,-0.2154885860989014,2.26576882809693,1.80948398750328,0.05913890031537085
Traf1,0.0037296037296037,0.04009324009324,0.2318570318570318,-0.4456893860349459,-0.3081096448875722,-0.1878353170966514,1.950709992684965,1.570930116916865,0.17064685314685277
Rab14,0.3356643356643357,0.778865578865579,1.0,-0.1513722596181471,0.0135708366392859,0.1552927007208181,0.899495972495943,0.9094619160090108,0.7840465028935096
Gsn,0.0003108003108003,0.0006216006216006,0.0037296037296037,-0.987281104240354,-0.782457271640653,-0.5200946081652897,1.49959508275688,0.8786669330777435,0.02288162288162209
Ggta1,0.0003108003108003,0.0003108003108003,0.0037296037296037,-0.8938320335010995,-0.679527165723662,-0.4443451832868941,1.0388036752379846,0.6497660978494058,0.0156781490114818
Ndufa8,0.0205128205128205,0.1828417017123981,0.778865578865579,-0.0538109398796026,0.1850980345058254,0.5320659137203221,0.607921511545942,0.6925244943251174,0.42894476571681234
Psmb7,0.0056142135483653,0.1465605182649672,0.8665112665112666,-0.0802545274606845,1.319679032444627,29.24692886971336,0.2300874545329125,0.5865372316409282,0.3736436848350206
Rpl35,0.3342968142968144,0.778865578865579,1.0,-0.0458814402219104,0.0117384675668943,0.0708590237112817,2.60125426441663,2.610282866928075,0.7840465028935096
Zeb2,0.1514939924042201,0.6799884022342944,1.0,-29.32639133874038,-0.6919546497064264,28.729857751146973,0.318581121061309,0.2121133964798737,0.7405439248822179
Prpf40a,0.0721056721056721,0.6125874125874127,1.0,-0.3270133099781714,-0.0388386454307809,0.2292075920800516,0.7699568459514425,0.7551840506372083,0.7405439248822179
Nr4a2,0.0156942952060345,0.1289960116674872,0.5207597818041769,-2.149250904743353,-0.9366228373787882,-0.2840612364251116,0.789265502990815,0.406789460098908,0.343149546662339
Gpd2,0.1168971876059197,0.6799884022342944,1.0,-0.7702176409198249,-0.2225556895972841,29.0216959239867,0.616897429780513,0.5229662959508723,0.7405439248822179
Cytip,0.0006216006216006,0.0037296037296037,0.0289044289044289,-0.3491820683787348,-0.276993304989332,-0.2119553357249637,2.9055603535257357,2.39097118206061,0.048378288378288
Baz2b,0.0938616938616938,0.6125874125874127,1.0,-0.3219619189200357,-0.0788873081504077,0.141007570809468,0.794683181248408,0.7545308987120238,0.7405439248822179
March7,0.151981351981352,0.6943278943278944,1.0,-0.3148530919083872,0.023676741998989,0.3044457149300831,0.912007427470604,0.947796501409639,0.7405439248822179
Rbms1,0.0003108003108003,0.0289044289044289,0.3356643356643357,-0.4928240735545952,-0.3111828798733941,-0.1132895403225651,0.834883843199204,0.6671489155329207,0.13669386169386166
Tank,0.151981351981352,0.6943278943278944,1.0,-0.2657810989788228,-0.0779354083550995,0.1705735627002071,0.781282984358385,0.7347503136788822,0.7405439248822179
Dpp4,0.1816653005134988,0.6843747548063993,1.0,-0.1888695277436893,0.1989873263135372,28.90926394507724,0.558183842489362,0.6179806232608871,0.7405439248822179
Ppig,0.0003108003108003,0.0139860139860139,0.2318570318570318,-0.5444009270765003,-0.3900976643012408,-0.2479063718336472,1.19184145539639,0.9074415669159684,0.08869084022102257
Ssb,0.2318570318570318,0.5358197358197359,1.0,-0.0783140520490985,0.1501514449833575,0.3165072498352566,0.7942094220967935,0.8994973240476083,0.7405439248822179
Dync1i2,0.1202328005368122,0.6843747548063993,1.0,-0.3062052151102447,0.1568173611397873,29.16193810167542,0.5004201699098095,0.5624814450448715,0.7405439248822179
Wipf1,0.0398135198135198,0.5358197358197359,1.0,-0.1284758785551422,0.1616170688673316,0.460605255327966,0.688535651782281,0.7706328577036048,0.7405439248822179
Atp5g3,0.0539507364683568,0.3968919968919969,0.9550893550893552,-0.0608293684989639,0.0762582002478026,0.2994427753520232,1.1393065299992,1.19596447022608,0.6576239656531627
Hnrnpa3,0.0721056721056721,0.5358197358197359,1.0,-0.1295066556372998,-0.0373417527369256,0.061593051623163,1.673639833490495,1.6363605917971225,0.7405439248822179
Nfe2l2,0.0012432012432012,0.0139860139860139,0.0938616938616938,-0.6381007461908913,-0.4456014088496077,-0.2867865758418765,1.851661206279285,1.358560533405245,0.08869084022102257
Itga4,0.0037296037296037,0.151981351981352,0.7810567210567192,-0.4884078270643652,-0.3072103531316963,-0.0478743164561417,1.3202663577496074,1.0547120855274223,0.3736436848350206
Itprid2,0.0013213216663899,0.01419574388266,0.1694335907410301,-29.52044974201773,-1.5873313768142896,-0.4828720581189324,0.7348933184851669,0.2436869002874777,0.08869084022102257
Zc3h15,0.0725739780514711,0.5958830905651777,1.0,-0.2128320282541851,0.1255048632466807,29.20333995018279,0.558663880572896,0.6228348938078525,0.7405439248822179
Psmc3,0.0537937253193704,0.3235367862420667,0.9077864979090876,-0.0069036776431396,0.3154200583562898,1.5371377333938323,0.5489170675281074,0.690739949529446,0.6079452462431186
Spi1,0.0938616938616938,0.6125874125874127,1.0,-0.1419526843812573,-0.0073845253502053,0.1378144825967738,1.50815822297311,1.4986771175497249,0.7405439248822179
Hsd17b12,0.087370355251229,0.5500973172303969,1.0,-29.019704969912365,-0.499570592111702,28.777587799149643,0.5236972743440474,0.3058382248789238,0.7405439248822179
Cd44,0.0003108003108003,0.0112833336286544,0.0205244635982276,-2.88792035606984,-1.6767655677734936,-1.314037562329214,1.630722802676385,0.502704793907579,0.0853772244568183
Caprin1,0.0037296037296037,0.1476485888064738,0.778865578865579,0.029280180407422,0.280599680909767,0.5353391206719837,0.727039824303559,0.8752357704273941,0.3736436848350206
Eif3m,0.0012432012432012,0.0093240093240093,0.054079254079254,0.2345530540045238,0.4209413160310143,0.6374086536009077,0.723632404484391,0.9692760509116972,0.07134438595112734
Nop10,0.0012432012432012,0.04009324009324,0.4882830430282611,-0.7810328073830949,-0.4008446756615597,-0.0789961219392391,0.94481095382257,0.7279285847076271,0.17064685314685277
Spred1,0.2094823757163304,0.6604192593759595,1.0,-28.79289367369781,-0.0674743966590288,28.62237971391031,0.2302492134100985,0.2146882199820065,0.7405439248822179
Srp14,0.0139860139860139,0.151981351981352,0.778865578865579,0.0342395157995303,0.214785411229589,0.4066633986221671,0.979892718744167,1.1256242460466124,0.3736436848350206
Chp1,0.2311259443442823,0.6125874125874127,1.0,-0.3644605466861901,-0.1564739934751695,0.0406383971243095,0.743442063754471,0.6656993334695551,0.7405439248822179
Rtf1,0.0063457053762778,0.0617066900283126,0.3235367862420667,0.2085699951293056,0.5498594801431453,29.45326605338846,0.476107011243111,0.7091843503828125,0.23089151598505975
Zfp106,0.0012432012432012,0.042658103683907,0.4634032634032634,0.1192741380728025,0.3976770792259481,0.628570054215128,0.6531026221998425,0.8650830297960371,0.176596769657998
Pdia3,0.1205905205905206,0.6125874125874127,1.0,-0.1260469367919444,0.001084574206317,0.1887718265256525,1.31521134979737,1.3112447877938176,0.7405439248822179
Serf2,0.0938616938616938,0.6125874125874127,1.0,-0.0240424657897717,0.0064382302809554,0.0456813519734373,2.7267133073768,2.7371392179021647,0.7405439248822179
B2m,0.0003108003108003,0.0003108003108003,0.0003108003108003,0.3573790917374181,0.4263789307457074,0.4875347987307246,2.808871682141535,3.774360796682215,0.0156781490114818
Sppl2a,0.054079254079254,0.4634032634032634,1.0,-0.0906046011636489,0.1273007233171021,0.2879070725893639,0.77558964788296,0.8483556769052547,0.7107604107604107
Dusp2,0.0440870312584946,0.5168677495508638,1.0,-29.11933270202523,-0.482983535751201,28.7574296465179,0.490727235847072,0.2993703046080776,0.7405439248822179
Bcl2l11,0.1205905205905206,0.6125874125874127,1.0,-0.3715707284244109,-0.0551334276546234,0.1838586442291195,0.874967376089295,0.8467160316544855,0.7405439248822179
Il1b,0.0003108003108003,0.0093240093240093,0.1205905205905206,-0.418320538618006,-0.2370817030672098,-0.1229758215340339,3.64243216080783,3.098699797830922,0.07134438595112734
Snrpb,0.0289044289044289,0.2318570318570318,0.8665112665112666,-0.3661510738415093,-0.1882765070408265,0.0169330177564352,1.09921264890227,0.9617360413183704,0.4821210341821027
Pcna,0.0798387196458526,0.4502910796846515,1.0,-2.016196073123355,-0.416792303683646,28.784649477209044,0.538669323289545,0.4409782259373668,0.7107604107604107
Dstn,0.1603417091595289,0.6725585096627827,1.0,-28.13456266242651,0.5662245128032326,28.84961386577057,0.2187263579268865,0.263561344760756,0.7405439248822179
Rrbp1,0.0003108003108003,0.0012432012432012,0.0205128205128205,0.3286262660620243,0.4929205343803295,0.6973476709819763,0.949108646987985,1.3091911427855665,0.03395091921756175
Cst3,0.0938616938616938,0.6125874125874127,1.0,-0.0851323196535718,-0.0004886838672922,0.0794172937202808,4.09945551448282,4.088766600004922,0.7405439248822179
Fkbp1a,0.0003108003108003,0.0021756021756021,0.054079254079254,-0.7241308585503761,-0.4511665378605645,-0.2088054245716027,0.813788018212887,0.6090910669501894,0.03486082544905954
Csnk2a1,0.0063457053762778,0.0316624349894849,0.1465605182649672,0.4228478970007912,1.4578826208348032,29.42348568505265,0.2568881348417915,0.6826369285938133,0.1481932524250118
Mapre1,0.0138694638694638,0.1892773892773893,0.778865578865579,-0.3131034179263137,-0.1300612181000625,0.0066910062391352,0.993557244895861,0.9041781067925448,0.42894476571681234
Chmp4b,0.0716550116550116,0.6125874125874127,1.0,-0.2706556890815985,-0.0612954952273119,0.2057680963021286,0.9337793404713292,0.887426660515244,0.7405439248822179
Raly,0.0718263311415725,0.3811326193376022,0.9536916548852497,-0.1937799210412494,0.3430940068171976,29.2882364466738,0.4942780497481305,0.6319816595214157,0.6576239656531627
Eif2s2,0.2318570318570318,0.6943278943278944,1.0,-0.113247099995631,-0.0042745696547628,0.1069253726385434,1.33886752727342,1.33167156805396,0.7405439248822179
Eif6,0.0003108003108003,0.0139860139860139,0.280963480963481,-0.632198700452168,-0.3971940464704763,-0.1577598123187196,0.999628732485234,0.751084713073736,0.08869084022102257
Romo1,0.1205905205905206,0.6125874125874127,1.0,-0.0764192006894713,0.096748623887043,0.2922748254766651,0.756373246824863,0.810614877754897,0.7405439248822179
Rbm39,0.0721056721056721,0.6125874125874127,1.0,-0.1498222165528966,-0.0563069572832831,0.0452394732482366,1.692591107536215,1.631797327128975,0.7405439248822179
Scand1,0.0003108003108003,0.0012432012432012,0.0093240093240093,0.2727867669528653,0.5495162555981041,0.7596628978358073,0.917069425703218,1.3359589504045326,0.03395091921756175
