gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Control_median,median_Salmonella_infTLSwk6_median,FDR_BH
Mob1a,0.0021522921522921,0.1892773892773893,0.9550893550893552,-0.3480744205457796,-0.1800107492827358,0.0279773157261381,0.994629576719416,0.8778777877561432,0.4216575503704217
Cct7,0.0089602332698133,0.1020809611324846,0.5960165682712694,0.0009881208162999,0.3873089057161111,29.247927900440818,0.46945677793446,0.6189102548627061,0.2950948555221718
Dusp11,0.1828417017123981,0.6943278943278944,1.0,-0.2166590833831004,-0.0073713373502939,0.2325955749777268,0.697323182201144,0.6789733266723271,0.730586638614698
Snrpg,0.3356643356643357,0.8665112665112666,1.0,-0.0847095530957741,0.0031024889604581,0.1153259160542089,1.726860341191945,1.7325159795193876,0.8665112665112666
Pcbp1,0.0006216006216006,0.0139860139860139,0.151981351981352,-0.4374999994972049,-0.2777236309270341,-0.1188091769403152,1.13438464314516,0.9301835765129411,0.08906188151471116
Mxd1,0.0014457807008947,0.0064882642630802,0.0421027181166023,0.5987078118333182,1.179699015753998,30.318124227045395,0.5586039278871265,1.2613778221368697,0.056510688742956575
Anxa4,0.1608963593563593,0.6827510662271137,1.0,-0.5082964499991272,-0.0777373362536037,1.3969878001587923,0.597477223813441,0.5590512723062817,0.730586638614698
Gfpt1,0.0139860139860139,0.2467376368078808,0.9550893550893552,-0.6333736899789836,-0.2436319480809878,0.2124245419450544,0.845018657121341,0.7190342899374035,0.49567828823011767
Rab43,0.3536482839214715,0.8168005804132161,1.0,-0.0951782738471638,0.0813736820868558,0.3110635940012632,0.6540840804383625,0.6873391649658322,0.8180124507105652
Isy1,0.0215562667600163,0.2628903364198475,0.952362288442386,-29.20039299963638,-0.869607786331711,1.159427637843235,0.5973048260168765,0.2587351517835012,0.5242274064502128
Cnbp,0.054079254079254,0.3968919968919969,1.0,-0.1924160662466809,-0.0707369348562039,0.071834387188807,1.46647504250252,1.3989003169942338,0.6424510741057504
Rab7,0.0938616938616938,0.3968919968919969,0.9550893550893552,-0.3295057004738811,-0.1374397173038885,0.0844831063412946,0.95487523793014,0.8610147589256274,0.6424510741057504
Rpn1,0.0156942952060345,0.1020809611324846,0.5958830905651777,-29.40992006616366,-1.0447830847038482,-0.0333579711841126,0.693597484522724,0.3358525966281185,0.2950948555221718
Slc6a6,0.0012432012432012,0.0938616938616938,0.6125874125874127,-0.8184110682009371,-0.5474917227800862,-0.247026178180216,1.08783980647397,0.7456754927029617,0.2754636667680144
Foxp1,0.0003108003108003,0.0003108003108003,0.0021440236871193,-1.2714074754077338,-0.9839296458054404,-0.7362155092111213,1.32630235211281,0.658276099225272,0.013111888111887657
Ppp4r2,0.0014034822813198,0.0172688724201217,0.1289960116674872,-1.8007669953697087,-0.6621347061162204,-0.3399260568545307,0.737068117305014,0.4677630655753002,0.1022436378509493
Bhlhe40,0.04009324009324,0.280963480963481,0.9550893550893552,-0.204799385963705,-0.0879421465124772,0.0511116400315988,1.75908380885836,1.6502104114261775,0.5253472289483371
Arl8b,0.0139860139860139,0.20261353134705,0.8179229866180906,-0.4808515205206925,-0.2536322608551344,-0.0351543042995445,0.908148767898997,0.7558395491122796,0.4484069956041271
Edem1,0.1321178224188759,0.5624846616632901,1.0,-0.3097862052333532,-0.127031244696221,0.1283815869157081,0.68046601644268,0.622971002999165,0.730586638614698
Arpc4,0.0721056721056721,0.5358197358197359,1.0,-0.0480054468572809,0.1760052411450163,0.3917775964613706,0.84087365312545,0.9548747322178726,0.7233566433566434
Brk1,0.0205128205128205,0.3356643356643357,0.9550893550893552,-0.2392417118467541,-0.0861408555314403,0.0422148162137164,1.25106912565339,1.1925363602550023,0.5839521303438829
Rpl32,0.0006216006216006,0.0139860139860139,0.0938616938616938,0.0500073953246168,0.0765306485301596,0.1149943047210064,3.71456773369516,3.915700285326095,0.08906188151471116
Hnrnpf,0.054079254079254,0.3968919968919969,0.9550893550893552,-0.1739006065352442,-0.0574448331777569,0.0580366077898575,1.55990244772612,1.5062326867739964,0.6424510741057504
Wnk1,0.0003108003108003,0.0037296037296037,0.0545299145299141,-0.7424492219433817,-0.584768822011033,-0.4375050736334707,1.99002632526116,1.336191155505635,0.04161128128070244
M6pr,0.0059052059052059,0.1205905205905206,0.6943278943278944,0.0753523923589928,0.2954175959231683,0.4796530110928909,0.995596817379873,1.2312227130090074,0.3192102015631428
Phb2,0.1407135248526926,0.4835220598680489,0.953011395422729,-0.1679781965932781,0.1739365919288346,29.209810643878672,0.507119955152799,0.5695407829812404,0.711837274614903
Grcc10,0.1892773892773893,0.6943278943278944,1.0,-0.1266043743190789,-0.02303683564322,0.1296573509682593,0.717131133012723,0.7037066262064422,0.730586638614698
Ptms,0.0938616938616938,0.5358197358197359,1.0,-0.2228264470628602,-0.0693100356738113,0.0873846580984773,1.38378710936206,1.318506563798035,0.7233566433566434
Chd4,0.0064847002909101,0.1465605182649672,0.7282210233302229,0.043855226381887,0.3420176331048515,0.7910496304758443,0.671193782093091,0.8323372054239803,0.3670390432465567
Gapdh,0.0006216006216006,0.0205128205128205,0.1213752913752906,0.0781022287109092,0.1443436065375822,0.2198188255699946,2.009084654975155,2.2292431068026586,0.1022436378509493
Tnfrsf1a,0.0553192420704978,0.3541094107998596,1.0,-0.0277035712724903,0.2433060680132409,0.9724002159376012,0.583166538006771,0.6887005548051681,0.6120969328806791
Cd9,0.0006216006216006,0.0093240093240093,0.151981351981352,-0.7151267818678777,-0.4914598101648632,-0.2743393573359652,1.76206351829858,1.2239378195719,0.07071580105287952
Ccnd2,0.0012432012432012,0.0030599755224886,0.0205131115899556,-30.02221756640064,-1.5636003634969162,-0.835665063004083,1.059293379796555,0.3622405542845452,0.04161128128070244
Clec2d,0.1205905205905206,0.6125874125874127,1.0,-0.2316535731238934,-0.0502112919979406,0.1229416364853104,1.25769549273298,1.2113201241034712,0.730586638614698
Ybx3,0.0172688724201217,0.1465605182649672,0.8153712440066773,-1.4538980169756937,-0.6249345224116658,-0.0719903323264805,0.756755441104426,0.4945223820064696,0.3670390432465567
Etv6,0.0112833336286544,0.1407135248526926,0.7271497378753612,-2.8006052466259943,-0.6332825572693921,-0.1823408838838496,0.637120255219385,0.416370515283078,0.36601783921220615
Cdkn1b,0.0013213216663899,0.0239017976171966,0.1895194278227644,0.3560661786575209,1.7256674169456656,29.56640545534576,0.2302492134100985,0.7464426006964688,0.1144234992312603
Plbd1,0.0037296037296037,0.0721056721056721,0.3968919968919969,-0.1943659122740354,-0.09898246650678,-0.0261951283896768,1.88633940799342,1.77648718179087,0.23614638663814144
H2afj,0.2318570318570318,0.5358197358197359,0.8665112665112666,0.0044679925009043,0.1032942200583521,0.221793233674133,1.3584463411139351,1.4662837235306574,0.7233566433566434
Wbp11,0.0120737972431228,0.1611249492890518,0.8168005804132161,0.0933210651629419,1.2610093835402425,29.29197060149508,0.257645919340142,0.6173457665825156,0.3870439173313522
Arhgdib,0.0938616938616938,0.6943278943278944,1.0,-0.0654627806224258,0.0352666218758745,0.1522786673759585,1.57407734978809,1.6095916209631351,0.730586638614698
Strap,0.0227796928098559,0.2429082609043239,0.9536916548852497,-0.0778883476081365,1.286645273998566,29.24491347211945,0.2420349315890415,0.5705240071859893,0.4931220334147929
Aebp2,0.1321178224188759,0.6431322050036423,1.0,-0.6842353182079253,-0.2374615088582531,1.0538041725244214,0.646324281472289,0.5700661574304617,0.730586638614698
Kras,0.1511965811965812,0.6943278943278944,1.0,-0.2214297150614103,0.0256771983228403,0.285310766637799,1.04947403608071,1.0751410638310848,0.730586638614698
Ndufa3,0.1178837571664433,0.6022000059254968,1.0,-0.2163556531362104,0.1254830566687961,0.5114922342293593,0.66484877154616,0.7306687005692385,0.730586638614698
Rps9,0.0012432012432012,0.0205128205128205,0.1205905205905206,0.041822756433293,0.0764373102232732,0.1113124745246693,3.5287484196839,3.720296171201574,0.1022436378509493
Rpl28,0.0021756021756021,0.0938616938616938,0.6125874125874127,0.0060343082996211,0.0521778627917777,0.0837242722235124,3.28689243837636,3.40618251346367,0.2754636667680144
Ube2s,0.0031399928189788,0.0898238259849354,0.5243725159435484,0.0994494090709031,0.3840784482334454,1.6127386934449954,0.583166538006771,0.7536727566550885,0.2754636667680144
Rps5,0.0012432012432012,0.054079254079254,0.4634032634032634,0.0254256719400003,0.0768213819761978,0.1264233703677895,3.27786452343079,3.4580107172304224,0.1957292037720989
Chmp2a,0.054079254079254,0.4174708539811019,1.0,-0.0664448709314823,0.0974208423880166,0.2497619016686883,0.881710712727903,0.9577121718058876,0.667755512884464
Selenow,0.0093240093240093,0.1205905205905206,0.6943278943278944,-0.5141854849232299,-0.2517123459972105,-0.0071010050970483,1.0225443672414745,0.8640069585065637,0.3192102015631428
Nop53,0.0553192420704978,0.52296164404117,1.0,-0.182774072745088,0.0701232503642719,0.378593806228933,0.6269860762773565,0.6510122057611303,0.7233566433566434
Tmem160,0.0721056721056721,0.5358197358197359,1.0,-0.0673977370927007,0.0469191244107238,0.1989403018806942,1.12629575494113,1.157357408731835,0.7233566433566434
Ap2s1,0.042658103683907,0.5358197358197359,1.0,-0.1236331866856206,0.0423990145614931,0.3002100681221467,0.728922668200226,0.749173003995773,0.7233566433566434
Calm3,0.0092385392385392,0.280963480963481,0.9550893550893552,-0.3335478551297439,-0.1627173332865286,0.0544809561866625,1.1427514317794,1.0246633270674137,0.5253472289483371
Snrpd2,0.0092385392385392,0.2318570318570318,0.9550893550893552,-0.0488364551435265,0.0722934644904033,0.212624185865096,1.13438464314516,1.1872157197466824,0.4735355416142102
Vasp,0.0203496503496503,0.3968919968919969,0.9550893550893552,-0.0442194283170276,0.1248909454064877,0.3058860327873051,1.16655810912996,1.271024210279955,0.6424510741057504
Fosb,0.0093240093240093,0.151981351981352,0.7282210233302229,-0.8877762391484291,-0.4613879431454248,-0.0339171407630076,1.1949808551345535,0.8810712558007896,0.3670390432465567
Relb,0.2226536979813717,0.7282210233302229,1.0,-0.4252072423369388,-0.0751210544971175,1.024377062615338,0.6410502955051115,0.6013111770568704,0.7597359980647611
Plaur,0.1816061904559506,0.6431322050036423,1.0,-0.1635820914395336,0.1283434798768153,0.5061696642729527,0.809613030919786,0.8803459552169346,0.730586638614698
Rps19,0.0006216006216006,0.0037296037296037,0.0205128205128205,0.0543011278152194,0.0764725641389538,0.0994377778636124,3.46787477924501,3.656127620210077,0.04161128128070244
Rabac1,0.1987168925470268,0.6843747548063993,1.0,-0.447165202031453,-0.0067616281208318,0.3250694732888848,0.6134843737207605,0.6064165992776296,0.730586638614698
Tgfb1,0.0006216006216006,0.0205128205128205,0.0370731471147282,-0.8527255530645141,-0.6293716668645191,-0.4250732987865288,1.07607847737469,0.6922212609866532,0.1022436378509493
Fbl,0.20261353134705,0.6843747548063993,1.0,-0.2383149935332066,-0.0148404187310236,0.2895245676062612,0.6915564203012965,0.6933933676412416,0.730586638614698
Rps16,0.0205128205128205,0.2318570318570318,0.8665112665112666,0.0065927927558669,0.0361594420927337,0.0637058181440582,3.59578326774117,3.691714772122941,0.4735355416142102
Zfp36,0.0003108003108003,0.0093240093240093,0.054079254079254,-0.4803543283056625,-0.3746522369860509,-0.2366623631022321,1.78967916891468,1.3585765874943323,0.07071580105287952
