gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infNonTLSwk3_median,median_IL10_KOnonTLS_median,FDR_BH
Eif5,0.0007144558228149,0.0314201794077955,0.4268635389378423,0.0320373908006224,0.1485113558744245,0.2968604574896082,1.4561259308247725,1.6203870994744811,0.08247797094546319
Atp5mpl,0.0694015268921112,0.4725273871030239,0.969182212422568,-0.2760490673708809,-0.0898831286782639,0.1374258509009602,1.2574006199443135,1.1861398683372877,0.5935831897960201
Gpr132,0.0065360274816589,0.1480467339740305,0.7287213933169607,0.2660301803529997,1.8902033929984463,30.06353216942609,0.2900507190911175,1.06969488570505,0.26150310954291367
Crip1,6.35071842502183e-05,0.0007869050746109,0.0038003384534461,0.9677408677953416,1.5521121253232064,4.0158418797116,0.9388476913197872,2.7581674444931674,0.012393754925121675
Igha,0.0001111375724378,0.0029848376597602,0.0201317774073192,0.2220191759631519,0.3451089627775724,0.4860792495892045,1.426739871778915,1.813351647001116,0.02149083115027344
Gdi2,0.0073033261887751,0.1568627450980392,0.910105580693816,-0.2552208195608875,-0.1251730043943797,-0.0017965586855559,1.3813776576918677,1.268651066562595,0.27136895948310674
Klf6,0.0150463959875996,0.3747677914932922,0.9692169978474025,-0.1018771858117849,0.2173193790149427,30.152297562263296,1.0482363336229763,1.2101085781895538,0.5125602006871903
Arid4b,0.0001720247930818,0.0007335473709934,0.0102224535836243,-30.239097154166597,-29.98876793138571,-28.6455142235424,1.0654146884735232,0.0,0.012055691575456749
Psma2,0.0386692179445453,0.2939626650378599,0.90773026423876,-0.2694606434919599,-0.1174180852566134,0.0601315285835187,1.1678143776396075,1.0796297387309912,0.44007084112598427
BC005537,0.1507259379459612,0.6819728033664025,1.0,-29.10388527686434,0.8247509276019147,29.6706597183162,0.1697748311675747,0.3873638533616345,0.7091766703507569
Nol7,0.0001720041821901,0.0046531078421473,0.1403889715411655,-30.121805307474258,-29.78045338349591,-27.577332312352667,0.9221673729067518,0.0,0.029144970548567177
Jarid2,0.0027786850681888,0.0199234639295672,0.2615722360139493,-29.40023031394694,-27.33904736523248,0.0,0.1697748311675747,0.0,0.05945003124544353
Dek,0.1770139003397818,0.6837320643963538,1.0,-28.872222444151276,0.7951466035647005,29.75061234329216,0.0,0.327436557506928,0.7100294514885213
Prelid1,0.1269942382546464,0.5264792305547628,1.0,-27.21161600280458,27.647056571668703,29.852009363621697,0.0,0.260617283862132,0.6337870992028672
Ddx46,0.0027786850681888,0.009501095540355,0.088567502575371,-29.77039126757315,-27.77160812728836,0.0,0.2291326997735322,0.0,0.03457282492641769
H2afy,0.0335975653949324,0.2028472404323827,0.7868234305012446,-0.4010727509879302,-0.1843916310929628,0.261846547164613,1.23203189480226,1.0900289752280663,0.3362993722957924
Hnrnpk,0.038707628800508,0.3053901722632373,0.8506311026434865,-0.3197339030778827,-0.1925418645638977,-0.0476099663499535,1.56628816333193,1.3713614260944325,0.4465666735609427
Uqcrb,0.1892992055774022,0.7035921884209926,1.0,-28.887328182200257,0.0,29.70733918979352,0.0,0.188075227937533,0.7286516362277676
Cox7c,0.0015241724220052,0.0978804477256489,0.8521179645947434,-0.009027126276383,0.1059059442261342,0.2082312292632442,1.8406059391310552,1.9802988340928152,0.189252221177981
Tmem167,0.0027786850681888,0.009501095540355,0.088567502575371,-29.69647778527656,-27.72212218807716,0.0,0.221406476276877,0.0,0.03457282492641769
Rps23,0.0123997777248551,0.1568627450980392,0.5208065412399778,-0.059497755413769,-0.0363399831064863,-0.0158846163520533,4.09934883879085,3.9988804128328352,0.27136895948310674
Tbca,0.0534444192530722,0.4130102927919887,0.9682175527817732,0.1088739074954,2.3489362088430443,30.024518011645934,0.2002646169342937,1.0306030343479222,0.5468227344146119
Nsa2,0.1813447646264983,0.7283560871056942,1.0,-0.1211852147763891,-0.0086083893152304,0.072901092201111,1.7521953436981237,1.7396278363128164,0.7413567538332447
Btf3,0.1346305147937971,0.6238787012780821,1.0,-0.055672100058617,0.0058258953103054,0.0528982077414383,2.222359106412,2.2248859127574923,0.6728278147877748
Gpbp1,0.0167076850903374,0.3341195270386536,0.969182212422568,-0.2448904234811986,-0.1068100944255502,0.0900397298854086,1.2509167495252052,1.1613542390340474,0.476473182946327
Emb,0.0004763038818766,0.0021592442645074,0.0095578312296578,0.1683900382894067,0.2855308233350596,0.4123213827122143,2.431636185027465,2.968449424432804,0.021435570526027885
Top2b,0.0027786850681888,0.0636219384808227,0.6194547807579892,-29.980722471808864,-27.87049976085025,0.0,0.2453897512581712,0.0,0.1370318674971566
Rpl15,0.1148309121219338,0.6784313725490196,1.0,-0.0362228794184994,-0.0087990351022077,0.0285536131476975,3.133323071887455,3.110852306261706,0.7064657267865824
Rtraf,0.0027786850681888,0.0480139728942661,0.569475165090806,-29.44168285981455,-27.57538365648718,0.0,0.199994301049283,0.0,0.10999564699413689
Rps24,0.004096213384139,0.0201317774073192,0.1152655394141462,-0.0532321916874033,-0.0334593531049728,-0.0192787229444078,4.618925681436009,4.514730734713691,0.05945003124544353
Arf4,0.031330468647168,0.2379772961816305,0.9115833661226544,-0.0093061175791761,0.1227022240751865,0.2466345300827368,1.295707047091595,1.4128393661215213,0.37559673468332494
Selenok,0.004096213384139,0.0690958164642375,0.522070334206556,0.0501021375510405,0.1831175064422736,0.3259873987739748,1.4466641049760365,1.6476946083527324,0.14233361647673992
Timm23,0.0119286629906202,0.1182029444806938,0.7939062690319232,-30.03427909068007,-29.34506253383493,0.0,0.6819366733810712,0.0,0.2190231030083444
Wapl,0.0027786850681888,0.009501095540355,0.088567502575371,-29.392837520614943,-27.54091430848962,0.0,0.1952726017235207,0.0,0.03457282492641769
Ghitm,0.0027786850681888,0.0292545655864068,0.088567502575371,-29.83386071916484,-27.577332312352667,0.0,0.2002646169342937,0.0,0.0810126431623573
Hnrnpc,0.0610432303340801,0.4586652843794102,1.0,-29.9637946762849,-0.3781204857465047,28.92174170836284,0.752630265411891,0.4650530679889666,0.592736675198007
Trac,3.175359212510915e-05,0.0007144558228149,0.0123997777248551,-0.4050781297592325,-0.3226063087717504,-0.2050745751430038,1.964625948272285,1.5704730730347412,0.012055691575456749
Dad1,0.0300697993080905,0.2023371148299164,0.587778851213495,0.0702142261710565,0.2280826976567754,1.4947820773673957,1.127731942812515,1.3102674370189125,0.3362993722957924
Mrpl52,3.529139494825728e-05,0.0006834348667358,0.009501095540355,-30.18388370355289,-30.00043112463938,-28.99110103387942,1.074062740254,0.0,0.012055691575456749
Pabpn1,0.0001720247930818,0.0027786850681888,0.0298677932975399,-29.9799288484668,-29.260685695761403,0.0,0.6431971145366447,0.0,0.021435570526027885
Psme1,6.35071842502183e-05,0.0029848376597602,0.0583492399385958,-0.5297011372613454,-0.3389224353894716,-0.1961983481448305,1.42635705816089,1.1314288778724664,0.02149083115027344
Psme2,0.0001720247930818,0.0027786850681888,0.0298677932975399,-30.02973169371755,-29.055816058517227,0.0,0.5580621605677762,0.0,0.021435570526027885
Nedd8,0.0883516357539666,0.5543742897628018,1.0,-0.5798825513336228,0.1991099482298836,2.567605462179119,0.8566713262463075,0.9936745411612838,0.6525101790889528
Itm2b,0.1349368897356513,0.6238787012780821,1.0,-0.0761512738491827,0.0173061563613426,0.1470598179052843,2.24670391026779,2.2727375418499918,0.6728278147877748
Lcp1,0.0067178249354394,0.1214136242215987,0.7855571560139146,-0.4277225005433102,-0.2153853827391524,0.1387315497224237,1.3262016497950435,1.14700418010903,0.22387487783299662
Tpt1,0.0040684289910296,0.0824958323410335,0.4268635389378423,-0.0451249166556281,-0.029368747546601,-0.0096066899156296,4.8897899803632505,4.791729691286883,0.16283772650083897
Elf1,0.0964823177964112,0.6330267618492343,1.0,-0.1863555444683352,0.034377567506214,0.2638731603003967,1.1533501498298044,1.1920456432395437,0.6817211281453293
Tbc1d4,0.0007335473709934,0.009501095540355,0.2615722360139493,-29.952867964389892,-28.296810935478337,0.0,0.3297530885091425,0.0,0.03457282492641769
Mycbp2,0.0017191380645145,0.0265593042074621,0.243853614328986,-30.03334595981916,-29.11836376272542,0.0,0.5827750046232805,0.0,0.07520162539640954
Gm10076,0.4160846667545634,0.8145487507042003,1.0,-0.1702126540960866,0.105678800206382,0.6239951658848197,1.085396981300365,1.1531039153604126,0.8145487507042003
Rpl37,0.0252441057394617,0.3053901722632373,0.9699293482575216,-0.0625389906122383,-0.0312138722372382,0.0019789550556338,3.5920357194731927,3.514105855280715,0.4465666735609427
Fyb,1.5876796062554575e-05,0.0007144558228149,0.0475954592363258,-0.3048979918215502,-0.2221878054567867,-0.1414787595866879,2.04784319115915,1.7536661492560377,0.012055691575456749
Nipbl,0.0007335473709934,0.0174080378282394,0.2049892224528732,-29.823407530754803,-28.320101816082925,0.0,0.3351198288882425,0.0,0.05349787235019913
Il7r,0.0132051666645675,0.038707628800508,0.2978549927602662,0.3278192776458201,0.8264108699648017,3.102624517824774,1.002180684488635,1.7636290506509087,0.09531911196476889
