gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infNonTLSwk3_median,median_Salmonella_infNonTLSwk6_median,FDR_BH
Tax1bp1,0.3282051282051281,0.7984459984459983,1.0,-0.1422321701313743,0.0200717062782775,0.2046006696885051,1.5315259582964176,1.5538223380213174,0.8005610871836035
Serbp1,0.0206682206682206,0.1948717948717948,0.7984459984459983,-0.228926324417475,-0.0930669765732959,0.016452621556604,2.086049155445464,1.9621184412800423,0.7807185978859797
Igkc,0.0649572649572649,0.3282051282051281,0.8784770784770783,-0.0260780912663606,0.092958700055517,0.208731195210719,2.279843231925708,2.435222934821005,0.7807185978859797
Tgoln1,0.1605273135584536,0.6854434826775221,1.0,-29.821683169159616,-1.835608631804185,27.992828072251417,0.4993953108584757,0.1874344767415925,0.7807185978859797
Tmsb10,0.3282051282051281,0.7984459984459983,1.0,-0.0611335772096929,-0.0095122872353744,0.0441551757298948,3.3507903897525075,3.33164636762308,0.8005610871836035
Dusp11,0.1480106940237816,0.6727535536421879,1.0,-29.730306930642644,-1.479094056333984,28.194230427901022,0.4390897788617425,0.18725797015218,0.7807185978859797
Snrpg,0.1948717948717948,0.7209013209013208,1.0,-0.0754588427517281,0.0427021803889394,0.1476207876707422,1.9978927822858124,2.0662701535342465,0.7807185978859797
Pcbp1,0.1647701956289352,0.6536395693173636,1.0,-29.511482051972703,0.1103201953872401,29.64804405275249,0.1742169586143537,0.29355638005119,0.7807185978859797
Mxd1,0.0298406889515168,0.312686223816409,1.0,-29.9809063815262,-27.954727403016523,0.0,0.27944327171261,0.0,0.7807185978859797
Cnbp,0.194013209013209,0.7209013209013208,1.0,-0.1455006056987177,0.0231264643823576,0.1954214362344914,1.6534884738156874,1.6737088603191126,0.7807185978859797
Bhlhe40,0.0404213463806162,0.5632366271431426,1.0,-0.9362890795750494,-0.1603494645189619,0.50468411250563,1.266517994792145,1.1172473411610624,0.7807185978859797
Vgll4,0.1177671694771242,0.6854434826775221,1.0,-29.635889378887267,-0.6131456346474731,28.952606423908893,0.4093158536696613,0.2570165632750025,0.7807185978859797
Rpl32,0.1048951048951048,0.3822843822843822,0.8784770784770783,-0.0619054879866121,-0.0287053693973563,0.0058787800550215,4.064955946599214,3.9849465593444098,0.7807185978859797
Hnrnpf,0.1303807303807303,0.6453768453768453,1.0,-0.2026727061608254,-0.0592362694334437,0.1714771956645177,1.6383253538262574,1.5630696360591765,0.7807185978859797
Wnk1,0.0649572649572649,0.5053613053613053,1.0,-0.2788735274719365,-0.086323210126526,0.0578464791667209,1.604540638414,1.52353871873356,0.7807185978859797
Emg1,0.1651999264393238,0.6945980769823016,1.0,-29.288560569615576,0.0,28.922712564708927,0.15542205414445,0.18725797015218,0.7807185978859797
Grcc10,0.1388637976716842,0.574872695668895,1.0,-30.05040104281464,-29.25948199325845,0.0,0.6673938506409824,0.0,0.7807185978859797
