gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Control_median,median_IL10_KOnonTLS_median,FDR_BH
Rac1,0.0200615758782193,0.1389615849030182,0.7669824200341356,0.0536938740307298,1.0113923099658872,30.36663238338741,0.685109269865725,1.3648597348604676,0.6026292088501144
Arpc1b,0.1422164007303326,0.5918075732317218,1.0,-0.2661910147660017,-0.0760927839604886,0.1451958226829775,1.47459645912824,1.423473847924265,0.7696452732676781
Atp5j2,0.1629806968918196,0.5825996812113596,0.966278470916598,-0.0603826760436745,0.0558448309456843,0.3394648936254311,1.42086570518498,1.4716608036874674,0.7696452732676781
Rpl21,0.0026196713503215,0.0831150273874732,0.8369453044375644,0.0019930343848295,0.0414317662262395,0.0809703758341778,3.20394448934463,3.2929924630584253,0.5099453242835595
Polr1d,0.0827458918790188,0.384456616654759,0.967135032150512,-0.0443140676814706,0.1133483478592742,0.3336210905099837,1.373937734074845,1.483516824048835,0.7573409605674015
Hmgb1,0.0170675557672461,0.3402397396205445,0.9679566563467484,-0.1174927937143351,0.1250085912399667,0.2743903340577022,1.522345756491235,1.6695501654097735,0.7367691420459586
Sem1,0.0200615758782193,0.2536789670784006,0.966278470916598,-0.0351675308523549,0.1755041113341571,0.316416385982525,1.51324180116324,1.701433320032415,0.7104072398190046
Ndufa4,0.2268397237437485,0.5825996812113596,0.967135032150512,0.0036531890746755,0.1028254731346721,0.22820770302066,1.50561536443169,1.60603210745279,0.7696452732676781
Capza2,0.0318660565104877,0.1978671075627546,0.8975434376533833,29.9701238597181,30.05158940639184,30.10473566226404,0.0,1.11310123332626,0.6584391319461156
Arf5,0.0014542173219784,0.0296825706912336,0.4212339339181402,0.5868081635643392,30.172585518464487,30.232841758187,0.0,1.2298272053175814,0.34949522199983546
Atp6v1f,0.0008251084452325,0.0567876091511873,0.7032118540606818,0.1016710420867206,0.5025425793341265,30.310143490631223,0.934082997401472,1.316410628739825,0.44597202386732426
Zc3hav1,0.5259732772080841,0.7669325912624374,1.0,-0.0981966188403281,0.5719115439327145,2.077795689781445,0.7611587079120405,1.14837936945065,0.793446271566788
Luc7l2,0.0005860561909448,0.0177682630199826,0.4212186277512375,0.051193476704399,0.7138019239627134,30.279452229762,0.805439734782585,1.2975422136534989,0.26834633125050644
Trbc1,0.0238481224501451,0.2294376958686318,0.9661445282750096,-1.1245065286122753,-0.4304336854551092,0.1944634352439487,1.57940750439693,1.1771015366941626,0.6859837708965693
Trbc2,0.1422164007303326,0.6503532587123918,1.0,-0.1183173144394602,-0.0191634780343572,0.0903966303661962,2.23433661255518,2.1905557269564624,0.7696452732676781
Gimap4,0.1356553584260904,0.3189021837397598,0.4705988287628654,-1.7039028889981216,-0.6085579347841246,-0.307495124764233,1.5216255820454951,1.004242315385665,0.73086920709229
Gimap6,0.0358418671112169,0.1389615849030182,0.2268397237437485,-0.5163612152989754,-0.3422831480041008,-0.2220137877779464,1.718167568257305,1.3637003311832925,0.6026292088501144
Gimap1,0.0224031800784157,0.0952288276084754,0.6067283567833229,1.3847030980484771,29.906910266891785,30.02165290575441,0.0,1.0103696131874025,0.5467990615049436
Gimap3,0.6414642630986135,0.7732396602365642,0.967135032150512,-0.1875388976921221,-0.1043360318598773,-0.0153188517374778,1.48402007583878,1.3835078625231487,0.793446271566788
Tmem176b,0.371453414878341,0.8140546890169088,1.0,0.0,27.457445217213284,28.95953151151137,0.0,0.1842954496199562,0.8324274510954154
Tmem176a,0.5027842415672923,0.819282132592199,1.0,29.188143079005677,29.34343564252467,30.217470529728395,0.0,0.681168103786545,0.8363209291105809
Hnrnpa2b1,0.0129792807811383,0.3402397396205445,0.967135032150512,-0.1861841886675705,-0.068653867766123,0.0585781504302368,1.87725895566292,1.7914561535072475,0.7367691420459586
Tax1bp1,0.0449313328570294,0.535841867111217,1.0,-0.1561396054739626,-0.0353554178967908,0.0589439297111117,1.63182410521293,1.589289941338095,0.7696452732676781
Serbp1,0.0071356275303643,0.1673414304993252,0.7732396602365642,-0.2090475831836643,-0.0626815038007251,0.0055410450840198,1.91034154607757,1.830428227537931,0.6238234339500162
Igkc,0.035654322457728,0.2268397237437485,0.9018020163531,-0.2872117847452916,-0.1771908865627586,-0.0022290086644239,2.64107114212812,2.3326349767293624,0.6851722937695788
Tmsb10,0.0449313328570294,0.1673414304993252,0.5918075732317218,-0.0807592677826083,-0.0476908655584242,-0.0117792620684651,3.37692323353951,3.2631909905318475,0.6238234339500162
Dusp11,0.1725199962070955,0.7313172045350196,1.0,-28.856167539592604,28.11717079901277,29.857478622687264,0.0,0.6220710660090725,0.7874695310258255
Snrpg,0.0219824164483607,0.384456616654759,0.8369453044375644,-0.0793580012848957,-0.0530540521138327,-0.0307944109080866,2.08594362943213,2.0133221757127626,0.7573409605674015
Cnbp,0.1198301182821306,0.5918075732317218,1.0,-0.0963367852870539,0.0236713468427992,0.1086010085140328,1.745867391089725,1.7732420891127236,0.7696452732676781
Bhlhe40,0.0690826075465267,0.1389615849030182,0.2905542727973867,0.1391975034048319,0.4895538612173624,1.8330498681223213,1.246605704777835,1.7220373629667174,0.6026292088501144
Vgll4,0.0952288276084754,0.2358320476719947,0.8233764941397753,1.125076894514024,29.844750126478623,30.009958986100557,0.0,0.966131528704923,0.6910700302428103
Rpl32,0.1198301182821306,0.6503532587123918,1.0,-0.0564525061401701,-0.022352240283188,0.0394707510575166,3.876510451251595,3.8196867075962473,0.7696452732676781
Hnrnpf,0.0129792807811383,0.3402397396205445,0.967135032150512,-0.1394103022141527,-0.0781010984968856,0.0308941961865659,1.7788956958752151,1.681315083739415,0.7367691420459586
Wnk1,0.1673414304993252,0.7108438517107247,1.0,-0.1401385123365762,-0.0447522917075036,0.2226533730876192,1.56041831239381,1.5022749506420725,0.7696452732676781
Cd4,0.0951234024207465,0.5479037317543392,1.0,-2.420107380333615,0.0271684746084194,29.849671855649067,0.67096947517441,0.9279130279439752,0.7696452732676781
Gapdh,0.2268397237437485,0.535841867111217,1.0,-0.083261515474723,0.0492191532982525,0.3092802258784882,2.23732106466724,2.3332979205712903,0.7696452732676781
Ccnd2,0.0164559030127128,0.0730288463961173,0.3839092970818034,-30.44830899181448,-29.359569521124456,0.0,0.68882846420912,0.0,0.5053328371510679
Cdkn1b,0.0003673342536058,0.0004421450211041,0.0244777198220902,0.7825182374263698,30.318481253830715,30.36137077121119,0.0,1.3469123929405271,0.18576216907266094
H2afj,0.1888691692703901,0.7032118540606818,1.0,-0.2134223450621752,-0.0794800279850159,0.2438968763606619,1.28265535242243,1.2159342220112077,0.7696452732676781
Arhgdib,0.5254410213627343,0.6419036360134158,0.932349983715403,-0.2691700337347942,-0.1983914472965646,-0.0381721135675611,1.7006997307803,1.4881773022891562,0.7696452732676781
Aebp2,0.0683496070492974,0.535841867111217,1.0,-0.1198752193600629,-0.0023952131174904,0.2286272222401381,1.72918676816664,1.720200057914925,0.7696452732676781
Kras,0.0367046746030574,0.1373982239637429,0.7108438517107247,-0.0932765992302895,30.19657740724313,30.27120474304171,0.0,1.2572658759637851,0.6026292088501144
Rps9,0.0037310470747003,0.0683496070492974,0.4319679288719536,0.0191736426431894,0.0456867777064737,0.0748467172193945,3.54652993504194,3.655733135876632,0.4844006648202884
Rpl28,0.1198301182821306,0.6503532587123918,0.967135032150512,-0.0247304983246304,0.0185979897828694,0.0497300334444428,3.14723867129186,3.1968909265039125,0.7696452732676781
Rps5,0.2614114471699611,0.6503532587123918,1.0,-0.0507514580471631,0.026183470270074,0.0637657009831386,3.54642086952002,3.6159802756660673,0.7696452732676781
Selenow,0.1171002372727561,0.2195861585503833,0.7672806278121114,0.0245118709337147,0.6793705638111445,30.335291752503835,0.8237281159766,1.3396575923133027,0.679922351798266
Snrpd2,0.0204491711937743,0.1660814819787722,0.9649791246930368,29.99238985558493,30.07414548625224,30.126689641103678,0.0,1.1306888187473438,0.6238234339500162
Rps19,0.0221084385171072,0.2991188378185282,0.967135032150512,-0.0280118422778402,0.024164541478953,0.0832236949012246,3.441237365174,3.500803808512328,0.7104072398190046
Rabac1,0.0158250082707493,0.2195861585503833,0.9662340001638232,-0.0303825232629133,0.6545115270466886,30.225662382999023,0.77214009355077,1.2307107584742414,0.679922351798266
Rps16,0.2991188378185282,0.7732396602365642,1.0,-0.021172588265179,0.0028630002983208,0.0278558790432481,3.95063583370787,3.9595284561765536,0.793446271566788
Gmfg,0.0008251084452325,0.0059967903029721,0.0358418671112169,0.2222000039124158,0.3471969662626823,0.4449485112742536,1.35888333750503,1.727403755950535,0.1864487950771089
Eif3k,0.0687075144082732,0.4206035183951466,0.8990759188445385,-0.0633960242426848,1.1590762261713512,30.314513243686484,0.587267274752005,1.321235168398021,0.7696452732676781
Hcst,0.0283400809716599,0.384456616654759,0.967135032150512,-0.0467185884157784,0.0592876795157489,0.3775401929086282,1.62661684555831,1.6964211363622663,0.7573409605674015
Cox6b1,0.0571147457932555,0.5259869247938622,1.0,-0.1474237316719198,0.0178137603553991,0.7919824394194775,1.35524163777831,1.3705167698036127,0.7696452732676781
Fxyd5,0.195562435500516,0.6503532587123918,1.0,-0.1234672639217706,-0.0123558718001136,0.1991538459062404,2.08594362943213,2.0499961358897063,0.7696452732676781
Rps11,0.4824164483607208,0.7732396602365642,0.967135032150512,-0.0364530267804185,0.0304907064754005,0.0471400580427079,3.61294386105214,3.6939879795677184,0.793446271566788
Rpl13a,0.1673414304993252,0.535841867111217,0.967135032150512,-0.0163267523218022,0.0080534591481308,0.0422272834817288,3.4582479984027303,3.4757709999422177,0.7696452732676781
Ftl1,0.009764229578471,0.1422164007303326,0.7732396602365642,-0.2562604337516286,-0.1662571788258738,0.0052435911296221,2.12618175857957,1.882342312453417,0.6026292088501144
Rpl18,0.0004763038818766,0.005239342700643,0.0683496070492974,0.0396575637930245,0.0800987588213363,0.126906463447583,3.30915660256334,3.4977565217744853,0.18576216907266094
Ldha,0.0449313328570294,0.1422164007303326,0.535841867111217,0.0258944767110545,0.2069396823531406,0.3491678578305168,1.54403788019388,1.779416796014985,0.6026292088501144
Klf13,0.0664972075357454,0.5223601949068513,1.0,-30.09446348327077,-0.9341950534158624,28.56761329477564,0.4859280714481915,0.0,0.7696452732676781
Chd2,0.0059967903029721,0.384456616654759,0.9679566563467484,-0.1112934055793511,0.1022445510693984,0.7759830365056302,1.2904915922232552,1.379020245993119,0.7573409605674015
1810026B05Rik,0.0317453225160542,0.2727951909772175,0.7327632384332738,0.0,28.88998274536957,29.91382416267417,0.0,0.4974523223457841,0.7104072398190046
Akap13,0.012970313967227,0.0831150273874732,0.4319679288719536,0.0169597144494268,0.0817884026957299,0.1311144110693858,2.08594362943213,2.21252268404663,0.5099453242835595
Furin,0.0024702056401951,0.011890842793894,0.2183661869529275,30.52652949634478,30.60530582976816,30.650516170227835,0.0,1.6341318314854614,0.25482654600301524
Iqgap1,0.0283400809716599,0.0916884972612526,0.535841867111217,-0.4172141572961692,-0.2399097601246915,-0.0606593680665819,1.63182410521293,1.3890637348990176,0.5455002513826038
Rps17,0.1673414304993252,0.6503532587123918,1.0,-0.126127812520442,-0.0790973472560648,0.0232268417987332,2.48147611469121,2.3368820421616263,0.7696452732676781
Rps3,0.0221084385171072,0.2991188378185282,0.967135032150512,-0.0208759385801312,0.0281919855161891,0.0737495449313176,3.34914208702366,3.419998043066986,0.7104072398190046
Spcs2,0.06182504393413,0.4397643318639694,0.9668439694188508,0.4084685845860023,1.0565180991303045,30.238510779951397,0.594236091753515,1.2366962192204736,0.7696452732676781
Ucp2,0.0221084385171072,0.384456616654759,1.0,-0.3881049493143181,-0.1827170238604082,0.1002255040768732,1.4699371549693,1.3000602328425477,0.7573409605674015
Eif3f,0.0129792807811383,0.1002619671350321,0.5259869247938622,0.0314200823468851,0.2775152455244247,0.4016982353635839,1.38704483019826,1.6742932474110712,0.5467990615049436
Rpl27a,0.009764229578471,0.1422164007303326,0.7108438517107247,0.0094638962514505,0.0431393154177765,0.0721049053359301,3.83117671948728,3.953280265480549,0.6026292088501144
Eif4g2,0.3302367937943543,0.5825996812113596,1.0,-0.0657368115706679,0.1125727248339496,0.4352548028863069,1.3090630131839,1.41757176837573,0.7696452732676781
Rps13,0.0017861395570373,0.0449313328570294,0.2268397237437485,0.0616572620893551,0.0885455550937916,0.1027351040046393,3.54652993504194,3.7743568470590536,0.411013418556443
Rps15a,0.0037310470747003,0.0170675557672461,0.0831150273874732,0.0593145032904698,0.0806897103465794,0.1079981897897627,3.85849408996932,4.079970511270799,0.2645471143923146
Arl6ip1,0.0076510274728813,0.2029015126351121,0.9662340001638232,-0.1198933253164701,0.4885500300775943,30.227851176937687,0.91272783347472,1.2343723528668713,0.6713988255173091
Lat,0.0125040494402771,0.2536789670784006,0.966278470916598,-0.0825374252500145,0.953006628537198,30.298295793354004,0.67096947517441,1.3117827346912938,0.7104072398190046
Coro1a,0.005239342700643,0.0567876091511873,0.4329623242828814,0.1919167872163421,0.3623324109916342,1.4185457289783518,1.1471093717718102,1.4507810034429862,0.44597202386732426
Gdpd3,0.2640546319982729,0.6965221546336016,1.0,0.7118426699484492,29.93221880438409,30.193149563747728,0.0,1.1603703986452976,0.7696452732676781
Aldoa,0.1172817576551966,0.4970691104142616,1.0,-0.1106332253208016,0.1480157048153239,1.0271640868114276,1.24920297897551,1.3525726770966076,0.7696452732676781
Sept1,0.1172817576551966,0.6105199638852996,1.0,-0.1583007866856609,0.1105160374327659,30.2795838064904,1.20278411768455,1.293464826546865,0.7696452732676781
Fus,0.1172575424046748,0.6405806543923431,0.7989813169398774,-0.232836394323243,0.7474937781455343,30.22707945404808,0.732382432476165,1.2262326104290575,0.7696452732676781
Rplp2,0.0831150273874732,0.5918075732317218,1.0,-0.0276946220796874,0.0103355618632133,0.0452053345077384,3.51943660178027,3.54648396466234,0.7696452732676781
Lsp1,0.0469241506511009,0.5523650132353475,1.0,-0.3813540119092765,-0.0173727013459523,0.3852901911882403,1.21782219733709,1.210610612761284,0.7696452732676781
Nsd3,0.071316679411086,0.5811020620364432,1.0,-0.2467260560767531,0.1987790585179328,30.026837555508685,0.938043873102995,1.0572342215126778,0.7696452732676781
Leprotl1,0.0670037756218985,0.5027842415672923,1.0,-0.0327138316184022,29.825946806442506,29.978034768027243,0.0,0.981951209706406,0.7696452732676781
Saraf,0.0096997300944669,0.2614114471699611,0.7732396602365642,-0.3281479580779701,-0.1428815361340727,-0.0262999496698894,1.57574788905112,1.4145537430715525,0.7104072398190046
Hmgb2,0.009764229578471,0.0556481701992537,0.535841867111217,0.0243958108874394,0.2543743311296781,0.8642544389261732,1.931706515393105,2.301998466820115,0.44597202386732426
Ndufa13,0.0687166915200418,0.5039287348617275,1.0,-0.0689457558860976,0.082202803810324,0.3586354314030601,1.29580270219512,1.369649478824915,0.7696452732676781
Uba52,0.1172575424046748,0.4212186277512375,1.0,-0.4997325738353191,-0.1274351874981935,0.6686228841644429,1.220876340445765,1.1228761031861063,0.7696452732676781
Jund,0.0017861395570373,0.0170675557672461,0.1198301182821306,-0.435975615667768,-0.3645731748614982,-0.2476985952931764,2.290779420443275,1.7792953894337311,0.2645471143923146
Rpl18a,0.0037032626815908,0.1673414304993252,0.9018020163531,-0.0121748926741658,0.0315609121916725,0.0657033427391614,3.65814506742617,3.7364861038208703,0.6238234339500162
Tpm4,0.0034900941570847,0.0991939225092344,0.8989467697321653,-0.0683135244109286,0.233548059552104,30.18284533890178,1.04712754119977,1.2286321853509274,0.5467990615049436
Klf2,0.0012982623324188,0.0053615566625386,0.0198937322170479,-30.22391935517012,-29.146460993446134,0.0,0.594236091753515,0.0,0.18576216907266094
Smarca5,0.0617072864806082,0.5243435787000272,1.0,-0.0592236538634496,0.7034106372928384,30.117497102389034,0.727640878220245,1.15231779049891,0.7696452732676781
Adgre5,0.0012982623324188,0.0012982623324188,0.0198937322170479,-30.21963424578296,-30.066711906993984,0.0,1.12455876429366,0.0,0.18576216907266094
D8Ertd738e,0.195562435500516,0.6419036360134158,1.0,-0.2697098524936845,-0.0466111730754407,0.2650933540647867,1.41275014808597,1.3792736735221114,0.7696452732676781
Calr,0.0157257526966437,0.1356553584260904,0.4976345889422713,0.5910874887438351,30.141535089676243,30.20306604174904,0.0,1.194900877744975,0.6026292088501144
Junb,0.535841867111217,0.8369453044375644,1.0,-0.0479649939078362,0.0150692427701638,0.1270400083019758,2.54671866689308,2.563930194417904,0.8397969068376925
Trir,0.0665377054011083,0.6291178404921549,1.0,0.0,29.23371875730865,29.876440165726905,0.0,0.6509690033559298,0.7696452732676781
Gabarapl2,0.1660814819787722,0.6876330788688081,1.0,-29.765609487446334,0.1638607167068137,29.796071072083787,0.0,0.4251814293936488,0.7696452732676781
Maf,0.1422164007303326,0.5918075732317218,1.0,-0.1266415450913287,-0.0713059808630065,0.1311799830324822,2.08594362943213,1.9555653386184373,0.7696452732676781
Cotl1,0.0035063931358507,0.0164559030127128,0.0662742596212287,-30.39965223186815,-30.33977445859436,0.0,1.35888333750503,0.0,0.2645471143923146
Cox4i1,0.0358418671112169,0.4319679288719536,1.0,-0.0640087789931836,-0.0139459210850059,0.0371241253597267,2.08594362943213,2.074760219506275,0.7696452732676781
Map1lc3b,0.1422164007303326,0.5918075732317218,0.967135032150512,-0.1511793024727604,-0.0706614168727373,0.2316627474996037,1.74460943309666,1.6692488289997338,0.7696452732676781
Cyba,0.0032641519042834,0.0818211746975341,0.4218308744273433,0.0448918306181316,0.6293171240787007,30.392914955862565,0.88988867008413,1.37734811972421,0.5099453242835595
Ankrd11,0.0283400809716599,0.2614114471699611,0.8369453044375644,-0.2219589467420097,-0.1175506740630927,0.009372598981793,1.6014406891229798,1.4872129948267525,0.7104072398190046
Rpl13,0.0447040962133841,0.4824164483607208,1.0,-0.0206396763772645,0.0121357709751551,0.0571248039304567,4.12356330413621,4.165021037080432,0.7696452732676781
Tomm20,0.0011853739449644,0.1198301182821306,0.8369453044375644,-0.2145001645164197,-0.1009627296923309,0.0103335747142308,1.71934145980446,1.6014829259414525,0.5931087367073523
Tmem123,0.0026599897605637,0.0434157607856436,0.3706266179443429,1.124822312644134,30.24496515904421,30.309760443015023,0.0,1.2810191228563177,0.411013418556443
Cwc15,0.009676085319666,0.1182046075748602,0.8140546890169088,-30.24391721497623,-29.819592226064,0.021037015310947,0.94752727035894,0.0,0.5931087367073523
Ubl5,0.1422164007303326,0.5918075732317218,1.0,-0.0302065016623114,0.0444203798124643,0.1592307455576321,2.01225704905588,2.070496181531124,0.7696452732676781
Sept7,0.0511645209608311,0.2358320476719947,0.8965612937229277,0.8142305825194623,29.95328886482672,30.05434988567098,0.0,1.044092008554634,0.6910700302428103
Ets1,0.1198301182821306,0.6503532587123918,0.8369453044375644,0.0374125739744744,0.0755710819065224,0.1456708715848374,2.523156531922,2.6511563331530628,0.7696452732676781
Hspa8,0.195562435500516,0.3402397396205445,0.9018020163531,-0.1794283533801265,-0.064608425088097,-0.0059470250573026,2.34421354828827,2.243756635198938,0.7367691420459586
Thy1,0.3235446436077284,0.7653723929149803,1.0,-0.297430003494237,-0.09784057166731,1.0732866427136167,1.29580270219512,1.2080368529522074,0.793446271566788
Rps25,0.4824164483607208,0.8369453044375644,1.0,-0.0560617425163961,-0.0015981133499577,0.0491691419104423,2.96855689163298,2.962224127655331,0.8397969068376925
Ddx6,0.03897368962372,0.173483958426336,0.7318965997093227,-30.29439865374114,-0.7293310470292875,0.7700781354022342,1.1793662861278436,0.6657546856729721,0.6263326556960662
Atp5l,0.0129792807811383,0.2268397237437485,0.7108438517107247,0.0029300799582592,0.1394958596662557,0.2258777611127065,1.74499937916894,1.935525744653244,0.6851722937695788
Cd3g,0.0170675557672461,0.1673414304993252,0.7108438517107247,-0.0237098798610568,0.1051056843251517,0.536686145325388,1.9802003969865152,2.137966348138616,0.6238234339500162
Cd3d,0.009764229578471,0.195562435500516,0.967135032150512,-0.0003608236004362,0.0947442312942684,0.4606825697392602,1.808518112359795,1.9367584031804972,0.6582072829131653
Cd3e,7.938398031277289e-05,0.0129792807811383,0.2614114471699611,-0.3653902848185307,-0.2485430376693768,-0.0652377748324377,2.08594362943213,1.7546121426397914,0.25482654600301524
Cox5a,0.0058000126059287,0.1172817576551966,0.8323721218513491,0.0647797821756956,1.0402615281411507,30.410866438390432,0.68882846420912,1.4073504938419823,0.5931087367073523
Pkm,0.1725199962070955,0.3839092970818034,0.9635544038307184,0.0,28.84372283625022,29.928794474036103,0.0,0.4817544771474965,0.7573409605674015
Rplp1,0.2614114471699611,0.7732396602365642,1.0,-0.1004602585136847,0.0074440717320924,0.0269487711669831,4.0995307742152,4.12095021158788,0.793446271566788
Rpl4,0.535841867111217,0.8369453044375644,1.0,-0.0844565192375414,0.0018941448903003,0.1104940008867823,2.45235860004741,2.456208884321647,0.8397969068376925
Dennd4a,0.0004497199209524,0.0020275497348884,0.0200615758782193,-0.7316720455164873,-0.5399150158374296,-0.3528280763312977,1.593696912179325,1.1033634472115297,0.18576216907266094
Ppib,0.0556481701992537,0.2991188378185282,0.967135032150512,-0.1033038151413452,0.1297275358281652,0.7023863860372175,1.40233118590103,1.5365429292626824,0.7104072398190046
Rab8b,0.0159635965629785,0.1629806968918196,0.9018020163531,-0.0189064592587762,0.2508530447233771,1.5174026295667076,1.35888333750503,1.5924487098050202,0.6238234339500162
Rora,0.1673414304993252,0.384456616654759,1.0,-0.0556945827612532,0.2270266327278711,0.5156776327738677,1.83468451394509,2.139596842586396,0.7573409605674015
Arpp19,0.1292075043971102,0.6876330788688081,1.0,-29.321671895757664,0.352638365819922,29.826134115261794,0.5966268978814,0.6403860390438683,0.7696452732676781
Eef1a1,0.0683496070492974,0.4824164483607208,1.0,-0.0402968477249501,-0.0086950862192583,0.0158289496016931,4.11723351148651,4.089054473949536,0.7696452732676781
Cox7a2,0.0037310470747003,0.1673414304993252,0.8991440712822525,-0.2775904208770398,-0.138270848512851,0.0036241121243675,1.41340751654038,1.2818546876418,0.6238234339500162
Bcl2a1d,0.0357321958146172,0.2099013825768718,0.8286459355502953,-30.331164587715676,-29.074178250780367,0.0,0.565196875064045,0.0,0.679922351798266
Bcl2a1b,0.1624263589086311,0.4218308744273433,0.967135032150512,-0.1371272357987322,0.0429160088093853,30.49460467624184,1.47459645912824,1.5310573122279538,0.7696452732676781
Morf4l1,0.2614114471699611,0.7732396602365642,1.0,-0.1046144683485461,0.0013439255576018,0.0992297516670246,1.71361678606073,1.7073540979002648,0.793446271566788
Cdv3,0.0174980866263611,0.3260325627570181,0.96248159037959,-30.129442006763917,-28.96329397202662,0.0,0.549906865271355,0.0,0.7367691420459586
Rpl29,0.1097586938026613,0.6477164962454822,1.0,0.0,29.58369062065298,29.93112426489168,0.0,0.8076535036962788,0.7696452732676781
Gnai2,0.0044583653246957,0.0308552657792724,0.374017623126423,0.0965556909774759,0.6522985567735525,30.62423259976272,1.0144998860617,1.6321824340346374,0.34949522199983546
Rhoa,0.0026196713503215,0.2268397237437485,0.967135032150512,-0.1473879800322223,-0.0636478690434921,0.0028291886395774,1.64290011267441,1.56779772766756,0.6851722937695788
Shisa5,0.0556481701992537,0.4824164483607208,1.0,-0.0202481613938223,0.1101057785843285,0.2453409570908226,1.56548839794997,1.6849005565055526,0.7696452732676781
Tma7,0.0221084385171072,0.4824164483607208,1.0,-0.1905106169221929,-0.0284857174025824,0.0568275372109241,1.734376207952995,1.701957472176984,0.7696452732676781
Rpsa,0.1422164007303326,0.5918075732317218,1.0,-0.0228194149110109,0.0130690539247255,0.0545487728893,3.6897484873249,3.726823776855756,0.7696452732676781
Rpl14,0.0556481701992537,0.5918075732317218,1.0,-0.048419456160105,0.0041010047064949,0.0758821348075854,2.76303131715074,2.765678399763269,0.7696452732676781
Nktr,0.1436870544628578,0.6707552332729807,1.0,-30.07617315329646,0.8388222129458227,29.83728352714064,0.0,0.4733450062428197,0.7696452732676781
Cxcr6,0.0055855707195521,0.0338197633996269,0.2497750284080325,1.245282594470744,30.560375171308664,30.71855489782524,0.0,1.677326573774999,0.37274229898622085
Abracl,0.0048503627111027,0.1293317454163906,0.9659938147885658,0.029380384690091,30.07477611018335,30.15001132211661,0.0,1.1545816393962274,0.6026292088501144
Tnfaip3,0.0283400809716599,0.1002619671350321,0.4824164483607208,0.0617683320270798,0.2367498706976665,0.4524216909249802,1.68356658484722,1.985936051037119,0.5467990615049436
Ifngr1,0.0831150273874732,0.5918075732317218,1.0,-0.1119902941449058,0.0077519675292339,0.1223933548309724,2.69223411114622,2.7048135953421424,0.7696452732676781
Rps12,0.0831150273874732,0.5091291577359689,0.967135032150512,-0.021400820037293,0.0099423078497014,0.0483534431982547,3.73243336922286,3.763573078598708,0.7696452732676781
Rwdd1,0.0035089101981521,0.065173965917146,0.5682738625276963,29.918277684482952,30.052041981220626,30.12888849069659,0.0,1.1131817240919224,0.4844006648202884
Cd164,0.0004023043007102,0.0026855211958398,0.1006874618980358,0.2359211544691452,1.3374532811356628,30.502960031890574,0.565196875064045,1.46725043800858,0.18576216907266094
Srgn,0.1198301182821306,0.535841867111217,1.0,-0.0093858811896392,0.0174767723758317,0.0840588793554982,3.40373646515924,3.449316551488044,0.7696452732676781
Mif,0.0025821558136421,0.0125040494402771,0.069221584668226,0.3490271772028748,0.7718651333647316,30.628235929158013,0.94752727035894,1.6244250999301362,0.25482654600301524
Gpx4,0.0221084385171072,0.2991188378185282,0.9018020163531,-0.3251861633206024,-0.1947413403466517,0.1917783313099115,1.5663872141438,1.3695442435759726,0.7104072398190046
Atp5d,0.0831150273874732,0.5918075732317218,1.0,-0.1850576813896201,-0.0206026014380133,0.8479117761635007,1.41588345537646,1.3878848119287075,0.7696452732676781
Rps15,0.1673414304993252,0.4319679288719536,0.9018020163531,-0.1215850807411279,-0.0369461725376219,0.0218587153320067,2.965387935200075,2.8998307050599053,0.7696452732676781
Oaz1,0.005239342700643,0.1422164007303326,0.7108438517107247,0.0043569895663718,0.0335448484536261,0.1856082292205531,2.55430803147033,2.607255588667801,0.6026292088501144
Eef2,0.0170675557672461,0.3402397396205445,0.967135032150512,-0.0950703855355686,-0.0471968085665581,0.0046756381455328,2.0604759969031603,2.0003804945810675,0.7367691420459586
Tle5,0.0556481701992537,0.4824164483607208,0.967135032150512,-0.2685239345338497,-0.103805448768513,0.0615365897941202,1.455085545148175,1.34466830005206,0.7696452732676781
Hsp90b1,0.0469241506511009,0.4319679288719536,1.0,-0.0540193633892399,0.0588810690756764,0.33759348490793,1.41649528794692,1.4677460090964465,0.7696452732676781
Slc25a3,0.1002619671350321,0.6503532587123918,1.0,-0.1352693895114331,0.0113138963705741,0.1184223180968901,1.81107659147822,1.8267988346266808,0.7696452732676781
Snrpf,0.0219061496403436,0.1743948311275974,0.6406027446099999,0.0564119967989497,1.1505904421523785,30.29687640931932,0.587267274752005,1.2915904021124724,0.6263326556960662
Btg1,0.1198301182821306,0.535841867111217,0.967135032150512,-0.0650876854093116,0.0400773543637742,0.1755389013282803,2.81164214829135,2.890945057813964,0.7696452732676781
Atp2b1,0.0221084385171072,0.1002619671350321,0.4319679288719536,-0.2313284149421823,-0.1411047127233791,-0.0570850555902035,1.84621762228176,1.6799238736718838,0.5467990615049436
Ppp1r12a,0.0982629827133942,0.482367293671414,1.0,-29.91812155847409,-0.0467604778467273,29.76423577355348,0.565196875064045,0.574463500465171,0.7696452732676781
Nap1l1,0.0256195737587295,0.3690127249439758,1.0,-0.1337817851128848,1.076558572120829,30.11615619213373,0.549906865271355,1.123511029368886,0.7573409605674015
Rap1b,0.0026196713503215,0.0556481701992537,0.384456616654759,-0.313362191125542,-0.1610258989719391,-0.0417823065249901,1.71596562985852,1.5211454753661762,0.44597202386732426
