gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Control_median,median_Salmonella_infNonTLSwk6_median,FDR_BH
Atp5f1,0.1407135248526926,0.7199178531944465,1.0,-30.04875847381441,-0.0102267457289844,29.94345358097742,0.587267274752005,0.7633720544639713,0.8100202020202021
Cd53,0.280963480963481,0.778865578865579,1.0,-0.141034969038907,-0.009300671135739,0.133562122262536,1.60656411784832,1.6014744747849865,0.8100202020202021
Rpl34,0.0205128205128205,0.1892773892773893,0.778865578865579,0.003218173230922,0.0346853210114767,0.058108803201349,3.72511953912908,3.8186632552453776,0.5905454545454546
Ube2d3,0.0721056721056721,0.280963480963481,0.778865578865579,0.0115893647473489,0.1753888607342573,0.322609290925747,1.62040753364451,1.83303899603204,0.6477384684281237
H2afz,0.0289044289044289,0.1205905205905206,0.4634032634032634,-0.2891457262591099,-0.1767465694372704,-0.0800671801087964,2.796710652186105,2.4739361999671674,0.49943684633950125
Sh3glb1,0.0421027181166023,0.2698712949217355,0.9077864979090876,-1.0677828555156452,-0.2930964334290796,0.062407260626951,1.34633979900985,1.1143416677709637,0.6477384684281237
Gng5,0.0012432012432012,0.054079254079254,0.5358197358197359,-0.2822189924283852,-0.1641067438965646,-0.0498842622688434,1.88796406644161,1.6841756062629925,0.4044475415596105
Rps20,0.0012432012432012,0.0289044289044289,0.1892773892773893,0.0441020021752498,0.0844361540178418,0.1251460888804374,3.79375134466683,4.027454792031286,0.30408807786342856
Rab2a,0.1704181223248704,0.6799884022342944,1.0,-30.17196976225988,0.7720321168992033,29.972092827901523,0.4517254079075985,0.67432567898869,0.8100202020202021
Pnrc1,0.1205905205905206,0.5358197358197359,1.0,-0.0351742887360998,0.0899981207385254,0.2160220141200095,2.2122988870065,2.34036729856852,0.8100202020202021
Dnaja1,0.0037296037296037,0.1892773892773893,0.8665112665112666,-0.4064180345816545,-0.2114695095697771,0.0011116659936676,1.91977239703451,1.6149632232657374,0.5905454545454546
Sec61b,0.2238679800655153,0.7666826984521069,1.0,-0.4518247739975239,0.0970417386354396,30.318919220807853,1.220876340445765,1.3372395557052563,0.8100202020202021
Txn1,0.1321178224188759,0.6851773174958848,1.0,-0.3513159957519741,-0.134627881415268,0.164127470015762,1.59651374627507,1.4260177317705298,0.8100202020202021
Ptbp3,0.1753258176208659,0.768278203545834,1.0,-1.259270777753036,0.3030518817888341,29.949268789224856,0.67096947517441,0.9039044877357856,0.8100202020202021
Tnfsf8,0.2711281332535172,0.7715426535572856,1.0,-0.2979815095287554,0.0040842080615848,0.3623561441394183,1.65068087096815,1.656882556302934,0.8100202020202021
Rps6,0.04009324009324,0.151981351981352,0.5358197358197359,0.0288422954459658,0.0907670863467412,0.1489495816269444,3.00428455536931,3.1992675920465423,0.5429562803608605
Jak1,0.0425939820941403,0.3541094107998596,0.9550893550893552,-0.3552050897677569,-0.1629676605111134,0.0242939609417413,1.60289498318581,1.4129875947193726,0.6963159842619088
Mier1,0.1351662724159878,0.6694111706224701,1.0,-0.7442496961612868,0.8331273251528808,30.265021476566808,0.549906865271355,1.044155972490725,0.8100202020202021
Tut4,0.151981351981352,0.6943278943278944,1.0,-0.2205011053174737,-0.0556751973817239,0.1176899341596946,1.476409209956995,1.4290273673123488,0.8100202020202021
Uqcrh,0.2318570318570318,0.778865578865579,1.0,-0.1118706195589337,0.0026228940555384,0.0948420058156594,2.02766208552975,2.024741057248628,0.8100202020202021
Prdx1,0.0471253041839123,0.413686226993168,1.0,-2.3333749218500746,-0.4590808688536005,0.64401466399418,1.14640009004151,0.8324670424837999,0.7533274483766638
Rps8,0.0003108003108003,0.0205128205128205,0.0938616938616938,0.0588784370441445,0.0843066686540545,0.1269560897305856,3.864750630585455,4.087631322084405,0.2596067287559599
Ybx1,0.054079254079254,0.4634032634032634,1.0,-0.2699368153093631,-0.1364201872477334,0.0105914424918393,2.0397859513725,1.8444826457944876,0.7857707509881422
Sfpq,0.0231509519852463,0.1202328005368122,0.5830440246512354,-30.455597372018858,-2.9172973349753155,-0.3456072996851131,1.322046958822125,0.1616135131783212,0.49943684633950125
Ptp4a2,0.04009324009324,0.3968919968919969,1.0,-0.2491278266295028,-0.1220304704759182,0.0654141111258471,1.79719676565528,1.6424894203572076,0.7284135472370767
Laptm5,0.0938616938616938,0.3356643356643357,0.8665112665112666,-0.3301884402137873,-0.165820439565216,-0.0437338960587312,1.92795573721486,1.745583359085515,0.6684719535783366
Cd52,0.0205128205128205,0.04009324009324,0.0938616938616938,-0.3796632042709992,-0.2947738230728781,-0.2131257480834784,3.0489777803573,2.49629930462155,0.34747474747474666
Sh3bgrl3,0.0205128205128205,0.0721056721056721,0.24759328291177,-0.5742950201188864,-0.4349026716296464,-0.1557517645858174,2.1677640955952957,1.62041140484348,0.4044475415596105
Rsrp1,0.1987168925470268,0.7282210233302229,1.0,-0.3106556433443288,0.091310890687193,1.279858623097076,1.24920297897551,1.386926008093255,0.8100202020202021
Syf2,0.1020809611324846,0.5207033237981002,1.0,-29.93338106494062,-0.6566642189190601,28.588469033367527,0.938039747316968,0.596647640630105,0.8100202020202021
Rpl11,0.04009324009324,0.2318570318570318,0.6125874125874127,0.0211760879565598,0.0606111630405888,0.0930477903550244,3.53611669956153,3.70953698951072,0.6165289256198345
Cdc42,0.0139860139860139,0.280963480963481,0.9550893550893552,-0.2703333726733137,-0.1553340711758,0.0252214431974064,2.00982823774601,1.7883298830485124,0.6477384684281237
Rpl22,0.0138694638694638,0.151981351981352,0.6943278943278944,-0.0033207312658359,0.0522131667836513,0.1113420825560363,3.0346858382039352,3.1399624121717875,0.5429562803608605
Tnfrsf4,0.0227796928098559,0.2429082609043239,0.8548127198282508,-30.22391935517012,-0.9583167355988425,0.4219373636302838,1.254025339273165,0.6044256893862275,0.6315614783512421
Kmt2e,0.151981351981352,0.5624846616632901,1.0,-0.0663478099693031,0.190642405807778,0.495782314501024,1.17453454950401,1.3584633109608588,0.8100202020202021
Tomm7,0.2155007887439468,0.6843747548063993,1.0,-0.1815260207010868,0.0212760938039155,0.3258424761146251,1.32648676636483,1.368866649579675,0.8100202020202021
Dnajb6,0.1892773892773893,0.6943278943278944,1.0,-0.1813226928499248,-0.025387622807117,0.2286093178986165,1.53757252715944,1.524598310192405,0.8100202020202021
Ost4,0.2159249389401403,0.6827510662271137,1.0,-0.1705894734430689,0.4830332529630431,30.317068198928137,0.906210599086756,1.3198897227974724,0.8100202020202021
Mrpl33,0.2094823757163304,0.7064914510409575,1.0,-30.182053459879945,-0.7142122454929948,29.75648416315329,0.67096947517441,0.2830607002264725,0.8100202020202021
Rpl9,0.0093240093240093,0.0721056721056721,0.4634032634032634,0.0228317348050761,0.0546243700070399,0.0782910641032098,3.600799844936735,3.74224179150228,0.4044475415596105
Ythdc1,0.0617066900283126,0.2698712949217355,0.8609707533740757,-1.4300172685233736,-0.3411430479022032,0.1764530785966722,1.35888333750503,1.0795465865359477,0.6477384684281237
Rpl5,0.0003108003108003,0.0093240093240093,0.0938616938616938,0.0764779768751119,0.1350731615488993,0.1759099094263837,2.91090234438052,3.1934715856919897,0.198347107438016
Dynll1,0.0215562667600163,0.1407135248526926,0.5958830905651777,-30.423100835672905,-1.7686206030353442,-0.3542573344799267,1.300881024484465,0.389604678763552,0.5429562803608605
Rplp0,0.0037296037296037,0.0205128205128205,0.1205905205905206,0.0559992801942513,0.1019951830626027,0.1804619970363862,3.31561328132426,3.55394593846995,0.2596067287559599
Rpl6,0.0059052059052059,0.1205905205905206,0.5358197358197359,0.0030356091235042,0.0534070338710384,0.1267974604139559,3.21427928970676,3.3626771686200847,0.49943684633950125
Ppp1cc,0.4278251278478543,0.8548127198282508,1.0,-1.376295823931625,0.5354211190853093,30.04299669830568,0.4859280714481915,0.8356583907630123,0.8683667510219975
Arpc3,0.0021756021756021,0.04009324009324,0.280963480963481,-0.4210229179643822,-0.2587335003836131,-0.1491113278947421,2.24558564902964,1.868002641770755,0.34747474747474666
Orai1,0.00800994232988,0.0874803339251971,0.5503275079719432,-30.453107331014227,-1.1757076822281176,-0.1149607989379984,1.35524163777831,0.56353158992981,0.45285848172446075
Rsrc2,0.2627225686629024,0.8017768264500664,1.0,-29.43865135567768,-0.0181683590061439,29.57711916227925,0.572356769253633,0.417233656907052,0.8319990128129292
Vps37b,0.0205128205128205,0.1205905205905206,0.3968919968919969,-0.4961148291074828,-0.3094482642090614,-0.1234792812219201,2.2092818542009853,1.7730497748289975,0.49943684633950125
Tmed2,0.0921673180446737,0.3909427714740615,1.0,-2.275589588547428,-0.3307899746395539,0.6148614307486435,1.13195789675541,1.016886492232155,0.7284135472370767
Ran,0.1332470203401324,0.3795808914251254,0.9513641829362992,-30.35499217813185,-1.8605357054420208,28.82008977917708,1.09238462841862,0.269654865701985,0.7284135472370767
Chchd2,0.0003108003108003,0.0205128205128205,0.0938616938616938,-0.6225355001023034,-0.4220269906823527,-0.2623216675037005,2.250255585412515,1.694762476709845,0.2596067287559599
Actb,0.1892773892773893,0.6125874125874127,1.0,-0.0274985647628115,0.0367005487526893,0.1047330843536809,3.40191575264876,3.4628688676514976,0.8100202020202021
Rac1,0.215763874859545,0.6799884022342944,1.0,-1.2997545298701418,0.4620818628436836,30.166191301562293,0.685109269865725,1.0775549538197269,0.8100202020202021
Arpc1b,0.2467376368078808,0.7282210233302229,1.0,-0.2104173252761625,0.0221505045931389,0.2651000014590763,1.47459645912824,1.513888907034375,0.8100202020202021
Atp5j2,0.4478307404396433,0.8616968286082338,1.0,-0.2891521815636017,-0.0589706774105748,0.1976244024818254,1.42086570518498,1.3524533457811465,0.8683667510219975
Rpl21,0.0003108003108003,0.0012432012432012,0.0289044289044289,0.0849721295442522,0.1352975515862597,0.1839203862174576,3.20394448934463,3.4981467298065687,0.1131313131313092
Polr1d,0.2318570318570318,0.6943278943278944,1.0,-0.1812961925889479,0.0392662333102683,0.2876011706455151,1.373937734074845,1.3894759701002313,0.8100202020202021
Hmgb1,0.0289044289044289,0.280963480963481,0.9550893550893552,-0.1003891629663482,0.1525081245683286,0.3409323719694168,1.52458668064213,1.69478977755252,0.6477384684281237
Sem1,0.271160359877409,0.6851773174958848,1.0,-0.2643650012660506,-0.0139614268150279,0.1935770666251133,1.51324180116324,1.4952648688425088,0.8100202020202021
Ndufa4,0.3541094107998596,0.8168005804132161,1.0,-0.1918462893083296,-0.0377171200013105,0.1320494246646402,1.47459645912824,1.4532695001785636,0.8364609882568603
Atp6v1f,0.0125222247240691,0.2226536979813717,1.0,-0.0220638014137773,0.4388959538254999,30.321594047256674,0.934082997401472,1.2895095798990477,0.6165289256198345
Zc3hav1,0.0391701660299839,0.3152856482682895,0.9070384808036948,-30.12971464928592,-1.2514373776703884,0.8017287110774003,0.7611587079120405,0.367248067780205,0.6684719535783366
Luc7l2,0.0030599755224886,0.0175710667676868,0.1178837571664433,0.2416356756563193,0.9166038320320272,30.50828809814179,0.805439734782585,1.5154985480701737,0.2569768514774194
Trbc1,0.054079254079254,0.4870641534695065,1.0,-0.3794188620196843,0.088521202167906,0.8339321689652979,1.59833109456711,1.65562324322029,0.8026268444497502
Trbc2,0.0012432012432012,0.04009324009324,0.280963480963481,0.074929840447214,0.2020103503099793,0.3081818478031591,2.223916569739395,2.54325460364979,0.34747474747474666
Gimap4,0.52296164404117,0.8616968286082338,1.0,-0.3345719461829741,-0.1129487708481556,0.1267600499851354,1.5216255820454951,1.4046384150138589,0.8683667510219975
Gimap6,0.1205905205905206,0.451509187944989,0.9550893550893552,-0.0442804878398736,0.1329260073964209,0.2699755591725359,1.718167568257305,1.8970789692165704,0.7857707509881422
Gimap3,0.2687219904362815,0.6022000059254968,0.9550893550893552,0.0193705267096276,0.1782255159456917,0.307725458849762,1.48402007583878,1.68132202187865,0.8100202020202021
Hnrnpa2b1,0.0205128205128205,0.2971897434333751,0.9550893550893552,-0.2519732190697777,-0.0910281024676763,0.08582169620417,1.87725895566292,1.771151013230985,0.6684719535783366
Tax1bp1,0.1205905205905206,0.6125874125874127,1.0,-0.1979137814492176,-0.068479510191129,0.0702671233945105,1.63182410521293,1.55172000161304,0.8100202020202021
Serbp1,0.1892773892773893,0.6943278943278944,1.0,-0.1293284263454655,0.032460833497707,0.1315247695698241,1.906258873579755,1.961554098161605,0.8100202020202021
Igkc,0.04009324009324,0.3356643356643357,0.9550893550893552,-0.2426160506020065,-0.1141352602401534,0.073883519506433,2.64107114212812,2.432762764271441,0.6684719535783366
