gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Control_median,median_IL10_KOTLS_median,FDR_BH
Rpl23a,0.1422164007303326,0.6503532587123918,1.0,-0.0456442593658452,0.008944689345905,0.0758130158769957,2.79154064765565,2.8031008130539465,0.7611456512731224
Crlf3,0.0011533920538063,0.0083942365928358,0.2420905926749874,29.734736793831782,29.967528808204563,30.08705907442224,0.0,1.0498447173408163,0.11458024505348621
Slfn2,0.0003673342536058,0.0004268920055365,0.011890842793894,30.49254726125563,30.539811411686884,30.581805872181363,0.0,1.5618149870666111,0.030682862897935936
Supt4a,0.012970313967227,0.195562435500516,0.967135032150512,-0.0831203229973815,0.169707561273412,1.0745597892694372,1.2504463789033,1.420409648711035,0.5020017875571281
Nme2,0.195562435500516,0.7108438517107247,1.0,-0.2260571272151499,0.0257363334168061,0.2216694778141459,1.850771706577715,1.8600539873209,0.7611456512731224
Atp5g1,0.0784432237751736,0.5479037317543392,1.0,-0.1459576627359889,0.757277296237802,30.13047287552596,0.67096947517441,1.1009159741014438,0.7611456512731224
Skap1,0.1172817576551966,0.6105199638852996,1.0,-0.2944013389360988,0.0327008233438619,30.10442838806744,1.15600855634195,1.1513182282803576,0.7611456512731224
Rpl23,0.0221084385171072,0.1673414304993252,0.5918075732317218,0.0103078236348299,0.0323363149727419,0.0445418237921573,4.09970730900184,4.19050744630597,0.4560252252943696
Rpl19,0.0129792807811383,0.1422164007303326,0.6503532587123918,0.061863774423241,0.0721326831109314,0.0947004702725088,3.80193198510024,4.000541321592284,0.4172164817343941
Eif1,0.0001587679606255,0.0071842502183059,0.1198301182821306,-0.1852767309064134,-0.1250051657326063,-0.0821633305087285,3.5701647759465898,3.278724946772925,0.10075472867136323
Stat3,0.2792911929979267,0.7839600831061322,1.0,-29.932601347886308,0.0,28.82946993786947,0.4517254079075985,0.0,0.8092945202621652
Rpl27,0.0015123728909584,0.1002619671350321,0.9018020163531,-0.0044641144296018,0.0332184527769668,0.0892927437172606,3.417270571111895,3.4938138995121357,0.36258258555121675
Ddx5,0.0831150273874732,0.5918075732317218,1.0,-0.0307184552928084,0.0412556342870249,0.1102843201839737,2.77352672062016,2.861291418622137,0.7611456512731224
Gna13,0.1673414304993252,0.7108438517107247,1.0,-0.1423127021983567,0.0041104023860961,0.1625313356818969,1.88542018273827,1.8783485494788952,0.7611456512731224
Prkar1a,0.1002619671350321,0.6503532587123918,1.0,-0.2248906182892176,0.0043379832470308,0.2375105508533805,1.56041831239381,1.5658776132425738,0.7611456512731224
Rpl38,0.0831150273874732,0.2991188378185282,0.7108438517107247,0.0011574052610852,0.0414703152913365,0.0728638430845567,3.36930626948057,3.464930096679118,0.5992799015528004
Atp5h,0.1422164007303326,0.6503532587123918,1.0,-0.0887788216370891,0.0316283805148961,0.1286834423997739,1.85259490584447,1.898388997341324,0.7611456512731224
Sumo2,0.0449313328570294,0.535841867111217,1.0,-0.1562628411543704,-0.0555829345120913,0.0902157469399894,1.69097711722387,1.6250642952605752,0.7611456512731224
H3f3b,0.0037310470747003,0.0170675557672461,0.0831150273874732,-0.3256470609141049,-0.2698911842261119,-0.1877075333115006,3.48993661656595,2.893003071253635,0.1486946146388865
Ubald2,0.1198301182821306,0.535841867111217,0.967135032150512,-0.1740663368991995,-0.1050627671412561,0.0467405533786019,1.6791123641967398,1.54877471000008,0.7611456512731224
