gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infNonTLSwk6_median,median_IL10_KOnonTLS_median,FDR_BH
Rgs1,0.0002219962051443,0.0004386095771341,0.0047981709084513,1.0449429171184117,2.8996172724508504,31.104560430836763,0.3056758861438375,2.2582470889959048,0.008709556697172114
Tpr,0.0824958323410335,0.5713582599031516,1.0,-0.1938938516917147,0.0197459870614596,0.2145041775485722,1.49204547754146,1.5109148502516438,0.6588635789874181
Arpc5,0.0004763038818766,0.0201317774073192,0.4726680955783123,0.1042842464444162,0.2191444339699404,0.473890990130223,1.2225790610652214,1.424593997490771,0.07928823101959562
4930523C07Rik,0.0638836071466009,0.3646530466961222,0.968559887123876,0.4176015086379886,1.7451402080576377,30.086540198821737,0.3071206809607775,1.0565160253571335,0.5443217490041241
Gas5,0.0573787409700722,0.3837421608319441,0.9699293482575216,-0.0455533915687313,0.097181190761406,0.28992372832579,1.5134446950606302,1.612187297903715,0.5488156043183111
Prdx6,0.1152655394141462,0.4726680955783123,0.9699293482575216,-0.0377809507276604,0.0756038912135444,0.1700183338684747,1.56312304104696,1.6507981273269787,0.6098280681795653
Prrc2c,0.2082876875446535,0.7344923394458999,1.0,-0.1272456728533358,0.0022361623669902,0.1707181575115067,1.842533544557495,1.8452602503613973,0.7446734213788133
Hnrnpu,0.1568627450980392,0.6238787012780821,1.0,-0.2235112658446734,-0.0916624048895812,0.1300642478779758,1.357627646705177,1.2749379086337251,0.6738942933636667
H3f3a,0.0021433674684448,0.0690958164642375,0.4736464186114179,0.0222906597777272,0.0673217489526518,0.1234821288630285,2.398180845553145,2.510137507367616,0.18316279262247903
Srp9,0.0009960140226776,0.0821176473869336,0.8468301921511491,0.0320223236596656,0.855384368749126,30.105025915819542,0.6189112583102875,1.1411109302910925,0.20306666422408245
Fam107b,0.0278317489826975,0.4634263265270245,0.970681114551083,-0.0862133473172198,0.1300142548589071,0.5882804731516054,1.18938803393516,1.2981008082166023,0.6083955876457346
Celf2,0.0573787409700722,0.5713582599031516,1.0,-0.128607384473378,-0.0242136635817589,0.1224845703970049,1.474348013587045,1.4482145904657486,0.6588635789874181
Vim,1.5876796062554575e-05,0.0004386095771341,0.0038003384534461,0.4762390017718033,0.7793608395912095,2.5392352563409304,1.09464033374413,1.8787587447871676,0.008709556697172114
Rpl7a,0.0095578312296578,0.3053901722632373,1.0,-0.0167380475829885,0.0692734969014745,0.1267790348310498,2.38000559843529,2.499302160388855,0.4811069790731615
Set,0.0041634117795697,0.056833321083365,0.5770479285751536,-1.608489083967691,-0.3282974087874365,0.1103407753686969,1.243046912634279,0.996154790881878,0.1656217321608638
Rpl12,1.5876796062554575e-05,6.35071842502183e-05,0.0095578312296578,-0.1811535553436062,-0.1555043722739095,-0.1333893947959355,4.121431440644519,3.701918182346743,0.0027096398613426476
Hspa5,0.015860919266492,0.2702706993728666,0.8506311026434865,0.0487707483575908,0.1471777138762482,0.2600905833765853,1.7465470736603863,1.9307340074756076,0.45074461914953645
Rpl35,0.0095014686036357,0.0978804477256489,0.4268635389378423,-0.1214055988344996,-0.0813637004589049,-0.0359628736528551,2.6381523948524777,2.493095182988537,0.22676375219697845
Cytip,1.5876796062554575e-05,0.0021592442645074,0.038707628800508,0.2015638777645182,0.2896141982789574,0.3858418176429813,1.9062757596172224,2.3290238887368173,0.020100601153232527
Ssb,0.0150463959875996,0.3321041630503881,1.0,-0.038613858427402,0.3133433324196399,1.7547350602862484,0.989605899181372,1.23215916104897,0.5168307947775036
Atp5g3,0.0146996355481798,0.4305763345738511,1.0,-0.0869281908906129,0.5825097808127184,2.1444366884422137,0.7918095462592649,1.179513533752965,0.5801449560573994
Hnrnpa3,0.0015241724220052,0.0573787409700722,0.4738715567198528,-0.2424805009653899,-0.1603225392598017,-0.0531858138881876,1.6059790161109626,1.43460882837335,0.1656217321608638
Srp14,0.0392522650317318,0.5108447346886349,1.0,-0.1034851939606389,0.3985134651643471,1.8158061912629249,0.9258434874609212,1.222071324353364,0.6348879740830206
Pdia3,0.0959063034015804,0.5118010169025737,1.0,-0.1284634877757108,0.1228258120092122,1.2670492752774605,1.104782344804535,1.2053327873167587,0.6348879740830206
Serf2,0.0201317774073192,0.1152655394141462,0.3848201952845906,0.0455570363154219,0.0984088444711498,0.1784201325135965,2.1240118687394127,2.2761468028373564,0.250067610932385
B2m,0.4268635389378423,0.7920774787647853,1.0,-0.0158036388560376,0.0097796888845168,0.0368553826022929,3.435914580172015,3.4622984888821864,0.7936275325392761
Eif2s2,0.0123997777248551,0.2379772961816305,0.9115824964870334,-0.018338156761799,0.1244422972817364,0.6931986727782808,1.25431565705546,1.368457255777889,0.4172752590582014
Rbm39,0.0123997777248551,0.3837421608319441,0.970681114551083,-0.0804772440017929,-0.0262419311833682,0.0175319960311474,2.373365058683508,2.3292940131570035,0.5488156043183111
Top1,0.0974958323410336,0.6238787012780821,1.0,-0.1416902046761488,-0.0217823856939311,0.1442631076744513,1.4133386133756825,1.3920871990256265,0.6738942933636667
Stk4,0.0573787409700722,0.6238787012780821,1.0,-0.2258037681585054,-0.0395812804734288,0.1800602102531647,1.40177448959858,1.3668403260287187,0.6738942933636667
Gnas,0.0978804477256489,0.6238787012780821,1.0,-0.0441197359538877,0.041837016803404,0.2066125452378059,1.6197434191390774,1.6698197625292213,0.6738942933636667
Atp5e,0.0824958323410335,0.3837421608319441,0.910105580693816,-0.0256797159863058,0.0633499926174312,0.1276613700668092,2.000543944643147,2.0906912027827524,0.5488156043183111
Psma7,0.2255493715247968,0.7826235030086005,1.0,-0.1294887947777004,0.4385798580129602,2.0890333764287514,0.8039072264022451,1.0834678481811646,0.7887858927960698
Rps21,0.0001905215527506,0.0095578312296578,0.0573787409700722,-0.1262042523300435,-0.0933120129178985,-0.0576504293725415,3.9798225630948,3.731438293386257,0.04838978644197145
Rpl22l1,1.5876796062554575e-05,0.0004763038818766,0.0314201794077955,-0.2207303221185947,-0.1677819288852504,-0.0837918480106347,2.679945776564995,2.386536190273948,0.008709556697172114
Sec62,0.0005414641473833,0.0115206170324675,0.0483029415419576,0.333499223015191,2.347678850847908,30.322162557011136,0.2570165632750025,1.3061024914760413,0.05719537112725956
Mbnl1,0.0054933714376438,0.0978804477256489,0.6238787012780821,-0.1161171613956857,-0.0712864052461888,-0.0075357850876452,2.21503640602885,2.10834846550037,0.22676375219697845
Pdcd10,0.1634815784592863,0.6902252496425048,1.0,-29.694869913189034,0.0,29.60977882681796,0.4449354807265759,0.4271483886736995,0.712490580276134
Rps3a1,0.0003016591251885,0.0054933714376438,0.0314201794077955,0.0667135180928596,0.1038108731802296,0.1362961171333359,3.4641933973354924,3.721226843744116,0.034723533037945994
Krtcap2,0.0022897654869312,0.0639564373212809,0.5842861863811323,0.1557407104269877,1.0852760297809632,30.16972295024234,0.558066255278585,1.1744806224008235,0.1809154470082642
Tpm3,0.0021592442645074,0.0824958323410335,0.7359319679288707,0.0209942070027347,0.1216364074347531,0.2375115528346251,1.5326945464054424,1.6688239960897548,0.20306666422408245
Rps27,1.5876796062554575e-05,1.5876796062554575e-05,0.0001111375724378,-0.1510569999216991,-0.1293841814382755,-0.0992222220794139,4.411982845900237,4.039350594605446,0.0020322298960069856
S100a11,3.175359212510915e-05,0.0001905215527506,0.0095578312296578,0.2871462972630558,0.393436630467226,0.5007715466327107,1.6309203419940512,2.1382914936381097,0.005419279722683734
S100a10,1.5876796062554575e-05,6.35071842502183e-05,0.0123997777248551,0.339794862273322,0.4939545496827197,0.6373992264486876,1.74920773500783,2.457930792213935,0.0027096398613426476
Mcl1,0.015860919266492,0.2082876875446535,0.9699293482575216,-0.3660720426023114,-0.1416059460083933,0.0472634920827978,1.4424212807621024,1.31129358651715,0.37951350897815866
Cd2,0.0015126617448598,0.0573787409700722,0.6252425180598543,-0.2537046306136599,-0.1572620743218961,-0.0222978173227712,1.5273045787803223,1.3658346986298562,0.1656217321608638
Csde1,0.0315432613391559,0.231052016598276,0.7868234305012446,-0.5408975097365517,-0.2703801845630134,0.2050600742798656,1.2041968580642886,1.0025092945213845,0.41654448062787786
Ptpn22,0.0314201794077955,0.4726680955783123,0.970681114551083,-0.0765540539651824,0.0576125608936133,0.1706559440118411,1.52351383927625,1.588716071539629,0.6098280681795653
Rap1a,0.262549586881392,0.7870583697675441,1.0,-0.1517372925892939,0.0810311886726967,0.8806713326157409,1.15131391453961,1.2273135144538638,0.7916972206699068
Atp5f1,0.0017519219857639,0.0814252386094282,0.7868234305012446,0.0326703696483533,0.6786072541351515,30.18172070966198,0.7627922196585413,1.2169173280117576,0.20306666422408245
Cd53,0.0010637453361911,0.0573787409700722,0.5713582599031516,0.0327406568412368,0.1489198321079871,0.2322987737749274,1.602713565030505,1.7756624257337652,0.1656217321608638
Rpl34,0.0314201794077955,0.3837421608319441,0.9699293482575216,-0.0286422219677139,-0.011013580397122,0.004649111682802,3.8186237062084634,3.787590238814909,0.5488156043183111
Ube2d3,0.004096213384139,0.1349368897356513,0.910105580693816,-0.2270666499144754,-0.1275749635137061,-0.011849589091665,1.8341242518076728,1.6772892086246711,0.2741574902565614
H2afz,0.0690958164642375,0.2082876875446535,0.4738715567198528,0.0492339894156312,0.1263016598236405,0.194972369352948,2.4739361999671674,2.7032860656922626,0.37951350897815866
Sh3glb1,0.0095558084664091,0.1152655394141462,0.7283560871056942,0.0274833558659846,0.2095613209922062,1.0504478625286329,1.106941382505327,1.2790634561431988,0.250067610932385
Gng5,6.35071842502183e-05,0.0021592442645074,0.0690958164642375,0.0971653706051095,0.1819718464725533,0.2694883371054452,1.6828935406333925,1.90561141704533,0.020100601153232527
Srsf11,0.0968500997572475,0.615497508592667,1.0,-0.1951648099759678,-0.0205782865533017,1.060733664798318,1.1633022148597087,1.134558956824685,0.6738942933636667
Rps20,6.35071842502183e-05,0.0054933714376438,0.0824958323410335,-0.1102729862534688,-0.0894686112002343,-0.0692699381894002,4.030379830444439,3.7852301270208497,0.034723533037945994
Rab2a,0.0012489347732145,0.0482901904027378,0.8468259210736391,0.0903684847279568,0.8667681991246763,30.207507137077837,0.67432567898869,1.219915415058599,0.14894323786868527
Pnrc1,0.004096213384139,0.0573787409700722,0.6784313725490196,-0.1575208179568984,-0.0866603761977489,-0.0199233392090067,2.34334105795878,2.2061123968995,0.1656217321608638
Dnaja1,0.0015241724220052,0.0473446058585377,0.3063340477891553,0.0226436774748099,0.1246637057565325,0.2373335788113829,1.6162467823728426,1.7621575909054823,0.1469117466640685
Clta,0.0005414641473833,0.027304566629281,0.2614677393748564,0.8188204303075085,2.2108635627216096,30.18223536636675,0.2570165632750025,1.1828963847851262,0.09985670081565623
Sec61b,0.0015241724220052,0.015049240840804,0.1568627450980392,0.132228131623542,0.2235265199910822,0.7112252990190111,1.3368963678254726,1.5624796691700087,0.06700183748253606
Txn1,6.35071842502183e-05,0.0123997777248551,0.1813447646264983,0.1276823769786048,0.2525559862430814,0.4239229066210828,1.430676918417535,1.7046119431316114,0.05719537112725956
Ptbp3,0.0072743808636968,0.1349368897356513,0.8506311026434865,0.0239567809964633,0.4629602363819525,2.156653749324722,0.9056528528690876,1.251789754173485,0.2741574902565614
Tnfsf8,0.0573787409700722,0.5208065412399778,1.0,-0.1063919942015642,0.1071321989034058,0.3691809191932022,1.66238993445319,1.7874036535027802,0.6348879740830206
Rps6,0.004096213384139,0.0252441057394617,0.2379772961816305,-0.1069878125274101,-0.072646592003583,-0.02563929902078,3.199952255726433,3.0452386429661926,0.0936592908594521
Jak1,0.004096213384139,0.2702706993728666,0.9699293482575216,-0.2477484123640493,-0.1027383558030296,0.0533059507700888,1.4115844798409576,1.3162904830700677,0.45074461914953645
Mier1,0.0029639058244674,0.0149354467126296,0.0408264300091681,0.3154459078336096,0.6686416171862475,1.676587116830475,1.04073489955571,1.6491005692852287,0.06700183748253606
Tut4,0.0690958164642375,0.5713582599031516,1.0,-0.0951527641388415,0.0578525857388563,0.1998639350606222,1.4262254991715513,1.4911427253888712,0.6588635789874181
Uqcrh,0.0007144558228149,0.0252441057394617,0.3053901722632373,0.0561693556796868,0.1190130294318711,0.2032794369069219,2.0220277573635275,2.195612140297814,0.0936592908594521
Prdx1,0.0075446480277566,0.1318811298530948,0.8485098885070542,-0.009000884834059,0.5133227569125773,2.4845124718796434,0.8457478501472706,1.20741790939923,0.2741574902565614
Rps8,1.5876796062554575e-05,6.35071842502183e-05,0.0015241724220052,-0.1104508944391449,-0.090478449323152,-0.0734223638681164,4.088121189674423,3.8401736182815287,0.0027096398613426476
Ybx1,1.5876796062554575e-05,0.0095578312296578,0.1152655394141462,0.1121913955685342,0.2061152827975208,0.3077834706139399,1.8419511162007325,2.124186235005846,0.04838978644197145
Sfpq,0.0017100293456709,0.0075446480277566,0.0803002085710957,0.5011982226508201,2.653385721807024,30.42124935971352,0.2185584812017347,1.4047149660781535,0.04244900868364153
Ptp4a2,0.038707628800508,0.2702706993728666,0.910105580693816,-0.0134286977383753,0.0873354546547974,0.1800992548378115,1.64170091880826,1.744117146060975,0.45074461914953645
Laptm5,0.0015241724220052,0.0314201794077955,0.343145193299992,0.0878266713083529,0.1635758549789427,0.2592956887781872,1.7451238903072124,1.9549815951514,0.10796732789792815
Cd52,1.5876796062554575e-05,0.0007144558228149,0.004096213384139,0.1912873293592641,0.2534340479887883,0.3261680736038204,2.497780637986625,2.977322284761515,0.010161149480034133
Sh3bgrl3,3.175359212510915e-05,0.0001111375724378,0.0061744585107237,0.3717876470985678,0.4708674879526309,0.5632084726059194,1.61601995080088,2.23860386955809,0.004064459792010972
Rsrp1,0.0337983621149569,0.4268635389378423,0.9699293482575216,-0.0427403184466303,0.0856854315612287,0.3779432097614153,1.394611818491535,1.4728949073986075,0.5766599787234176
Syf2,0.0028677490529391,0.1214136242215987,0.90773026423876,0.044432580871138,0.8932826624324373,30.04201427620985,0.6010226307239025,1.1021527952419965,0.2622944118205001
Srrm1,0.0401454534659647,0.4463030872386435,1.0,-0.2624482700420844,-0.0206254331682531,0.8054225593418993,1.12150049502393,1.1083459645297735,0.5935251445874947
Rpl11,0.0073033261887751,0.0690958164642375,0.3063340477891553,-0.0621614814446187,-0.042665895346516,-0.0179667402449553,3.70950391602478,3.600434728790497,0.18316279262247903
Cdc42,1.5876796062554575e-05,0.0054933714376438,0.2379772961816305,0.0704852887478852,0.1679486353202341,0.2673965500760381,1.789850045670095,2.0078597901827075,0.034723533037945994
Rpl22,0.0473446058585377,0.3837421608319441,0.9699293482575216,-0.0540546123269993,-0.0234013867609055,0.0033431456268433,3.14014050899369,3.089859091997325,0.5488156043183111
Tnfrsf4,0.2872414592292746,0.7770968489780832,1.0,-0.9467596402163866,0.5842034811687087,2.471974007211569,0.60214277850496,1.0845682657028437,0.7847605259897014
Sri,0.0693938841314144,0.5626868690234494,1.0,-0.1616286491836708,0.1001701380268819,2.096962637435904,1.133150556345295,1.21539619832574,0.6588635789874181
Kmt2e,0.0123997777248551,0.2023371148299164,0.90773026423876,-0.2779608843661332,-0.1268692223622503,0.0235416635039246,1.3616965397890326,1.244829259514829,0.37951350897815866
Tomm7,0.0123997777248551,0.1568627450980392,0.7344923394458999,0.0356010258235944,0.1384444168782829,0.250978433035741,1.37156010108293,1.509853935400154,0.3125047684443427
Dnajb6,0.0473446058585377,0.3837421608319441,0.9699293482575216,-0.0372119051044947,0.0602656842705251,0.1947769374712564,1.53146325057262,1.5951247721529838,0.5488156043183111
Ost4,0.069716785684335,0.2630889109848705,0.969182212422568,-0.2677360993887996,-0.1504428301754657,-0.0158695689022894,1.3242996370280162,1.1929299176980526,0.45050676396071476
Mrpl33,0.0461764833085104,0.389755717262383,1.0,0.040269311453685,1.9878847659372456,30.12572676405945,0.2830607002264725,1.1419581986651677,0.5543192423287225
Arap2,0.1123452636989943,0.6146958150878039,1.0,-0.3552490441018852,-0.024887561440986,1.04200574640892,1.153558168159276,1.1313564678757486,0.6738942933636667
Rpl9,0.0007144558228149,0.0265379273610796,0.3053901722632373,-0.0623590485055784,-0.0456591750297952,-0.0252229216520045,3.7423750190331297,3.6255715270167137,0.09775121445232197
Ythdc1,0.0267227434121398,0.3297925555294237,0.9689946775534558,-1.4394210253102868,-0.1738757406882694,0.9344477593870212,1.0819109989807374,0.9595092689654467,0.5147981354605639
Rpl5,1.5876796062554575e-05,0.0001905215527506,0.0073033261887751,-0.1827136739299366,-0.1546279671181009,-0.1233155230670322,3.1949852072359826,2.868598892109449,0.005419279722683734
Dynll1,0.0002219962051443,0.0006710344515115,0.0184394950081998,0.6145084240421663,2.020400839957197,30.529094719827626,0.380171994380056,1.517940779359377,0.010161149480034133
Rplp0,0.0021592442645074,0.0201317774073192,0.2702706993728666,-0.0765625827667015,-0.0496073404296034,-0.0180008696302672,3.553372963672752,3.432533379284285,0.07928823101959562
Rpl6,0.0054933714376438,0.038707628800508,0.2082876875446535,-0.1155190402153476,-0.0799465029269417,-0.0487986702519792,3.3576981115018203,3.176198945556014,0.12464343362176161
Ppp1cc,0.0047981709084513,0.011838928302451,0.0490556423358853,0.4468126253418799,0.9747322989597844,2.0480793582470413,0.8543578984536375,1.6771981066023065,0.05719537112725956
Arpc3,1.5876796062554575e-05,0.0015241724220052,0.0690958164642375,0.2362326033967834,0.332877343378926,0.4879893912219068,1.8703463580834876,2.352782195633451,0.017909279691837674
Orai1,0.0184328959552221,0.2596551285404619,0.9689946775534558,-0.0560063925854719,0.8229162232631799,30.10805877537826,0.6246231056161351,1.12643496646674,0.45050676396071476
Rsrc2,0.085328144413241,0.4342891302098599,0.9390389400766708,0.1796956719469973,1.470101380182628,30.11145283258483,0.4093653704992512,1.153415251857666,0.5836116395471083
Vps37b,0.0201317774073192,0.2379772961816305,0.8521179645947434,-0.0236222749242647,0.1111479263076663,0.2757702981743026,1.7770572783955825,1.9197090934501515,0.4172752590582014
Tmed2,0.0490492571767764,0.4858088749251383,1.0,-0.1026054263663423,0.1402938154343806,2.1076148527369583,1.02656856426874,1.1204817084957788,0.6249601607077157
Ran,0.0153587763822579,0.2596551285404619,0.968559887123876,0.2551895522990573,1.9818023933404048,30.029187010590643,0.269654865701985,1.05183623698235,0.45050676396071476
Chchd2,1.5876796062554575e-05,0.0007144558228149,0.015860919266492,0.2268446601223293,0.3520656073842176,0.4964464555393928,1.6951492089301774,2.1632234743105903,0.010161149480034133
Actb,0.0021592442645074,0.0314201794077955,0.2082876875446535,-0.1593734121057454,-0.0991404650595572,-0.044142849217159,3.455314739630895,3.22191754120118,0.10796732789792815
Rac1,0.0001111375724378,0.004096213384139,0.1764405436151497,0.1093906260344736,0.3435467097617406,1.48145236407955,1.074361627613717,1.363777363954927,0.02912862850943289
Arpc1b,0.1152655394141462,0.4726680955783123,1.0,-0.2116168028063653,-0.0916442632906328,0.0505164411657056,1.5121458256857525,1.42396166753853,0.6098280681795653
Atp5j2,0.0054933714376438,0.1323180178891167,0.7870583697675441,-0.0038111932102856,0.1242076300376354,0.3423517375828066,1.34906806804984,1.471007951302051,0.2741574902565614
Rpl21,1.5876796062554575e-05,3.175359212510915e-05,0.0015241724220052,-0.1254837908994402,-0.0875749128885717,-0.0551979001291289,3.50048607933097,3.293191069076604,0.002322548452579412
Polr1d,0.0073033261887751,0.343145193299992,1.0,-0.0535355163390475,0.0911358120912594,0.1951171581329414,1.3924154950643626,1.48235099648781,0.5182605869309613
Hmgb1,0.0252441057394617,0.4268635389378423,0.9699293482575216,-0.1226864733572871,-0.021364597601264,0.061431922738907,1.6898392773159023,1.6698680038681062,0.5766599787234176
Sem1,0.0073033261887751,0.038707628800508,0.3837421608319441,0.0654940448142203,0.1870004853692795,0.3380015362239507,1.492507573932925,1.701573849646374,0.12464343362176161
Ndufa4,0.0314201794077955,0.2379772961816305,0.7935413193617515,0.0418842589341191,0.1421910604117532,0.2719818449509013,1.4539494077599824,1.6058490297100438,0.4172752590582014
Capza2,0.0177390308677953,0.2968939270753236,0.9691122863264724,0.0253952562773819,0.904154432796428,30.07098449993489,0.5987790699324476,1.1122105545779175,0.4811069790731615
Arf5,0.1037124516565379,0.6421748224203866,1.0,-0.1324364613052812,0.0256797371393381,0.976536877981446,1.2048982961796726,1.230574603263794,0.6908770723584193
Atp6v1f,0.0252441057394617,0.4726680955783123,1.0,-0.0762926322092932,0.0335475299338418,0.2004212367286331,1.2903993992055265,1.3164931528400576,0.6098280681795653
Zc3hav1,0.0002219962051443,0.0067178249354394,0.2083288373259353,0.310577585676722,1.590425836413658,30.127782737792803,0.38354440693598,1.14729877895932,0.0414400767101804
Luc7l2,0.004096213384139,0.0690958164642375,0.4726680955783123,-0.2994852013021239,-0.2230254213561767,-0.1188391497989617,1.516447840665435,1.29796475509117,0.18316279262247903
Trbc1,0.003760918126399,0.058064679805812,0.4858088749251383,-1.0636906154856207,-0.5205044915792091,-0.1118271031604963,1.6881718331432736,1.173227273353275,0.16608444726578628
Trbc2,6.35071842502183e-05,0.0021592442645074,0.038707628800508,-0.2807521958528811,-0.2207636457013658,-0.1544939340535138,2.5489699352324324,2.19047708696153,0.020100601153232527
Gimap4,0.0017508746697616,0.0226430210233521,0.1970837695917709,-1.5746717683268543,-0.4885814934637624,-0.2185084908984281,1.4030581478746225,0.9991221020431028,0.08782747548451723
Gimap6,1.5876796062554575e-05,3.175359212510915e-05,0.0010637453361911,-0.5944777240841116,-0.4837823638572153,-0.3886334650863102,1.8970912332011536,1.3619599397387565,0.002322548452579412
Gimap1,0.0676059082962593,0.5028277071539042,1.0,-0.5223118018675301,-0.083813942113324,0.8445769615878085,1.072904424176095,1.010528021705792,0.6348879740830206
Gimap3,0.0010637453361911,0.0314201794077955,0.2082876875446535,-0.4027501984211947,-0.2757916426090391,-0.1331115272855429,1.6780906259963024,1.383027105569746,0.10796732789792815
Hnrnpa2b1,0.0385848971333692,0.5713582599031516,1.0,-0.0902308944309438,0.0128067805351637,0.1318453192162133,1.771151013230985,1.789870462948164,0.6588635789874181
Tax1bp1,0.1349368897356513,0.6784313725490196,1.0,-0.0628719782499043,0.0334447622879608,0.1291329470022832,1.552669645844969,1.5883728216356523,0.7017310358486829
Serbp1,0.0054933714376438,0.1152655394141462,0.8506311026434865,-0.1818702241793454,-0.1030518051771681,0.0007095770641082,1.96850519782608,1.8298948703512377,0.250067610932385
Igkc,0.3053901722632373,0.7344923394458999,1.0,-0.1539488568522238,-0.0610083379836329,0.0219986637217794,2.4346056197766024,2.3332697760647325,0.7446734213788133
Tmsb10,0.0095014686036357,0.1349368897356513,0.6252425180598543,-0.0607497033702949,-0.029143245554068,0.005069694006917,3.330130936298705,3.2630688315534826,0.2741574902565614
Dusp11,0.1108182703999945,0.6140221463720978,1.0,-28.88174423452401,1.749272067545638,29.842486804648495,0.18725797015218,0.6114548476597153,0.6738942933636667
Snrpg,0.1152655394141462,0.5713582599031516,1.0,-0.0948459764714058,-0.0354865370352647,0.0598901316562562,2.0615831950338825,2.01247100843387,0.6588635789874181
Cnbp,0.004096213384139,0.1813447646264983,0.9699293482575216,-0.0199746874023954,0.0851408773962772,0.22195823728671,1.6720757899514962,1.7734736976149437,0.3490545845442373
Bhlhe40,0.0001905215527506,0.0073033261887751,0.1136445124005383,0.331831208928783,0.6370434743642891,1.4679723382938623,1.107837034014625,1.7224455414029225,0.04201464054666125
