gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Control_median,median_Salmonella_infTLSwk3_median,FDR_BH
Snrpe,0.2318570318570318,0.7282210233302229,1.0,-0.1851020921015224,-0.0553532944933524,0.0767257176929699,1.46505633091344,1.396563149890785,0.7988839797719696
Btg2,0.0012432012432012,0.0205128205128205,0.2318570318570318,-0.8009213451019981,-0.5455954989222365,-0.3065476604670734,1.79301056409911,1.2272732371112949,0.20614118391896155
Ptprc,0.0205128205128205,0.0938616938616938,0.280963480963481,0.1439965233528621,0.2414663172785307,0.3568886135719745,2.4976478663063304,2.962921171747695,0.34102731452775603
Rgs1,0.0156942952060345,0.0702942294187667,0.2429082609043239,-30.958053025652735,-2.428471330674633,-0.5953695742564353,1.80139076216855,0.3492702373568775,0.29808868252009224
Tpr,0.0030599755224886,0.008969389134836,0.0316624349894849,0.5087733033560055,1.643131754114123,30.75408026537428,0.549906865271355,1.7832274775511625,0.17650566487775743
Arpc5,0.1458435992375042,0.6022000059254968,1.0,-0.2090569828288871,0.0363983361227398,1.036802279599484,1.29580270219512,1.2932110303229625,0.7498438403701563
Ier5,0.1704181223248704,0.7199178531944465,1.0,-29.549221385502005,0.7234069449191167,29.62806950395821,0.275230636463849,0.4115541491900547,0.7962134952449448
4930523C07Rik,0.0441363158740108,0.2585954908026854,0.7603899357833063,-30.3082850152651,-29.549221385502005,0.0,1.15059116719208,0.0,0.5159233566504556
Gas5,0.1892773892773893,0.6943278943278944,1.0,-0.2611350791103459,-0.0490383632178189,0.1327357322792054,1.539575982152824,1.488985618771001,0.7752851933921894
Prdx6,0.280963480963481,0.778865578865579,1.0,-0.4067295192245708,-0.0837040189430726,0.2629269010854915,1.462634698746075,1.3867152251860602,0.7994912751533181
Prrc2c,0.0539507364683568,0.3968919968919969,1.0,-0.0670782920327365,0.0923044782272753,0.3418375564738504,1.83734175178422,1.9437854249482407,0.6212886259040106
Pfdn2,0.0123932749910412,0.1272980462544935,0.6155996805739075,27.713290577468022,29.41067100185085,29.898060272420707,0.0,0.713664614179983,0.3809581237174916
Arhgap30,0.0191546447804258,0.2093912448876893,0.947951765922414,0.0,27.794637551492947,29.53240040637601,0.0,0.232819643418604,0.4723508416429168
Slamf6,0.0025903828378144,0.0087227998955471,0.0518660886213246,29.68472793608878,30.23530668976226,30.379834731265,0.0,1.2639627502682238,0.17650566487775743
Tagln2,0.0019712280300303,0.0265056439856757,0.1673511592272537,-30.6275765258846,-30.39905537376639,-1.126506928259479,1.56041831239381,0.0,0.2198897675533189
Hnrnpu,0.0093240093240093,0.151981351981352,0.6943278943278944,-0.4846410811888764,-0.2351401132110037,0.0049667500012817,1.52010483234034,1.3004964857200374,0.4123760683760684
Itpkb,0.0157210681477968,0.1026841156436345,0.3152856482682895,-30.46660710231781,-30.297030486787357,0.0,1.31921310141975,0.0,0.351196933335792
H3f3a,0.0093240093240093,0.280963480963481,0.9550893550893552,-0.1477130510759135,-0.0462500919685762,0.032404272766663,2.58474520449285,2.5012280888326552,0.5233507402843788
Srp9,0.1116117682982922,0.5906786252963061,1.0,-0.441664049118799,0.9094903176443858,30.04070223366833,0.552426076271136,1.0229391557613692,0.7498438403701563
Fam107b,0.0059052059052059,0.0559774506991504,0.2328073884336486,-0.7116401559047035,-0.4777946490523483,-0.224269279948918,1.60402000419271,1.15152525829925,0.27918864135154314
Celf2,0.1168971876059197,0.6125874125874127,1.0,-0.192887991678496,0.0354629499284161,1.1810251238316245,1.3684143133053,1.398629349370875,0.7498438403701563
Atp5c1,0.0042213983789299,0.0421649312533629,0.2628903364198475,1.0482214071444935,30.100294886203628,30.20841662520004,0.0,1.1738205314804664,0.2651860583841766
Vim,0.00340809957091,0.00800994232988,0.0227796928098559,-31.117332994796133,-31.035373069380636,-2.663242959426885,2.2122988870065,0.0,0.17621873125736
Edf1,0.0235255986784301,0.3502013891792955,1.0,-0.351902085631533,0.992484322162572,30.141660720601006,0.549906865271355,1.0157731209490304,0.5976183035470577
Rpl7a,0.0721056721056721,0.5358197358197359,1.0,-0.0415288399267582,0.052639171384971,0.1627876203265966,2.383945668299675,2.4540892280008717,0.7221146770815645
Set,0.3810232817994517,0.8153345943552276,1.0,-0.3363277781177061,-0.0138113629447627,30.094126530087863,1.21815743931789,1.215237523728925,0.830057019296327
Fnbp1,0.2585954908026854,0.7441250623860661,1.0,0.0,27.934376226647345,29.66607773645467,0.0,0.256498690757475,0.7994912751533181
Rpl12,0.0012432012432012,0.0205128205128205,0.151981351981352,0.0435930188946819,0.0993401949630003,0.1454722716722324,3.692295447508255,3.9544994364502313,0.20614118391896155
Hspa5,0.0721056721056721,0.280963480963481,0.5358197358197359,-0.4016430993116922,-0.2460084381576923,-0.1118324637250877,2.19120286332434,1.85417202813406,0.5233507402843788
Traf1,0.1149197468315532,0.5958830905651777,1.0,-0.3918943545994329,0.4904914594050185,30.242385895607526,0.926070864693515,1.1956327790497874,0.7498438403701563
Rab14,0.1272980462544935,0.5830440246512354,1.0,-0.0746506962739138,29.32883538515397,29.833704714256683,0.0,0.7039011162434095,0.7498438403701563
Rpl35,0.0537296037296037,0.3356643356643357,0.8665112665112666,0.0291167140033883,0.1110401226426812,0.1983489602536971,2.57781820946429,2.776876656572317,0.5764362220058423
Arhgap15,0.0239275144170334,0.2002397372160336,0.948001871311128,0.0,29.39560423756631,29.940489805672065,0.0,0.7062512159549399,0.4657004174110039
Cytip,0.151981351981352,0.6943278943278944,1.0,-0.2135883264775668,-0.0877005667178811,0.1115462371839866,2.22153018051283,2.085612274326601,0.7752851933921894
March7,0.0430058933601486,0.2585954908026854,0.6477042192622259,28.06389405075288,29.405582420601853,29.88576787506871,0.0,0.7111522934766143,0.5159233566504556
Ppig,0.0026540293594823,0.05582929463924,0.4436570559117131,0.5145375006948204,30.093574789464174,30.352780688903973,0.0,1.1512830680523276,0.27918864135154314
Ssb,0.0930450589520381,0.3837143535858314,0.9538159449155053,-0.0491667065388715,0.5169363543219586,30.34585542647591,0.906210599086756,1.3325228763933277,0.6212886259040106
Atp5g3,0.0215562667600163,0.2159249389401403,0.8597310389136564,-0.0246631679623264,15.556670971074247,30.23915259738259,0.2616918891184075,1.18402453302347,0.4737544482406313
Hnrnpa3,0.3356643356643357,0.778865578865579,1.0,-0.1016774543374879,0.0405931233361615,0.1773227975284219,1.45666876632877,1.509290059364605,0.7994912751533181
Zc3h15,0.2820588757615588,0.4278251278478543,0.9523456446736592,28.73315324601135,29.833751044218246,30.0530083394776,0.0,0.95888356928859,0.6570748189965159
Cd82,0.0327788695088586,0.2093912448876893,0.9059383953622464,0.1456609258848893,29.514675261890144,29.927502115493017,0.0,0.7722160875517383,0.4723508416429168
Cd44,0.0240225178357029,0.0798387196458526,0.3164717878479781,-30.457673052782607,-2.210476478245141,-0.540620923388344,1.351144665940455,0.27694049393756,0.3170181355693854
Eif3m,0.0060634840550527,0.1692825080005217,0.953011395422729,0.0206078838481273,29.94446608316381,30.10394180831371,0.0,1.073353784309285,0.43486003627725556
Nop10,0.05582929463924,0.2585954908026854,0.7603899357833063,28.84485763874377,29.91703581735488,30.079820874114365,0.0,1.0144297303399117,0.5159233566504556
Srp14,0.0091553779041863,0.0921673180446737,0.5240789974851849,0.0106684670749038,0.6975863946169873,30.37411605685121,0.805439734782585,1.32771462638106,0.34102731452775603
Rtf1,0.0240225178357029,0.1704181223248704,0.5568598338696402,0.0,29.27253458321032,29.922293439819065,0.0,0.6485014597316515,0.43486003627725556
Pdia3,0.0093240093240093,0.1321178224188759,0.7715426535572856,-1.1046264994914885,-0.5036807307267803,-0.1516439604276165,1.44310956872518,1.016882208901369,0.3910687543598727
Serf2,0.0938616938616938,0.280963480963481,0.778865578865579,0.0252383398995944,0.1091438840120521,0.2457720223002674,2.2383217373567,2.41767416397566,0.5233507402843788
B2m,0.2318570318570318,0.6943278943278944,1.0,-0.0358238478179466,0.0056373722604372,0.0745785197158481,3.39269324375799,3.403392758677845,0.7752851933921894
Snrpb,0.0684914953208437,0.5039104645747324,1.0,-0.4476609920504855,29.2246280613341,29.87032198416202,0.0,0.6633271525275395,0.7059950398689022
Xrn2,0.0025903828378144,0.0430058933601486,0.4727139227350589,27.572162581961063,29.65576434102556,29.92259814930193,0.0,0.8458134964621151,0.2651860583841766
Fkbp1a,0.001007584468392,0.0123932749910412,0.0779787345010902,28.920322753078946,29.9176108759554,30.05004966532878,0.0,1.014140840816941,0.18874724836144993
Mapre1,0.0191546447804258,0.1704181223248704,0.8904027809514472,0.0,26.874340840194638,29.1196736824646,0.0,0.1230219773058665,0.43486003627725556
Chmp4b,0.0074408008082341,0.0995927108704562,0.6604192593759595,28.29155442758295,29.59834460941761,29.900509243450653,0.0,0.8128109560006662,0.3449721985044738
Eif2s2,0.2467376368078808,0.7102115280802119,1.0,-0.3554984817327539,-0.1313495065486326,0.8885380577878598,1.35952832695924,1.2546895418726036,0.79095274520062
Romo1,0.0074408008082341,0.0449578329938776,0.2653152307346181,0.0,28.871737781671268,29.78662722383361,0.0,0.4912044583792953,0.2651860583841766
Rbm39,0.0721056721056721,0.3356643356643357,0.9550893550893552,-0.2178889299635601,-0.1027148503265696,0.0259940444915722,2.32724172953015,2.164129424512637,0.5764362220058423
Scand1,0.0025903828378144,0.0143763260422726,0.113048723731741,28.948498292404256,30.03004915992697,30.21932865724069,0.0,1.0963407784295551,0.18874724836144993
Samhd1,0.0191546447804258,0.0980347968077632,0.5815114852079422,0.0,27.934376226647345,29.75353982592161,0.0,0.256498690757475,0.34462401174031176
Top1,0.2318570318570318,0.7282210233302229,1.0,-0.2817245720491836,0.062708521628014,0.3259071755443193,1.2940240606845217,1.3532120650539574,0.7988839797719696
Ywhab,0.113048723731741,0.5039104645747324,1.0,-0.310479153517515,27.408301272174388,29.591829161224176,0.0,0.1781233320709525,0.7059950398689022
Stk4,0.0540064437120849,0.3248386127491286,0.8620647160700694,0.0020447388335743,0.3618315889388156,30.453744438486076,1.1471093717718102,1.4514844613493536,0.5735762055917368
Sys1,0.0441363158740108,0.1704181223248704,0.530252539023499,29.5274566189038,29.81452189869014,30.00243667825313,0.0,0.9442031681252248,0.43486003627725556
Ptpn1,0.0007946359005854,0.0023049801979101,0.0314437345458923,29.914982291491896,30.06291418951005,30.24061555579822,0.0,1.1216023943250124,0.11370420519045223
Dpm1,0.0074408008082341,0.1905179717373536,0.8242300765623097,0.0,29.36069911511762,29.94725952064911,0.0,0.6893680324050733,0.44951196809914734
Pmepa1,0.1704181223248704,0.5352080573363039,1.0,-29.84454635272928,-0.4192609893428598,28.369577895311696,0.275230636463849,0.0,0.7221146770815645
Gnas,0.0938616938616938,0.4634032634032634,1.0,-0.2880679161722599,-0.1290117780598911,0.0070828773325704,1.71361678606073,1.573305452889785,0.6772176955300833
Atp5e,0.3356643356643357,0.778865578865579,1.0,-0.1173921631774197,-0.010766809125109,0.1657470459541193,2.08117158908541,2.0507126832377973,0.7994912751533181
Psma7,0.0292392382560989,0.1202328005368122,0.5168677495508638,0.2762357695717595,30.265038700571058,30.35688164869723,0.0,1.29851868962015,0.364909605058304
Rps21,0.0933177933177933,0.3968919968919969,0.9562121212121204,-0.0156497186238838,0.0412240645890108,0.0804093158287073,3.73604901830682,3.8564795560785328,0.6212886259040106
Gm8797,0.1704181223248704,0.6155996805739075,1.0,-1.0348505757059865,28.29155442758295,29.55902157738056,0.0,0.3558416207244705,0.7501469161484441
Rpl22l1,0.0021756021756021,0.054079254079254,0.4634032634032634,0.0807890049992487,0.1633080531688791,0.3130706458625369,2.34325298141563,2.6104570617464424,0.27918864135154314
Sec62,0.1165968029296756,0.6012221988088494,1.0,-0.4783997518521053,-0.1284800136981572,0.6483145014444702,1.24920297897551,1.128833854872495,0.7498438403701563
Skil,0.1272980462544935,0.530252539023499,1.0,-29.549221385502005,-1.3708781807162629,28.753566109387386,0.275230636463849,0.0,0.7221146770815645
Ndufb5,0.0143763260422726,0.113048723731741,0.5849784055193518,0.0,29.39572808757216,29.998248743102607,0.0,0.7063108831868405,0.364909605058304
Ttc14,0.0897270291956753,0.3013890417146279,1.0,0.0,29.127016506580105,29.850890560393427,0.0,0.5862807732041304,0.5476131249011319
4932438A13Rik,0.206791180597907,0.7441250623860661,1.0,0.0,26.907401290710684,29.484684337859512,0.0,0.1258736687409142,0.7994912751533181
Serp1,0.0430058933601486,0.2414967793951539,0.8904027809514472,0.0,29.3808467135751,29.87220047438429,0.0,0.6990627453005898,0.49766678082950705
Mbnl1,0.2318570318570318,0.5358197358197359,1.0,-0.0080994470815659,0.1387758742966365,0.2534468271279225,2.066121413003385,2.2594642341709275,0.7221146770815645
Ccnl1,0.063883279325563,0.4325218637364409,1.0,-2.2145289528447307,-0.7124376722444199,0.856631410788266,1.02473330981504,0.6410343322029888,0.6630372826392898
Pdcd10,0.1116117682982922,0.6012221988088494,1.0,-0.4663530270909254,0.883896279095318,30.051748299117996,0.549906865271355,0.9881823176707164,0.7498438403701563
Rps3a1,0.280963480963481,0.6125874125874127,0.9550893550893552,0.0174043095427457,0.0741388667011822,0.1324456427177703,3.2186074348854,3.405179066615605,0.7498438403701563
Sh2d2a,0.0383449826006377,0.2585954908026854,0.9408026565073496,0.0,28.741988251531463,29.82017361036558,0.0,0.448952710354173,0.5159233566504556
Krtcap2,0.0788118849577034,0.5593049468922574,1.0,-0.69490073025684,29.49047499548768,30.002243082644693,0.0,0.9447993790079008,0.7451296673818291
Tpm3,0.271160359877409,0.772139521993872,1.0,-0.2423413631287948,-0.0658927913058414,0.6292568648288881,1.57864340378529,1.4923991613447576,0.7994912751533181
Rps27,0.0289044289044289,0.1205905205905206,0.3371950271950258,0.0387479011286993,0.0740276885631495,0.120844076415284,4.08045706126325,4.290979940782853,0.364909605058304
S100a13,0.0280438836937886,0.0639390893075438,0.2465045573584016,-30.425866736772093,-2.8268927918053266,-0.7448075051486988,1.35524163777831,0.193555846792101,0.29808868252009224
S100a4,0.0238564012330976,0.0732404625356492,0.214863232775616,-30.858174051209176,-30.634790503181723,0.0,1.66721209424923,0.0,0.29808868252009224
S100a6,0.0072098249726899,0.0583453023368575,0.2671089012521132,-30.937579796176674,-30.64876465118672,-29.524287388168837,1.683439409326,0.0,0.27918864135154314
S100a11,0.054079254079254,0.1892773892773893,0.3985547785547771,-0.5125344522466609,-0.2892253906068392,-0.0495777645817857,2.26960053364799,1.853927249488014,0.44951196809914734
S100a10,0.0003108003108003,0.0037296037296037,0.04009324009324,-0.7012764383537663,-0.5693406015151534,-0.4093453218166621,2.759345878024395,1.8468504356959128,0.1264957264957255
Psmb4,0.0143763260422726,0.131992914548616,0.6793255216523519,0.0,29.338518837270072,29.903593731934663,0.0,0.678851689589884,0.3910687543598727
Psmd4,0.0191546447804258,0.3704318883675958,1.0,0.0,28.177368427476203,29.49904402825344,0.0,0.3035519968400937,0.6178925351049651
Mcl1,0.3849615662443686,0.8168005804132161,1.0,-0.1710149528074632,-0.0252913318020277,0.1055026794148788,1.47459645912824,1.4715030756272824,0.830057019296327
Txnip,0.0021541104518153,0.0072098249726899,0.0570894993896972,-30.459445497333007,-30.163730578086387,0.0,1.20278411768455,0.0,0.1676799293648451
Cd2,0.032123288296735,0.1205905205905206,0.3548815141812655,0.1948965335172837,0.4629092583357284,0.9734411607364776,1.3090630131839,1.82247544945914,0.364909605058304
Csde1,0.0079887179764782,0.1066231979755862,0.5959671341996579,0.4476386080590053,30.06126823853318,30.22278200088422,0.0,1.146951151224695,0.36163034646719655
Bcas2,0.0449578329938776,0.1905179717373536,0.6791567288705544,0.0,26.874340840194638,28.60877294970734,0.0,0.1230219773058665,0.44951196809914734
Ptpn22,0.3353936925914555,0.778865578865579,1.0,-0.1833041719390451,-0.0547153193095688,0.1346836645669787,1.640901441334095,1.566743415533946,0.7994912751533181
Rap1a,0.0316624349894849,0.1828417017123981,0.7282210233302229,0.058688517406865,0.4048004295421172,30.41107450383311,1.02473330981504,1.40311486871267,0.44951196809914734
Atp5f1,0.1149197468315532,0.3837143535858314,0.9538477801698514,-0.1007636380916728,1.1072032170678567,30.263280661857117,0.587267274752005,1.241615198012475,0.6212886259040106
Cd53,0.3356643356643357,0.778865578865579,1.0,-0.0619857440152543,0.0503578590950845,0.1817336919383244,1.60656411784832,1.6717228938654225,0.7994912751533181
Prpf38b,0.1704181223248704,0.5039104645747324,0.9513641829362992,0.0,27.61680484320072,29.27313798263704,0.0,0.2058195574685357,0.7059950398689022
Snhg8,0.0143763260422726,0.1704181223248704,0.7828636615476965,0.0,29.24294307246142,29.81570275568721,0.0,0.6353353580596055,0.43486003627725556
Rpl34,0.0093240093240093,0.0938616938616938,0.5377389277389261,0.0188620240049409,0.0522021966523878,0.0740472385312823,3.72511953912908,3.861314456419888,0.34102731452775603
Ube2d3,0.054079254079254,0.280963480963481,0.8621758798310992,0.0295815827334914,0.1722557553256428,0.317093126302465,1.62040753364451,1.837354286526605,0.5233507402843788
Nfkb1,0.2465045573584016,0.7441250623860661,1.0,-28.75087082468749,27.572162581961063,29.71213491866612,0.0,0.2118816242853895,0.7994912751533181
H2afz,0.0037296037296037,0.04009324009324,0.3968919968919969,-0.2653141231362208,-0.1643009963724823,-0.0690750219819897,2.796710652186105,2.496474567233811,0.26319272125723675
Pkn2,0.0191546447804258,0.1704181223248704,0.5039104645747324,0.0,29.03117636058717,29.615582152576007,0.0,0.5485988503489733,0.43486003627725556
Selenof,0.231997723628734,0.4278251278478543,0.9523456446736592,0.8950915763776894,29.83092721953502,30.06807171249926,0.0,0.9642266900324694,0.6570748189965159
Sh3glb1,0.0421027181166023,0.3903031752389141,1.0,-0.5803362485162475,-0.2929926258396877,0.0122050285127091,1.34633979900985,1.1069233934680525,0.6212886259040106
Gng5,0.2318570318570318,0.778865578865579,1.0,-0.1149681833300461,-0.019957508643515,0.08907899727221,1.88762104376296,1.8517576560967823,0.7994912751533181
Srsf11,0.0041476751667831,0.0231509519852463,0.1692825080005217,29.89179113640865,30.18465233467419,30.28804598502734,0.0,1.221852034383695,0.2080247821091719
Rps20,0.0012432012432012,0.0205128205128205,0.151981351981352,0.0442154149167962,0.0933129392554363,0.1324270342150665,3.79375134466683,4.070862320857874,0.20614118391896155
Rab2a,0.1701741612174414,0.7199178531944465,1.0,-1.174038706393062,1.2313925769186596,30.00788824731648,0.4517254079075985,0.9681875509624636,0.7962134952449448
Tmem64,0.0072098249726899,0.0213299259912101,0.0570894993896972,-30.160106656595453,-28.75087082468749,0.0,0.4517254079075985,0.0,0.2080247821091719
Pnisr,0.0060562738692192,0.0729980454301154,0.3152856482682895,28.601377375453595,29.74229099495813,29.974101658313227,0.0,0.8980938631186874,0.29808868252009224
Pnrc1,0.0003108003108003,0.0205128205128205,0.0938616938616938,-0.4466701084048046,-0.3205556035195244,-0.1958803671233372,2.2122988870065,1.76536351170629,0.20614118391896155
Dnaja1,0.0012432012432012,0.1205905205905206,0.6943278943278944,-0.4327936666277938,-0.2836398315447279,-0.0742258750120169,1.929998499076245,1.5584594075911324,0.364909605058304
Vcp,0.0430058933601486,0.2414967793951539,0.5039104645747324,0.0,27.934376226647345,29.58936836577042,0.0,0.256498690757475,0.49766678082950705
Tln1,0.0215562667600163,0.3164717878479781,1.0,-0.1527622804949665,29.94294046681492,30.12358359280212,0.0,1.0809653968677124,0.5661715061719871
Clta,0.3013890417146279,0.7603899357833063,1.0,-1.4478662674182172,28.62438691105373,29.82931725949938,0.0,0.41380817551147,0.7994912751533181
Anp32b,0.0168234994657818,0.2159249389401403,0.953011395422729,0.576314973205071,30.04597354949326,30.19663918339714,0.0,1.15233648199247,0.4737544482406313
Sec61b,0.0316624349894849,0.2226536979813717,0.6851773174958848,-0.1243706356837234,0.2518064406913412,30.43496683379842,1.220876340445765,1.471561912775865,0.48546567360871334
Txn1,0.082050193992064,0.4870641534695065,1.0,-0.5010101667227973,-0.3030517056767128,0.0223291619515852,1.59651374627507,1.268997428783925,0.6980109523312998
Ptbp3,0.1983681032556137,0.768278203545834,1.0,-0.6415335484473074,0.5633890460974338,30.03417658705348,0.67096947517441,1.01630681011886,0.7994912751533181
Atp6v1g1,0.0168274094827568,0.2093912448876893,0.8549344967125111,0.1250757827343525,29.668466998230077,30.089050794052387,0.0,0.9244714773907338,0.4723508416429168
Tnfsf8,0.0553192420704978,0.2932707266977624,0.863189060188409,0.0981796500238249,0.2847549482393054,0.6092437873660377,1.667741313061715,2.0204616871653664,0.5437867233074684
Ttc39b,0.0441363158740108,0.2585954908026854,0.9408026565073496,0.0,29.164221125024376,29.86992121232965,0.0,0.6022005012669938,0.5159233566504556
Rps6,0.0059052059052059,0.04009324009324,0.1892773892773893,0.0643613361253096,0.1211402837084175,0.1712310145077611,3.007611014161805,3.263168313849554,0.26319272125723675
Jak1,0.0139860139860139,0.1892773892773893,0.7715426535572856,-0.3901989302211974,-0.2128080491043775,-0.0592403926863101,1.60275158648103,1.3827541294277998,0.44951196809914734
Mier1,0.0677460138406892,0.5593049468922574,1.0,-0.1730229189916428,1.0534007051068155,30.31617049549772,0.549906865271355,1.2195668231264376,0.7451296673818291
Scp2,0.0059772680924634,0.0995927108704562,0.6477042192622259,27.611789107338925,29.53689644236434,29.887126371318864,0.0,0.7789181208066998,0.3449721985044738
Tut4,0.2318570318570318,0.778865578865579,1.0,-0.1227153681850796,0.0098647381858288,0.1597722585696278,1.476409209956995,1.4902640924187425,0.7994912751533181
Uqcrh,0.0139860139860139,0.04009324009324,0.151981351981352,0.0922116122519756,0.1757146771750034,0.2719232964927145,2.02766208552975,2.27433467902179,0.26319272125723675
Prdx1,0.1812371043967376,0.6943278943278944,1.0,-0.3096828493426581,0.0579046361200307,0.9815149073811744,1.15600855634195,1.2130503571774625,0.7752851933921894
Rps8,0.0003108003108003,0.0289044289044289,0.1892773892773893,0.037510853302834,0.0756523647008832,0.1212009800913064,3.87056243384094,4.064054982532692,0.2198897675533189
Ybx1,0.3356643356643357,0.6943278943278944,1.0,-0.2386621075362166,-0.1104604909485981,0.0460243273763534,2.0397859513725,1.8712570134462752,0.7752851933921894
