gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_IL10_KOnonTLS_median,median_IL10_KOTLS_median,FDR_BH
Cnbp,0.1939308522824107,0.7508318840891169,1.0,-0.0340973233119984,0.00142709533258,0.0343984415321379,1.7736246226462935,1.777307772697005,0.7935107490794456
Bhlhe40,0.0005758815190214,0.0016136851225301,0.0041016968569939,-1.926089636019377,-0.7241484809821269,-0.5592746885033663,1.7202863198863512,1.0350153878173427,0.021264713000756878
Rpl32,0.0060989459312143,0.0350891160940478,0.1409552191443714,0.0070538124867331,0.016795387519505,0.0262333260029601,3.82000458337989,3.864203129273787,0.10547746274977243
Hnrnpf,0.0001233457544039,0.0016520394562341,0.0165749267498532,0.0729729668030509,0.1029999437707656,0.1329680275931314,1.6812270052024725,1.804556283093888,0.021264713000756878
Wnk1,0.00200950485566,0.0101931049911082,0.0463865932813986,-0.2107440430959861,-0.1431695976137082,-0.0804873215113301,1.5044007473342411,1.363934215500425,0.049201333707079964
Cd4,0.0448676997675595,0.2942370484552679,0.9262924327362092,-29.937137760873757,-2.396615570049364,0.923326594008324,0.9274801973572528,0.1346896282886287,0.4462447079291374
Gapdh,3.6584553538971e-05,3.6584553538971e-05,0.0001241441584702,-0.2025627596015822,-0.165885247057507,-0.135328498484903,2.333723612613637,2.080986095173317,0.014860257861949439
Cdkn1b,0.4025038237820035,0.8285911441066736,1.0,-0.0511414642169241,0.0130178576070855,0.0721898151521053,1.3465388069290238,1.3573135063791864,0.8415363397506621
H2afj,0.2365840933218761,0.7508318840891169,1.0,-0.0651477152755125,0.0212227641275666,0.0958762436909728,1.2162899503555638,1.2347085646666076,0.7935107490794456
Arhgdib,0.4704864220587896,0.8398599725400034,1.0,-0.0960849583473394,-0.0277427898041349,0.0310695995982732,1.4886707212997177,1.460898057858664,0.8415363397506621
Aebp2,0.0013539414430926,0.0193733193315928,0.1753302455280202,-0.1154166691004565,-0.0743089476622271,-0.0345714307553443,1.71869363297373,1.632168620530725,0.07312335567262845
Kras,4.694872564953877e-05,0.0001557958930878,0.0007314819918142,0.2449155339980829,0.3027087258613811,0.3668069894679115,1.25495770125063,1.5504563463873589,0.014860257861949439
Rps9,0.0604143694013455,0.1939308522824107,0.4713899641528926,0.0039156239179656,0.0144811969382425,0.0245900558964447,3.655785652298224,3.6931412414087386,0.3311336321284699
Rpl28,0.0011061781840807,0.0086155581188204,0.0463865932813986,0.0238138161089194,0.0357742750788449,0.0479760080031693,3.1965220294608114,3.2774824639343376,0.04552642290155622
Rps5,0.068964333339054,0.2854763088518824,0.6650055421020291,0.0036490698024553,0.0155544277857353,0.0266678630383481,3.616437162095221,3.6560543460969273,0.4342700213443787
Selenow,0.1409552191443714,0.3708443333042212,0.8398599725400034,-0.1196256755542446,-0.0668787339134762,-0.0144258620162167,1.3415412679589789,1.2755355399142811,0.5229321778615703
Snrpd2,0.3102084628221997,0.7711301217294434,1.0,-0.0993482148289074,0.0071796134027531,0.0946236251508644,1.1318175620579525,1.1371055139487174,0.808201121962366
Rps19,0.0016520394562341,0.0072599549881905,0.0303828219765775,0.0326365639769171,0.0536221809526454,0.0702073233311054,3.49976864108,3.6330614449903686,0.04189077475944403
Rabac1,0.0997981587684824,0.3708443333042212,0.9080526532286632,-0.1639804309662122,-0.0656007242975588,0.0146654553193473,1.2326384139538875,1.1767981013557738,0.5229321778615703
Rps16,0.0072185762125441,0.026229387834857,0.0885337720142295,0.0187179501390958,0.0284908317453212,0.0374003007150605,3.959752465831925,4.03903596962977,0.08957246729998784
Gmfg,0.0350891160940478,0.1748533068932927,0.5067205148778584,-0.0999854815478484,-0.0611206065428619,-0.0164009359667256,1.7264005349536524,1.6546971169354086,0.3090716903536371
Eif3k,0.126022121770373,0.5833604667027033,1.0,-0.0841832150382854,-0.0276109185519454,0.0290773640049767,1.3230440804095775,1.2984102932939026,0.7022708735845492
Hcst,0.0004776817289569,0.0042647649140305,0.026229387834857,-0.2055847666819973,-0.1573315729349082,-0.110916839549568,1.695956525203819,1.52028981301977,0.03398272994989382
Cox6b1,0.0780200311465574,0.2854763088518824,0.7508318840891169,-0.1276373615859631,-0.0645840543500325,0.0016104049846238,1.3694714336267877,1.3100116310082264,0.4342700213443787
Fxyd5,0.0086155581188204,0.0303828219765775,0.0785092671134366,-0.2110082858660982,-0.1624257818075758,-0.1157804470740572,2.0501400043949447,1.8295193947286088,0.0971476218614134
Rps11,0.2602362026171888,0.7074539677020747,1.0,-0.0113968539168225,-0.0008973742830193,0.0089210811086898,3.692904232868651,3.6903718596752775,0.7805316302998715
Rpl13a,0.4704864220587896,0.8398599725400034,1.0,-0.0093581484716228,0.0069851680275587,0.023101210003831,3.4756225346633163,3.4923164366630863,0.8415363397506621
Ftl1,0.0035498386349135,0.0225760625231335,0.0998774027692641,0.0524544687964952,0.0894409122403565,0.1269166933634072,1.881861922070815,2.0029082955708724,0.0792530306756155
Rpl18,0.0120228254076174,0.0530979572855834,0.1939308522824107,0.0180643885838389,0.0308540683531619,0.0441380764704505,3.4977495777778724,3.571955380013577,0.1388290341529316
Ldha,0.0003080447056277,0.0013539414430926,0.0072599549881905,-0.2606050911278167,-0.2109356189380197,-0.1581032657468095,1.7785349298802062,1.53723097663677,0.01999054718919074
Chd2,0.0060989459312143,0.0530979572855834,0.2365840933218761,0.0445600612432634,0.1043136064366882,0.1564985572044258,1.379426789276286,1.48283439112091,0.1388290341529316
Akap13,0.0011061781840807,0.0042647649140305,0.0165749267498532,-0.1522571750811552,-0.1189076635986203,-0.0784216550155419,2.211309797494801,2.035048943949181,0.03398272994989382
Furin,0.0001838541446263,0.0004642339994646,0.0016136851225301,-30.61332687497113,-0.8113999969688799,-0.5151571888903791,1.6321789772670274,0.9281322379793988,0.014860257861949439
Iqgap1,0.0002454401733027,0.0005855405920991,0.0019917294678364,-0.5301015824546149,-0.3307555478775063,-0.2117479399752166,1.389274055291155,1.107971309843565,0.014860257861949439
Rps17,0.0225339986902971,0.078252228526237,0.2365840933218761,0.0435733286765812,0.068996833152735,0.0918899177502296,2.33738362219819,2.45351811884082,0.18019549871638063
Rps3,0.0141379694559114,0.0530979572855834,0.1748533068932927,0.0162237427336801,0.0303492089684368,0.0459197897153298,3.418402383963491,3.49077449235629,0.1388290341529316
Spcs2,0.2140949593489335,0.6235293969887796,0.9769702553219756,-0.0997078239313516,-0.0370600847006616,0.0312906609096257,1.2360752106470612,1.2070222219807374,0.7297194684536966
Ucp2,0.0042647649140305,0.0403606091091344,0.2144938077835174,-0.209064680725252,-0.1194818515687655,-0.0438837451839853,1.3025362568499,1.1996973928127,0.11394869681622609
Eif3f,0.0998774027692641,0.3708443333042212,0.9309874465595672,-0.0860025899959165,-0.0394152105678086,-0.0032285060306933,1.6735070753336476,1.62988204620319,0.5229321778615703
Rpl27a,0.0404041195882236,0.1409552191443714,0.4704864220587896,0.0024943461324699,0.0116228641035493,0.0193183701880347,3.9535299577618113,3.986261716569765,0.26207229633509055
Eif4g2,0.0302789861230344,0.0885337720142295,0.2365840933218761,-0.1404011688693913,-0.0780953800383211,-0.0163192554053149,1.4175132026173176,1.342615451294825,0.1923980673209663
Rps13,0.126022121770373,0.4357306600317365,0.9309874465595672,-0.0039263512933789,0.0050784306120945,0.0154549655014931,3.774358366426295,3.787922328619641,0.5741123132176685
Rps15a,0.0101931049911082,0.0463865932813986,0.1748533068932927,0.0045514938889235,0.0123721479296801,0.0219825984776927,4.080299469333693,4.114333961955698,0.1279454386113302
Arl6ip1,0.0163342552551579,0.0654724614776806,0.2124944962928325,-1.1321250164505856,-0.2445065967828882,-0.076220832310229,1.2343729420505376,1.0396858340370212,0.16270879040492903
Lat,0.0988748907056252,0.2361761964463954,0.4703923293958402,-0.1689094653098531,-0.1024100338576941,-0.0445267288491367,1.3131895581455888,1.22187101200221,0.384353446108679
Coro1a,0.3708443333042212,0.7950121719642381,1.0,-0.0526236371952396,-0.0018518607727906,0.0529251802648937,1.45208863030681,1.4519255354060523,0.8144818578082602
Gdpd3,0.0028231412980675,0.0137213309190118,0.0677580553701216,0.2029570969791551,0.32017557175675,0.7417551783748282,1.1533432496074476,1.43800631866732,0.05865504683361589
Aldoa,0.0010517494027664,0.0038135579265159,0.0128500510094205,-0.4664166344330205,-0.2840966904527111,-0.1983925321189226,1.3532709695921437,1.113286465503191,0.03398272994989382
Sept1,0.0018143842836198,0.0165749267498532,0.088256686339853,-0.2098137140894025,-0.1413210973223554,-0.0778042600226704,1.2954719804680677,1.1747696479642329,0.06500479084708052
Fus,0.4025038237820035,0.7950121719642381,1.0,-0.05823133990325,0.003702240064019,0.0640413782042591,1.225973257584004,1.2291932972265025,0.8144818578082602
Rplp2,0.0225760625231335,0.0606019697120061,0.1572127533400038,0.0146837134724853,0.0252673511631396,0.0361653946136891,3.546416525193126,3.60845915850029,0.15135417311157742
Lsp1,0.0053282457144039,0.0318014557666263,0.1160650159661017,-30.1912779000983,-0.9224334093179116,-0.2341011626398781,1.2095121799461124,0.6449068772271875,0.10104006832181268
Nsd3,0.0459000179289773,0.3252944557150965,0.976869496388966,-0.0500516866704701,0.1059163318639224,0.2818191487057511,1.0584452021114388,1.13934332032396,0.48170447424477425
Leprotl1,0.0520466802193401,0.3988922925607748,0.976869496388966,-0.0076794427542621,0.154530055632884,1.0985775386540635,0.9811408555847112,1.0926056467441851,0.5475797277467906
Saraf,0.0085816680405547,0.0530979572855834,0.2144938077835174,0.0914656816892458,0.1463528251639492,0.1987505826928826,1.4139554347350562,1.5644980177642889,0.1388290341529316
Hmgb2,5.9729881035086266e-05,0.0005920421458944,0.0072599549881905,-0.1569521363479102,-0.1150780423255847,-0.0745671041676797,2.3017831053441125,2.125734451003395,0.014860257861949439
Ndufa13,0.0101274892564385,0.0528912887353372,0.1744781297274887,-0.2816053846802205,-0.2016187967742504,-0.1097099762881522,1.36943871541181,1.191025107172605,0.1388290341529316
Uba52,0.2143866635183458,0.7072109971341121,1.0,-0.1845791915831612,-0.0491112973159552,0.0752900293899604,1.12295450437807,1.0853989048974713,0.7805316302998715
Jund,0.0998774027692641,0.1939308522824107,0.3407786135629546,-0.2150770190230662,-0.1615162132782628,-0.1059469509705806,1.779911120898234,1.5921646472071274,0.3311336321284699
Rpl18a,0.0013539414430926,0.0141379694559114,0.1123511976904639,0.0095035288487411,0.018292331190993,0.029085078491166,3.7364343584712936,3.782576475652888,0.05865504683361589
Tpm4,0.0303828219765775,0.2144938077835174,0.7950121719642381,-0.1332146036506565,-0.0456755625697657,0.0223884416254939,1.226536207075275,1.1906090728530776,0.36012003848603924
Smarca5,0.064054148663565,0.4311333337385311,0.976869496388966,-0.2240075851507546,-0.0591691721283634,0.0448199920369813,1.1521472241835549,1.1080539565356475,0.5741123132176685
D8Ertd738e,0.1330620248164394,0.5443701458566098,0.9769702553219756,-0.0388628855048784,0.011404427604032,0.0601868821373248,1.378993457916745,1.389276977264161,0.6780987921092262
Calr,0.003005752046393,0.0161066687958685,0.0871481283778434,-30.118901405561825,-0.3645533444466353,-0.1709341423803494,1.19406905268036,0.9334552712987828,0.06500479084708052
Junb,0.0042647649140305,0.0086155581188204,0.0193733193315928,-0.4842251285305033,-0.4160214126805174,-0.3487724903370677,2.564867884492594,1.92432793336017,0.04552642290155622
Maf,0.2602362026171888,0.623604884395689,0.9769702553219756,-0.1099706349747977,-0.0508549409865867,0.0115518543050439,1.954699773471265,1.8847108523781528,0.7297194684536966
Cox4i1,0.0782506085103795,0.4704864220587896,0.9769702553219756,-0.0102367918709831,0.0120774635919358,0.0328946800980864,2.0743583722133976,2.091738902205086,0.6040516211598782
Map1lc3b,0.0120228254076174,0.1332425351509539,0.5833604667027033,-0.0025232254146934,0.0387380998673259,0.0756459270558843,1.669577050392366,1.7152009881090238,0.26003527889815226
Cyba,0.0029199711480602,0.0118375201904316,0.0491518321412861,-0.6396448200428262,-0.303457875340224,-0.1886487834939911,1.3766930246923736,1.1174848448618462,0.05437349869030572
Ankrd11,0.00090093559636,0.0086155581188204,0.0606019697120061,0.0661705171016479,0.1218902437007332,0.1694586054991969,1.4869458170256713,1.6190970142393724,0.04552642290155622
Rpl13,0.00200950485566,0.0086155581188204,0.0463865932813986,0.022391195967653,0.0323158119027669,0.041036465592572,4.164309663551009,4.258972067023372,0.04552642290155622
Tomm20,0.0060989459312143,0.0463865932813986,0.2854763088518824,0.0156496576086657,0.0603178388764264,0.105721030998616,1.6025925830890726,1.6687931997403886,0.1279454386113302
Tmem123,0.0123593754150112,0.0522545818641218,0.1360927583775825,-0.993164937300148,-0.2391712160699921,-0.11434457736042,1.2825383625497575,1.08933950278512,0.1388290341529316
Ubl5,0.00200950485566,0.0165749267498532,0.0998774027692641,-0.1092837000610423,-0.076166762533555,-0.0399123894041779,2.072032363694622,1.96633024706422,0.06500479084708052
Sept7,0.2030206944188479,0.7062330312325231,1.0,-0.1789660165792194,0.0641798703711275,0.2835575875480183,1.044606590121995,1.0902927491851735,0.7805316302998715
Ets1,0.00090093559636,0.0101931049911082,0.0885337720142295,-0.0530301403441541,-0.0364963586903234,-0.0212557245772417,2.651884297533544,2.5863968339188737,0.049201333707079964
Hspa8,0.0011061090612219,0.0072599549881905,0.0530979572855834,-0.1100772006538541,-0.0869802662077622,-0.0611027109438781,2.244057668412572,2.1130739301968453,0.04189077475944403
Rps25,0.3407786135629546,0.7074539677020747,1.0,-0.0179132546525855,0.0023667060615639,0.0207721946322513,2.96220549861901,2.967544079829457,0.7805316302998715
Ddx6,0.0001899419794645,0.0045843910564003,0.0761085243028957,0.1917010178407794,0.6984788828683104,30.086761425342463,0.6879611588456573,1.1261336419458474,0.03595881734863986
Atp5l,0.0165749267498532,0.0885337720142295,0.3708443333042212,-0.0892412949806033,-0.0507596548047258,-0.0150432680784071,1.9355907504601888,1.8684334053113771,0.1923980673209663
Cd3g,0.0140646515957323,0.0404041195882236,0.1123511976904639,-0.1594198914567,-0.1190214961197949,-0.0788163803486546,2.1403267978731235,1.970666159885785,0.11394869681622609
Cd3d,0.0885337720142295,0.3481425358514837,0.8852339144732017,-0.0013864975313585,0.0387010782859473,0.0819709377258344,1.937646657500824,1.989742244361955,0.506572617383898
Cd3e,0.4357306600317365,0.8398599725400034,1.0,-0.0341477612391976,-0.0015929960694009,0.031941446947149,1.7541149371693674,1.7530858670468523,0.8415363397506621
Cox5a,0.0035498386349135,0.026229387834857,0.126022121770373,-0.2026447543043067,-0.1490458503967873,-0.0852204544006903,1.4060594528843562,1.2686314771822875,0.08957246729998784
Rplp1,0.0035498386349135,0.0141379694559114,0.0465543773815031,0.0275533574967172,0.0369705210897537,0.0475594812202712,4.122867313740275,4.22872527060111,0.05865504683361589
Rpl4,0.0101931049911082,0.0998774027692641,0.5067205148778584,0.0058340331752486,0.0237971683840471,0.0414065337350502,2.457312796688522,2.4989164506748462,0.21066578231164107
Ppib,0.0051079054249954,0.0225760625231335,0.0885337720142295,-0.1876522043035162,-0.1394268153426679,-0.09297798810082,1.5371517550326024,1.39396129329381,0.0792530306756155
Rab8b,0.078252228526237,0.1748533068932927,0.3708443333042212,-0.1954665125526004,-0.1293517160590283,-0.0626840151339221,1.5988649738081275,1.4613477154380212,0.3090716903536371
Rora,0.00090093559636,0.0060989459312143,0.0350891160940478,-0.1977388441418752,-0.1475231463476559,-0.105750443536396,2.139927578274716,1.9332009348030863,0.039761959187916605
Eef1a1,0.4025038237820035,0.8398599725400034,1.0,-0.0074479020766965,0.0012570214876873,0.0083051820180894,4.088857078449543,4.092470294214876,0.8415363397506621
Cox7a2,0.0119485424494139,0.0689039797479347,0.3122162056373485,-0.1799903771169168,-0.0982105990367285,-0.0314844328450056,1.283862263828189,1.1992524211567326,0.16805871522429663
Bcl2a1b,0.0463865932813986,0.1409552191443714,0.3707429041054326,-0.20929567946806,-0.128690020717033,-0.0708583568916239,1.5317791535975387,1.40142350248572,0.26207229633509055
Morf4l1,0.0060989459312143,0.0404041195882236,0.2144938077835174,0.032575011782341,0.0702673737802205,0.1066888967056717,1.7070948999704574,1.79350018269824,0.11394869681622609
Gnai2,0.0303828219765775,0.1409552191443714,0.4365995540824121,-0.128530994316854,-0.0854624470759813,-0.033497173727349,1.631851420683036,1.5358698107563065,0.26207229633509055
Rhoa,0.2365840933218761,0.7508318840891169,1.0,-0.0409552004923128,-0.0066336969166612,0.034787800764798,1.5660902450325476,1.5592336926202963,0.7935107490794456
Shisa5,0.0013539414430926,0.0060989459312143,0.026229387834857,0.104152987298298,0.1481217930332757,0.1927507436264413,1.6822974253581826,1.863451069592924,0.039761959187916605
Tma7,0.0165749267498532,0.1748533068932927,0.6650055421020291,-0.0696096390742029,-0.0361926957687485,-0.0035420876836624,1.701533237142405,1.6594489844434777,0.3090716903536371
Rpsa,0.0086155581188204,0.0303828219765775,0.0998774027692641,0.0162403866148028,0.029353400396343,0.0445206936724509,3.7257045051801736,3.801742015523137,0.0971476218614134
Rpl14,0.0530979572855834,0.2854763088518824,0.7950121719642381,-0.0011297820260004,0.0153223639760405,0.0343658684903196,2.766401687348913,2.7961010697825976,0.4342700213443787
Nktr,0.2239802760688671,0.7343529114368607,1.0,-29.83385804089801,-0.6321557199833528,29.130809758525828,0.4456486620136737,0.3242083572466542,0.7935107490794456
Abracl,0.0186344464894138,0.1057649195816314,0.3898495201825476,-30.127558449059148,-1.147545759898809,-0.1259695464386114,1.1544465049121313,0.526340652460805,0.22215058422585338
Tnfaip3,6.0057602968049e-05,0.0002462062328227,0.001112372265556,-0.3951009048477738,-0.3497610001552215,-0.301218067663645,1.9821892546325424,1.5556029410215837,0.014860257861949439
Ifngr1,0.0001961614737065,0.0007314819918142,0.0035498386349135,-0.2322839133676148,-0.1946453895585944,-0.1568677866712336,2.7079306220276425,2.363820075183459,0.01596538956046645
Rps12,0.3123214216762161,0.7074539677020747,1.0,-0.0105634284098965,0.0019449046933871,0.0139162158855182,3.763588272490971,3.767645408616388,0.7805316302998715
Cd164,0.0086155581188204,0.0530979572855834,0.1939308522824107,-0.262089054931392,-0.1573509323822821,-0.0677137398958727,1.4652400510599426,1.3169518025221438,0.1388290341529316
Srgn,0.0086155581188204,0.0303828219765775,0.0888173627831051,-0.0638387788351098,-0.0497479415021563,-0.0343510748228157,3.4503037673427923,3.3325861413441054,0.0971476218614134
Mif,0.0120228254076174,0.0225760625231335,0.0606019697120061,-0.275957547322897,-0.2246705201405513,-0.1769368688997582,1.6216562497108549,1.3893067215005823,0.0792530306756155
Gpx4,0.0606019697120061,0.4357306600317365,0.9769702553219756,-0.0838214001641076,-0.0277978948802069,0.0260752130243046,1.370970364578245,1.3441640957762513,0.5741123132176685
Atp5d,0.0003080447056277,0.0072599549881905,0.1123511976904639,0.0330725511994162,0.0843721771677668,0.1257419049216828,1.3892208555962864,1.4729438750845174,0.04189077475944403
Rps15,0.2365840933218761,0.4025038237820035,0.623604884395689,0.0133196513443126,0.0310337920221503,0.0478008710236935,2.900500674064157,2.963558700871965,0.5475797277467906
Oaz1,0.0606019697120061,0.2602362026171888,0.7074539677020747,-0.0395197089026501,-0.0208564697482682,0.0018561473055491,2.607945100904088,2.570861202087486,0.4095253094477392
Eef2,0.0140850908547041,0.1939308522824107,0.8852339144732017,-0.0089989282135994,0.0183018185507487,0.0489510196130721,1.9993327687445277,2.0241464768758126,0.3311336321284699
Tle5,0.0072599549881905,0.068964333339054,0.3708443333042212,-0.1430997605141012,-0.0801126058063547,-0.0165853749830512,1.3448477882392749,1.2720773767334976,0.16805871522429663
Hsp90b1,7.658289467492398e-05,0.0004776817289569,0.0035675031638339,-0.2880105418549416,-0.2218414897837079,-0.1630745010350409,1.4672585965138114,1.2577997691057412,0.014860257861949439
Slc25a3,0.0225760625231335,0.0998774027692641,0.4357306600317365,-0.0924860526983125,-0.057363170960737,-0.0196311231986874,1.8268756430668724,1.75555704940557,0.21066578231164107
Snrpf,0.2598214307362101,0.6233026627251221,1.0,-0.0072556612850665,0.0713200429972992,0.1406184929391041,1.2903044002605564,1.3576234161309213,0.7297194684536966
Btg1,0.0350891160940478,0.1409552191443714,0.4357306600317365,-0.0488355546233277,-0.026884324096955,-0.0071623445850275,2.8905412340728027,2.837565191909844,0.26207229633509055
Atp2b1,0.0013539414430926,0.0060989459312143,0.026229387834857,-0.307928554384562,-0.2433951391320183,-0.1775651114553277,1.6802975148980688,1.4187369953775777,0.039761959187916605
Nap1l1,0.0388655867204543,0.2358697414020912,0.8847351545086489,-1.1989525781613122,-0.1169275817180418,0.0502619524576826,1.1219374841648362,1.0361604734348036,0.384353446108679
Rap1b,0.068964333339054,0.2602362026171888,0.7074539677020747,-0.1075103973910904,-0.0541573282320102,0.0010950136828135,1.5223653341602474,1.4654954480125637,0.4095253094477392
Naca,0.0007314819918142,0.0060989459312143,0.0352219911814021,0.0339635844781428,0.0550954992740668,0.0790741013034204,2.543477124163455,2.64227358851744,0.039761959187916605
Ptges3,0.0950047101463365,0.5499565726380053,0.9769364534883076,-29.301462045559763,0.8723845626632654,29.83584809734079,0.4132502165531182,0.7701568755007131,0.683361879862076
Atp5b,0.1939308522824107,0.7074539677020747,1.0,-0.0584742168449778,-0.0122470533099337,0.0423465627352067,1.3028446591366911,1.2919839592169549,0.7805316302998715
Myl6,0.068964333339054,0.1748533068932927,0.3708443333042212,-0.0771416093836921,-0.0461638051645247,-0.0180458696517344,2.343977288307146,2.270595534938475,0.3090716903536371
Rpl41,0.2365840933218761,0.5067205148778584,0.9769702553219756,0.0055357121172993,0.0164378104760476,0.026627050552351,3.7114249167064655,3.754665865306692,0.6407397946314481
Rps26,0.1939308522824107,0.623604884395689,1.0,-0.0094449736668988,0.0030552994672667,0.0178241274525783,3.3692151018238925,3.37746872108901,0.7297194684536966
Uqcr10,0.1180812133316259,0.5442826205619581,0.9769702553219756,-0.111797005550098,-0.0215551132343721,0.0504430268857898,1.1931748588284623,1.17463241043344,0.6780987921092262
Ppia,0.0042647649140305,0.0165749267498532,0.078252228526237,-0.0576465971838359,-0.0456305048541747,-0.0298025851732469,3.2642248444744912,3.1618620090839573,0.06500479084708052
Ramp3,0.0007314819918142,0.0042647649140305,0.0303828219765775,0.0808148168488853,0.1353394383228397,0.1858917698614378,2.181060518042641,2.392844981950087,0.03398272994989382
Sec61g,0.0141379694559114,0.0885337720142295,0.2602362026171888,-0.1284979222814427,-0.0846396435579184,-0.0336144313219631,1.7603742311031074,1.6599091790949865,0.1923980673209663
Actr2,0.0081243044649975,0.1336436293938711,0.6748716272176443,-29.998552762827355,-1.2490445115154225,-0.0724655236317831,1.0276890258645457,0.4306167184441823,0.26003527889815226
Peli1,0.0086155581188204,0.078252228526237,0.4357306600317365,-0.181174561214255,-0.1106911021709711,-0.039844094755838,1.3123804249900286,1.2151598615134287,0.18019549871638063
Rps27a,0.0120228254076174,0.0404041195882236,0.1123511976904639,0.0178790392983066,0.0285816592109735,0.0407619018501628,3.822322526274175,3.897687724369265,0.11394869681622609
Npm1,0.0060989459312143,0.0350891160940478,0.1572127533400038,0.0216532220720659,0.0410498895641575,0.0620548533319345,2.4360742890764184,2.506617636723015,0.10547746274977243
Clint1,0.0885337720142295,0.3708443333042212,0.8852339144732017,-0.023708405880809,0.0369513079084662,0.0922106550895484,1.492986861287445,1.52984559391979,0.5229321778615703
Itk,0.1681220147719043,0.5999753338128035,1.0,-2.4890869755013587,-0.2340832265112663,0.8005619267796921,0.9980239480066632,0.8559007885000802,0.7188248629451727
Rack1,0.0463865932813986,0.1572127533400038,0.4704864220587896,0.0063899608535222,0.0234483179416353,0.039437841851992,3.2077250613223827,3.259144098341648,0.28698473518793427
Hnrnpab,0.3082712777474368,0.7817997836070989,1.0,-0.113488700993755,0.040322028590024,0.1856670165309772,1.0617711155357514,1.0941885522615926,0.8144818578082602
Ube2b,0.0060741699185588,0.0606019697120061,0.3708443333042212,0.0173117911599486,0.0510279028066159,0.089290530248465,1.7051087501316229,1.7668352356305164,0.15135417311157742
Ppp2ca,0.078252228526237,0.4704864220587896,0.9769702553219756,-0.1084635612334017,-0.0453088704068642,0.026486253089644,1.297563129157545,1.2584001222283976,0.6040516211598782
Uqcrq,0.0682440020661834,0.3597579628450244,0.9297059123838748,-30.04644166575255,-0.3369413735248073,0.0226422539598246,1.076463708891349,0.8602108512643363,0.5204567646922255
Hint1,0.0011061781840807,0.0086155581188204,0.0606019697120061,-0.1405320400513924,-0.0972782554694103,-0.0510740773609367,1.5775064223770614,1.474968127094325,0.04552642290155622
Arf1,0.0995938120003883,0.4704864220587896,0.9769702553219756,-0.0906430854464809,-0.0331243664882376,0.023292282250261,1.25532153780029,1.2262818717969075,0.6040516211598782
Ncor1,0.0530979572855834,0.3407786135629546,0.9769702553219756,-0.0852440690205005,-0.0292121884453123,0.0255009612614826,1.4993833780737875,1.4711007789662789,0.4972990232808233
Ubb,0.0141379694559114,0.0885337720142295,0.3123214216762161,-0.0456456316848359,-0.026821184548405,-0.0086863207685707,3.00639829586692,2.950451352249185,0.1923980673209663
2410006H16Rik,0.3386697196160634,0.7727819492867245,1.0,-0.1338691780227331,-0.0026706224787139,0.0871437881370102,1.20544595832915,1.20314182929377,0.808201121962366
Rpl26,0.00200950485566,0.0141379694559114,0.078252228526237,0.0122284534353545,0.0228431484020339,0.0360354565174551,3.5185714120518528,3.57480605380935,0.05865504683361589
Eif4a1,0.2602362026171888,0.7508318840891169,1.0,-0.0411401402847743,0.0035318547871222,0.0537037046154581,1.465381020020505,1.4694806003241236,0.7935107490794456
Eif5a,0.0140850908547041,0.1409552191443714,0.6650055421020291,0.0035868762269362,0.0616995907495171,0.1109760748409996,1.3453802287382226,1.4038077420002724,0.26207229633509055
Gabarap,0.2478220764459313,0.7506221367518198,1.0,-0.0674811502340485,0.0166958890954277,0.1020958352292344,1.1566862059086525,1.1712071331517486,0.7935107490794456
Pfn1,0.2144938077835174,0.4357306600317365,0.7508318840891169,-0.06226574638894,-0.0270177207597403,0.0078325403868533,2.290021567265608,2.2476767837336453,0.5741123132176685
Pafah1b1,0.0998774027692641,0.623604884395689,1.0,-0.0224620407331219,0.0252098241808068,0.0775214152694844,1.3211796100797637,1.3442146525019338,0.7297194684536966
Ywhae,0.0255801946085122,0.2358697414020912,0.859934679913744,-29.875169295489965,-0.2092373879869938,0.0466323702381576,1.046564651594846,0.9069310642243492,0.384353446108679
Rpl23a,0.5833604667027033,0.8852339144732017,1.0,-0.0391135976920603,-0.0204157047261315,0.0010205623701653,2.8426230228785654,2.8024496026879038,0.8852339144732017
Crlf3,0.0437415424903001,0.3063587664885105,0.8853009805739176,-0.0820103406066012,0.28400516288456,29.948583429875708,0.8607079836945142,1.04720488116684,0.463229219208531
Slfn2,0.0004776817289569,0.0051079054249954,0.046340262680811,0.0780973708414754,0.1399619463147844,0.2175225346489279,1.4209420875658323,1.5621217718246574,0.03770836063746605
Supt4a,7.658289467492398e-05,0.0004776817289569,0.0029456461505329,0.1713231017063206,0.2209410654500265,0.2672922543116065,1.2180658986721635,1.4206347365267225,0.014860257861949439
Nme2,0.0086155581188204,0.0350891160940478,0.126022121770373,-0.1470120486820679,-0.1060123945886419,-0.0617326594398737,2.005198702199124,1.8601891881782389,0.10547746274977243
Atp5g1,0.1624647125918105,0.5825395548706873,1.0,-0.1676274998740089,0.0627483304132179,0.2491142681368703,1.059722468869302,1.1085031376676,0.7022708735845492
Skap1,0.214054947772531,0.7284668438825025,1.0,-0.0757227386078705,0.0500356333228413,0.1597366663893603,1.1090783163330262,1.1487950591464386,0.7935107490794456
Rpl23,0.0029456461505329,0.0086155581188204,0.026229387834857,0.0263508650311228,0.0344207166372294,0.0427391699986995,4.091877016496145,4.190052798262529,0.04552642290155622
