gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infTLSwk3_median,median_IL10_KOTLS_median,FDR_BH
Celf2,0.0004763038818766,0.0824958323410335,0.7934504609000155,0.0340524244947336,0.1778621481996495,0.3275165981943053,1.3927835390306735,1.575984270388186,0.15611053440611844
Atp5c1,0.0003565717551321,0.0039116228596311,0.0452430582937721,-30.21046352766004,-30.130593184578338,-29.72702656789172,1.17595415525953,0.0,0.024362942377702364
Vim,0.1170097644977258,0.3418587544780252,0.7675494509693419,1.1149695176183592,30.11021848001933,30.228937528892317,0.0,1.17336939761883,0.46797904810395463
Edf1,0.025852082762503,0.1996030161831719,0.8450263631423363,-30.12330196067706,-1.1373518676959726,0.2638225738716467,1.0157731209490304,0.4620380554204937,0.30421191869150094
Rpl7a,0.1813447646264983,0.5713582599031516,1.0,-0.0359748688713921,0.02949412115163,0.0807134976747108,2.4517948035642565,2.504372374386014,0.6540665227116926
Set,0.0687713300173633,0.615497508592667,1.0,-0.1431481682406127,0.0243419122088227,0.3577274032957376,1.2195073051335752,1.2407830406950564,0.6835014580484251
Fnbp1,0.0174080378282394,0.1403889715411655,0.701203982008798,-29.84314074717591,-27.934376226647345,0.0,0.256498690757475,0.0,0.23477310039970806
Rpl12,0.0015241724220052,0.0690958164642375,0.3837421608319441,-0.0814347350699341,-0.0516622662421634,-0.0258248923614603,3.952168980126715,3.814112313295146,0.134950100798054
Hspa5,0.0252441057394617,0.1813447646264983,0.6784313725490196,-0.2682932214678382,-0.1538589115478482,-0.0162714078353478,1.85394120888375,1.6641769995391575,0.2817196940225832
Traf1,0.0020123814286729,0.0382688146348018,0.3330233645922859,-30.254848224860684,-0.7666115348283735,-0.1544616378630577,1.2030286590903023,0.7153013008737414,0.09085381122018348
Rab14,0.0007335473709934,0.009501095540355,0.1403889715411655,-29.848070780049355,-29.37070824852553,0.0,0.6941673391315573,0.0,0.031240679763055043
Rpl35,0.0021592442645074,0.038707628800508,0.1813447646264983,-0.2008807077316883,-0.154107591681314,-0.1094909546482299,2.7743062083883814,2.494585409952597,0.09085381122018348
Arhgap15,0.0001720247930818,0.0027786850681888,0.0298677932975399,-29.93433356649614,-29.33154038894176,0.0,0.6755748530801092,0.0,0.018470083100313787
Cytip,0.1813447646264983,0.6784313725490196,1.0,-0.0496584235300241,0.036498948135819,0.148156988705958,2.0964826381577124,2.149113959597874,0.7117230977271545
March7,0.0265593042074621,0.1905325723446617,0.715864503000013,-29.894520974033053,-29.347851177618875,-0.3083105286871752,0.7215971944099868,0.0,0.2926432324750047
Ppig,0.0036211088724564,0.0367103646724126,0.2408516040602033,-30.352782960039736,-30.052883493257504,-1.063850835666394,1.14822450743196,0.0,0.08907330814686616
Ssb,0.2082876875446535,0.7344923394458999,1.0,-0.1163486836365479,0.0134613896868156,0.1897145517072461,1.33765886632112,1.3477044257007873,0.7448505647457779
Atp5g3,0.0690958164642375,0.615497508592667,1.0,-0.1695417034142254,-0.0045120472874249,0.1038906830669183,1.1835976465795388,1.1821997204939088,0.6835014580484251
Hnrnpa3,0.0688028895768834,0.5713582599031516,1.0,-0.0634792931999524,0.0262989283535377,0.1054139565021268,1.5109444156788725,1.5367061030567688,0.6540665227116926
Zc3h15,0.0016383709750309,0.0233936089818559,0.2015585363654735,-30.0716090892375,-29.847238694079344,-29.402880103282705,0.9666767479417392,0.0,0.06315476008412292
Cd82,0.0023050978559082,0.022438890030895,0.1683622044957535,-29.92448018505338,-29.56458703413245,-28.29155442758295,0.7940128046690587,0.0,0.06099368389841219
Cd44,0.2535613677160345,0.7275983637286653,1.0,-29.541573232739577,-0.1114092280786258,29.617586647107647,0.308494573279485,0.0,0.7448505647457779
Eif3m,0.0177045992149645,0.2153107493499366,0.9071710289327192,-1.5765909142665966,-0.1822309901258181,0.1798334600193838,1.077572631728775,0.949925085005904,0.32194858740226817
Nop10,0.0160711619837876,0.1884383173875887,0.8733381708570462,-30.00368578043754,-1.161859389822618,0.0738753034775967,1.011241491750407,0.4470392777204344,0.2911224786202786
Srp14,0.0015241724220052,0.0482901904027378,0.5212098995846498,-0.3129625634256937,-0.1632256219320005,-0.0029181748745131,1.3257866931186677,1.187014359757656,0.10551806797946298
Rtf1,0.0007335473709934,0.0102224535836243,0.0978412151825437,-29.92958026924144,-29.293752972056968,0.0,0.658109756835852,0.0,0.03221498320576423
Pdia3,0.1736964858864386,0.6708558092938122,1.0,-0.1921661056319003,0.0802471229295085,0.6481407758078155,1.0157746668030754,1.0711589797540904,0.7117230977271545
Serf2,0.038707628800508,0.2082876875446535,0.4268635389378423,-0.1460342119886875,-0.1099037626476886,-0.0746520566410631,2.416298181248317,2.2388008399590937,0.31322349971068614
B2m,0.047128681432087,0.1568627450980392,0.428008652853853,-0.065000853814112,-0.0417881425311117,-0.0186233822243028,3.4029548640657525,3.3049980724039587,0.25382458764435356
Snrpb,0.0794960921881719,0.595566020051665,1.0,-29.80796047002364,-1.2221834549914052,28.41248375607689,0.6593522049574165,0.2200139551595042,0.6768573589954987
Xrn2,0.0001720247930818,0.0027786850681888,0.0102224535836243,-29.906603290913257,-29.654619344422397,-27.572162581961063,0.8451424812588204,0.0,0.018470083100313787
Fkbp1a,0.0004570259517539,0.0057606676070176,0.0516126376600038,-30.05266524704949,-29.91210686947811,-28.96277901834876,1.0102791746974027,0.0,0.031240679763055043
Mapre1,0.0027786850681888,0.009501095540355,0.088567502575371,-29.01578480273482,-26.874340840194638,0.0,0.1230219773058665,0.0,0.031240679763055043
Chmp4b,0.0050566295712918,0.0540571296783732,0.3897805604748862,-29.916569268437705,-29.60198724949173,-28.29155442758295,0.8207321758780655,0.0,0.11619344993367717
Eif2s2,0.0002988806858775,0.0473446058585377,0.5208065412399778,0.068267693425729,0.1644247820083483,0.2860033203098235,1.25673643580912,1.41000725672589,0.10489793562443982
Romo1,0.0007335473709934,0.0027786850681888,0.0298677932975399,-29.76868256280349,-28.86619810189848,0.0,0.489318334176079,0.0,0.018470083100313787
Rbm39,0.0007144558228149,0.0314201794077955,0.343145193299992,0.0834365419195067,0.1481936719728431,0.2072370862877613,2.164659635967415,2.400042720679528,0.07742480346282318
Scand1,3.529139494825728e-05,0.0007335473709934,0.009501095540355,-30.21932865724069,-30.014316584892946,-29.0177495159297,1.0844501446191526,0.0,0.010361356615281776
Samhd1,0.0027786850681888,0.009501095540355,0.088567502575371,-29.51504047946591,-27.865754953945743,0.0,0.2445840269664812,0.0,0.031240679763055043
Top1,0.0824958323410335,0.5713582599031516,1.0,-0.0818854153186121,0.0655972435497716,0.2077527640950871,1.3553072965619426,1.42062677601285,0.6540665227116926
Ywhab,0.0133949167537699,0.1165400811894109,0.4198490637342591,-29.662619586760524,-27.635023823408687,0.0,0.2084352174198517,0.0,0.20439734860493128
Stk4,0.0054933714376438,0.1152655394141462,0.8506311026434865,0.0049245508172155,0.1090657666581182,0.2899037599406556,1.449136560039435,1.56206860738341,0.2035157180281019
Sys1,0.0003565717551321,0.0043495700900777,0.0209734342700645,-30.00688355655757,-29.824758035383244,-29.5345766789336,0.9509261306604512,0.0,0.025675447322772094
Ptpn1,3.529139494825728e-05,3.529139494825728e-05,0.0007335473709934,-30.241598036234343,-30.06238455407609,-29.909315928729917,1.1211907880419087,0.0,0.005023418274192268
Dpm1,0.0001720247930818,0.0027786850681888,0.0298677932975399,-29.945765930263384,-29.37069372851057,0.0,0.6941603527143583,0.0,0.018470083100313787
Gnas,0.2702706993728666,0.7344923394458999,1.0,-0.0959942357368665,-0.0081783133696969,0.0766129568882304,1.5730528243173223,1.5634157907187651,0.7448505647457779
Atp5e,0.1807327141382869,0.7344923394458999,1.0,-0.0668667395385634,-0.0070426183158099,0.0556777306178419,2.0491869102061986,2.039197687723159,0.7448505647457779
Psma7,0.0252441057394617,0.1894959005389581,0.8773247938899854,-0.2648051432490622,-0.1470508356322578,0.0437566079589148,1.2977852774858725,1.17482309520582,0.29161723215236546
Rps21,0.0385254425656902,0.3837421608319441,0.9699293482575216,-0.0611979548355057,-0.030876696240922,-0.0051026676996987,3.8564795560785328,3.7763991688085374,0.5050583181665022
Gm8797,0.0027786850681888,0.009501095540355,0.060676213535144,-29.55229434139929,-28.40220406645902,0.0,0.354744250801683,0.0,0.031240679763055043
Rpl22l1,0.0073033261887751,0.1813447646264983,0.910105580693816,-0.0923152753632366,-0.0525944559649744,-0.0068318858794055,2.61127928836762,2.515373786452329,0.2817196940225832
Sec62,0.0095578312296578,0.1813447646264983,0.7344923394458999,0.0330671253559219,0.2230701343926216,0.3673235927162916,1.128833854872495,1.3163623374577271,0.2817196940225832
Ndufb5,0.0007335473709934,0.0027786850681888,0.0298677932975399,-29.99927121753172,-29.322395817697096,0.0,0.671306241709865,0.0,0.018470083100313787
Ttc14,0.0001720247930818,0.0027786850681888,0.0298677932975399,-29.872452886239245,-29.15699125025862,0.0,0.5985892993270753,0.0,0.018470083100313787
4932438A13Rik,0.0079084084763313,0.1513756600246135,0.8685181258352878,-29.47217253177878,-26.907401290710684,0.0,0.1258736687409142,0.0,0.25208030964098793
Serp1,0.0007335473709934,0.0027786850681888,0.0298677932975399,-29.8917635922966,-29.44273282352827,0.0,0.7297030890305775,0.0,0.018470083100313787
Mbnl1,0.1349368897356513,0.5208065412399778,0.9699293482575216,-0.126124660817678,-0.0516725860248403,-0.0156304815571327,2.261928058931206,2.1844784551147622,0.627028879940369
Ccnl1,0.022438890030895,0.0988082193857519,0.3897805604748862,-29.836230703022704,-29.28450272056292,-27.713290577468022,0.6539035969813487,0.0,0.18303817689491747
Pdcd10,0.0108361377218406,0.1272502504022597,0.5503061759600902,-30.086038144289976,-29.86243387468375,-1.1609194861633083,0.991740043922872,0.0,0.22073453523725312
Rps3a1,3.175359212510915e-05,0.0004763038818766,0.0202595856156226,0.0962164201611666,0.1409791677730951,0.1674854815210906,3.406547181491874,3.7559948153955647,0.009914641330641858
Sh2d2a,0.0043495700900777,0.037650276439806,0.3519631185845171,-29.845106632779004,-28.83887803986781,0.0,0.4801393833841277,0.0,0.09079685568258093
Krtcap2,0.069737847622794,0.4097444093849431,0.9663185553224448,-30.016527699173544,-29.65758308762849,0.0,0.9409065779523887,0.0,0.5339502929546788
Tpm3,0.1348714179394879,0.5713582599031516,0.9699293482575216,-0.0272175289992681,0.0800346469649862,0.1894577570349513,1.4835218121003937,1.570575520505105,0.6540665227116926
Rps27,0.0201317774073192,0.0978804477256489,0.3441601174882899,-0.123531198435505,-0.0752253932191267,-0.036598975381006,4.290912303599346,4.069564314885072,0.18174515058917437
S100a13,0.3752159399982679,0.7968968021908868,1.0,-29.529225959074747,-27.52817465470752,0.0,0.193555846792101,0.0,0.800947103599735
S100a4,0.0815766989182437,0.1605622754840926,0.4416039908528433,0.0,29.21795102005179,30.20034884921177,0.0,0.62442411671716,0.2591933875671781
S100a11,0.0573787409700722,0.5208065412399778,0.970681114551083,-0.0664940018600833,0.0415048950206127,0.1474626393480486,1.85701255896036,1.9123834604526389,0.627028879940369
S100a10,0.3053901722632373,0.4726680955783123,0.7344923394458999,0.0093201940663475,0.1599599325712637,0.2524239514024231,1.8468504356959128,2.0684728197897737,0.586251220752793
Psmb4,0.0001720247930818,0.0027786850681888,0.0480139728942661,-29.964939774590537,-29.333690355055637,0.0,0.6765846829333533,0.0,0.018470083100313787
Psmd4,0.0007335473709934,0.009501095540355,0.1853939469443623,-29.54075435859581,-28.177368427476203,0.0,0.3035519968400937,0.0,0.031240679763055043
Mcl1,0.0015126617448598,0.0473446058585377,0.3348776756537789,-0.2656765363369249,-0.1768798488993777,-0.0933784796724135,1.4729130293024826,1.30057045922401,0.10489793562443982
Cd2,0.0029848376597602,0.038707628800508,0.4726680955783123,-0.3307951773386824,-0.2426171785941508,-0.0914773752354314,1.82000817174757,1.5364520217366375,0.09085381122018348
Csde1,0.1996030161831719,0.6708558092938122,1.0,-0.1085108042694331,0.0182689575084194,0.5257539086499322,1.146951151224695,1.16406141265733,0.7117230977271545
Bcas2,0.0027786850681888,0.009501095540355,0.088567502575371,-28.70792348979711,-26.874340840194638,0.0,0.1230219773058665,0.0,0.031240679763055043
Ptpn22,0.0385254425656902,0.5713582599031516,1.0,-0.0680882888650067,0.0390237077472475,0.1210181338663059,1.56550232522519,1.6116623936193677,0.6540665227116926
Rap1a,0.0473446058585377,0.6238787012780821,1.0,-0.1804811569027155,-0.0334991883598781,0.098830991849629,1.3995861815437012,1.365458491632685,0.6835014580484251
Atp5f1,0.0471816514623035,0.4177118661563722,0.9699293482575216,-0.1996963249518743,-0.0792120639028433,0.042155833312447,1.241615198012475,1.17626204520947,0.5398857616498209
Cd53,0.0003016591251885,0.0123997777248551,0.2082876875446535,0.0554235431885729,0.1377521050543815,0.214705163887189,1.6717228938654225,1.8375926903029924,0.03786959142996287
Prpf38b,0.0027786850681888,0.009501095540355,0.088567502575371,-29.19666970372085,-27.61680484320072,0.0,0.2058195574685357,0.0,0.031240679763055043
Snhg8,0.0007335473709934,0.0102029298672555,0.1855461479297407,-29.815840546559784,-29.25999964099284,0.0,0.6428913232691604,0.0,0.03221498320576423
Rpl34,0.0095578312296578,0.1349368897356513,0.6784313725490196,-0.0354841556384857,-0.0191896500933102,-0.0070487880492521,3.86289156501376,3.812230997010482,0.22855477469143504
Ube2d3,0.038707628800508,0.4726680955783123,1.0,-0.1301714368429706,-0.050966956457085,0.0636468980488612,1.838971744661795,1.7751559520076077,0.586251220752793
Nfkb1,0.0289247734264819,0.1569155794666105,0.5543742897628018,0.3010364250065018,2.379540105643936,30.13629804754742,0.2200552531061527,1.1196033775991774,0.25382458764435356
H2afz,3.175359212510915e-05,0.0004763038818766,0.0054933714376438,0.1738026917439131,0.2465926669146351,0.2980403435188248,2.497621990690085,2.9705231309721,0.009914641330641858
Pkn2,0.0007335473709934,0.0027786850681888,0.0298677932975399,-29.60686552078358,-29.04495191350961,0.0,0.5538622272685487,0.0,0.018470083100313787
Selenof,0.0001720247930818,0.0007335473709934,0.0102224535836243,-30.079813795808843,-29.86459232435009,-29.35940213425134,0.9775481599302293,0.0,0.010361356615281776
Sh3glb1,0.038707628800508,0.3958881626528012,0.9699293482575216,0.0414506436669412,0.2018880412355937,0.4243410521234475,1.099822819125095,1.2672029771695152,0.5175992341460591
Gng5,0.0690958164642375,0.1349368897356513,0.5208065412399778,0.0431730363791185,0.1233051199313114,0.18534357385983,1.8531970706549312,2.016198013899559,0.22855477469143504
Srsf11,0.0573787409700722,0.5622453293122838,1.0,-0.1581437934357513,-0.0441903294222678,0.1715199072723062,1.224383257720465,1.1938243576415402,0.6540665227116926
Rps20,0.0007085020242914,0.0314201794077955,0.271148686195125,-0.087522563781379,-0.0707500410406625,-0.027246000615909,4.073000904608813,3.870031313182048,0.07742480346282318
Rab2a,0.0029316408379423,0.0278317489826975,0.262563069983979,0.149461603518895,0.3554023091039457,1.7227987581777275,0.9584311169748706,1.2253230469219023,0.07170981578278085
Pnisr,0.0001720247930818,0.0017888776467873,0.0292545655864068,-29.970610076375227,-29.760033993275748,-28.66350250775258,0.9092078208470574,0.0,0.018376652189724084
Pnrc1,0.0007144558228149,0.0123997777248551,0.0824958323410335,0.1136231732248037,0.1779587365772941,0.2510493053385386,1.7713448282279511,2.00098472201546,0.03786959142996287
Dnaja1,0.0021592442645074,0.0573787409700722,0.3053901722632373,0.068213937182457,0.1278184937181105,0.196163514719621,1.5545479475801265,1.70041264680042,0.11912489267014989
Vcp,0.0027786850681888,0.009501095540355,0.0298677932975399,-29.578537697269542,-27.934376226647345,0.0,0.256498690757475,0.0,0.031240679763055043
Tln1,0.0001217557504524,0.0007335473709934,0.0102224535836243,-30.1381805517459,-30.00629916522097,-29.753082428716677,1.078440296637185,0.0,0.010361356615281776
Clta,0.0065360274816589,0.0474759304090385,0.389755717262383,0.26977572793083,1.4485189577924735,30.131191564121067,0.41380817551147,1.146430746719655,0.10489793562443982
Anp32b,0.001733213021381,0.0211509943557161,0.1610992900509824,-30.19673474156096,-30.08683751826905,-1.2301630215885913,1.15168655375476,0.0,0.057890783859416726
Sec61b,0.343145193299992,0.7920774787647853,1.0,-0.0809802893967598,-0.0128470583316095,0.0611828785001785,1.4722829740021974,1.4566827372681224,0.7971161395711771
Txn1,0.0473446058585377,0.2702706993728666,0.7920774787647853,0.0405991968942273,0.1640312235718767,0.3015695768925628,1.2701984984223675,1.422671833330365,0.38381350664979796
Ptbp3,0.0029316408379423,0.0584916617497321,0.4878664499608851,0.126782072769775,0.3091735321284055,1.1421262833506718,1.0176279021403247,1.258081823813195,0.12048673032301588
Atp6v1g1,0.0012699687110282,0.016633341135281,0.1352511889289831,-30.082324723756447,-29.81987913172342,-28.37976847367754,0.9477157218070302,0.0,0.048371223669144384
Tnfsf8,0.0201317774073192,0.3837421608319441,0.910105580693816,-0.2073481222268932,-0.082176806011417,-0.0040034619604071,2.01842786497736,1.9170324923781423,0.5050583181665022
Ttc39b,0.0001720247930818,0.0027786850681888,0.0298677932975399,-29.866938505718537,-29.231420887664694,0.0,0.6302814164935975,0.0,0.018470083100313787
Rps6,0.0001905215527506,0.0073033261887751,0.0690958164642375,-0.1093633249938002,-0.0828118099207493,-0.0558444279044663,3.264350735579365,3.0812746759902088,0.031240679763055043
Jak1,0.0251162975311582,0.3294188368214322,0.9699293482575216,-0.0268479710161883,0.0469486429650252,0.1800258644660567,1.3831080020843576,1.425173002765505,0.457944288094469
Mier1,1.5876796062554575e-05,0.0010374103461443,0.0123997777248551,0.1816181273262016,0.365073395128962,0.61511626976041,1.2178922853801213,1.56580128920117,0.01255854568548
Scp2,0.0001720247930818,0.0032593368359413,0.0959961730355479,-29.90084962686531,-29.56558244384289,-27.611789107338925,0.7945608350986413,0.0,0.020960450709183485
Tut4,0.0473446058585377,0.5208065412399778,1.0,-0.0362309367238143,0.0617042850415169,0.1457102906553025,1.4960805713923464,1.5604104567426376,0.627028879940369
Uqcrh,0.0473446058585377,0.3837421608319441,0.9699293482575216,-0.0865629065478943,-0.0263145952703799,0.0192152001975887,2.27576798072529,2.2384225147740624,0.5050583181665022
Prdx1,0.0385848971333692,0.2453774716711445,0.9077328576334536,-0.2839917336633937,-0.1169832067851434,0.1140155411271299,1.2237033016073249,1.1236086129788512,0.35613500934289044
Rps8,0.0003016591251885,0.0123997777248551,0.2082876875446535,-0.0779695598155742,-0.0564650541691783,-0.0242912194405286,4.06263554776542,3.905938057850981,0.03786959142996287
Ybx1,0.0571278875922839,0.1568627450980392,0.7920774787647853,0.0356401375294167,0.1428507297943379,0.2330163187694529,1.880525863605213,2.076274366866381,0.25382458764435356
Cap1,0.0007335473709934,0.009501095540355,0.088567502575371,-29.471578850915275,-27.165542576925468,0.0,0.150536966854817,0.0,0.031240679763055043
Sfpq,6.35071842502183e-05,0.0010637453361911,0.0201317774073192,0.2748048953888165,0.4371755191169526,0.6492326817040279,1.0395878021870275,1.41093964734377,0.01255854568548
Lck,0.0004386095771341,0.0037806282899225,0.0441437484607349,-0.5523392608339599,-0.4310705291432399,-0.2785126170373867,1.4651573873848651,1.0854442959527923,0.023733944264513473
Eif3i,0.0050562742134623,0.0636219384808227,0.3898350125154107,-29.90303495966402,-29.42020289236869,-27.52817465470752,0.7183954094906,0.0,0.12870832055839068
