gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infNonTLSwk3_median,median_Salmonella_infTLSwk3_median,FDR_BH
Rpl37a,0.5737373737373737,0.8784770784770783,1.0,-0.0221716902013772,0.003249725747232,0.0236868595493283,4.065726887627795,4.073815525901296,0.8784770784770783
Arpc2,0.0069930069930069,0.1948717948717948,0.8784770784770783,-0.0029940096088386,0.078340997360911,0.1611828481186152,2.1643428876543,2.2842629812796487,0.7958465077276957
Ncl,0.0498834498834498,0.3282051282051281,0.959129759129759,-0.2293736201799569,-0.1069623565355595,0.0261511471680173,1.990294909050468,1.847114354757275,0.7958465077276957
Ptma,0.0379176379176379,0.3282051282051281,0.959129759129759,-0.1166767640605825,-0.0656213093544453,0.0002662337296068,2.927438799740835,2.78337294794835,0.7958465077276957
Actr3,0.0818084869467632,0.5737373737373737,1.0,-0.0859944114387668,0.0941945183188744,0.3754213450429519,1.281604500962515,1.3712692183913362,0.7958465077276957
Ubxn4,0.1823521106301157,0.7090730856847203,1.0,-0.4922931127823435,0.1965826178745899,1.8332358447619952,0.8050681560528715,0.939369129197585,0.7958465077276957
Nucks1,0.1531983720915998,0.7090730856847203,1.0,-0.5524006815448159,0.2229210102773758,2.773322670056513,0.796502399405842,0.9856873670573556,0.7958465077276957
Snrpe,0.1553101770209763,0.7126855458303034,1.0,-0.136467866951699,0.0282347350068366,0.1802964129449438,1.3734039766247088,1.3970433575357424,0.7958465077276957
Btg2,0.0379176379176379,0.2786324786324786,0.959129759129759,-0.4887145166119328,-0.1360164391887727,0.1192043694474165,1.3371890913637077,1.23334061830898,0.7958465077276957
Ptprc,0.1303807303807303,0.5737373737373737,1.0,0.0220086966216209,0.1021067719188326,0.1871805962594765,2.757755722100775,2.964301002664268,0.7958465077276957
Rgs1,0.0892626890842453,0.4109392401761573,1.0,-30.3778512857636,-1.7284310504244798,0.3093843636377806,1.1878348097529563,0.3492702373568775,0.7958465077276957
Tpr,0.0281274281274281,0.1948717948717948,0.5755283605283589,0.0709860546185159,0.2070423090653657,0.3506567014034125,1.551270104535405,1.7900273726514375,0.7958465077276957
Arpc5,0.0206682206682206,0.3822843822843822,1.0,-0.0952037972656739,0.1230005284753472,0.395762123779741,1.1952699825496151,1.2932110303229625,0.7958465077276957
Gas5,0.1303807303807303,0.7209013209013208,1.0,-0.2335385722933941,0.0148207268462328,0.2369710711950983,1.4779046470583626,1.4861564492485375,0.7958465077276957
Prdx6,0.3822843822843822,0.7984459984459983,1.0,-0.2410192589846106,-0.0416157320192726,0.1491625525174026,1.426292761645355,1.39294746129846,0.8093338984248074
Prrc2c,0.1043473193473193,0.5737373737373737,1.0,-0.0437480098075303,0.0837346753654125,0.2005954965076198,1.8245461567889976,1.937329594327704,0.7958465077276957
Pfdn2,0.0485974356945255,0.312686223816409,0.956284952863831,-0.3298347525556289,2.2826399789332745,29.82731733432616,0.15542205414445,0.713832850471982,0.7958465077276957
Hnrnpu,0.1048951048951048,0.6453768453768453,1.0,-0.2347030384180751,-0.0433764226664292,0.1614522800176205,1.3480277370454825,1.3065611778550674,0.7958465077276957
H3f3a,0.0281274281274281,0.2932663384219456,0.959129759129759,-0.0275969979659421,0.0408311318586478,0.1146337604802385,2.43858466942347,2.502045259991568,0.7958465077276957
Srp9,0.0984722781285988,0.5576726074341468,1.0,-0.8482014066959361,-0.1122996283941306,0.9769533657150576,1.094689969356562,1.0331927449953977,0.7958465077276957
Fam107b,0.1411893573533081,0.6355065570939342,1.0,-0.3210224106307496,-0.0771485771126889,0.4096823352186517,1.2156410879035948,1.151372030204035,0.7958465077276957
Celf2,0.0829836829836829,0.5992415158356712,1.0,-0.1482868363536273,0.1235642599412213,0.4222006886297159,1.2772867623226225,1.397179051513055,0.7958465077276957
Atp5c1,0.0219109698020534,0.2355589199240795,0.8754509755325331,-0.1288797638856325,0.6424406348981158,30.147970494867337,0.7344058499499319,1.17197356919625,0.7958465077276957
Edf1,0.187959068257727,0.7123816042098661,1.0,-0.5066361139997841,0.0361029513556414,1.067074819776631,1.0136122074083516,1.0157731209490304,0.7958465077276957
Rpl7a,0.0649572649572649,0.3822843822843822,1.0,-0.1288812903959659,-0.0565060882235523,0.0274459683612567,2.5544185529751697,2.4482035030012725,0.7958465077276957
Set,0.0924099689689086,0.6453768453768453,1.0,-0.3144283521927542,-0.0219131458510665,0.1780703697555941,1.2252635101244,1.2127556298621949,0.7958465077276957
Rpl12,0.1605283605283605,0.7209013209013208,1.0,-0.060479199143054,-0.0188501507181145,0.0237939155989585,4.011120983357559,3.951324008121783,0.7958465077276957
Hspa5,0.1948717948717948,0.7209013209013208,1.0,-0.1635799756446212,0.029168775449607,0.2034395386192239,1.8108301534297349,1.85828775217408,0.7958465077276957
Traf1,0.0135184698402608,0.2476478461028965,0.959129759129759,-0.5489585371816377,-0.2879217941662005,0.0157891669584092,1.465126734971805,1.1942510603060836,0.7958465077276957
Rab14,0.1499866564289352,0.6662276454096188,1.0,-27.58945480490416,0.8676481677810801,29.803711734650477,0.2505380056201375,0.713803156735776,0.7958465077276957
Rpl35,0.2786324786324786,0.6453768453768453,1.0,-0.0136932489197883,0.0679464540630571,0.157618014384222,2.642853361794769,2.77583714239922,0.7958465077276957
Arhgap15,0.0666624867353013,0.5531274454486008,1.0,-28.52855130203027,1.2200398775805934,29.87301932525118,0.2019544644126012,0.6797988173277016,0.7958465077276957
Cytip,0.0379176379176379,0.2786324786324786,0.8784770784770783,-0.0116406731295139,0.1471574793381707,0.2769511246953136,1.8792208255986047,2.0964826381577124,0.7958465077276957
March7,0.0904879299312675,0.3928223240072478,0.956284952863831,-1.7734705395790518,-0.4233233738335158,0.7100381945613992,1.0142548146598191,0.7130528189856503,0.7958465077276957
Ppig,0.0822168388123539,0.4935627897033893,1.0,-0.2572526140792576,0.2892519663295579,3.287588866030734,0.9407407545936726,1.155296667879827,0.7958465077276957
Ssb,0.039099715658779,0.2344988344988344,0.959129759129759,-0.0174843070376149,0.2207412243123953,1.294507627105017,1.1383214534610335,1.3319495754323487,0.7958465077276957
Atp5g3,0.0503082027202481,0.2676695026221232,0.8784770784770783,0.0001426016426971,0.5494417573233328,30.14951865663741,0.8065130042234975,1.1839106802926276,0.7958465077276957
Hnrnpa3,0.0104118104118104,0.1948717948717948,0.8784770784770783,-0.2728028428922706,-0.1270892904063705,0.0252957390458796,1.64519447838679,1.5065068631017486,0.7958465077276957
Zc3h15,0.1501208222419232,0.7090730856847203,1.0,-0.5165973835827535,0.022096908482353,2.139474864051081,0.9615312797070396,0.96273761288717,0.7958465077276957
Cd82,0.0704615426471519,0.4589281861225893,1.0,-0.7447103540168948,1.5997866631202904,29.86095952850109,0.2601425944616925,0.7830905342114545,0.7958465077276957
Cd44,0.1776874391005868,0.7011912626598479,1.0,-29.592222237187308,-0.1125613966824832,29.271496100206328,0.3251968853120247,0.308494573279485,0.7958465077276957
Eif3m,0.182423401990066,0.7111541697294341,1.0,-0.3803638591593237,-0.036072284952446,0.7993116107201729,1.112918617430862,1.07370038105178,0.7958465077276957
Nop10,0.1122764253014632,0.5606272147226752,1.0,-0.8301016289318888,-0.1223016398096163,0.3915079216398009,1.1066220571104974,1.0126714563034145,0.7958465077276957
Srp14,0.0135184698402608,0.1889374480029941,0.8784770784770783,-0.0287070411817798,0.1590332274726521,0.3974627927823371,1.1853878895604448,1.323283128139796,0.7958465077276957
Rtf1,0.2172187573017174,0.7011912626598479,1.0,-28.450158439656875,1.176398969434044,29.86309347537333,0.3667339114770075,0.6240633559010365,0.7958465077276957
Pdia3,0.2237103149867649,0.7111541697294341,1.0,-0.6142010228263829,-0.0093770003702264,2.2811719075200365,1.029032377829762,1.013449258343044,0.7958465077276957
Serf2,0.3282051282051281,0.7984459984459983,1.0,-0.0348303843827488,0.0406331573852254,0.0976906761124578,2.3463755394730947,2.41440534157837,0.8093338984248074
B2m,0.0206682206682206,0.2786324786324786,0.959129759129759,-0.0683667259995193,-0.0405517405173958,-0.0015806241708252,3.501999542769208,3.4014807012826047,0.7958465077276957
Snrpb,0.1446069299211384,0.5576726074341468,1.0,-29.732715971565767,-0.26488434486749,0.9385189652983476,0.7334600477413584,0.664656131890653,0.7958465077276957
Fkbp1a,0.1549884724987525,0.6731710837975169,1.0,-1.018095957710216,-0.0320991494126804,1.1580606581012716,1.0307030865580122,1.0131948088749163,0.7958465077276957
Chmp4b,0.044406322145509,0.491634177169701,1.0,-1.5648674716572033,-0.2866912937991953,0.7636622666864507,1.0097228501664943,0.8128109560006662,0.7958465077276957
Eif2s2,0.1948717948717948,0.7209013209013208,1.0,-0.2699861367057291,-0.0465173478909945,0.2282885281433756,1.2977379972072498,1.25620653831118,0.7958465077276957
Rbm39,0.1048951048951048,0.4418026418026417,0.959129759129759,-0.1699646271869248,-0.0970113459703337,-0.004870115080467,2.317626240294935,2.16397960673955,0.7958465077276957
Scand1,0.187959068257727,0.7111541697294341,1.0,-0.991908095401838,0.0273041489456516,1.634632253308203,1.0738055052242348,1.0999320797471568,0.7958465077276957
Top1,0.2476478461028965,0.7209013209013208,1.0,-0.137406572844734,0.0670556321202056,0.2996329705861685,1.2928993920802974,1.3553807337768011,0.7958465077276957
Stk4,0.0518570202911714,0.5737373737373737,1.0,-0.1541694907976679,0.1322691216463081,0.3214545728023496,1.3176004010907236,1.4548175351914336,0.7958465077276957
Ptpn1,0.0133130027638166,0.2257768083327037,0.8744661318050502,0.0105879170984456,0.8606594474715258,3.0982889936303537,0.6129376092365095,1.1253496488181702,0.7958465077276957
Gnas,0.1948717948717948,0.6741981971505068,1.0,-0.1952477402501736,-0.0702990083106035,0.1098142053654048,1.6583167434207726,1.574109439655675,0.7958465077276957
Atp5e,0.1605283605283605,0.7209013209013208,1.0,-0.0939207915365604,-0.0128992435163845,0.0757030594683442,2.0700147252324688,2.0512259746615147,0.7958465077276957
Psma7,0.0207687088228081,0.1266856129229834,0.5606272147226752,0.0379272521819619,0.388898272072227,1.4833574061491603,0.9711596959577932,1.29649849399947,0.7958465077276957
Rps21,0.3822843822843822,0.7984459984459983,1.0,-0.026856865763825,0.0146018080607199,0.0579478239461187,3.815067819606292,3.860346726395373,0.8093338984248074
Rpl22l1,0.1948717948717948,0.7209013209013208,1.0,-0.0641203317215577,0.0012600023198327,0.0697919684872462,2.60878307768155,2.611251430164369,0.7958465077276957
Sec62,0.169000047821659,0.6741981971505068,1.0,-0.1966692732721099,0.1027907934895892,1.0891827257488875,1.081821895725065,1.13233692090613,0.7958465077276957
Ttc14,0.0946085305418647,0.6275008061114353,1.0,-2.853178894176272,0.5876405605505788,29.762356631446888,0.3911813074444518,0.5862807732041304,0.7958465077276957
Serp1,0.0946085305418647,0.6217687412649331,1.0,-28.687686342933223,0.9077177458563436,29.74614734266265,0.298665085401283,0.6845636324832157,0.7958465077276957
Mbnl1,0.1948717948717948,0.6453768453768453,1.0,0.0328310652328661,0.1234754810445995,0.2359565340644865,2.08191216654519,2.260382633646431,0.7958465077276957
Ccnl1,0.1480106940237816,0.6025243523612969,1.0,-1.2514679945409648,1.9338417557918903,29.766954955120884,0.1952726017235207,0.6325176912066086,0.7958465077276957
Rps3a1,0.2786324786324786,0.7209013209013208,1.0,-0.0517404895701664,-0.010161488582721,0.0416131727573432,3.4355755925670977,3.40600739962468,0.7958465077276957
Sh2d2a,0.1119097370670114,0.6217687412649331,1.0,-29.756988631309667,0.0279160113591177,29.681163144087243,0.4576061242720386,0.4645992473641485,0.7958465077276957
Krtcap2,0.0300874088369119,0.3056410254213622,0.95799832386793,-1.8130377575115024,-0.3037630644004847,0.4272542243465601,1.145483076431095,0.940570539731781,0.7958465077276957
Tpm3,0.1882272208161283,0.659787521263676,1.0,-0.1517920784519777,0.057327664865759,0.304298634177143,1.43385495386874,1.491814946822525,0.7958465077276957
Rps27,0.5053613053613053,0.8784770784770783,1.0,-0.0203049629333399,0.0289078682544852,0.0793508192758107,4.208673371289588,4.29571173544308,0.8784770784770783
S100a11,0.1605283605283605,0.7209013209013208,1.0,-0.1329859238391827,0.0257238179291485,0.1695809381119181,1.827920909302105,1.85701255896036,0.7958465077276957
S100a10,0.5053613053613053,0.8784770784770783,1.0,-0.1360324808617786,0.0404918456774045,0.2583586956278992,1.8189189573705475,1.8481349719772249,0.8784770784770783
Psmd4,0.0262521179996348,0.3684845482829788,1.0,-29.835024252017,-1.0303187362469983,28.59697474698586,0.7057810124331683,0.3035519968400937,0.7958465077276957
Mcl1,0.0147630147630147,0.1948717948717948,0.8784770784770783,-0.3178201583478303,-0.1894643784037069,-0.0028176725227431,1.6859726001881477,1.475435087815265,0.7958465077276957
Cd2,0.0147630147630147,0.1303807303807303,0.5737373737373737,0.066085374561422,0.2404772501601842,0.4081726470393423,1.5351629763659438,1.821118926889935,0.7958465077276957
Csde1,0.0647963753601108,0.5053613053613053,1.0,-0.6330896565413396,-0.1032999413611003,0.1472448996446785,1.2243054987830275,1.14358543953296,0.7958465077276957
Ptpn22,0.1605283605283605,0.7209013209013208,1.0,-0.1333613629926487,0.0207739767923139,0.2411625657063973,1.550428038295435,1.5644967211912526,0.7958465077276957
Rap1a,0.0829836829836829,0.6453768453768453,1.0,-0.0790736272728572,0.0797602383712028,0.2501224599422903,1.32488565369398,1.399185316767035,0.7958465077276957
Atp5f1,0.1033079701313654,0.6453768453768453,1.0,-0.1846382050975978,-0.0291473172435861,0.1741473289679588,1.27036523960808,1.24104047900681,0.7958465077276957
Cd53,0.2344988344988344,0.7209013209013208,1.0,-0.1183819059239291,0.0323668607669369,0.2282586189999075,1.6468841310025977,1.6691970573307873,0.7958465077276957
Prpf38b,0.0924391357016531,0.5593452716936999,1.0,-29.645242005911346,-1.0823857701510082,28.755686087636043,0.3718326770125042,0.2058195574685357,0.7958465077276957
Rpl34,0.2344988344988344,0.7984459984459983,1.0,-0.0334764550525286,-0.0038887152114641,0.0209985142344962,3.878208805042036,3.863099850443799,0.8093338984248074
Ube2d3,0.2344988344988344,0.7209013209013208,1.0,-0.1630287280681769,0.0130919852867784,0.1619535812596593,1.81355009245272,1.838971744661795,0.7958465077276957
Nfkb1,0.1383475099493835,0.451913458279073,0.956284952863831,-30.022299407810983,-1.4374095213402889,0.7012228959908684,0.565690245566875,0.2118816242853895,0.7958465077276957
H2afz,0.1048951048951048,0.5737373737373737,1.0,-0.0696106996351035,0.0275486406213368,0.1527147638735672,2.45411618720148,2.4964859651718,0.7958465077276957
Selenof,0.1022444322027181,0.6339972307873878,1.0,-0.6302816045756651,-0.0699863139885945,1.7810723572998817,1.0374321474551174,0.973480806973941,0.7958465077276957
Sh3glb1,0.1024440409076513,0.6362542681663956,1.0,-0.2791079384918504,-0.0078887864143098,0.7329146909361972,1.1287693035859625,1.1143298914341426,0.7958465077276957
Gng5,0.0829836829836829,0.4735819735819735,1.0,-0.0456252956497942,0.0737998972817253,0.1734686069265282,1.75659168491759,1.8517576560967823,0.7958465077276957
Srsf11,0.0219109698020534,0.2687359373937462,0.9580911282267016,-0.0934718418365884,0.368319580479142,3.2073181837249867,0.939575834541888,1.2220874869217,0.7958465077276957
Rps20,0.1605283605283605,0.5737373737373737,1.0,-0.0211720505580764,0.0220966232933884,0.0581329847420303,3.993620151241955,4.074281719083281,0.7958465077276957
Pnisr,0.0521938356417137,0.5418862439359913,1.0,-0.3998772631247295,1.330089134575711,29.9201291298183,0.31001318204676,0.8977791866285695,0.7958465077276957
Pnrc1,0.0003108003108003,0.0379176379176379,0.4418026418026417,-0.349888222745626,-0.2106317511262228,-0.0651946507373512,2.04671775944305,1.76739317137197,0.7958465077276957
Dnaja1,0.2786324786324786,0.792746526993248,1.0,-0.0959348906896316,0.0565167739709234,0.1938991432982742,1.4909665421609526,1.5560304217330911,0.8093338984248074
Tln1,0.1383422729809652,0.7111541697294341,1.0,-0.2683950374947927,0.0301958927550025,1.0558964349859483,1.0703345971238891,1.0828883144053725,0.7958465077276957
Clta,0.0704615426471519,0.5244497218060842,1.0,-29.869048371849228,-0.4883113357479034,28.407745970123365,0.631277381289693,0.41380817551147,0.7958465077276957
Anp32b,0.0180440947460136,0.3169975086812533,1.0,-0.5598936517885095,-0.1340950123304328,0.250031929466162,1.2573396567300648,1.14931468994334,0.7958465077276957
Sec61b,0.3282051282051281,0.7984459984459983,1.0,-0.1428907355546479,-0.0411978212805154,0.0773563273185495,1.511603223740855,1.466901828534705,0.8093338984248074
Txn1,0.0649572649572649,0.4418026418026417,0.959129759129759,-0.3535311098883911,-0.1608307041839717,-0.0001767112555813,1.4128098487911551,1.2687034697981212,0.7958465077276957
Ptbp3,0.1956677425436415,0.6355065570939342,1.0,-0.3428750340264841,0.8953003889049476,29.969088375172912,0.54425251368369,1.015606508186064,0.7958465077276957
Atp6v1g1,0.018037750592955,0.2257768083327037,0.9157395749897528,-1.5537550372343554,-0.3353590338549131,0.0818816488298229,1.18657415034769,0.9094870774123872,0.7958465077276957
Tnfsf8,0.1303807303807303,0.6453768453768453,1.0,-0.2708354317656656,-0.0233312526037309,0.2630552020400981,2.063341511662747,2.02770418246303,0.7958465077276957
Ttc39b,0.0378977001358341,0.483357294887874,1.0,-27.339978926923337,2.192319212503226,29.751399437403933,0.1334233310206662,0.611242941559158,0.7958465077276957
Rps6,0.0498834498834498,0.4418026418026417,1.0,-0.0194798183586226,0.0170475825548216,0.0650946507989335,3.221990580963156,3.259370801473734,0.7958465077276957
Jak1,0.1303807303807303,0.7209013209013208,1.0,-0.1545389804920051,0.0269326768658952,0.1673246910695026,1.3431494004866424,1.3827541294277998,0.7958465077276957
Mier1,0.0829836829836829,0.6741981971505068,1.0,-0.3366886398795479,-0.0127652097851863,0.5092827839266306,1.21883558555833,1.21112144669376,0.7958465077276957
Scp2,0.0892626890842453,0.5623719669710694,1.0,-2.29196004952818,-0.132375796224794,0.8786258649678016,0.855287173223291,0.789896721746294,0.7958465077276957
Tut4,0.0649572649572649,0.5737373737373737,1.0,-0.1088922672476073,0.0696982746496885,0.2213542901437947,1.4280054151002874,1.4983854871566025,0.7958465077276957
Uqcrh,0.0206682206682206,0.1948717948717948,0.7984459984459983,-0.0113768833505731,0.0739830803058642,0.1871147188723278,2.16943776720756,2.2816916096460624,0.7958465077276957
Prdx1,0.2257768083327037,0.7922976624962125,1.0,-0.290236601594911,-0.0299223788145057,0.2161794125659711,1.2358690235409,1.2210824917406824,0.8093338984248074
Rps8,0.1948717948717948,0.7209013209013208,1.0,-0.0305955969620909,0.0110785140156976,0.0404832349816371,4.028619450078185,4.062699887140219,0.7958465077276957
Ybx1,0.2775291375291375,0.7209013209013208,1.0,-0.1976656775724826,-0.0606019809397473,0.1182595379812941,1.974957656630245,1.8718258825529623,0.7958465077276957
Sfpq,0.0720770195258305,0.5623719669710694,1.0,-0.2675723772525178,0.2397154231397208,29.67059682755789,0.880075104783473,1.0395878021870275,0.7958465077276957
Lck,0.0649572649572649,0.3822843822843822,0.959129759129759,0.0130421776492081,0.1957627065767692,0.3827214515597621,1.2691536214929875,1.4645711423732224,0.7958465077276957
Tmem234,0.0820772977283139,0.5897737906589078,1.0,-2.204403023389586,1.3620999338327715,29.847667243893163,0.2505380056201375,0.7264234296647365,0.7958465077276957
Khdrbs1,0.0133084920182845,0.0720770195258305,0.4298434899819163,0.1109465389170747,0.4367570229288453,2.6219143919493733,0.9926496945300488,1.3338136418693276,0.7958465077276957
Ptp4a2,0.0281274281274281,0.2786324786324786,0.8784770784770783,0.0036704710448765,0.1114542579121564,0.2037481317045811,1.8622824840473973,2.0075831114452325,0.7958465077276957
Laptm5,0.0829836829836829,0.4418026418026417,1.0,0.0254501664901208,0.1337408314022267,0.2555549294003569,1.876790041580024,2.061728422994308,0.7958465077276957
Dnajc8,0.0522494383172998,0.4935627897033893,1.0,-0.1330475778179859,0.3036293137195192,2.415847827886399,0.8772010224161693,1.0798592078429787,0.7958465077276957
Zdhhc18,0.1776874391005868,0.7090730856847203,1.0,-1.8023489354520923,0.1074499051888316,2.233006803481566,0.8206549846604274,0.926110869952535,0.7958465077276957
Cd52,0.1605283605283605,0.5737373737373737,1.0,-0.0704157746103437,0.0209324552903446,0.114092507852611,2.7686473684142348,2.802973064805755,0.7958465077276957
Sh3bgrl3,0.1605283605283605,0.7209013209013208,1.0,-0.1618085005114308,-0.0282730669725796,0.1104686484810791,1.86680175673253,1.8274249339160076,0.7958465077276957
Tmem50a,0.268592803257074,0.7791362111653477,1.0,-29.224720378522537,0.4769570055377992,29.85289340738948,0.4970255702765912,0.741475036965316,0.8093338984248074
Rsrp1,0.0069930069930069,0.0498834498834498,0.1948717948717948,0.2208812428421973,0.4093889026614603,0.6344804215366735,1.244973322359455,1.6465865980263024,0.7958465077276957
Syf2,0.0651165497316302,0.4945189922275712,1.0,-0.4869012690681232,-0.0845231940616965,0.5692271720884975,1.0706868009623576,1.0126120475986655,0.7958465077276957
Srrm1,0.0828794206054772,0.5154564790875499,1.0,-0.398685847519802,-0.1299298482039961,0.1108962435347374,1.2858636514285,1.17502845416454,0.7958465077276957
Rpl11,0.0379176379176379,0.1948717948717948,0.7209013209013208,0.0099422646918659,0.0461006079008741,0.0809315814007061,3.6323188613295576,3.753318906350983,0.7958465077276957
Cdc42,0.0649572649572649,0.5053613053613053,1.0,-0.2221599205885667,-0.0769371002599228,0.039794156482479,1.77837898126356,1.6893014653803076,0.7958465077276957
Micos10,0.1311305028696508,0.7723374412927804,1.0,-0.2743371138335572,1.7791531306814836,29.94698485555156,0.221406476276877,0.9261221334711476,0.8093338984248074
Capzb,0.049646897295879,0.5053613053613053,1.0,-0.2304572195640296,0.0588240044376506,1.03277886626667,1.073742700678665,1.10032847569774,0.7958465077276957
Kif1b,0.0590766031498228,0.3648813140419181,1.0,-0.2332913880113724,1.2063035878045492,30.050189078171314,0.419912711280213,1.0338693129447152,0.7958465077276957
Park7,0.1297301265164504,0.6787937265610245,1.0,-1.774527557761474,0.4254163189725411,29.80458841814561,0.5303693798228712,0.834496511770495,0.7958465077276957
Rpl22,0.1605283605283605,0.6453768453768453,1.0,-0.0253255511172205,0.0145457034767612,0.0535758378784182,3.2134052601650147,3.244275196473665,0.7958465077276957
Sdf4,0.0720770195258305,0.5606272147226752,1.0,-29.28294526406288,-0.2528934431002723,0.9298139338625568,1.0453872234237298,0.8377552586291652,0.7958465077276957
Tnfrsf4,0.1826944712149479,0.5967990595834041,1.0,-0.110554468903213,0.1159155452274603,0.9566564018236082,1.4022395716974976,1.51788141388335,0.7958465077276957
Tnfrsf18,0.1388637976716842,0.6662276454096188,1.0,-28.77289260666681,0.555754735383445,29.87694072211456,0.430772450448434,0.6687496172279308,0.7958465077276957
Krit1,0.0641787341204117,0.3883232289789247,1.0,-0.0106151349083022,1.0357390984756054,29.965000786810247,0.4710159175464278,1.0060937796923854,0.7958465077276957
Sri,0.1948717948717948,0.6741981971505068,1.0,-0.1456279543146099,0.0229022486703458,0.3558111160798962,1.2983000259032051,1.3156933198602665,0.7958465077276957
Rsbn1l,0.214946955169527,0.7011912626598479,1.0,-29.150392402677827,0.3871150821307598,29.813583539165588,0.59415676609254,0.831929447143594,0.7958465077276957
Kmt2e,0.2697960790058185,0.7922976624962125,1.0,-0.0712043556795563,0.0988271535978741,0.3254154462946653,1.2829211395050577,1.37411326100397,0.8093338984248074
Tomm7,0.1948717948717948,0.7209013209013208,1.0,-0.203554868219603,0.0262793069910358,0.2330474194410112,1.3490838412782251,1.3783135100595874,0.7958465077276957
Dnajb6,0.3282051282051281,0.7984459984459983,1.0,-0.1414434518941626,0.0341179772961942,0.2153053092382222,1.4255647358138477,1.456933381301365,0.8093338984248074
Ost4,0.0751700570849711,0.5737373737373737,1.0,-0.1252077329476243,0.3308510150396009,2.045708973193762,0.9415163083183876,1.1902816583294276,0.7958465077276957
Mrpl33,0.1501208222419232,0.6339972307873878,1.0,-1.2146086021487483,-0.1154743871013798,0.394630212391907,1.15991356173505,1.0663689997431889,0.7958465077276957
Arap2,0.065285648928054,0.3706183398171955,0.95799832386793,-0.0275415455734946,0.3140204541760467,1.6824267037224545,1.0777924584085712,1.3408827188815635,0.7958465077276957
Rpl9,0.1605283605283605,0.7209013209013208,1.0,-0.0375440598604109,-0.0039661179738127,0.0309228207049419,3.706664243720192,3.700237799488983,0.7958465077276957
