Edge Name,U_statistic,p_value,infTLSwk3_median,KOTLS_median,note
Arf1_M3<==>Psmb8_B2,121.0,4.444930970556727e-05,0.7999999999999998,0.4642857142857143,
Arf1_M3<==>Smdt1_M0,120.0,9.63355292986207e-05,0.6999999999999998,0.2738095238095238,
Arf4_M3<==>Atp2b1_M4,,,,,insufficient data
Arf4_M3<==>Ftl1_M3,,,,,insufficient data
Arf4_M3<==>Gabarapl2_M3,,,,,insufficient data
Arf4_M3<==>Hspa8_T2,,,,,insufficient data
Arf4_M3<==>Ighv2-6-8_B2,,,,,insufficient data
Arf4_M3<==>Man1a_B3,,,,,insufficient data
Arf4_M3<==>Sf3b1_B4,,,,,insufficient data
Arf4_M3<==>Srgn_T4,,,,,insufficient data
Arf4_M3<==>Tubb4b_B3,,,,,insufficient data
Arf4_M3<==>Wipf1_M3,,,,,insufficient data
Arf4_T2<==>Arpc2_M0,,,,,insufficient data
Arf4_T2<==>Cdkn1a_M0,88.0,0.0715148124413942,0.7999999999999998,0.5476190476190477,
Arf4_T2<==>Cstb_M0,,,,,insufficient data
Arf4_T2<==>Foxp1_T6_3,,,,,insufficient data
Arf4_T2<==>Gnas_T2,,,,,insufficient data
Arf4_T2<==>Ighv10-1_B3,,,,,insufficient data
Arf4_T2<==>Jak2_T1,116.0,0.0002115635423242348,0.7999999999999998,0.3571428571428571,
Arf4_T2<==>Pitpna_M0,,,,,insufficient data
Arf4_T2<==>Tgm2_M0,,,,,insufficient data
Arf4_T2<==>Tgoln1_M0,,,,,insufficient data
Arf4_T2<==>Tmsb4x_T2,0.0,6.84202319775224e-05,-0.7999999999999998,-0.4047619047619047,
Arf4_T2<==>Tnfrsf18_T2,,,,,insufficient data
Arf5_M0<==>Atp5l_M0,121.0,7.042584107210719e-05,0.8999999999999999,0.4523809523809523,
Arf5_M0<==>Atp6v1f_M0,104.0,0.0038153451394387144,0.7999999999999998,0.6190476190476191,
Arf5_M0<==>Btf3_T4,121.0,4.374303226511969e-05,0.7999999999999998,0.4523809523809524,
Arf5_M0<==>Chchd2_M0,,,,,insufficient data
Arf5_M0<==>Cybb_M5,121.0,4.4686695865133594e-05,0.7999999999999998,0.2261904761904762,
Arf5_M0<==>Emp3_M5,112.0,0.0006637147810482205,0.7999999999999998,0.3214285714285714,
Arf5_M0<==>Gapdh_B1,121.0,5.845309245549902e-05,0.7999999999999998,0.5119047619047619,
Arf5_M0<==>Gapdh_M0,121.0,6.645873265780849e-05,0.7999999999999998,0.5476190476190477,
Arf5_M0<==>Gmfg_T4,92.0,0.03938027951638574,0.7999999999999998,0.6071428571428572,
Arf5_M0<==>Ltb_T5,99.0,0.011944116557680996,0.5999999999999999,0.4880952380952381,
Arf5_M0<==>Mtdh_B1,119.0,0.00010573505419153111,0.7999999999999998,0.3095238095238095,
Arf5_M0<==>Myh9_T1,115.0,0.0002380908341586085,0.7999999999999998,0.5357142857142857,
Arf5_M0<==>Ndufa13_M0,121.0,5.3635433606434596e-05,0.7999999999999998,0.4047619047619047,
Arf5_M0<==>Ndufb8_M0,121.0,5.3635433606434596e-05,0.7999999999999998,0.3214285714285714,
Arf5_M0<==>Ndufb9_M0,121.0,5.845309245549902e-05,0.7999999999999998,0.4523809523809523,
Arf5_M0<==>Nfkbia_T4,121.0,7.076444270317622e-05,0.6999999999999998,0.369047619047619,
Arf5_M0<==>Pgk1_M0,121.0,6.975236408308487e-05,0.8999999999999999,0.3809523809523809,
Arf5_M0<==>Pkm_M5,121.0,3.454707803338654e-05,0.7999999999999998,0.2976190476190476,
Arf5_M0<==>Psmb10_M3,121.0,7.421948445107935e-05,0.6999999999999998,0.3452380952380952,
Arf5_M0<==>Psmb1_T4,117.0,0.00021089410082401167,0.7999999999999998,0.2738095238095238,
Arf5_M0<==>Psmb6_M0,121.0,4.444930970556727e-05,0.7999999999999998,0.3809523809523809,
Arf5_M0<==>Psmb8_M0,121.0,6.083252067914158e-05,0.7999999999999998,0.6666666666666667,
Arf5_M0<==>Psmb8_M3,121.0,6.053108093443737e-05,0.7999999999999998,0.2857142857142857,
Arf5_M0<==>Psme2_M3,121.0,6.517525636279647e-05,0.7999999999999998,0.4523809523809523,
Arf5_M0<==>Rac2_T0,117.0,0.00022169991944867413,0.6999999999999998,0.4047619047619047,
Arf5_M0<==>Rhoa_M0,121.0,6.083252067914158e-05,0.7999999999999998,0.2738095238095238,
Arf5_M0<==>Rpl10_B2,121.0,6.710770416007852e-05,0.7999999999999998,0.3095238095238095,
Arf5_M0<==>Rpl18a_B2,121.0,3.4742089753691696e-05,0.7999999999999998,0.3928571428571428,
Arf5_M0<==>Rplp1_B5,111.0,0.00092195098416948,0.6999999999999998,0.3333333333333333,
Arf5_M0<==>Scand1_M0,,,,,insufficient data
Arf5_M0<==>Sec11c_B1,109.0,0.0015585601862140865,0.6999999999999998,0.3571428571428571,
Arf5_M0<==>Shisa5_T7,121.0,5.39100257511496e-05,0.7999999999999998,0.5238095238095238,
Arf5_M0<==>Tmem160_M0,121.0,6.083252067914158e-05,0.7999999999999998,0.2857142857142857,
Arf5_M0<==>Tspo_M0,114.0,0.0004564823355638093,0.6999999999999998,0.3928571428571428,
Arf5_M0<==>Tspo_T0,121.0,3.493796286718787e-05,0.7999999999999998,0.4047619047619047,
Arf5_M0<==>Tspo_T4,121.0,4.4686695865133594e-05,0.7999999999999998,0.4880952380952381,
Arf5_M0<==>Vamp8_M0,116.0,0.0002143326090168714,0.7999999999999998,0.3928571428571428,
Arf5_M0<==>Vdac2_M0,121.0,2.5376882928366753e-05,0.7999999999999998,0.4166666666666666,
Arf5_M0<==>Xist_B3,121.0,3.493796286718787e-05,0.7999999999999998,0.3928571428571428,
Arf5_M0<==>Xist_T4,116.0,0.00023945624663147003,0.7999999999999998,0.3571428571428571,
Arf5_M0<==>mt-Cytb_M0,121.0,5.308949483981107e-05,0.7999999999999998,0.3095238095238095,
Arf5_M0<==>mt-Nd5_M3,30.0,0.047128808824024586,-0.6999999999999998,-0.5952380952380953,
Arf5_T0<==>H2-T23_B3,121.0,3.493796286718787e-05,0.7999999999999998,0.5119047619047619,
Arf5_T0<==>Selenow_M0,103.0,0.005529875616951478,0.5999999999999999,0.4642857142857143,
Arf5_T3<==>Fxyd5_M5,116.0,0.00025700391769892456,0.7999999999999998,0.369047619047619,
Arf5_T3<==>Higd1a_T5,95.0,0.023888906834023515,0.7999999999999998,0.4404761904761904,
Arhgap15_M4<==>Sat1_B1,101.0,0.008307781488893414,0.5999999999999999,0.5119047619047619,
Arhgap15_M4<==>Tnni2_M4,2.0,0.00010672404279530414,-0.7999999999999998,-0.4523809523809524,
Arhgap15_M4<==>Tubb5_M3,117.0,0.00016257344751774612,0.7999999999999998,0.5119047619047619,
Arhgap30_M3<==>Cd302_M0,121.0,6.266551143409048e-05,0.7999999999999998,0.4404761904761904,
Arhgap30_M3<==>Havcr2_M3,14.0,0.002268326053381509,-0.7999999999999998,-0.4761904761904761,
Arhgap30_M3<==>Hilpda_M3,38.0,0.14510985708177568,-0.7999999999999998,-0.6666666666666667,
Arhgap5_M4<==>Cdkn1a_M1,9.0,0.0007285165297598346,-0.6999999999999998,-0.5119047619047619,
Arhgap5_M4<==>Crem_M3,0.0,6.0230793058289426e-05,-0.7999999999999998,-0.5119047619047619,
Arhgap5_M4<==>Csf2rb_M3,0.0,3.493796286718787e-05,-0.7999999999999998,-0.369047619047619,
Arhgap5_M4<==>Eif1_M1,,,,,insufficient data
Arhgap5_M4<==>Hilpda_M1,,,,,insufficient data
Arhgap5_M4<==>Hspa5_M3,,,,,insufficient data
Arhgdia_M0<==>Arpc1b_B2,,,,,insufficient data
Arhgdia_M0<==>Atp5j2_M0,,,,,insufficient data
Arhgdia_M0<==>Atp5l_T3,,,,,insufficient data
Arhgdia_M0<==>Atp6ap2_M0,121.0,5.3635433606434596e-05,0.7999999999999998,0.3452380952380952,
Arhgdia_M0<==>Atrx_M1,115.0,0.00030910498798026107,0.7999999999999998,0.6309523809523809,
Arhgdia_M0<==>B2m_M0,,,,,insufficient data
Arhgdia_M0<==>B2m_M5,,,,,insufficient data
Arhgdia_M0<==>BC005537_M0,117.0,0.00018477156350336473,0.7999999999999998,0.2738095238095238,
Arhgdia_M0<==>Capzb_M0,,,,,insufficient data
Arhgdia_M0<==>Cops9_M0,,,,,insufficient data
Arhgdia_M0<==>Cotl1_M0,,,,,insufficient data
Arhgdia_M0<==>Cox17_T4,71.0,0.508519201968183,0.5999999999999999,0.5833333333333333,
Arhgdia_M0<==>Cox6a1_M0,,,,,insufficient data
Arhgdia_M0<==>Cox7a2_M0,,,,,insufficient data
Arhgdia_M0<==>Cox7b_T3,121.0,5.39100257511496e-05,0.7999999999999998,0.3095238095238095,
Arhgdia_M0<==>Cox8a_B2,121.0,3.493796286718787e-05,0.7999999999999998,0.4880952380952381,
Arhgdia_M0<==>Eif3f_T2,,,,,insufficient data
Arhgdia_M0<==>Fgl2_M0,,,,,insufficient data
Arhgdia_M0<==>Fus_M0,,,,,insufficient data
Arhgdia_M0<==>Gimap4_T2,,,,,insufficient data
Arhgdia_M0<==>Gm42418_T5,12.0,0.0014456865331374717,-0.7999999999999998,-0.369047619047619,
Arhgdia_M0<==>Grap_B4,,,,,insufficient data
Arhgdia_M0<==>H2-Q7_B1,118.0,0.00016421331159907163,0.6999999999999998,0.4642857142857143,
Arhgdia_M0<==>H2-Q7_T2,79.0,0.23388838642883003,0.5999999999999999,0.5238095238095238,
Arhgdia_M0<==>Higd1a_T5,,,,,insufficient data
Arhgdia_M0<==>Hmgb2_T2,,,,,insufficient data
Arhgdia_M0<==>Hmgb2_T4,,,,,insufficient data
Arhgdia_M0<==>Igkc_M0,,,,,insufficient data
Arhgdia_M0<==>Il2rg_M5,121.0,5.308949483981107e-05,0.7999999999999998,0.3214285714285714,
Arhgdia_M0<==>Ly6e_M0,113.0,0.0005128860101551245,0.7999999999999998,0.369047619047619,
Arhgdia_M0<==>Manf_M0,,,,,insufficient data
Arhgdia_M0<==>Mrpl33_M0,,,,,insufficient data
Arhgdia_M0<==>Myl12a_M0,121.0,5.2818142526737694e-05,1.0,0.5357142857142857,
Arhgdia_M0<==>Ndufa13_B1,,,,,insufficient data
Arhgdia_M0<==>Ndufa13_T4,,,,,insufficient data
Arhgdia_M0<==>Ndufa1_M0,121.0,5.39100257511496e-05,0.7999999999999998,0.4523809523809523,
Arhgdia_M0<==>P4hb_M0,,,,,insufficient data
Arhgdia_M0<==>Ppp1ca_M0,121.0,3.454707803338654e-05,0.7999999999999998,0.3809523809523809,
Arhgdia_M0<==>Psma1_M3,,,,,insufficient data
Arhgdia_M0<==>Rac1_M0,,,,,insufficient data
Arhgdia_M0<==>Rpl22l1_T0,,,,,insufficient data
Arhgdia_M0<==>Selenok_M0,121.0,6.053108093443737e-05,0.7999999999999998,0.5357142857142857,
Arhgdia_M0<==>Serf2_T3,,,,,insufficient data
Arhgdia_M0<==>Serpinf1_O7,,,,,insufficient data
Arhgdia_M0<==>Snap23_M3,,,,,insufficient data
Arhgdia_M0<==>Tgif1_M0,121.0,5.39100257511496e-05,0.7999999999999998,0.2976190476190476,
Arhgdia_M0<==>Tma7_M4,,,,,insufficient data
Arhgdia_M0<==>Tma7_T4,,,,,insufficient data
Arhgdia_M0<==>Tmem258_T4,121.0,4.4686695865133594e-05,0.7999999999999998,0.4404761904761904,
Arhgdia_M0<==>Tmsb10_T5,,,,,insufficient data
Arhgdia_M0<==>Tomm7_T4,,,,,insufficient data
Arhgdia_M0<==>Ubl5_M0,,,,,insufficient data
Arhgdia_M0<==>Uqcrq_M0,,,,,insufficient data
Arhgdib_B3<==>Cox5a_M0,6.0,0.0002380908341586085,-0.7999999999999998,-0.3809523809523809,
Arhgdib_B4<==>Atp5e_B1,,,,,insufficient data
Arhgdib_B4<==>H2-K1_B1,56.0,0.7923538045120675,0.6999999999999998,0.7023809523809523,
Arhgdib_B4<==>Mrpl52_B1,115.0,0.0002765255001030587,0.7999999999999998,0.5476190476190477,
Arhgdib_B4<==>Pfn1_B1,96.0,0.019375568000585913,0.7999999999999998,0.6904761904761905,
Arhgdib_M0<==>Capza2_M0,,,,,insufficient data
Arhgdib_M0<==>H3f3b_M0,121.0,4.4686695865133594e-05,0.7999999999999998,0.369047619047619,
Arhgdib_M0<==>Il1rn_M5,,,,,insufficient data
Arhgdib_M0<==>Lilrb4a_M0,121.0,5.9041102149204506e-05,1.0,0.3452380952380952,
Arhgdib_M0<==>Tax1bp1_M0,,,,,insufficient data
Arhgdib_M3<==>Cd68_M3,121.0,4.444930970556727e-05,0.7999999999999998,0.5,
Arhgdib_M3<==>Ckb_M3,114.0,0.00040057179678520944,0.7999999999999998,0.5952380952380952,
Arhgdib_M3<==>Etv3_M3,,,,,insufficient data
Arhgdib_M5<==>Sec61b_T5,,,,,insufficient data
Arhgdib_M5<==>Ube2d3_M0,,,,,insufficient data
Arhgdib_T1<==>Cd4_T1,,,,,insufficient data
Arhgdib_T1<==>Prr13_M1,115.0,0.00023705347629186408,0.7999999999999998,0.5952380952380952,
Arhgdib_T1<==>Prrc2c_M0,,,,,insufficient data
Arhgdib_T1<==>Rac2_T1,96.0,0.020594666296217708,0.6999999999999998,0.5952380952380952,
Arhgdib_T1<==>Shisa5_B1,109.0,0.0015489439303400323,0.5999999999999999,0.3095238095238095,
Arhgdib_T2<==>H2-D1_T4,121.0,3.454707803338654e-05,0.7999999999999998,0.5357142857142858,
Arhgdib_T2<==>Lilrb4a_M5,113.0,0.00045874834711075657,0.7999999999999998,0.5119047619047619,
Arhgdib_T2<==>Nkg7_T3,121.0,4.444930970556727e-05,0.7999999999999998,0.4404761904761904,
Arhgdib_T3<==>Atp5k_M0,,,,,insufficient data
Arhgdib_T3<==>Bptf_B4,65.0,0.7904284694923884,-0.7999999999999998,-0.75,
Arhgdib_T3<==>Furin_T4,120.0,8.901197561215171e-05,0.7999999999999998,0.4880952380952381,
Arhgdib_T3<==>Igkv10-94_B3,,,,,insufficient data
Arhgdib_T3<==>Ndufa6_B1,121.0,3.493796286718787e-05,0.7999999999999998,0.2023809523809523,
Arhgdib_T3<==>Sik1_B3,40.0,0.18695216530996384,0.5999999999999999,0.6666666666666667,
Arhgdib_T4<==>Atp5a1_M3,118.0,0.00016069452177985648,0.6999999999999998,0.3809523809523809,
Arhgdib_T4<==>Atp5b_M3,110.0,0.0011432589936595614,0.7999999999999998,0.5357142857142858,
Arhgdib_T4<==>Atp5g2_B5,114.0,0.00045476357595549094,0.6999999999999998,0.4880952380952381,
Arhgdib_T4<==>Cd3d_T4,118.0,0.00010493278459901573,0.7999999999999998,0.4523809523809524,
Arhgdib_T4<==>Ehd1_M1,49.0,0.4620253736683321,-0.7999999999999998,-0.75,
Arhgdib_T4<==>Fcgr3_M0,,,,,insufficient data
Arhgdib_T4<==>H2-D1_B4,111.0,0.0006676308405314461,0.7999999999999998,0.4285714285714285,
Arhgdib_T4<==>Ighg1_B4,11.0,0.001047869611014453,-0.7745966692414834,-0.4404761904761904,
Arhgdib_T4<==>Jpt1_M3,85.0,0.1124667195636651,0.5999999999999999,0.5595238095238095,
Arhgdib_T4<==>Lat_T4,120.0,4.733916934691965e-05,0.7999999999999998,0.5833333333333333,
Arhgdib_T4<==>Ly6a_T4,121.0,7.635356324709139e-05,0.6999999999999998,0.2738095238095238,
Arhgdib_T4<==>Ndufv2_M3,56.0,0.79177598086402,0.5999999999999999,0.6190476190476191,
Arhgdib_T4<==>Nkg7_T3,105.0,0.003425986530924672,0.7999999999999998,0.5476190476190477,
Arhgdib_T4<==>Psma1_M3,120.0,7.902050685382429e-05,0.7999999999999998,0.3095238095238095,
Arhgdib_T4<==>Ptprcap_T4,107.0,0.002124884754712675,0.7999999999999998,0.4285714285714286,
Arhgdib_T4<==>Rac1_M0,,,,,insufficient data
Arhgdib_T4<==>Rnase6_M4,121.0,6.143886741109653e-05,0.7999999999999998,0.4166666666666666,
Arhgdib_T4<==>Snx5_M0,,,,,insufficient data
Arhgdib_T4<==>Thy1_T4,91.0,0.047065514334087954,0.5999999999999999,0.4761904761904761,
Arhgdib_T4<==>Tmsb10_M3,,,,,insufficient data
Arhgdib_T4<==>Vim_T4,,,,,insufficient data
Arhgdib_T5<==>H2-Aa_M0,121.0,5.39100257511496e-05,0.7999999999999998,0.3214285714285714,
Arhgdib_T5<==>H2-Ab1_M0,121.0,7.042584107210719e-05,0.8999999999999999,0.4523809523809524,
Arid4a_M4<==>Clic1_B1,84.0,0.12911612710621462,0.5999999999999999,0.5119047619047619,
Arid4a_M4<==>Pim1_T3,111.0,0.0008427109307604133,0.7999999999999998,0.4285714285714285,
Arid4a_M4<==>Psma3_M4,,,,,insufficient data
Arid4a_M4<==>Rpl24_B1,114.0,0.00031143598974207,0.7999999999999998,0.5238095238095238,
Arid4a_M4<==>Rpl31_T1,,,,,insufficient data
Arid4a_M4<==>Ssr4_M3,6.0,0.00030535486958747454,-0.7999999999999998,-0.4880952380952381,
Arid4a_M4<==>Supt4a_T1,,,,,insufficient data
Arid4a_M4<==>Tomm20_B1,,,,,insufficient data
Arid4b_B1<==>mt-Nd5_M3,56.0,0.7913686227652158,-0.5999999999999999,-0.5119047619047619,
Arih2_M1<==>Fyb_T3,105.0,0.0034917249763356654,0.7999999999999998,0.4166666666666666,
Arih2_M1<==>Rab7_M0,,,,,insufficient data
Arl4c_M1<==>Coq10b_M3,,,,,insufficient data
Arl4c_M1<==>Dusp5_M1,92.0,0.040408352760874344,0.7999999999999998,0.7023809523809523,
Arl4c_M1<==>Eef1d_M1,36.0,0.10906316961689681,-0.7999999999999998,-0.7380952380952381,
Arl4c_M1<==>Eif4e_M1,104.0,0.004550456565505421,0.6999999999999998,0.4047619047619047,
Arl4c_M1<==>Icos_T2,,,,,insufficient data
Arl4c_M1<==>Jak2_M1,90.0,0.05596434157733637,0.6999999999999998,0.4761904761904761,
Arl4c_M1<==>Lrrc8d_M3,76.0,0.3224406302429703,0.6999999999999998,0.6904761904761905,
Arl4c_M1<==>Ppp1cc_T0,116.0,0.000264494439543711,0.7999999999999998,0.2857142857142857,
Arl4c_M1<==>Ppp2ca_M1,117.0,0.00018557489698455497,0.7999999999999998,0.5714285714285714,
Arl4c_M1<==>Ptprc_M3,29.0,0.03847200153744495,-0.7999999999999998,-0.6547619047619048,
Arl4c_M1<==>Rps9_T2,2.0,0.00010772000006096566,-0.7999999999999998,-0.3928571428571428,
Arl4c_M1<==>Serpinb9_M3,106.0,0.002644570285559237,0.7999999999999998,0.5833333333333334,
Arl4c_M1<==>Ywhaz_M3,100.0,0.010179954675857306,0.7999999999999998,0.4761904761904762,
Arl4c_M4<==>Sri_M1,0.0,2.5224605330959902e-05,-0.7999999999999998,-0.4404761904761904,
Arl4c_M5<==>Grb2_M5,121.0,4.492506677942165e-05,0.7999999999999998,0.3928571428571428,
Arl6ip1_T3<==>Chchd2_B1,,,,,insufficient data
Arl6ip1_T3<==>Lilrb4a_T0,121.0,5.874653006908251e-05,0.7999999999999998,0.2023809523809523,
Arl6ip1_T3<==>Rgs1_M5,,,,,insufficient data
Arl6ip1_T3<==>Rps2_M3,87.0,0.08633511751073947,0.5999999999999999,0.5238095238095238,
Arl6ip1_T3<==>Rps2_M5,121.0,7.316971073903596e-05,0.6999999999999998,0.4404761904761904,
Arl6ip1_T3<==>Tnfaip3_T1,112.0,0.0006807544177084195,0.7999999999999998,0.4880952380952381,
Arl8b_M1<==>Chchd2_T1,,,,,insufficient data
Arl8b_M1<==>Ets1_T4,79.0,0.23455723443148258,0.6999999999999998,0.5833333333333333,
Arl8b_M1<==>Tmem229b_M7,9.0,0.0006613047834315951,-0.7999999999999998,-0.4047619047619047,
Arpc1b_B1<==>Atp6v1a_M3,121.0,4.4212905550252896e-05,0.7999999999999998,0.5952380952380952,
Arpc1b_B1<==>Ighv9-4_B3,0.0,6.174378022263762e-05,-0.7745966692414834,-0.5966928892197253,
Arpc1b_B2<==>Atp5e_B1,,,,,insufficient data
Arpc1b_B2<==>Atp5e_T4,,,,,insufficient data
Arpc1b_B2<==>Atrx_M1,117.0,0.00021987139759838917,0.6999999999999998,0.3452380952380952,
Arpc1b_B2<==>B2m_B4,,,,,insufficient data
Arpc1b_B2<==>BC005537_M0,103.0,0.005329770339296379,0.7999999999999998,0.5833333333333333,
Arpc1b_B2<==>Bax_M5,117.0,0.00020218879687387454,0.5999999999999999,0.369047619047619,
Arpc1b_B2<==>Capg_B1,121.0,5.336192425161486e-05,0.7999999999999998,0.3928571428571428,
Arpc1b_B2<==>Capza2_M0,102.0,0.006635932343409879,0.6999999999999998,0.5476190476190477,
Arpc1b_B2<==>Capzb_M0,,,,,insufficient data
Arpc1b_B2<==>Cox6a1_M0,,,,,insufficient data
Arpc1b_B2<==>Cox6c_M0,121.0,5.2818142526737694e-05,0.7999999999999998,0.4642857142857143,
Arpc1b_B2<==>Cox6c_T4,120.0,7.130971978602931e-05,0.7999999999999998,0.4761904761904761,
Arpc1b_B2<==>Cox7a2_M0,105.0,0.0036350804430627286,0.6999999999999998,0.5119047619047619,
Arpc1b_B2<==>Ctss_B1,,,,,insufficient data
Arpc1b_B2<==>Eif3c_M0,111.0,0.0009063379648934671,0.7999999999999998,0.4761904761904761,
Arpc1b_B2<==>Ets2_M5,81.0,0.18443002434066158,0.5999999999999999,0.5714285714285714,
Arpc1b_B2<==>Fcrla_B2,,,,,insufficient data
Arpc1b_B2<==>Fgl2_M0,,,,,insufficient data
Arpc1b_B2<==>Gnai2_B1,121.0,6.549432446712987e-05,0.7999999999999998,0.4404761904761904,
Arpc1b_B2<==>Gnb1_M0,,,,,insufficient data
Arpc1b_B2<==>Gpx1_M0,116.0,0.00025700391769892456,0.6999999999999998,0.5238095238095238,
Arpc1b_B2<==>H2-Ob_B1,110.0,0.0010443106327449915,0.7999999999999998,0.6547619047619048,
Arpc1b_B2<==>H2-Q7_B5,117.0,0.00018477156350336473,0.7999999999999998,0.3452380952380952,
Arpc1b_B2<==>H2-T23_M3,121.0,6.235709931502848e-05,0.7999999999999998,0.3571428571428571,
Arpc1b_B2<==>Hcls1_M0,118.0,0.00015654626651856232,0.6999999999999998,0.369047619047619,
Arpc1b_B2<==>Hmgb2_T2,121.0,6.908383563702692e-05,0.7999999999999998,0.4523809523809524,
Arpc1b_B2<==>Itgb1_M0,112.0,0.0005962511523596283,0.7999999999999998,0.4642857142857143,
Arpc1b_B2<==>Kdm6b_T4,118.0,0.00014137904199624382,0.7999999999999998,0.5714285714285714,
Arpc1b_B2<==>Khdrbs1_T2,,,,,insufficient data
Arpc1b_B2<==>Ldha_M0,121.0,6.0230793058289426e-05,0.7999999999999998,0.3333333333333333,
Arpc1b_B2<==>Ly6d_B1,98.0,0.014802059768518103,0.5999999999999999,0.4761904761904761,
Arpc1b_B2<==>M6pr_M0,95.0,0.023161795045232355,0.7999999999999998,0.6309523809523809,
Arpc1b_B2<==>Mtpn_M0,109.0,0.0013382594313728036,0.7999999999999998,0.4642857142857143,
Arpc1b_B2<==>Myof_M0,121.0,6.710770416007852e-05,0.7999999999999998,0.4761904761904761,
Arpc1b_B2<==>Nap1l1_M0,118.0,0.00016350502213727326,0.7999999999999998,0.5357142857142858,
Arpc1b_B2<==>Ndufa13_B1,121.0,4.374303226511969e-05,0.7999999999999998,0.238095238095238,
Arpc1b_B2<==>Ndufa1_M0,120.0,4.708242889038836e-05,0.7999999999999998,0.5119047619047619,
Arpc1b_B2<==>Ndufa6_B1,96.0,0.020667272722270643,0.5999999999999999,0.4404761904761904,
Arpc1b_B2<==>Ndufc1_M0,,,,,insufficient data
Arpc1b_B2<==>Ost4_M0,,,,,insufficient data
Arpc1b_B2<==>Plekho2_M0,119.0,0.00010622867932331994,0.7999999999999998,0.5119047619047619,
Arpc1b_B2<==>Ppp1ca_M0,107.0,0.0022352124663734545,0.6999999999999998,0.6190476190476191,
Arpc1b_B2<==>Psme1_M0,118.0,0.00016279900276327597,0.6999999999999998,0.4285714285714286,
Arpc1b_B2<==>Ptp4a2_M0,,,,,insufficient data
Arpc1b_B2<==>Rpl39_T4,119.0,0.00012241229825508485,0.5999999999999999,0.4523809523809523,
Arpc1b_B2<==>Rps19_M3,3.0,0.00016778896210660656,-0.5999999999999999,-0.3333333333333333,
Arpc1b_B2<==>Serpinf1_O7,88.0,0.07482649088230833,0.5999999999999999,0.5119047619047619,
Arpc1b_B2<==>Snap23_M3,,,,,insufficient data
Arpc1b_B2<==>Snrpb_T5,,,,,insufficient data
Arpc1b_B2<==>Stk17b_T4,,,,,insufficient data
Arpc1b_B2<==>Taf1d_M4,120.0,8.055866191245999e-05,0.7999999999999998,0.4285714285714285,
Arpc1b_B2<==>Tapbp_M0,121.0,6.743400857829234e-05,0.7999999999999998,0.369047619047619,
Arpc1b_B2<==>Tgif1_M0,121.0,4.4212905550252896e-05,0.7999999999999998,0.3809523809523809,
Arpc1b_B2<==>Tma7_M4,105.0,0.003305857528958969,0.7999999999999998,0.5,
Arpc1b_B2<==>Tma7_T4,121.0,6.710770416007852e-05,0.7999999999999998,0.4880952380952381,
Arpc1b_B2<==>Tmed5_M0,,,,,insufficient data
Arpc1b_B2<==>Tmem258_T4,121.0,6.875141969242821e-05,0.6999999999999998,0.369047619047619,
Arpc1b_B2<==>Tmsb10_B1,118.0,0.0001524781729536,0.7999999999999998,0.5,
Arpc1b_B2<==>Tomm6_M0,121.0,6.975236408308487e-05,0.6999999999999998,0.3571428571428571,
Arpc1b_B2<==>Traf1_T1,,,,,insufficient data
Arpc1b_B2<==>Ube2d2a_M0,101.0,0.007499256319827918,0.7999999999999998,0.5119047619047619,
Arpc1b_B2<==>Ubl5_M0,113.0,0.00046415303508172797,0.7999999999999998,0.5595238095238095,
Arpc1b_B2<==>Ucp2_M5,120.0,8.055866191245999e-05,0.7999999999999998,0.2976190476190476,
Arpc1b_B2<==>Uqcrq_M0,121.0,3.493796286718787e-05,0.7999999999999998,0.4166666666666666,
Arpc1b_B3<==>Atf6_B3,,,,,insufficient data
Arpc1b_B3<==>Cd44_B3,,,,,insufficient data
Arpc1b_B3<==>Cd47_B3,90.0,0.05422310168767437,0.7999999999999998,0.6309523809523809,
Arpc1b_B3<==>Chd2_T2,119.0,7.876030627135695e-05,0.7999999999999998,0.5,
Arpc1b_B3<==>Clic1_B3,114.0,0.0004361575202430532,0.7999999999999998,0.4404761904761904,
Arpc1b_B3<==>Eif3a_B3,121.0,5.3635433606434596e-05,0.7999999999999998,0.5595238095238095,
Arpc1b_B3<==>Grb2_B3,117.0,0.00020218879687387454,0.7999999999999998,0.4404761904761904,
Arpc1b_B3<==>H3f3a_B3,,,,,insufficient data
Arpc1b_B3<==>Hint1_B3,112.0,0.00043507625669782153,0.7999999999999998,0.5476190476190477,
Arpc1b_B3<==>Igkv10-94_B3,28.0,0.035356394450413914,-0.7035261006375797,-0.3373377479702292,
Arpc1b_B3<==>Kmt2e_B3,,,,,insufficient data
Arpc1b_B3<==>Nedd8_B3,121.0,5.254786447071456e-05,0.7999999999999998,0.6309523809523809,
Arpc1b_B3<==>Nme2_B3,86.0,0.09758813266957567,0.6999999999999998,0.4761904761904761,
Arpc1b_B3<==>Prkar1a_T3,121.0,6.053108093443737e-05,0.7999999999999998,0.3452380952380952,
Arpc1b_B3<==>Rbm39_B3,,,,,insufficient data
Arpc1b_B3<==>Smdt1_B3,120.0,8.943067567964192e-05,0.7999999999999998,0.4404761904761904,
Arpc1b_B3<==>Srgn_B3,121.0,7.247620135614743e-05,0.7999999999999998,0.3809523809523809,
Arpc1b_B3<==>Sub1_B3,121.0,3.493796286718787e-05,0.7999999999999998,0.7261904761904763,
Arpc1b_B3<==>Tomm20_B3,121.0,6.678261317114188e-05,0.7999999999999998,0.5595238095238095,
