Edge Name,U_statistic,p_value,infTLSwk3_median,KOTLS_median,infTLSwk3_nw_5-25_0.7pb_nw0,infTLSwk3_nw_5-25_0.7pb_nw1,infTLSwk3_nw_5-25_0.7pb_nw10,infTLSwk3_nw_5-25_0.7pb_nw2,infTLSwk3_nw_5-25_0.7pb_nw3,infTLSwk3_nw_5-25_0.7pb_nw4,infTLSwk3_nw_5-25_0.7pb_nw5,infTLSwk3_nw_5-25_0.7pb_nw6,infTLSwk3_nw_5-25_0.7pb_nw7,infTLSwk3_nw_5-25_0.7pb_nw8,infTLSwk3_nw_5-25_0.7pb_nw9,KOTLS_nw_5-25_0.7pb_nw0,KOTLS_nw_5-25_0.7pb_nw1,KOTLS_nw_5-25_0.7pb_nw10,KOTLS_nw_5-25_0.7pb_nw2,KOTLS_nw_5-25_0.7pb_nw3,KOTLS_nw_5-25_0.7pb_nw4,KOTLS_nw_5-25_0.7pb_nw5,KOTLS_nw_5-25_0.7pb_nw6,KOTLS_nw_5-25_0.7pb_nw7,KOTLS_nw_5-25_0.7pb_nw8,KOTLS_nw_5-25_0.7pb_nw9,FDR_BH
2410006H16Rik_B1<==>Xist_B3,121.0,5.4185703535224785e-05,0.7999999999999998,0.4047619047619047,0.7999999999999998,0.7999999999999998,0.7999999999999998,1.0,0.7999999999999998,0.5999999999999999,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.6999999999999998,0.7999999999999998,0.3928571428571428,0.5357142857142857,0.3095238095238095,0.5833333333333333,0.5119047619047619,0.3214285714285714,0.2976190476190476,0.4285714285714286,0.369047619047619,0.4404761904761904,0.4047619047619047,0.00013803992757615216
2410006H16Rik_B1<==>mt-Nd4l_B2,18.0,0.00515964477208168,-0.7999999999999998,-0.5952380952380952,-0.7999999999999998,-0.7999999999999998,-0.6999999999999998,-0.6999999999999998,-0.7999999999999998,-0.6999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.5999999999999999,-0.4999999999999999,-0.7380952380952381,-0.5714285714285714,-0.5952380952380952,-0.5952380952380952,-0.6785714285714286,-0.6071428571428572,-0.6190476190476191,-0.5357142857142858,-0.5595238095238095,-0.5952380952380952,-0.5952380952380952,0.006076812239245931
2410006H16Rik_B2<==>Avpi1_T4,121.0,4.444930970556727e-05,0.7999999999999998,0.5833333333333333,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,1.0,1.0,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.5833333333333333,0.6428571428571428,0.5476190476190477,0.5238095238095238,0.6785714285714286,0.5357142857142858,0.6666666666666667,0.4761904761904761,0.5595238095238095,0.6666666666666667,0.6309523809523809,0.00013803992757615216
2410006H16Rik_B2<==>Btg1_T3,121.0,5.39100257511496e-05,0.7999999999999998,0.369047619047619,0.7999999999999998,0.6999999999999998,0.7999999999999998,0.8999999999999999,0.6999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.2976190476190476,0.2142857142857142,0.4166666666666666,0.369047619047619,0.4642857142857143,0.1904761904761904,0.2857142857142857,0.5357142857142857,0.3095238095238095,0.5238095238095238,0.4761904761904761,0.00013803992757615216
4930523C07Rik_B3<==>Atf4_B3,121.0,5.308949483981107e-05,0.7999999999999998,0.369047619047619,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.8999999999999999,1.0,0.7999999999999998,0.7999999999999998,0.8999999999999999,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.2976190476190476,0.369047619047619,0.3928571428571428,0.4642857142857143,0.369047619047619,0.3809523809523809,0.3928571428571428,0.3452380952380952,0.2619047619047619,0.4285714285714285,0.3452380952380952,0.00013803992757615216
4930523C07Rik_B3<==>Cd47_B3,121.0,2.5224605330959902e-05,0.7999999999999998,0.6428571428571428,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.6071428571428572,0.6190476190476191,0.7261904761904763,0.6785714285714286,0.6666666666666667,0.6428571428571428,0.6904761904761905,0.5595238095238095,0.5357142857142857,0.6428571428571428,0.5595238095238095,0.00013803992757615216
4930523C07Rik_B3<==>Crip1_B3,121.0,6.809026952798602e-05,0.7999999999999998,0.4642857142857143,0.6999999999999998,0.7999999999999998,0.8999999999999999,0.7999999999999998,1.0,0.7999999999999998,0.7999999999999998,1.0,0.7999999999999998,0.6999999999999998,0.7999999999999998,0.3809523809523809,0.3928571428571428,0.5833333333333334,0.6785714285714286,0.5714285714285714,0.4642857142857143,0.4404761904761904,0.3928571428571428,0.4761904761904761,0.4523809523809524,0.5,0.00013803992757615216
4930523C07Rik_B3<==>Iqgap1_B3,94.0,0.02949543650713969,0.6999999999999998,0.5833333333333334,0.8999999999999999,0.6999999999999998,0.6999999999999998,0.4999999999999999,0.7999999999999998,0.7999999999999998,0.5999999999999999,0.7999999999999998,0.4999999999999999,0.6999999999999998,0.7999999999999998,0.6071428571428572,0.5833333333333334,0.5833333333333333,0.7142857142857143,0.6666666666666667,0.5,0.5952380952380952,0.5476190476190477,0.5476190476190477,0.6428571428571428,0.4642857142857143,0.0323805919331035
4930523C07Rik_B3<==>Nedd8_B3,121.0,2.5376882928366753e-05,0.7999999999999998,0.4523809523809524,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.4642857142857143,0.5952380952380952,0.5952380952380952,0.4047619047619047,0.4880952380952381,0.3333333333333333,0.4166666666666666,0.4523809523809524,0.5238095238095238,0.3928571428571428,0.2857142857142857,0.00013803992757615216
4930523C07Rik_B3<==>Srgn_B3,85.0,0.11256962260970896,0.6999999999999998,0.6309523809523809,0.7999999999999998,0.5999999999999999,0.7999999999999998,0.3999999999999999,0.6999999999999998,0.7999999999999998,0.6999999999999998,0.7999999999999998,0.3999999999999999,0.7999999999999998,0.5999999999999999,0.6547619047619048,0.5833333333333333,0.5714285714285714,0.6428571428571429,0.6071428571428572,0.6666666666666667,0.6666666666666666,0.6309523809523809,0.5357142857142858,0.6428571428571429,0.5952380952380952,0.1188730048051809
4930523C07Rik_B5<==>Jund_T0,119.0,6.282880806352992e-05,0.7999999999999998,0.5119047619047619,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.5999999999999999,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.5595238095238095,0.6309523809523809,0.6190476190476191,0.4047619047619047,0.4523809523809524,0.4523809523809524,0.5119047619047619,0.3809523809523809,0.3809523809523809,0.5238095238095237,0.5952380952380952,0.00013803992757615216
4930523C07Rik_B5<==>Jund_T4,121.0,5.39100257511496e-05,0.7999999999999998,0.4404761904761904,0.7999999999999998,0.7999999999999998,0.6999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,1.0,0.8999999999999999,0.7999999999999998,0.7999999999999998,0.4404761904761904,0.5238095238095238,0.5714285714285714,0.2976190476190476,0.6428571428571428,0.2857142857142857,0.369047619047619,0.238095238095238,0.369047619047619,0.4523809523809523,0.6190476190476191,0.00013803992757615216
4930523C07Rik_B5<==>Stk17b_T4,121.0,6.743400857829234e-05,0.7999999999999998,0.3333333333333333,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.5999999999999999,0.7999999999999998,0.8999999999999999,1.0,0.8999999999999999,0.7999999999999998,0.8999999999999999,0.7999999999999998,0.3333333333333333,0.4880952380952381,0.2857142857142857,0.2142857142857142,0.2619047619047618,0.1785714285714285,0.1785714285714285,0.3452380952380952,0.3928571428571428,0.5476190476190477,0.4285714285714285,0.00013803992757615216
4930523C07Rik_B5<==>Tapbp_M5,121.0,5.336192425161486e-05,0.7999999999999998,0.3214285714285714,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.5999999999999999,0.5999999999999999,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,1.0,0.3214285714285714,0.5,0.3333333333333333,0.2619047619047619,0.4166666666666666,0.2619047619047618,0.1547619047619047,0.5,0.2619047619047618,0.5119047619047619,0.3095238095238095,0.00013803992757615216
A530032D15Rik_B1<==>Rps3a1_T4,121.0,5.3635433606434596e-05,0.7999999999999998,0.369047619047619,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.8999999999999999,0.7999999999999998,1.0,0.8999999999999999,0.4642857142857143,0.4523809523809523,0.3214285714285714,0.3333333333333333,0.4404761904761904,0.369047619047619,0.3095238095238095,0.3928571428571428,0.4880952380952381,0.2976190476190476,0.2976190476190476,0.00013803992757615216
AU020206_T4<==>Clic1_B1,121.0,5.3635433606434596e-05,0.7999999999999998,0.3571428571428571,0.8999999999999999,0.7999999999999998,0.7999999999999998,0.6999999999999998,0.7999999999999998,0.8999999999999999,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.4047619047619047,0.369047619047619,0.4404761904761904,0.3452380952380952,0.2976190476190476,0.4523809523809523,0.4285714285714285,0.2619047619047618,0.3571428571428571,0.3214285714285714,0.3214285714285714,0.00013803992757615216
AU020206_T4<==>mt-Nd4_T4,0.0,5.3635433606434596e-05,-0.7999999999999998,-0.4285714285714286,-0.7999999999999998,-0.7999999999999998,-0.8999999999999999,-0.7999999999999998,-1.0,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.8999999999999999,-0.4285714285714286,-0.369047619047619,-0.4285714285714285,-0.4285714285714285,-0.4404761904761904,-0.5238095238095238,-0.3928571428571428,-0.4166666666666666,-0.4523809523809524,-0.5,-0.4523809523809523,0.00013803992757615216
AW112010_M0<==>Acsl1_M0,96.0,0.020995210083615667,0.5999999999999999,0.519537409644854,0.5999999999999999,0.6999999999999998,0.6999999999999998,0.5999999999999999,0.5999999999999999,0.6999999999999998,0.7999999999999998,0.2999999999999999,0.7999999999999998,0.3999999999999999,0.5999999999999999,0.526955555241834,0.5495922033177385,0.5076752841507743,0.5970256130973624,0.5073466448826094,0.6099375455928333,0.3105248195249991,0.465090900105638,0.4635525346505533,0.5868368683374969,0.519537409644854,0.023276583351345016
AW112010_M0<==>Alox5ap_M0,121.0,3.4742089753691696e-05,0.7999999999999998,0.6071428571428572,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,1.0,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.5,0.6428571428571428,0.6071428571428572,0.6388710315499557,0.5,0.6865615798833741,0.6071428571428572,0.5714285714285714,0.5952380952380952,0.5238095238095238,0.6547619047619048,0.00013803992757615216
AW112010_M0<==>Eif3h_M0,74.0,0.3900709200045377,0.5999999999999999,0.5833333333333334,0.4999999999999999,0.7999999999999998,0.7999999999999998,0.5999999999999999,0.7999999999999998,0.5999999999999999,0.5999999999999999,0.3999999999999999,0.5999999999999999,0.5999999999999999,0.6999999999999998,0.4047619047619047,0.5833333333333334,0.5238095238095238,0.6626090546451089,0.5357142857142857,0.7142857142857143,0.6071428571428572,0.5476190476190477,0.7023809523809523,0.4404761904761904,0.6309523809523809,0.4009631047472088
AW112010_M0<==>Ifitm3_M0,121.0,6.517525636279647e-05,0.7999999999999998,0.5952380952380952,0.8999999999999999,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.8999999999999999,0.8999999999999999,0.7999999999999998,0.8999999999999999,0.7999999999999998,1.0,0.7999999999999998,0.3571428571428571,0.6190476190476191,0.6428571428571428,0.5952380952380952,0.2976190476190476,0.4285714285714285,0.7261904761904763,0.6547619047619048,0.5357142857142858,0.5952380952380952,0.5357142857142858,0.00013803992757615216
AW112010_M0<==>Ighg2b_B2,121.0,3.513469998404118e-05,0.7999999999999998,0.5357142857142858,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.6999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.6568354254786546,0.5490490619064613,0.5476190476190477,0.5357142857142858,0.2857142857142857,0.4970148986940025,0.6309523809523809,0.615061507740432,0.411894047501402,0.5313706708352453,0.3095238095238095,0.00013803992757615216
AW112010_M0<==>Ikbkb_M1,109.0,0.0014365274477728964,0.7999999999999998,0.4761904761904761,0.7999999999999998,0.7999999999999998,0.3999999999999999,0.7999999999999998,0.7999999999999998,0.6999999999999998,0.6999999999999998,0.5999999999999999,0.7999999999999998,0.7999999999999998,0.5999999999999999,0.5238095238095238,0.5952380952380952,0.3809523809523809,0.4761904761904761,0.7261904761904763,0.4047619047619047,0.3571428571428571,0.369047619047619,0.5952380952380952,0.5,0.4047619047619047,0.0018232467386365971
AW112010_M0<==>Isy1_M3,0.0,5.254786447071456e-05,-0.7999999999999998,-0.5,-0.8999999999999999,-0.8999999999999999,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.8999999999999999,-0.7999999999999998,-0.4166666666666666,-0.3214285714285714,-0.4523809523809523,-0.4642857142857143,-0.5,-0.4642857142857143,-0.5714285714285714,-0.6547619047619048,-0.5357142857142857,-0.5714285714285714,-0.5238095238095238,0.00013803992757615216
AW112010_M0<==>Msrb1_M0,121.0,5.9041102149204506e-05,0.7999999999999998,0.3095238095238095,0.7999999999999998,0.7999999999999998,0.8999999999999999,0.8999999999999999,0.7999999999999998,0.7999999999999998,0.8999999999999999,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.8999999999999999,0.3214285714285714,0.3095238095238095,0.2261904761904761,0.369047619047619,0.369047619047619,0.2976190476190476,0.1547619047619047,0.2738095238095238,0.3452380952380952,0.25,0.4523809523809523,0.00013803992757615216
AW112010_M0<==>Psip1_B3,117.0,0.00019793663735146299,0.7999999999999998,0.3571428571428571,0.6999999999999998,0.6999999999999998,0.7999999999999998,0.7999999999999998,0.6999999999999998,0.4999999999999999,0.7999999999999998,0.7999999999999998,0.4999999999999999,0.7999999999999998,0.7999999999999998,0.2261904761904762,0.25,0.3571428571428571,0.4642857142857143,0.25,0.5,0.4761904761904761,0.5238095238095238,0.3571428571428571,0.369047619047619,0.2857142857142857,0.0003140708402664679
AW112010_M0<==>Psma7_M0,121.0,7.042584107210719e-05,0.8999999999999999,0.5119047619047619,0.8999999999999999,1.0,1.0,0.8999999999999999,0.7999999999999998,0.7999999999999998,0.7999999999999998,1.0,0.7999999999999998,1.0,0.7999999999999998,0.4404761904761904,0.5595238095238095,0.5119047619047619,0.2976190476190476,0.5714285714285714,0.4523809523809523,0.6547619047619048,0.3809523809523809,0.6666666666666666,0.5357142857142858,0.4166666666666666,0.00013803992757615216
AW112010_M0<==>Saa3_M0,89.0,0.06368285360332357,0.5999999999999999,0.5689252138295516,0.7999999999999998,0.5999999999999999,0.5999999999999999,0.3999999999999999,0.5999999999999999,0.7999999999999998,0.5999999999999999,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.4999999999999999,0.545544725589981,0.5855400437691198,0.7053145674257854,0.5867410796360195,0.4084727487729328,0.6546536707079772,0.5689252138295516,0.6322697677831559,0.5508578610785496,0.5020331539432724,0.4909100119805176,0.06831487372786885
AW112010_M0<==>Tgfb1_M1,0.0,3.513469998404118e-05,-0.7999999999999998,-0.4285714285714285,-0.7999999999999998,-0.6999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.5357142857142857,-0.1904761904761904,-0.2738095238095238,-0.5,-0.4285714285714285,-0.5714285714285714,-0.3095238095238095,-0.4285714285714286,-0.2857142857142857,-0.4523809523809524,-0.3809523809523809,0.00013803992757615216
AW112010_M0<==>Tiparp_M3,0.0,2.5529886111115496e-05,-0.7999999999999998,-0.5238095238095238,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.5238095238095237,-0.4523809523809524,-0.6547619047619048,-0.5476190476190477,-0.5119047619047619,-0.4642857142857143,-0.6309523809523809,-0.5,-0.5238095238095238,-0.6071428571428572,-0.7261904761904762,0.00013803992757615216
AW112010_M0<==>Tspo_M0,121.0,7.144538712230351e-05,0.8999999999999999,0.6547619047619048,1.0,1.0,1.0,0.7999999999999998,0.8999999999999999,0.8999999999999999,0.7999999999999998,1.0,0.7999999999999998,0.8999999999999999,0.7999999999999998,0.5357142857142858,0.6547619047619048,0.6904761904761905,0.6428571428571429,0.4642857142857143,0.6547619047619048,0.7142857142857143,0.7142857142857142,0.75,0.7857142857142857,0.6547619047619048,0.00013803992757615216
AW112010_M1<==>Lyz2_M1,101.0,0.007516759195822587,0.7999999999999998,0.4761904761904761,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.3999999999999999,0.7999999999999998,0.7999999999999998,0.5999999999999999,0.3999999999999999,0.7999999999999998,0.6999999999999998,0.7999999999999998,0.4761904761904761,0.5,0.5,0.4166666666666666,0.4166666666666666,0.4880952380952381,0.4761904761904761,0.4047619047619047,0.4047619047619047,0.5476190476190477,0.3809523809523809,0.008685089124815476
AW112010_M1<==>Msrb1_M1,118.0,0.00012500599249587322,0.7999999999999998,0.3571428571428571,0.7999999999999998,0.7999999999999998,0.5999999999999999,0.7999999999999998,0.7999999999999998,0.3999999999999999,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.6999999999999998,0.4047619047619047,0.2619047619047619,0.5476190476190477,0.1428571428571428,0.3095238095238095,0.369047619047619,0.3928571428571428,0.3571428571428571,0.3571428571428571,0.5,0.3452380952380952,0.0002113595717324125
