"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Saa3",4.58818144050509e-154,6.39145457956528,0.35,0.005,9.20802133294967e-150
"Lyz2",7.23130306211526e-150,2.56303239741699,0.705,0.142,1.45125021153591e-145
"Serpina3f",2.24475638845607e-126,3.11939548147158,0.636,0.147,4.50500159599249e-122
"S100a8",8.43391312550764e-110,4.00788977104541,0.314,0.017,1.69260202515813e-105
"S100a9",1.93764706930022e-109,2.96554276475478,0.404,0.044,3.88866390337862e-105
"Serpina3g",4.13087816593702e-106,2.24382254595491,0.733,0.252,8.290259391219e-102
"B2m",2.18130663430729e-103,0.772063429054432,1,0.998,4.37766428439129e-99
"Txndc5",1.51085769398101e-101,1.011390508884,0.998,0.964,3.03214030605049e-97
"Crip1",2.74402669056766e-98,-2.94633118845473,0.813,0.93,5.50698716530025e-94
"Iigp1",7.05585001786343e-92,5.19010605359778,0.253,0.012,1.41603854008501e-87
"Jun",5.3648940343556e-84,2.13861331804878,0.726,0.302,1.07668058375483e-79
"Cenps",6.3508044814477e-78,2.27525973224357,0.415,0.08,1.27454295138174e-73
"Rps3a1",8.05795780888468e-74,-0.760340080978944,0.989,0.994,1.61715155266507e-69
"S100a10",2.98415649856447e-73,-1.92002935194983,0.621,0.817,5.98890367696903e-69
"Gm42418",4.29521938873139e-72,-0.55922450389236,1,0.999,8.62007579124503e-68
"Eif1",1.96082059782372e-71,-0.541052798989402,0.987,0.995,3.93517085777243e-67
"Gbp4",5.27605078219281e-70,2.66055953915994,0.398,0.088,1.05885063147828e-65
"Igtp",8.67719369960715e-68,2.10773610268554,0.48,0.134,1.74142600357416e-63
"Prg2",1.48647232230826e-67,1.56583797861601,0.855,0.527,2.98320130364045e-63
"Fxyd5",5.04018897851705e-67,-1.55942681020894,0.644,0.832,1.01151552609859e-62
"Iglv1",3.68488824205185e-65,1.12799745508171,0.971,0.79,7.39520221297385e-61
"mt-Atp6",4.3790322455595e-63,-0.406654549295776,1,0.999,8.78827981361335e-59
"Gm4841",4.79476433600941e-63,6.71122416956279,0.143,0.001,9.62261254593729e-59
"Gm49980",8.68782789056923e-63,2.2670538815825,0.39,0.089,1.74356017935834e-58
"Stat1",7.66919884427111e-61,1.39267358169908,0.76,0.371,1.53913151605677e-56
"S100a11",1.18715045153359e-55,-1.69264557862435,0.57,0.753,2.38249224118277e-51
"Sh3bgrl3",3.1177647135739e-55,-1.70877314642287,0.552,0.739,6.25704200367147e-51
"Vim",3.14850826827418e-55,-2.55807108802097,0.436,0.681,6.31874124359945e-51
"mt-Co3",2.76627540133373e-54,-0.362249622856951,1,0.999,5.55163810293667e-50
"Tyrobp",6.08225673619607e-54,2.50046124729802,0.232,0.031,1.22064810438719e-49
"Basp1",7.35955625609143e-54,-1.64693440271564,0.55,0.767,1.47698934503499e-49
"C1qb",1.00774407988904e-52,2.50432034757673,0.272,0.049,2.02244159392931e-48
"Rps2",1.12250060213563e-52,-0.759390198317361,0.966,0.984,2.252746458426e-48
"Gbp6",2.04080282399687e-50,3.84178183547605,0.143,0.007,4.09568718747933e-46
"Lrat",2.37208264949585e-50,6.40488829715759,0.112,0.001,4.76053266927321e-46
"Gbp2b",1.95037798774411e-48,1.91644909791843,0.29,0.06,3.91421358360366e-44
"AW112010",1.68646431385263e-47,1.07450341730946,0.724,0.343,3.38456523147085e-43
"Pafah1b3",5.31092331868389e-47,-1.12129402011131,0.684,0.819,1.06584920082667e-42
"Tagln2",2.7230673427789e-46,-1.81363996755463,0.417,0.644,5.46492385022296e-42
"Rplp1",6.88743765634809e-46,0.388691226811868,0.994,0.996,1.3822398632525e-41
"mt-Nd4",2.86028295537981e-44,-0.451755363511562,1,0.998,5.74030186315173e-40
"Ly6a",4.63994869026669e-44,1.19436314470767,0.943,0.795,9.31191302649621e-40
"Ptp4a2",1.87126220112996e-42,-0.738857302081854,0.905,0.934,3.75543611144771e-38
"Wls",3.88639141877313e-42,0.984739113935585,0.644,0.28,7.7995989383358e-38
"Ppia",5.87513949509893e-40,-0.58610508103429,0.97,0.982,1.1790817452714e-35
"Slc38a2",3.33564424601294e-39,-1.0533816912554,0.707,0.822,6.69430443732337e-35
"Tspan13",9.49758163313421e-39,-0.676758126892802,0.912,0.926,1.9060696579537e-34
"mt-Co2",6.78947920810175e-38,-0.247435701885668,1,0.999,1.36258058227394e-33
"H2-Q7",7.44309462386778e-38,0.952215558358585,0.968,0.781,1.49375466006402e-33
"Gm46620",1.03084265885489e-37,5.30148944954162,0.09,0.002,2.06879813205589e-33
"Alad",1.27915792111074e-37,1.02533103096609,0.61,0.275,2.56714203187714e-33
"Pou2af1",2.55093150902689e-36,0.830789771671304,0.882,0.646,5.11946444546606e-32
"Rpl22l1",3.03005034145974e-36,-0.882879276973953,0.806,0.875,6.08100803027556e-32
"Fam214a",5.8107122597083e-36,-0.857728122795292,0.857,0.906,1.16615184340086e-31
"Cxcl9",1.27368549089269e-35,3.90570604767314,0.109,0.007,2.55615941167253e-31
"Ada",3.755362368277e-35,1.20686739790642,0.417,0.149,7.53663673689511e-31
"Tpm3-rs7",1.73032762588594e-34,2.94968767731548,0.133,0.015,3.4725945123905e-30
"Foxp1",2.0621877219512e-34,-1.39997242170299,0.47,0.646,4.13860453918386e-30
"Atp9a",4.54471888422364e-34,1.39359232291179,0.297,0.086,9.12079632874842e-30
"Ccl5",4.08030548905169e-33,1.78030035784339,0.2,0.042,8.18876508597784e-29
"Ccl8",1.03530424534626e-32,1.67822959177991,0.19,0.039,2.0777520899854e-28
"H2-T22",2.69817076743655e-32,1.04248532061704,0.674,0.362,5.4149589131684e-28
"Atf4",4.14050151685247e-32,-0.72871105337102,0.813,0.879,8.30957249417121e-28
"Fabp5",4.32696027138066e-32,1.34206072147695,0.234,0.058,8.68377656863385e-28
"C1qa",1.40820406723316e-31,1.8621803934683,0.189,0.039,2.82612474253023e-27
"Sqstm1",5.47510315038482e-31,-0.909775455792851,0.756,0.829,1.09879845125073e-26
"Eif4ebp1",6.06519495342633e-31,-1.62923067487002,0.31,0.523,1.21722397520313e-26
"H2-K1",6.15064296702197e-31,0.552693163034959,1,0.994,1.23437253705164e-26
"Il1b",1.36226314414227e-30,1.30613314975098,0.284,0.087,2.73392590397912e-26
"Cd14",2.52643333140083e-30,1.53257539156426,0.204,0.047,5.07029905278832e-26
"Cd52",9.40164400260657e-30,-1.17267714353765,0.882,0.916,1.88681593488311e-25
"Cd274",5.53568304242928e-29,0.956760574197174,0.857,0.663,1.11095622978513e-24
"Ggact",1.01190463079936e-28,1.19955436305919,0.33,0.114,2.03079140355124e-24
"Abca3",1.08585878746494e-28,1.13162596635942,0.36,0.133,2.17921000056339e-24
"Jpt1",1.26372390444524e-28,-1.11782959726682,0.55,0.672,2.53616750383116e-24
"Sub1",1.27621135587306e-28,-0.548963445003291,0.954,0.97,2.56122857010164e-24
"Ero1lb",2.00161323879766e-28,-1.77253976190728,0.267,0.463,4.01703760894303e-24
"Gm15056",4.32900778736934e-28,4.85926547712385,0.063,0.001,8.68788572847152e-24
"Psmb10",6.37915147101398e-28,0.814181039127808,0.718,0.421,1.2802319087178e-23
"Irf1",1.10163764050479e-27,0.957714661138598,0.739,0.478,2.21087658072907e-23
"Cd28",2.02955283316847e-27,-1.15469719087985,0.535,0.668,4.07310958088581e-23
"Ndufa4",3.19847948391038e-27,-0.593364515799343,0.968,0.974,6.41902847625974e-23
"Selenok",8.1379838488517e-27,-0.427431644963709,0.983,0.991,1.63321197862605e-22
"Igkv3-2",1.82412534798846e-26,0.651700304023309,0.234,0.072,3.66083716087804e-22
"Nrp1",2.77929160019847e-26,1.57126705347832,0.204,0.054,5.5777603124383e-22
"AW011738",3.58507239586613e-26,1.50170094844398,0.326,0.127,7.19488179126373e-22
"Ubb",4.79349923610615e-26,-0.416281437726123,0.994,0.993,9.62007361694143e-22
"2310001H17Rik",6.34549255651836e-26,1.0233295931262,0.535,0.268,1.27347690116767e-21
"mt-Nd2",1.2156072281946e-25,-0.360935527353004,0.99,0.989,2.43960214626374e-21
"Ptgs2",1.9430421702268e-25,1.76239957029812,0.15,0.031,3.89949133142817e-21
"C1qc",2.69099181794263e-25,1.98995943268534,0.13,0.023,5.40055147942906e-21
"Mki67",3.19086827049478e-25,1.50120984969189,0.29,0.106,6.40375353205597e-21
"Eif2ak3",5.87751859199666e-25,-0.988221987701426,0.57,0.687,1.17955920622781e-20
"mt-Cytb",1.124397070336e-24,-0.244923472454281,1,0.997,2.25655248045733e-20
"Igkv3-1",1.43239179305968e-24,1.5159168958089,0.253,0.089,2.87466708949148e-20
"Fam107b",1.44515088608947e-24,-0.947079117748732,0.621,0.715,2.90027331329295e-20
"Gdpd3",1.47614036945558e-24,-0.823133942228821,0.64,0.775,2.9624661074604e-20
"Gm4316",2.42130446738822e-24,3.12163387650921,0.07,0.004,4.85931593560141e-20
"Eif2s2",3.78078112910791e-24,-0.611850386850592,0.903,0.902,7.58764964800666e-20
"Bcl2l11",4.81632553168375e-24,-1.19191148845702,0.408,0.594,9.66588370953612e-20
"mt-Nd4l",5.89136756783671e-24,-0.419859754387981,0.922,0.941,1.18233855718915e-19
"Iglc3",6.59701047238612e-24,-1.7567686421153,0.933,0.947,1.32395403170317e-19
"Lst1",1.26632300925339e-23,2.84160391643035,0.091,0.011,2.54138364727063e-19
"Cd53",1.33421799714182e-23,-0.827462956624479,0.699,0.754,2.67764209846393e-19
"Srgn",1.35426140015256e-23,-0.414140936429894,0.989,0.993,2.71786720396618e-19
"Clic4",1.42519640752911e-23,-0.831987350010684,0.693,0.751,2.86022667027017e-19
"Kcnn4",1.83669183002077e-23,-1.12964886969734,0.436,0.588,3.68605683366869e-19
"Pon3",2.4218566219339e-23,0.758443639474983,0.749,0.486,4.86042405455914e-19
"Rabac1",2.64649089779116e-23,-0.503952384183921,0.924,0.926,5.31124258277708e-19
"H3f3b",4.45331466680589e-23,0.553060608318942,0.99,0.994,8.93735720481275e-19
"Elob",5.73559680586732e-23,-0.551841978837893,0.918,0.906,1.15107692296951e-18
"Samsn1",6.20871930113968e-23,0.920709098853306,0.356,0.151,1.24602787654572e-18
"Edem1",8.71823799897655e-23,0.562183294375654,0.975,0.898,1.7496631840146e-18
"Samd11",9.80300563428161e-23,3.41267373412562,0.07,0.005,1.96736520074398e-18
"Itga4",1.4350874297446e-22,-0.973478821032802,0.602,0.692,2.88007696275444e-18
"Slc7a5",1.78731953066423e-22,-2.03483345151123,0.15,0.347,3.58697156609005e-18
"Iqgap1",2.67898054298053e-22,-0.826882044925915,0.733,0.778,5.37644605170763e-18
"Myadm",3.34520254368945e-22,-2.01060435431013,0.164,0.353,6.71348698493036e-18
"Ighg2c",1.5739325718387e-21,1.56263594586294,0.33,0.14,3.15872527842309e-17
"Psip1",2.24465000665099e-21,0.607254319216548,0.851,0.641,4.50478809834788e-17
"Irf4",2.25691002405375e-21,0.602277849173497,0.686,0.408,4.52939272727347e-17
"Jund",2.6378596042513e-21,0.351263977703488,0.987,0.973,5.29392043977193e-17
"Rbm39",2.64317576692173e-21,-0.549012221608966,0.912,0.922,5.30458944663523e-17
"Pycard",3.31993175193138e-21,-0.782694532962897,0.876,0.884,6.6627710329511e-17
"Clec4e",4.16452404045464e-21,2.28246773289207,0.082,0.01,8.35778329678842e-17
"Cxcl2",6.10814012988678e-21,1.29695483661063,0.225,0.076,1.22584264266698e-16
"Map1lc3b",7.54373178220253e-21,-0.468690919548755,0.933,0.943,1.51395153137023e-16
"Prr5",1.14812070925712e-20,0.636888373544701,0.63,0.35,2.30416345140811e-16
"Ccl4",1.5468152544915e-20,0.590032652162818,0.07,0.007,3.104303534239e-16
"Adssl1",1.70282803502305e-20,0.829157049457858,0.394,0.184,3.41740558348776e-16
"Iglv3",1.94219359017922e-20,0.640016499143173,0.808,0.597,3.89778831613068e-16
"Lmna",2.15529022150381e-20,-1.19541234932431,0.455,0.592,4.325451945536e-16
"Chac1",2.27115077011518e-20,-1.71757889173852,0.166,0.356,4.55797248054415e-16
"Stt3b",2.65972766693456e-20,-1.26641957855609,0.366,0.519,5.33780745477096e-16
"Jak3",2.84096012643125e-20,1.52418419368867,0.13,0.029,5.70152287773488e-16
"Snx20",3.09378499488861e-20,-1.51493500765137,0.246,0.423,6.20891710624195e-16
"Iglc1",3.09383990200951e-20,-1.27935267118925,0.832,0.938,6.2090272993429e-16
"Calm1",3.64632883240898e-20,-0.460008981281511,0.945,0.967,7.31781733376157e-16
"Gm8797",4.51208670449349e-20,-0.852095981028559,0.68,0.706,9.05530680724799e-16
"Camp",5.04634097770371e-20,5.60616542649273,0.042,0,1.01275017081536e-15
"Psme2",6.05324553667219e-20,0.528294872966375,0.821,0.598,1.21482584675474e-15
"Fosb",6.63935087777805e-20,0.770170551422184,0.728,0.507,1.33245132766128e-15
"Aif1",7.73840533261909e-20,2.23502010379921,0.091,0.014,1.55302056620333e-15
"Il10",8.50060925867663e-20,-1.76128694385912,0.069,0.25,1.70598727212381e-15
"Vmp1",1.09265379721898e-19,0.706251044851608,0.876,0.693,2.19284690563877e-15
"Colca2",1.33359105210249e-19,2.23626093815241,0.088,0.013,2.67638388246448e-15
"Gbp7",1.47747459685679e-19,1.34834770336179,0.25,0.096,2.96514376843189e-15
"Ahnak",1.86484053934075e-19,-1.01169535909813,0.451,0.6,3.74254847840295e-15
"H2-Q6",2.08600789236442e-19,0.734359398311087,0.644,0.389,4.18640923918616e-15
"Tlk1",2.2046458617362e-19,-1.01713829880557,0.552,0.63,4.42450377991837e-15
"Cxcr4",2.43071900709753e-19,-2.04895808383635,0.16,0.34,4.87820997534404e-15
"Cdc42",2.44151220360179e-19,-0.664319693933626,0.84,0.841,4.89987084140843e-15
"5830428M24Rik",2.61438148986333e-19,0.817720993975613,0.343,0.151,5.24680221200672e-15
"Gm47283",3.20930669739112e-19,0.748542038503699,0.472,0.239,6.44075761099423e-15
"Gm26510",6.17567705593756e-19,1.71858585333566,0.112,0.024,1.23939662835611e-14
"Sfn",9.58724025216242e-19,-4.47087445911718,0.015,0.16,1.92406324620648e-14
"Nfkbia",9.78239764622997e-19,0.526511909710575,0.872,0.719,1.96322938362189e-14
"Rgcc",1.03043926136527e-18,-1.92218874695192,0.337,0.485,2.06798855363396e-14
"Serf2",1.10800690203416e-18,-0.357867392886009,0.968,0.974,2.22365905169236e-14
"Slpi",1.27782742733894e-18,1.30591433462283,0.949,0.837,2.56447186392651e-14
"Rhob",1.841752653522e-18,0.968172298839863,0.434,0.228,3.69621340035331e-14
"Cebpg",2.02165956891969e-18,-1.32764649660233,0.291,0.444,4.05726858886493e-14
"Gng5",2.2054170000314e-18,-0.509002377346392,0.912,0.92,4.42605137736302e-14
"Tapbp",2.40646658633595e-18,0.511005732750787,0.821,0.568,4.82953779211761e-14
"Ngp",2.47801620351051e-18,5.31521855732582,0.038,0,4.97313071882523e-14
"Cort",2.47801620351051e-18,5.34047115078268,0.038,0,4.97313071882523e-14
"Cip2a",2.71914660039682e-18,3.33788496943283,0.063,0.006,5.45705531233638e-14
"Thyn1",4.19171979032801e-18,0.675374951443577,0.387,0.184,8.41236244720928e-14
"Mxra8",4.38888596593968e-18,2.19202973176027,0.078,0.011,8.80805524504435e-14
"H2-T23",4.43324650790959e-18,0.415133397629616,0.956,0.827,8.89708241672376e-14
"Kcnmb4os2",6.94481134890116e-18,0.754402029762489,0.442,0.225,1.39375418961097e-13
"Psmb9",7.50073950331888e-18,0.585962721805898,0.827,0.599,1.50532341092107e-13
"Spcs2",1.02720991622054e-17,-0.294670646816006,0.992,0.989,2.06150758086301e-13
"Tap1",1.22375548469199e-17,0.656448736610054,0.581,0.337,2.45595488222836e-13
"Plp2",1.43702615328371e-17,-1.36317218282275,0.343,0.462,2.88396778702508e-13
"Hspa5",1.63532904917268e-17,-0.545621533573065,0.985,0.984,3.28194186878466e-13
"Nos2",1.6357231349292e-17,4.61602649764781,0.044,0.002,3.28273275948942e-13
"Gm36043",2.17626419092706e-17,1.22406799228432,0.181,0.06,4.36754460477151e-13
"Dgcr6",3.93975980038885e-17,0.794401599159065,0.35,0.163,7.90670394340038e-13
"Tcp11l2",4.82051518023933e-17,-1.1212606545112,0.415,0.521,9.67429191522231e-13
"Ocel1",6.17168717825671e-17,0.646839661091196,0.377,0.179,1.23859589980434e-12
"Arhgap45",6.77932448344468e-17,-1.07555071090661,0.438,0.541,1.36054263058251e-12
"Fcer1g",8.0838348417297e-17,0.369662293741353,0.33,0.148,1.62234481438673e-12
"Ctsc",9.59278770143304e-17,0.573370674049203,0.41,0.203,1.9251765638006e-12
"Tbc1d15",9.79320905760269e-17,-0.796708530861386,0.53,0.633,1.96539912577028e-12
"Erap1",9.984328218187e-17,0.801070528707088,0.295,0.128,2.00375483010795e-12
"Wdtc1",1.19410936378656e-16,1.02964340021976,0.198,0.071,2.39645808218325e-12
"Btla",2.25391055865356e-16,0.70952901431411,0.31,0.138,4.52337310016184e-12
"Fos",2.3039916555837e-16,1.4370974244195,0.592,0.399,4.62388085359092e-12
"Phgdh",2.52686374887477e-16,-0.898251280234118,0.537,0.608,5.07116285761678e-12
"Zdhhc18",2.6634446043724e-16,0.782639714746149,0.381,0.19,5.34526697651497e-12
"Rbm3",2.6716446871549e-16,-0.369262453554868,0.928,0.938,5.36172372265116e-12
"Cacna1s",2.81065032484223e-16,-0.515245268258183,0.817,0.832,5.64069413692587e-12
"Plaat3",3.27317953145661e-16,0.607089391264705,0.562,0.326,6.56894400168026e-12
"Ly6e",5.65350369170023e-16,-0.416958842112623,0.956,0.976,1.13460165588732e-11
"Mthfd2",5.90199692360363e-16,-1.50526653567613,0.215,0.368,1.18447176259801e-11
"Atf6",7.33282695482777e-16,-0.795958962815773,0.587,0.637,1.47162504156439e-11
"Ovol3",7.9446485196868e-16,3.94206330457533,0.04,0.002,1.59441151141594e-11
"Elobl",8.07611640757508e-16,3.79332669430506,0.04,0.002,1.62079580183624e-11
"Vpreb3",1.12962120598131e-15,0.46026661412612,0.893,0.725,2.26703679828389e-11
"Calm2",1.13872441656457e-15,-0.799865076665562,0.68,0.712,2.28530603160343e-11
"Ypel3",1.24456745788553e-15,-1.0868024403374,0.404,0.502,2.49772243123046e-11
"Lamp2",1.64069823758704e-15,0.518049782063988,0.771,0.527,3.29271729301343e-11
"Chid1",1.66946786536152e-15,0.647549678076585,0.499,0.287,3.35045505899404e-11
"Ly6d",1.8341446792487e-15,-0.775673453288737,0.714,0.821,3.68094495678423e-11
"Socs1",2.24930005562016e-15,1.28157622487216,0.208,0.083,4.51412028162409e-11
"Ggta1",2.56031625671351e-15,0.685869100580772,0.522,0.307,5.13829869559835e-11
"H3f3a",2.76036835561806e-15,-0.383808919172717,0.958,0.963,5.53978325288989e-11
"Rps15",3.58809188900955e-15,0.33628623273758,0.983,0.966,7.20094161205326e-11
"Gpx4",4.40547003160444e-15,-0.567634258008955,0.823,0.827,8.84133780642695e-11
"Enpp1",4.67770557393129e-15,0.582848612986965,0.52,0.296,9.3876873163227e-11
"Akirin1",5.36000327177777e-15,0.440480344652168,0.684,0.432,1.07569905661308e-10
"Gbp9",5.80950963071036e-15,1.12539150127234,0.173,0.063,1.16591048778726e-10
"Tgtp2",6.51273591031959e-15,2.48515549117753,0.05,0.005,1.30704096984204e-10
"Rab4a",6.97807056568028e-15,3.38550152791926,0.04,0.002,1.40042898182638e-10
"Evi2a",6.98281310834592e-15,-1.1429580370985,0.354,0.483,1.40138076271394e-10
"Ezr",8.68962710775665e-15,-0.856022938544975,0.623,0.671,1.74392126425568e-10
"Anxa2",9.11974595794063e-15,-2.82769703568286,0.059,0.192,1.8302418162991e-10
"Il1rn",1.08957129754066e-14,1.7218422708066,0.107,0.028,2.18666063703434e-10
"Ly6i",1.13986638747281e-14,1.03245282612774,0.189,0.071,2.28759785301918e-10
"Man1a",1.254471011496e-14,-0.761855511321594,0.651,0.698,2.51759787297133e-10
"Gbp8",1.27357727193919e-14,1.39950724360456,0.12,0.034,2.55594222705475e-10
"Fads2",1.35110511310561e-14,0.942784585171116,0.251,0.11,2.71153285149165e-10
"Zbp1",1.41480251365472e-14,0.675832867966742,0.634,0.411,2.83936716465366e-10
"Tmsb10",1.42586208774379e-14,-0.632236631781885,0.823,0.85,2.86156262389301e-10
"1110059E24Rik",1.50682308702073e-14,0.657872120840044,0.345,0.168,3.0240432533419e-10
"Txn1",1.78189407434806e-14,-0.408877272770848,0.968,0.97,3.57608321780912e-10
"Snx9",1.88250957732912e-14,-1.17925278605551,0.324,0.452,3.7780084707418e-10
"App",1.97407652271009e-14,1.51743910625138,0.124,0.037,3.96177417342688e-10
"Wfdc17",2.10890586111206e-14,2.95574649895111,0.051,0.006,4.23236317266579e-10
"AU020206",2.11264436925276e-14,0.523347994040946,0.667,0.422,4.23986598465336e-10
"Denr",2.57479593714558e-14,0.481708088936002,0.619,0.374,5.16735796625747e-10
"A930005H10Rik",2.88139937898061e-14,1.0544569463574,0.164,0.058,5.78268041367618e-10
"Ccdc17",3.01596473910968e-14,1.40187571355965,0.12,0.035,6.05273963491921e-10
"Il18bp",3.11991042945758e-14,2.71583532460064,0.057,0.008,6.26134824087842e-10
"AC149090.1",3.80269410421727e-14,0.429646584766926,0.503,0.281,7.63162679775363e-10
"mt-Nd3",4.09669387682125e-14,-0.429955100126535,0.903,0.88,8.22165494139257e-10
"Trim25",4.70026904546842e-14,-1.4702048431919,0.309,0.429,9.43296994735058e-10
"E030030I06Rik",5.28685889910435e-14,-5.10772335359535,0.002,0.103,1.06101971246125e-09
"Nat9",6.45278258846798e-14,0.628469786515703,0.297,0.139,1.29500893767964e-09
"Rsph1",1.00567516147272e-13,0.623597720075311,0.286,0.134,2.0182894815596e-09
"Pafah1b1",1.01276131342216e-13,-0.706520792184863,0.587,0.647,2.03251067990693e-09
"Hmgb1",1.04645472193343e-13,-0.486521609110436,0.872,0.863,2.1001299814482e-09
"Cep290",1.13293168141592e-13,1.04128320432923,0.19,0.076,2.27368059143361e-09
"Isg15",1.27059786214437e-13,1.99360207829881,0.173,0.07,2.54996284953754e-09
"Ripor2",1.42351650989538e-13,-1.45773249079362,0.185,0.324,2.85685528370905e-09
"Ywhaz",1.97507231647255e-13,-0.573057107223466,0.796,0.807,3.96377263192875e-09
"Neat1",1.97624664256875e-13,0.605023254051373,0.794,0.633,3.96612938697122e-09
"Plscr1",2.120380947823e-13,0.974922052604008,0.177,0.069,4.25539252418597e-09
"mt-Nd5",2.20265845482832e-13,-0.392293624123186,0.928,0.918,4.42051525299495e-09
"Mlx",2.5854041614962e-13,0.524155671203484,0.413,0.22,5.18864761170672e-09
"4833407H14Rik",2.93813488661316e-13,-2.42136925772242,0.065,0.19,5.89654290394396e-09
"Ubc",3.31307389039716e-13,-0.780336574740217,0.71,0.721,6.64900799063806e-09
"Nrd1",3.62996942796106e-13,0.496511740543037,0.781,0.545,7.28498564497506e-09
"Manf",4.32374734745807e-13,-0.435840123978459,0.977,0.983,8.6773285516136e-09
"Tmsb4x",5.40493470436987e-13,-0.798433011807367,0.994,0.97,1.08471634581999e-08
"Slamf1",5.91330477791851e-13,1.7695667490209,0.055,0.008,1.18674113588047e-08
"Cd47",6.06988160578276e-13,-0.464215097544217,0.89,0.863,1.21816453946454e-08
"Metrnl",6.36262045761515e-13,-1.44868605559638,0.204,0.334,1.27691429963879e-08
"Il13ra1",6.83024695668048e-13,0.908784147652339,0.185,0.075,1.3707622617362e-08
"Pde3b",6.86995147798684e-13,-1.57040955569358,0.175,0.304,1.37873056211718e-08
"4930523C07Rik",8.61782852902737e-13,-1.03319852468854,0.457,0.53,1.7295120074905e-08
"Reg3b",8.88731623152834e-13,2.56044849160346,0.046,0.005,1.78359549450542e-08
"Tubb4b",9.32053852296251e-13,-0.883598086348738,0.486,0.555,1.87053887617335e-08
"Gusb",1.01740186101506e-12,0.417755560313971,0.619,0.38,2.04182379487112e-08
"Atp1b1",1.14545836321867e-12,-1.89038640410404,0.164,0.299,2.29882038914355e-08
"Ifrd1",1.21213656469971e-12,-0.660814730610487,0.686,0.723,2.43263687169585e-08
"Pkib",1.36941411831686e-12,0.78733580247541,0.215,0.094,2.74827719405011e-08
"Slc15a3",1.60365637213927e-12,0.987103888385826,0.124,0.04,3.2183779732463e-08
"Coq7",1.63284974790577e-12,0.654106872542948,0.2,0.084,3.27696615907209e-08
"Hint1",1.71357161216675e-12,-0.477397788359852,0.897,0.857,3.43896686845745e-08
"Gngt2",1.82343913188649e-12,0.709568621084196,0.208,0.089,3.65945999378301e-08
"Lmo2",1.82714116163628e-12,0.864850887579955,0.147,0.053,3.66688959728784e-08
"Irgm2",2.31599473359397e-12,1.04076046704565,0.143,0.052,4.64796983084974e-08
"Ube2b",2.55245746249451e-12,-0.47520773078116,0.844,0.818,5.12252688148023e-08
"Ufsp2",2.72631784169114e-12,0.513660886476663,0.398,0.219,5.47144727648995e-08
"Reep5",3.01752746996087e-12,-0.351529571821259,0.958,0.945,6.05587587946446e-08
"Apeh",3.54041393427804e-12,0.763594265272336,0.198,0.084,7.1052567247026e-08
"Tsix",3.81240381900846e-12,0.76396937206499,0.434,0.249,7.65111322436808e-08
"Ifitm3",4.2026600178025e-12,0.517176888752537,0.554,0.355,8.43431838972784e-08
"Zbtb8os",4.21801662862558e-12,0.350359179572427,0.497,0.28,8.46513757198868e-08
"Cptp",4.31479128658595e-12,1.1334762093466,0.12,0.039,8.65935463304935e-08
"Abhd8",4.38916352484168e-12,0.643264874283854,0.259,0.123,8.80861227800476e-08
"Fcrla",4.76570906040479e-12,-1.91297344001557,0.13,0.254,9.56430151332637e-08
"Clec2d",4.88792654499851e-12,0.30976550699676,0.56,0.335,9.80957978315751e-08
"Hnrnpf",5.16655226434588e-12,-0.500090612653417,0.796,0.779,1.03687537393158e-07
"Il16",5.72906157999437e-12,-1.40070504876258,0.204,0.328,1.14976536848907e-07
"Klf13",6.090547708761e-12,-1.32199020870001,0.288,0.392,1.22231201967125e-07
"Ubr3",7.36098706250277e-12,-0.85155989001834,0.436,0.531,1.47727649357368e-07
"Rhoa",7.8141270979401e-12,-0.51744770533711,0.817,0.8,1.5682171672856e-07
"Ncald",7.89480502690683e-12,0.785326278729029,0.183,0.075,1.58440842084993e-07
"Rps24",7.95858443969805e-12,0.17467408275744,0.998,0.996,1.597208311203e-07
"Dstn",8.05427321188603e-12,0.614159456105466,0.299,0.151,1.61641209089341e-07
"Sec61b",8.7383908871731e-12,-0.246219683624944,0.975,0.982,1.75370766714677e-07
"Wasf2",9.65508070708508e-12,-0.949885458036975,0.356,0.454,1.9376781471049e-07
"Rcn1",1.18469028413098e-11,0.747278601813005,0.166,0.066,2.37755493122246e-07
"Rab3a",1.44574109126863e-11,0.750331755304221,0.171,0.07,2.90145779606701e-07
"Nubp1",1.45125270777147e-11,0.518118872626229,0.413,0.233,2.91251905922656e-07
"Klf3",1.50856518945123e-11,-1.88198307826323,0.065,0.18,3.02753947870967e-07
"Alg14",1.82684656150384e-11,0.578371211856796,0.206,0.09,3.66629836428205e-07
"Sh2d1b1",2.00510672033537e-11,-2.71776461811776,0.036,0.139,4.02404867704106e-07
"Tmem256",2.06439870467526e-11,0.31651446232218,0.56,0.344,4.14304176041279e-07
"Themis2",2.0748281853054e-11,0.718743013752403,0.213,0.097,4.16397268508941e-07
"Agpat3",2.26229755023821e-11,0.452470009502653,0.415,0.229,4.54020495357306e-07
"Mgst1",2.33323294407807e-11,2.47942609854695,0.042,0.005,4.68256519547029e-07
"Sdc4",2.66963157983684e-11,0.389522474954618,0.844,0.67,5.35768361757455e-07
"Ppwd1",2.83421895898765e-11,0.65353144230811,0.192,0.084,5.68799402879231e-07
"Lgals3bp",2.93892858211465e-11,0.643667006588821,0.2,0.089,5.89813577144589e-07
