gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infTLSwk3_median,median_IL10_KOTLS_median
Batf2,0.2615722360139493,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Ppp2r5b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Atg2a,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm14963,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ehd1,1.5876796062554575e-05,0.00019052155275065493,0.005493371437643883,0.2646259907942026,0.37680750669357116,0.5024674567503685,1.329972478713235,1.7291218135970299
Cdc42bpg,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Men1,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Map4k2,0.2615722360139493,0.2615722360139493,0.2615722360139493,0.0,0.0,0.0,0.0,0.0
Gm14966,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Sf1,0.08210033716749603,0.6113007894794009,1.0,-0.16873298216940677,0.38950917271075686,1.5089350888808568,0.46372912892428975,0.6100430722317296
Pygm,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rasgrp2,0.08856750257537103,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Nrxn2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm14964,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
CAAA01066123.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rps6ka4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ccdc88b,0.08856750257537103,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Prdx5,0.0007144558228149559,0.012399777724855125,0.11575732317218342,-0.28739339073996206,-0.21756577688599943,-0.10397502289750171,2.243602457621386,1.9320681194088274
Trmt112,0.0007335473709934008,0.002778685068188869,0.04801397289426615,-29.12856761004992,-28.486687848238255,0.0,0.3761439030588182,0.0
Esrra,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gpr137,0.2615722360139493,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Bad,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Plcb3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ppp1r14b,0.026559304207462102,0.0980199619453154,0.25780297915087447,-29.131060903616138,-28.31714111303272,-26.941726820039644,0.33443280017976074,0.0
Fkbp2,0.00012648843923767486,0.0026697674499877064,0.026559304207462102,-29.583477730120286,-29.24008014685418,-28.79557883835519,0.6340758304021077,0.0
Vegfb,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Dnajc4,0.08856750257537103,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Nudt22,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Trpt1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Fermt3,0.00018083879811240126,0.00027721593379806387,0.0012547060309404212,-29.90245262383483,-1.8899910768781214,-0.765815115453195,0.9365445922709023,0.25106980323225075
Stip1,0.2615722360139493,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Macrod1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
AC109619.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Otub1,0.029867793297539916,0.2615722360139493,0.2615722360139493,0.0,0.0,0.0,0.0,0.0
Cox8a,0.08249583234103358,0.2702706993728666,0.910105580693816,-0.12648347142811311,-0.06528486065153902,0.01778665599492203,2.4435991896435976,2.334748451438789
Naa40,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rcor2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
