"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"mt-Atp6",4.93586778015428e-141,-0.637720822988389,0.999,0.999,9.90579304799163e-137
"Actb",1.15391421449868e-137,1.11886693494917,0.997,0.975,2.31579043707741e-133
"Lyz2",2.85471107322038e-129,2.79273627843347,0.545,0.086,5.72911965284599e-125
"mt-Nd2",1.2859524912376e-120,-0.991548163197668,0.953,0.989,2.58077805466474e-116
"H2-Q7",4.22671764019328e-116,1.09096629188413,0.988,0.775,8.48259963210389e-112
"Tpm3-rs7",6.77750779867982e-116,4.20223578690946,0.352,0.02,1.36017804011705e-111
"Crem",2.60888437612287e-110,-1.83487800792978,0.556,0.847,5.23577005444098e-106
"Rps3a1",4.06613304855636e-108,-0.75226346901104,0.977,0.996,8.16032241514775e-104
"mt-Co3",5.59613856129421e-105,-0.552907208783381,0.999,0.999,1.12308904786614e-100
"Jund",6.04006788874819e-103,1.26873812378859,0.974,0.736,1.21218122459287e-98
"B2m",4.32959266800597e-102,0.619210264197385,0.997,0.989,8.68905952542118e-98
"BC018473",1.57835447573163e-101,1.32490715155843,0.936,0.571,3.1675995973458e-97
"Ly6a",7.10169975775012e-100,1.43498434499429,0.911,0.54,1.42524012438287e-95
"Pfn1",1.00942945315295e-98,0.863364402316983,0.984,0.92,2.02582396953265e-94
"Saa3",2.90351546004747e-94,6.08223350331234,0.251,0.004,5.82706517676927e-90
"AW112010",3.49755800347206e-94,1.18998231996753,0.959,0.701,7.01924915716807e-90
"Ctsw",1.85978427771755e-90,2.00882910839544,0.568,0.162,3.73240106695135e-86
"Gmfg",1.11518698220932e-85,0.98090393260819,0.956,0.743,2.23806875459588e-81
"Lcp1",3.77450807568689e-79,1.13252977122543,0.868,0.538,7.57506025709603e-75
"Ramp3",2.38920321793027e-78,-2.74659849402086,0.23,0.595,4.79489193806425e-74
"Psmb8",2.58660350277482e-78,1.17790926677774,0.875,0.568,5.1910545697188e-74
"Il7r",9.5480355889667e-78,-1.23478206545107,0.8,0.902,1.91619526234973e-73
"Psmb9",1.40104144849796e-75,1.79454886470052,0.526,0.156,2.81175008299055e-71
"Rps2",1.29119251414719e-74,-0.795594282041332,0.952,0.965,2.59129425664199e-70
"S100a9",3.15030712967741e-73,3.07712781065944,0.266,0.024,6.32235137854959e-69
"Serpina3g",6.7697025531245e-73,2.11743322226394,0.436,0.105,1.35861160538656e-68
"Ckb",3.51751015648675e-72,1.43084604253719,0.732,0.365,7.05929113305326e-68
"Gm42418",4.11173540653698e-72,-0.356994003216336,0.999,0.999,8.25184178737907e-68
"mt-Nd4",2.82082026889856e-71,-0.658101284660126,0.975,0.987,5.66110419765251e-67
"Smap2",9.60663283400453e-71,-1.36134980536611,0.577,0.789,1.92795514345637e-66
"mt-Co2",1.1600034533678e-69,-0.374251653482331,0.999,0.998,2.32801093056385e-65
"Samd11",7.1578859620459e-69,3.51644159131794,0.251,0.024,1.43651613372299e-64
"Ccr5",1.05546839605528e-67,1.97998979219295,0.41,0.097,2.11821952404335e-63
"Tmsb4x",2.65690847971304e-66,0.462190379461713,1,1,5.3321496279361e-62
"Lilrb4a",3.28931038764449e-64,3.2814882081966,0.266,0.035,6.60131701696372e-60
"S100a8",4.42508609213637e-64,4.04984536898374,0.195,0.008,8.88070527830848e-60
"H2-T22",9.40347245559858e-64,1.47545242767908,0.566,0.196,1.88718288711408e-59
"H60b",3.17100622765871e-62,2.65885951353708,0.268,0.037,6.36389239828826e-58
"Cox5a",1.78625301283782e-61,0.86135229089059,0.897,0.714,3.58483117146422e-57
"Tff1",3.61456081879443e-61,2.91622476630599,0.245,0.029,7.25406210723854e-57
"Cd164",6.01792551337934e-61,-0.968116609668746,0.853,0.912,1.2077374712801e-56
"Gm15987",2.16406380194915e-59,1.65127841854057,0.433,0.123,4.34305964413176e-55
"H2-T23",4.85481776439534e-59,1.0936054096799,0.812,0.462,9.743133771365e-55
"Lilr4b",7.87802186484975e-59,3.00947901582968,0.251,0.034,1.5810402080567e-54
"Emb",2.39805905566713e-57,-0.630325319272018,0.984,0.991,4.81266471881836e-53
"mt-Nd1",6.93513681232978e-56,-0.593627846706517,0.97,0.986,1.39181260686646e-51
"Ucp2",7.26575453006426e-56,0.970300196001977,0.833,0.525,1.4581642766386e-51
"H2-Q6",9.44698656555636e-56,1.20545889566753,0.703,0.337,1.89591573384151e-51
"Gimap4",1.24180491132579e-55,1.81939170024207,0.405,0.119,2.49217827653973e-51
"Ptprcap",3.64025974690517e-55,0.937848811060229,0.864,0.56,7.30563728606399e-51
"1700097N02Rik",2.04217691183893e-54,2.02905174549489,0.297,0.058,4.09844484436956e-50
"Mndal",2.47863190679651e-54,1.32027568234256,0.599,0.25,4.97436637374991e-50
"Coro1a",5.64475617065606e-53,0.958208352815971,0.837,0.565,1.13284611588897e-48
"Ms4a6b",3.79005495682499e-52,1.66764372417314,0.389,0.114,7.60626129285208e-48
"Ifi203",3.81138233054633e-52,1.43430097404094,0.495,0.18,7.64906319917344e-48
"Ndufa1",6.75286587193626e-52,1.40139619100107,0.864,0.667,1.35523265183889e-47
"Cd163l1",2.72463942863551e-51,0.967311862632035,0.797,0.491,5.46807886932861e-47
"Map3k8",9.87957806640373e-51,1.56198595419825,0.371,0.102,1.98273252214656e-46
"Ifng",2.17219824221716e-50,4.39524917513407,0.151,0.006,4.35938465230563e-46
"Lat",3.81689581690227e-49,0.972438725301923,0.804,0.489,7.66012821494116e-45
"Nkg7",3.87396731284715e-49,3.64627689982391,0.225,0.036,7.77466500015294e-45
"Wdr95",1.06124794013268e-48,3.77114655886538,0.16,0.01,2.12981849105228e-44
"Pxdc1",5.31474651991736e-48,-3.35930903545631,0.045,0.317,1.06661647908222e-43
"Vim",5.10097263302337e-47,0.770364788961493,0.923,0.697,1.02371419772146e-42
"Malat1",1.80818562983921e-46,-0.498726037086857,1,1,3.6288477405243e-42
"Ikzf2",1.31780952730123e-45,1.01035365492549,0.749,0.416,2.64471194034083e-41
"Hilpda",5.1189123979379e-45,-2.54005466635811,0.195,0.458,1.02731452914216e-40
"Cst7",1.17929791004032e-44,1.34218492763103,0.43,0.15,2.36673297565992e-40
"Arhgdib",1.36624363877168e-44,0.726579630644902,0.9,0.647,2.74191435865089e-40
"Mxd1",2.07201061508591e-44,1.34740116958057,0.567,0.27,4.1583181034159e-40
"Gpr18",1.47824271254897e-43,2.16503197881043,0.234,0.045,2.96668529981453e-39
"Cd160",1.86673116010974e-43,3.16554265391051,0.16,0.015,3.74634276522424e-39
"Klrk1",3.63480027630498e-43,-1.94993162608704,0.211,0.478,7.29468067451647e-39
"Batf",8.44830842200103e-43,1.15438976951095,0.574,0.267,1.69549101721139e-38
"Zfp990",2.16794122161387e-42,8.85860088999957,0.108,0,4.35084123765687e-38
"Epas1",3.58864677313183e-42,-3.00718443091666,0.066,0.317,7.20205520899826e-38
"Plaat3",3.83297276846857e-42,1.02985407174893,0.596,0.268,7.69239304903957e-38
"Prkd3",8.52513808392655e-42,-2.42872645099115,0.121,0.378,1.71090996206322e-37
"Cd8a",1.36706525239636e-41,4.87825918871597,0.122,0.004,2.74356325503425e-37
"Ms4a4b",3.1471438971352e-41,2.24837272820077,0.266,0.068,6.31600308716064e-37
"Vps37b",5.33084781302785e-41,-0.892600843399766,0.751,0.862,1.06984784759656e-36
"mt-Cytb",9.65448255885775e-41,-0.43988849376727,0.984,0.995,1.93755810473716e-36
"Cdkn2d",1.60881696350006e-40,1.29531679080882,0.404,0.141,3.22873476404828e-36
"Rbm24",2.34077808901608e-40,1.90122234963521,0.227,0.046,4.69770754684636e-36
"Sec61b",2.29144334387734e-39,0.632885429508725,0.903,0.762,4.59869764682744e-35
"Dusp2",7.88905813637784e-39,1.68782720647757,0.274,0.073,1.58325507738967e-34
"Rac2",1.14961524941806e-38,0.823119454508836,0.823,0.595,2.30716284405711e-34
"Sec61g",1.19342625546054e-38,0.555291163355753,0.93,0.835,2.39508715208375e-34
"Pycard",1.71556577553792e-38,1.26964725202277,0.399,0.145,3.44296895492705e-34
"Rgs2",3.48686220379171e-38,-1.5397502192209,0.36,0.577,6.99778375678959e-34
"Psmb10",3.76770752766874e-38,1.27626683610174,0.418,0.16,7.5614122372784e-34
"Rab27a",4.64955305269418e-38,1.66961416058984,0.24,0.054,9.33118802145194e-34
"Entpd1",4.93849919274484e-38,3.64817901386959,0.134,0.011,9.91107402991962e-34
"H2-Eb1",6.56347175149328e-38,1.18577717935339,0.473,0.199,1.31722314580719e-33
"Itga4",6.78849740764817e-38,1.4680951716232,0.262,0.065,1.36238354474091e-33
"Slamf7",6.85120949261467e-38,3.31334960792185,0.137,0.012,1.37496923307284e-33
"Gng2",1.95715875593621e-37,0.910350397564615,0.66,0.35,3.92782190728837e-33
"Fabp5",2.52457021248682e-37,1.38625872528827,0.36,0.126,5.0665599594398e-33
"Stat1",4.79625313326579e-37,1.0293940093312,0.579,0.291,9.62560041315112e-33
"Furin",5.58990921136695e-37,0.875586138839177,0.822,0.584,1.12183887962923e-32
"Psme1",7.47250777961486e-37,0.73620471624023,0.8,0.548,1.49965758629091e-32
"Gimap7",1.02932078323054e-36,2.1096989310993,0.203,0.04,2.06574387986536e-32
"Gstm5",2.25923003462674e-36,2.03688986983705,0.2,0.038,4.5340487564924e-32
"Psme2",4.47069670111298e-36,0.901407580065015,0.685,0.398,8.97224120946364e-32
"mt-Co1",7.59471461173343e-36,-0.273965405318789,0.999,0.999,1.52418327542878e-31
"Gm26614",9.76195419737165e-36,4.42609056011446,0.107,0.004,1.95912658787052e-31
"Rpl39",1.0712674320389e-35,0.33930193200173,0.997,0.998,2.14992660935886e-31
"Hif1a",2.75231043952374e-35,0.588340217393168,0.918,0.741,5.52361182108019e-31
"Sec11c",4.55169045407494e-35,0.617138925186147,0.914,0.76,9.13478757228299e-31
"Eif1",6.20492354447687e-35,-0.384559070682119,0.992,0.997,1.24526610614106e-30
"Sema4a",6.59223001620548e-35,2.05349910567172,0.19,0.037,1.32299464195228e-30
"Trerf1",6.73282081194348e-35,1.72780467869627,0.227,0.053,1.35120980874894e-30
"Gbp7",1.37013015065843e-34,1.3431980123034,0.319,0.106,2.74971419935641e-30
"Atp5l",1.6889274084825e-34,0.528225493696955,0.936,0.847,3.38950841608354e-30
"Ly6g5b",1.93980985373443e-34,1.52235082824565,0.286,0.086,3.89300439545962e-30
"Fermt3",3.93488708647341e-34,0.988886473174625,0.477,0.206,7.89692489384349e-30
"Lgals3bp",3.96648127145134e-34,1.17237735075151,0.408,0.162,7.9603312636757e-30
"Gna13",4.36945791474781e-34,-0.766400597431427,0.751,0.823,8.76906508910739e-30
"Capg",7.3688624538869e-34,0.78221212680856,0.79,0.563,1.47885700587056e-29
"H2-K1",7.44293230872575e-34,0.380796595888486,1,0.976,1.49372208503817e-29
"Gem",7.45828251820348e-34,0.91728654386332,0.445,0.189,1.49680271857826e-29
"Gbp2b",1.50900275634459e-33,2.08424221926246,0.153,0.022,3.02841763170796e-29
"mt-Nd3",2.20467980440113e-33,-0.90783712191978,0.607,0.723,4.42457189945264e-29
"Tln1",2.81663771008525e-33,0.763182213587533,0.76,0.477,5.65271022037008e-29
"C1qb",2.91067224884237e-33,2.68469149035599,0.141,0.018,5.84142813620176e-29
"Cfl1",3.28973541956901e-33,0.476088727948589,0.958,0.87,6.60217001353306e-29
"Asrgl1",5.61325906510771e-33,1.78970556167999,0.223,0.056,1.12652496177647e-28
"Podnl1",2.21472160900343e-32,1.30267359439904,0.327,0.113,4.44472479710897e-28
"Cd226",2.27688244305172e-32,0.825194723830579,0.577,0.284,4.56947537496049e-28
"Lmna",2.51724675336732e-32,-2.98874440262319,0.056,0.261,5.05186250933288e-28
"Thy1",3.11151246904238e-32,0.710198457758102,0.827,0.555,6.24449437412115e-28
"Coro2a",3.68614282942249e-32,1.2852487900563,0.337,0.124,7.39772004436799e-28
"Il18rap",4.44601524751844e-32,1.10307567819263,0.437,0.19,8.92270800024475e-28
"Gstp3",5.91285942278546e-32,1.59417046443646,0.24,0.066,1.18665175755881e-27
"Cpd",6.64967524853633e-32,0.875683944312726,0.59,0.303,1.33452332562876e-27
"Dleu2",6.84140167749257e-32,1.53775488782565,0.286,0.093,1.37300090265598e-27
"Cap1",9.13733796154231e-32,0.972933708334135,0.519,0.25,1.83377235550193e-27
"Adgre5",1.58081947559184e-31,1.07208654052327,0.386,0.153,3.17254660556526e-27
"Gbp3",1.97146165830305e-31,1.62473771958261,0.219,0.055,3.95652640204838e-27
"Cd69",2.0444660465317e-31,0.884327504675391,0.563,0.301,4.10303890878447e-27
"Bhlhe40",2.0884031598364e-31,0.72494549821334,0.79,0.529,4.19121630147567e-27
"Cd74",3.62968755902052e-31,0.891164345384372,0.634,0.355,7.28441996219828e-27
"H2-M3",4.27947788462342e-31,1.24120794032253,0.307,0.103,8.58848416665074e-27
"Lmo4",4.43079882079874e-31,-2.33583770359046,0.277,0.463,8.89217015346099e-27
"Lsp1",4.89922595961403e-31,0.609743395663131,0.851,0.65,9.83225657834939e-27
"St6galnac2",5.65029144348773e-31,1.64231133330568,0.215,0.054,1.13395698979355e-26
"Abracl",6.31015064730378e-31,0.639049400946414,0.832,0.626,1.2663841334074e-26
"Ccl4",7.61795440057658e-31,4.71834856577482,0.107,0.008,1.52884726865171e-26
"Tap1",2.00656632971078e-30,1.04147799416861,0.464,0.211,4.02697796709657e-26
"Chsy1",2.69472443192525e-30,1.51092101605966,0.205,0.05,5.40804246243079e-26
"Rpl23a",2.89690170919928e-30,0.382140532659299,0.979,0.965,5.81379204019203e-26
"Ifngr2",4.00965774766308e-30,-3.23164014628097,0.047,0.235,8.04698213378503e-26
"Sytl1",8.59863059611015e-30,1.87767848084711,0.197,0.048,1.72565917433335e-25
"Isg20",1.16166895884946e-29,1.94083257727335,0.147,0.024,2.33135343351497e-25
"Nr3c1",1.47620390351271e-29,-0.813133990938774,0.666,0.762,2.96259361395966e-25
"Ndufb1-ps",1.64399426500118e-29,0.605201047864612,0.84,0.614,3.29933209043086e-25
"F2r",1.65170014894025e-29,0.659221555474947,0.814,0.595,3.3147970289082e-25
"Ctsd",1.76162023757992e-29,1.01261100929412,0.451,0.204,3.53539565479914e-25
"Fcer1g",2.51257517163458e-29,1.74803454442915,0.151,0.026,5.04248711195344e-25
"Ar",3.39240601572802e-29,-1.87172240267372,0.211,0.414,6.80821963296455e-25
"Fdx1",7.58842131072962e-29,0.905707878422512,0.467,0.223,1.52292027285033e-24
"Plac8",1.97109368779886e-28,2.66202123611446,0.189,0.049,3.95578792204353e-24
"Adam9",2.25770000948366e-28,1.67471008400361,0.179,0.041,4.53097814903275e-24
"Vasp",2.32936337947338e-28,0.693662454290236,0.7,0.422,4.67479936626514e-24
"Eef1a1",3.62595941076813e-28,0.225751233453678,0.999,0.999,7.27693794147057e-24
"Gm26740",3.69791269554928e-28,-1.81554556262038,0.201,0.397,7.42134098869785e-24
"H2-Ab1",3.73450290609403e-28,0.830302114070138,0.548,0.271,7.4947738822401e-24
"Rbl2",7.8950442322825e-28,0.720768254594174,0.658,0.36,1.58445642697678e-23
"Itm2b",2.34057745650577e-27,0.377754492874142,0.981,0.959,4.69730489746143e-23
"Chst11",2.77064904388451e-27,1.06339884599005,0.34,0.133,5.56041556617181e-23
"Sept9",2.78647446936749e-27,1.02290832455934,0.371,0.155,5.59217561257361e-23
"Cyba",3.37056216996163e-27,0.539072349762825,0.885,0.707,6.76438121889599e-23
"AA467197",3.91712498126354e-27,3.01208821923482,0.114,0.014,7.86127812489779e-23
"Tyrobp",3.92598809874003e-27,2.54605708718751,0.133,0.022,7.87906551536137e-23
"Runx1",4.09262948367011e-27,0.795310844020667,0.595,0.328,8.21349811077754e-23
"Vps28",4.66962955730374e-27,0.6571705823262,0.629,0.348,9.37147955855287e-23
"Rasal3",4.7726397846428e-27,1.40286085083394,0.238,0.074,9.57821078379963e-23
"Cnn2",4.98344078126118e-27,0.803518651887253,0.558,0.298,1.00012673039131e-22
"Ccl5",1.18809763128086e-26,1.26655923052513,0.263,0.09,2.38439313621756e-22
"Limd2",1.37151299722171e-26,0.6931246025078,0.699,0.443,2.75248943412426e-22
"Upp1",1.57541869951373e-26,2.85486177876096,0.103,0.011,3.16170778805411e-22
"Nudcd2",1.62229914455518e-26,1.20100695656332,0.304,0.114,3.25579215320779e-22
"Stap1",1.77675301872611e-26,1.1435654099573,0.366,0.156,3.56576563328144e-22
"Cd3g",1.89622192383699e-26,0.435165246378888,0.986,0.942,3.80552777894846e-22
"Clnk",2.94310227909442e-26,1.02053080906607,0.301,0.112,5.90651196391459e-22
"Gbp6",4.18432549490559e-26,1.32121513206565,0.255,0.087,8.39752283572602e-22
"Mir155hg",4.40795424494299e-26,1.3521792748156,0.221,0.067,8.84632337417609e-22
"Cox5b",4.77692382790807e-26,0.593174726708005,0.801,0.563,9.58680843022871e-22
"mt-Nd4l",1.25351154337371e-25,-0.84207749985169,0.57,0.682,2.51567231639671e-21
"Tmem64",1.36294331211521e-25,-1.59652567657195,0.262,0.438,2.73529093308401e-21
"Galnt2",1.4010959571837e-25,-1.68643161433427,0.203,0.383,2.81185947647196e-21
"Top2a",1.41500378955582e-25,1.69052115468673,0.215,0.067,2.83977110525958e-21
"Icos",2.24494203775346e-25,-0.563940132356421,0.874,0.906,4.50537417556741e-21
"Pik3r1",3.20198824311097e-25,-1.22478268803904,0.503,0.603,6.4260702050994e-21
"Txk",3.80530910305801e-25,0.87430922855109,0.486,0.246,7.63687483892713e-21
"Prrt1",4.00687883634945e-25,1.02667391533419,0.327,0.131,8.04140513666971e-21
"Sdc1",4.1071270741001e-25,-2.70523769227173,0.055,0.223,8.2425933250115e-21
"Rps13",4.46110417295104e-25,-0.279363995783698,0.992,0.998,8.95298996469545e-21
"Lgals3",5.5247026054502e-25,-0.997001067932482,0.578,0.685,1.1087525658878e-20
"Rpl13a",5.52482373079221e-25,0.256120427311745,0.995,0.99,1.10877687453269e-20
"Cxcr6",6.54447720555465e-25,0.549830884362969,0.952,0.844,1.31341113038276e-20
"Cd38",6.92584420387359e-25,1.54750632718019,0.167,0.04,1.38994767327539e-20
"Icam1",7.80003177823444e-25,1.09613369294692,0.386,0.175,1.56538837757387e-20
"Hip1",8.63874627708041e-25,1.38336442388591,0.199,0.057,1.73370999034727e-20
"Zbp1",1.05335938540989e-24,1.82908531813951,0.162,0.039,2.11398695057911e-20
"Ppp1r12a",1.23418535775517e-24,0.62220785852629,0.755,0.495,2.47688659447884e-20
"Ech1",1.26801963090101e-24,0.964981821143227,0.333,0.138,2.54478859725524e-20
"Anp32a",1.34364632872981e-24,-1.17875912988379,0.508,0.599,2.69656381712785e-20
"Neurl3",1.34393640876835e-24,-2.07534840685095,0.111,0.294,2.6971459787572e-20
"Mki67",1.93093785843074e-24,1.75164720540838,0.132,0.025,3.87519918808464e-20
"Sp110",2.0356389811018e-24,1.11845400276531,0.242,0.082,4.08532387117321e-20
"Smox",2.90696307194899e-24,-1.23709232132861,0.318,0.482,5.83398418909443e-20
"mt-Nd5",3.41124984820039e-24,-0.664585852706342,0.722,0.774,6.84603732035336e-20
"Igha",4.0658516750756e-24,-0.621698546070868,0.811,0.818,8.15975772670923e-20
"Anxa6",4.21098714658455e-24,0.734409785876038,0.508,0.266,8.45103010448053e-20
"Fth1",4.35983909899989e-24,-0.646886722263273,0.999,0.998,8.74976108778288e-20
"Calm3",4.5772159698791e-24,0.669826552109059,0.6,0.351,9.18601472995036e-20
"Nsd2",4.7935178490617e-24,1.20334850876039,0.234,0.077,9.62011097128192e-20
"Nabp1",6.1309369938817e-24,0.821863835432581,0.604,0.355,1.23041774530212e-19
"Cd3d",6.88791133804999e-24,0.433850652489356,0.948,0.864,1.38233492643325e-19
"Dnah8",1.10844156656652e-23,1.76579437104178,0.136,0.028,2.22453137994234e-19
"Hells",1.12656460729508e-23,1.4698922870619,0.147,0.032,2.2609025103805e-19
"Clic1",1.20890810529396e-23,0.434850013048919,0.918,0.772,2.42615767651445e-19
"Zbtb8os",1.79772553300695e-23,0.87400671971192,0.333,0.136,3.60785537219165e-19
"Dkk3",2.08466083317541e-23,-3.20508469079579,0.025,0.17,4.18370582609973e-19
"Tnf",2.42719372657895e-23,0.981181743151846,0.267,0.099,4.8711350898713e-19
"Glo1",3.51789518111466e-23,0.78066391564023,0.373,0.165,7.06006383897901e-19
"Uhrf2",4.34092576465397e-23,-0.913360903760567,0.499,0.632,8.71180391708405e-19
"Blm",4.43501990981759e-23,1.30177509152468,0.237,0.083,8.90064145701292e-19
"Gm20069",4.6895560742871e-23,1.30466320492342,0.2,0.062,9.41147008548679e-19
"Arhgef6",5.31376408191451e-23,0.766133428545334,0.408,0.19,1.06641931359942e-18
"Picalm",6.93653696597687e-23,0.686067066141773,0.634,0.38,1.3920936037019e-18
"Tmem256",8.420377848359e-23,0.836274055140405,0.455,0.233,1.68988563038717e-18
"Ap2s1",1.22831089028321e-22,0.689869120241474,0.49,0.25,2.46509712570937e-18
"Gm17018",1.25289041693184e-22,1.18070847025916,0.179,0.05,2.51442577774051e-18
"Apaf1",1.66865629974689e-22,1.06233890226078,0.24,0.085,3.34882632796204e-18
"Wnk1",1.73951563466642e-22,0.571870027754554,0.81,0.609,3.49103392721203e-18
"Fosl2",2.03984388504196e-22,-0.672057342134466,0.549,0.691,4.09376269289071e-18
"Il12rb2",2.08231981387061e-22,4.70604567632024,0.063,0.002,4.17900763445693e-18
"Slc25a4",2.20208693837693e-22,0.606080010985112,0.575,0.324,4.41936827662866e-18
"C1qa",2.56067264331912e-22,2.58283714955518,0.103,0.016,5.13901392787715e-18
"Ahr",4.35433596009734e-22,-1.62872492933566,0.164,0.344,8.73871683831935e-18
"Sp100",5.32932659070552e-22,0.81852203444134,0.414,0.204,1.06954255348869e-17
"Kcnn4",5.44599599350833e-22,-3.34221229639537,0.03,0.17,1.09295693593719e-17
"Adgrg5",8.0337299703511e-22,1.10475718923651,0.245,0.091,1.61228926774976e-17
"Ncf4",8.28652298011433e-22,1.01933357081081,0.322,0.141,1.66302229687914e-17
"Cxcl9",9.16173161377073e-22,3.04556997846415,0.075,0.006,1.83866791756765e-17
"Il1b",9.44958843041953e-22,1.43301441155634,0.181,0.054,1.89643790210089e-17
"Klf3",1.16191167558732e-21,-2.78850816912718,0.033,0.175,2.33184054173619e-17
"Isy1",1.21993796714126e-21,-0.997592198723361,0.467,0.589,2.4482935062558e-17
"Psd2",1.25912881463543e-21,3.16603221760388,0.077,0.007,2.52694561809184e-17
"Trappc2l",1.457526837364e-21,0.823905906401463,0.322,0.136,2.92511060990581e-17
"Atp5c1",1.57020224990388e-21,0.648292475561498,0.693,0.455,3.1512388953321e-17
"Itgb2",1.85372445281194e-21,0.864146552107386,0.395,0.192,3.72023960434829e-17
"Il2rb",1.96621165603052e-21,-0.525658045146391,0.795,0.832,3.94599017248765e-17
"Borcs8",2.07219223717152e-21,0.900095293383166,0.363,0.169,4.15868260077953e-17
"Slc20a1",2.10106615856958e-21,1.03959980645406,0.279,0.114,4.21662967363328e-17
"Rpl10a",3.21995020519745e-21,0.307776024037305,0.985,0.973,6.46211806681076e-17
"Arhgap9",3.28199512420062e-21,0.930253268430653,0.296,0.124,6.58663601475822e-17
"Ighg2c",3.46373921181004e-21,2.27291257752927,0.11,0.02,6.95137822418156e-17
"Tent5c",3.69240416488604e-21,1.30544710227953,0.19,0.061,7.41028591850979e-17
"Gm9961",3.72643488295363e-21,0.65125112046131,0.445,0.226,7.47858216659963e-17
"Slamf1",4.02177507419097e-21,1.45882317663879,0.196,0.065,8.07130039639385e-17
"Nfkbiz",5.14862641585794e-21,0.845282787192452,0.459,0.249,1.03327783539853e-16
"Pik3ap1",5.23439118089216e-21,0.863485942202233,0.36,0.166,1.05048996609325e-16
"Rpl4",6.10004433850415e-21,0.343337951998002,0.968,0.909,1.2242178982944e-16
"Fasl",7.13131122427804e-21,1.47896296733465,0.166,0.048,1.43118284960036e-16
"Osbpl9",7.31662484388102e-21,-1.6634449529943,0.204,0.359,1.46837343991848e-16
"Gm49980",7.96857072029387e-21,2.93240943709618,0.067,0.004,1.59921245785578e-16
"Wdtc1",8.60225393810295e-21,1.29541239084858,0.193,0.063,1.72638634283788e-16
"Gramd3",1.08547416957097e-20,1.80577475065,0.186,0.062,2.17843811091197e-16
"Etfb",1.13381770584189e-20,0.808503933346169,0.311,0.133,2.27545875385408e-16
"H2-Aa",1.13808641212123e-20,0.940690111920242,0.389,0.192,2.28402562048609e-16
"Tap2",1.16272403655939e-20,0.821110363335149,0.363,0.169,2.33347086897104e-16
"Tmem258",1.24961822957125e-20,0.54437263184133,0.752,0.511,2.50785882492654e-16
"Cdc42ep2",1.42727742448427e-20,2.30985804515693,0.089,0.012,2.86440306319749e-16
"Tmpo",1.48805039803916e-20,0.815953680093039,0.327,0.147,2.98636834382479e-16
"Iigp1",2.53530109360986e-20,2.13003306828958,0.088,0.012,5.08809576476562e-16
"AI504432",2.61127855591924e-20,1.09405189042127,0.233,0.087,5.24057493387432e-16
"Arpc1b",3.05306007753503e-20,0.41982256051406,0.871,0.688,6.12718626960505e-16
"Lcp2",3.07970216888804e-20,0.607779521247685,0.534,0.299,6.1806542827414e-16
"Plk3",3.12588816599167e-20,1.44754593942123,0.145,0.038,6.27334496032869e-16
"Fkbp3",3.24902657179696e-20,0.52964421181466,0.738,0.485,6.52047142693933e-16
"Rpl32",3.81175409417533e-20,0.225646848773395,0.996,0.998,7.64980929160047e-16
"Ciapin1",4.62470299768848e-20,0.680267708847407,0.425,0.213,9.281316446061e-16
"Gimap5",5.28170040743711e-20,0.839712656450121,0.4,0.204,1.05998445476855e-15
"Ptpn18",5.51347971220535e-20,0.501104815456237,0.845,0.634,1.10650024344249e-15
"Tcf7",7.47198519067428e-20,-1.88432194479498,0.092,0.246,1.49955270791642e-15
"Mtmr9",8.4992451998492e-20,1.34412631353267,0.17,0.052,1.70571351915774e-15
"Nt5e",9.23640897756972e-20,-3.10966661380206,0.027,0.156,1.85365491770847e-15
"Gbp4",9.37528314841058e-20,0.811985447104392,0.273,0.113,1.88152557505452e-15
"Ndufa3",1.06648951410123e-19,0.634339411290882,0.512,0.283,2.14033780584976e-15
"Pdia3",1.46330432943122e-19,0.508557768514061,0.844,0.655,2.93670545873552e-15
"Txnrd1",1.50770402680722e-19,0.713940606612888,0.571,0.357,3.02581121139941e-15
"Acap1",1.66205869326283e-19,0.765083215293959,0.319,0.142,3.33558559150918e-15
"Rilpl2",1.68218612960488e-19,0.612747138293414,0.492,0.274,3.37597934350403e-15
"H2afy",1.99647441369908e-19,0.585694245423034,0.671,0.432,4.00672450085268e-15
"Cox7a2",2.34169259674614e-19,0.481136563986908,0.804,0.608,4.69954287240983e-15
"Lamtor4",2.97375266518008e-19,0.719425967833877,0.329,0.15,5.9680242237499e-15
"Gbp5",3.30718967192438e-19,1.5063253362519,0.138,0.037,6.63719895258503e-15
"Dtl",3.46730208078805e-19,2.03918156969932,0.085,0.012,6.95852854593354e-15
"Pnrc1",3.85937417414812e-19,-0.60794578163665,0.779,0.816,7.74537803009787e-15
"Slpi",3.95755016078289e-19,2.02899651303039,0.121,0.028,7.94240741767519e-15
"Ccl8",4.40719073486129e-19,1.80815807148214,0.13,0.033,8.84479108579311e-15
"Rpl27",4.74968994266212e-19,0.198699236104694,0.993,0.995,9.53215274592862e-15
"Itga1",5.20990609614153e-19,2.95572152571962,0.071,0.007,1.04557605443464e-14
"Rpl17",5.68491366217418e-19,0.193892254545138,0.995,0.996,1.14090532286174e-14
"Ociad2",5.7352257588308e-19,1.79209462737056,0.103,0.02,1.15100245753975e-14
"Stimate",5.85694631717961e-19,1.36621992425766,0.122,0.028,1.17543055639478e-14
