gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infTLSwk3_median,median_IL10_KOTLS_median
Samd11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cdk6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Fam133b,0.04156191580472906,0.3897805604748862,1.0,-27.639770404306784,0.0,0.0,0.0,0.0
Gm43017,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1700109H08Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rbm48,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2510017J16Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pex1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4833413G10Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gatad1,0.029867793297539916,0.08856750257537103,1.0,0.0,0.0,0.0,0.0,0.0
Ankib1,0.08856750257537103,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Krit1,0.06939759673143686,0.5440817680488805,1.0,-27.510565338288156,2.2004832359135476,28.798385234320676,0.0,0.2194286111607915
Mterf1a,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Akap9,3.5291394948257277e-05,0.00035657175513219313,0.0009759345432850857,-29.35540630498696,-29.2233556999835,-29.094077332511866,0.6267677456407023,0.0
Gm43031,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cyp51,0.029867793297539916,0.2615722360139493,0.2615722360139493,0.0,0.0,0.0,0.0,0.0
Mterf1b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Fzd1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cdk14,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm43112,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm43113,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm43111,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm43623,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm43727,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm43728,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cldn12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gtpbp10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm8773,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cfap69,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Steap2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Steap1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Steap4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Sri,0.2082876875446535,0.6784313725490196,1.0,-0.0690757876921554,0.02604796317340851,0.11045999328787619,1.3068837797388575,1.33074446980351
Adam22,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Dbf4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Slc25a40,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rundc3b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Abcb1a,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm5106,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Abcb1b,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Abcb4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Crot,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tmem243,0.002778685068188869,0.029254565586406815,0.12233417091613663,-28.537496822437298,-26.113631726053608,0.0,0.0726083285345585,0.0
Dmtf1,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm8879,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm5861,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Sema3d,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Sema3a,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Sema3e,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cacna2d1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Hgf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm28710,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Sema3c,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cd36,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gnai1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4921504A21Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Magi2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Phtf2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tmem60,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rsbn1l,0.0001720247930818143,0.002778685068188869,0.04801397289426615,-28.97698608862647,-28.699193825579382,-27.090940124930327,0.4358310744211355,0.0
A630072M18Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
