gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infTLSwk3_median,median_IL10_KOTLS_median
Gm40645,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Lilrb4a,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm46224,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Fam162b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Dcbld1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gopc,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Nus1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cep85l,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm47644,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mcm9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Asf1a,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Man1a,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm47917,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm16998,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tbc1d32,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Msl3l2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gja1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Hsf2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Serinc1,0.029867793297539916,0.0978412151825437,1.0,0.0,0.0,0.0,0.0,0.0
Pkib,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Fabp7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Smpdl3a,0.029867793297539916,0.08856750257537103,0.2615722360139493,0.0,0.0,0.0,0.0,0.0
Gcc2,0.2615722360139493,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Lims1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ranbp2,0.0007335473709934008,0.009501095540355024,0.08856750257537103,-29.521905815630927,-27.713290577468022,0.0,0.22005525310615276,0.0
Ccdc138,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Sept10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Sowahc,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
P4ha1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mcu,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Micu1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Dnajb12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ddit4,0.08856750257537103,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Anapc16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ascc1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Spock2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Chst3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
