"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Trmt2b",0.00140610062202697,0.920344699773738,0.115,0.038,1
"Mboat7",0.00140615299952627,0.196081847211409,0.344,0.178,1
"Usp14",0.00140693239917095,0.248934657984591,0.641,0.416,1
"Spcs2",0.00141398635112944,0.262469395232029,0.891,0.816,1
"Mtmr14",0.00141929598820459,0.513252468716891,0.359,0.203,1
"Mrpl14",0.0014234820859079,0.379516041566999,0.703,0.489,1
"Dnajc3",0.0014242620221359,0.271442708041278,0.88,0.749,1
"Accs",0.00142426229800699,1.437619037712,0.078,0.019,1
"St3gal2",0.00142426229800699,1.44828453322688,0.078,0.019,1
"Dad1",0.00142591606850809,-0.377304368252362,0.927,0.902,1
"Ss18",0.00142611335942771,0.251196535635632,0.385,0.216,1
"9130015A21Rik",0.0014351076968906,-2.9846171299811,0.01,0.073,1
"Hint3",0.00143516398358357,0.424218570643229,0.688,0.492,1
"Mcee",0.00143608038033581,0.371172403196208,0.479,0.295,1
"Dock11",0.00143954871193629,0.347040719874076,0.458,0.273,1
"Trub1",0.00144220720033755,1.4117281028669,0.078,0.019,1
"Hist1h2bc",0.00144268364711098,-0.935888615240603,0.24,0.365,1
"Xrn2",0.00144627297668028,0.31029247733224,0.849,0.635,1
"Cct6a",0.00145065444723418,0.286376620265368,0.865,0.686,1
"Fhad1",0.00145125759005715,1.33089310083887,0.078,0.019,1
"Slc27a1",0.00145125759005715,-0.0829148653749341,0.078,0.019,1
"Dtx2",0.00145254370883085,0.972933283087036,0.13,0.048,1
"Stk38",0.0014569082474389,0.221989862532898,0.635,0.387,1
"Sulf2",0.00145708698022372,-2.17394236037599,0.036,0.114,1
"Rbm47",0.00145734188070443,-0.726512715694244,0.625,0.648,1
"Txndc5",0.00145996387919371,0.394741782699122,0.38,0.216,1
"Sumf2",0.00146590365657237,1.73869311378346,0.083,0.022,1
"Zfp710",0.00146774522691948,0.22442915234858,0.557,0.346,1
"Irf2",0.00147708425747669,0.330105845770511,0.562,0.368,1
"B3gat3",0.00147910733285251,0.407518361454631,0.302,0.156,1
"Med30",0.00148498028844948,0.27786295511402,0.469,0.279,1
"Dcaf15",0.0014877413503765,0.61257796583041,0.12,0.041,1
"Sirpa",0.00149121664507667,3.23005834399283,0.042,0.003,1
"Nradd",0.00149121664507667,2.51993567156924,0.042,0.003,1
"Hbp1",0.00149229933216294,0.496523659171594,0.401,0.238,1
"Dhdds",0.00150272680100176,0.59262408904129,0.276,0.143,1
"Akap9",0.0015065937385528,0.348999697833001,0.88,0.692,1
"Mthfsl",0.00150700704232996,0.548809189502096,0.354,0.206,1
"Qtrt1",0.00150713849110817,0.904936954153309,0.13,0.048,1
"Itpkb",0.00151583676543696,0.65644630590315,0.526,0.349,1
"Atp6v0c",0.00151798635741636,-0.441103879061495,0.917,0.908,1
"Zfp983",0.00151955598472526,2.30572891822164,0.042,0.003,1
"Gm11131",0.00151955598472526,2.2511050428915,0.042,0.003,1
"Gm15965",0.00151955598472526,2.25515583819378,0.042,0.003,1
"Mcm7",0.00152058356898572,1.15324312393479,0.208,0.105,1
"Ufsp2",0.00152071004790157,0.322111285701643,0.396,0.229,1
"Kmo",0.00152102676462537,0.349033844219136,0.198,0.089,1
"Srek1ip1",0.00152449228306514,0.629128338564788,0.339,0.2,1
"Ppp1r18",0.00152533065379281,0.31721767157504,0.729,0.498,1
"Lpcat2",0.00152841970229682,0.41179506528363,0.609,0.41,1
"Tnfrsf4",0.00153391092723019,1.62537969305138,0.042,0.003,1
"4930430F08Rik",0.00153391092723019,2.18959906021129,0.042,0.003,1
"Adipor1",0.00153686040515367,0.265333148732782,0.656,0.432,1
"Lhfpl4",0.00153953798305993,1.7831158257136,0.057,0.01,1
"Noa1",0.00154113255799077,0.717689566119027,0.182,0.079,1
"5430427O19Rik",0.00154193638154086,1.74894853194854,0.089,0.025,1
"Afmid",0.00154221367642859,0.539452127523435,0.13,0.048,1
"B230118H07Rik",0.00154225744172289,0.566775891896436,0.193,0.086,1
"Gpr108",0.00154386920534308,0.575872680760127,0.323,0.181,1
"Rrm1",0.00154840355870321,1.11945899794128,0.203,0.102,1
"Mmadhc",0.00154905473856844,0.350996471114067,0.344,0.187,1
"Zfp266",0.00154924442848591,0.435929367593875,0.198,0.089,1
"Slc6a13",0.00155123498810991,1.98836897820269,0.057,0.01,1
"Atp11b",0.00155336882812779,0.393623509067627,0.531,0.349,1
"Fam149b",0.00156247045954148,0.760998449586422,0.146,0.057,1
"Socs1",0.00157237999906051,0.121884069108451,0.495,0.302,1
"Rilpl2",0.00157859260135015,0.340999790705295,0.62,0.429,1
"Pkn1",0.00157895490762198,0.359569852862061,0.703,0.483,1
"Zfp106",0.00158276810559117,0.343534492128141,0.844,0.74,1
"Anp32b",0.0015917195250983,0.297236659920259,0.922,0.857,1
"Trappc10",0.00159395290603045,0.457528928323326,0.458,0.283,1
"Clcn3",0.00160076976324909,0.457775606533649,0.49,0.302,1
"Hinfp",0.00160125424956518,0.633362778926309,0.198,0.089,1
"Vps37b",0.00160470135032032,-0.890501053366936,0.484,0.546,1
"B9d1",0.00160491298638214,1.47974198084334,0.089,0.025,1
"1300002E11Rik",0.00161095721368767,1.68159745000623,0.057,0.01,1
"5033406O09Rik",0.00161259822398783,1.33327712856914,0.083,0.022,1
"Psmg1",0.00161682413113896,0.57900195916551,0.219,0.105,1
"Flna",0.00162406834745436,0.339253451892669,0.729,0.549,1
"Fcgr1",0.00162516712839609,3.40630807778061,0.031,0,1
"Bend5",0.00162516712839609,2.78742428648494,0.031,0,1
"Gm13212",0.00162516712839609,2.91138287323353,0.031,0,1
"Ppp1r9a",0.00162516712839609,2.90851277213056,0.031,0,1
"Zfand4",0.00162516712839609,2.86272965810182,0.031,0,1
"Adora2a",0.00162516712839609,2.89806496784116,0.031,0,1
"Mxd3",0.00162516712839609,2.5931118087547,0.031,0,1
"Adcy9",0.00162516712839609,2.951886485489,0.031,0,1
"Gm16310",0.00162516712839609,2.71823454268066,0.031,0,1
"F830016B08Rik",0.00162516712839609,3.45966046528456,0.031,0,1
"Gnal",0.00162516712839609,2.81988277586396,0.031,0,1
"Pgbd5",0.00162516712839609,2.92021984237114,0.031,0,1
"Prkdc",0.00162935304316699,0.739669599964426,0.125,0.044,1
"Ankrd39",0.00163114025514952,0.700725241368491,0.146,0.057,1
"Tmtc4",0.00163185598993377,1.16549703077387,0.083,0.022,1
"Psmb7",0.00163740672002094,0.353493962317647,0.88,0.714,1
"Ptp4a3",0.00163770135227654,1.1060662428601,0.188,0.086,1
"Nle1",0.00163904916114731,0.526919705960712,0.135,0.051,1
"Cdk2ap1",0.00164281489156948,0.230048524467072,0.521,0.305,1
"Ndufa4",0.00165124739867275,0.185932064468613,0.995,0.965,1
"Ago4",0.00165937763189488,0.467624277221458,0.146,0.057,1
"Cenpu",0.0016611397491243,1.08938267994945,0.083,0.022,1
"Casp9",0.00166118311538355,0.796559121278871,0.135,0.051,1
"Ctbp1",0.00166409791884978,0.354978362557279,0.542,0.327,1
"Irak1",0.00166582562769651,0.33999759294983,0.667,0.435,1
"Eif3d",0.00167017142517288,0.381051320428126,0.745,0.568,1
"Gipc1",0.00167441056519849,0.563774518653165,0.297,0.165,1
"Hsdl2",0.00167618021967396,0.554709350882945,0.438,0.276,1
"Tgtp2",0.00168093004264056,0.797768642164914,0.083,0.022,1
"Samd4b",0.00168370730198641,0.245595013880981,0.51,0.308,1
"Mlx",0.00168831182364622,0.516658151957082,0.302,0.168,1
"Gk",0.00168935536105969,0.127290347100677,0.292,0.149,1
"Arhgap32",0.00169090631583283,1.08060060844398,0.083,0.022,1
"Taf6l",0.00169090631583283,1.46876705288381,0.083,0.022,1
"Ankle2",0.00169121459606391,0.365339650506371,0.281,0.14,1
"Cyp20a1",0.00169152129319243,0.559913943064795,0.198,0.089,1
"Oxct1",0.00169170506817449,0.308046534726981,0.76,0.587,1
"Arpc4",0.00169406962494437,0.293108963370517,0.88,0.784,1
"Cct7",0.00170786519537551,0.323138735339864,0.865,0.708,1
"Golga2",0.00170791230915254,0.490860771584012,0.255,0.133,1
"Pnisr",0.00171480598604312,0.638694947820723,0.693,0.508,1
"Fam173a",0.00171996206850278,0.4619311196232,0.521,0.33,1
"Ffar4",0.00172035477935536,0.688993591158607,0.333,0.2,1
"Dusp3",0.00172261337244536,-1.41772818612446,0.135,0.232,1
"Htatsf1",0.00172405201216068,0.440043845975959,0.417,0.248,1
"Usf3",0.00172531161883617,0.487753331629917,0.391,0.219,1
"Ppp4r3b",0.00173219407270829,-0.572575765898689,0.599,0.603,1
"Pbx2",0.00174213570877391,0.653404528428825,0.167,0.073,1
"E130102H24Rik",0.00174990708662366,0.614556903741621,0.24,0.121,1
"Gnptg",0.00175156546889875,0.475660050439904,0.188,0.083,1
"Cbarp",0.00175373245892214,-1.6519872646944,0.078,0.168,1
"Gdi2",0.00177356466870888,-0.227813911922028,0.984,0.997,1
"Ptcd2",0.0017754314077166,0.31886479733236,0.641,0.435,1
"Rras",0.00177801086611253,0.777493041222323,0.214,0.105,1
"Gpat4",0.00177921312463921,-0.844941589168611,0.333,0.422,1
"Foxm1",0.00177971902064583,1.33765977957466,0.094,0.029,1
"Slc35c2",0.00178103543041702,0.456654898237155,0.427,0.26,1
"Gkap1",0.00180235964423521,0.661044305220544,0.24,0.121,1
"Phkb",0.00180787179354408,0.580376862544017,0.234,0.117,1
"Tm7sf3",0.00180832182503813,1.40860676071378,0.089,0.025,1
"Dtymk",0.00181013377092101,0.47009807364303,0.401,0.251,1
"Pigk",0.00181678087114628,0.635684456779142,0.318,0.175,1
"Nemf",0.00181916713626758,0.306294781780575,0.578,0.365,1
"R3hdm1",0.00182246939404157,0.291956461094647,0.776,0.552,1
"Ppil3",0.00184008679436368,0.527788957294127,0.349,0.197,1
"Rbm42",0.00184908296337765,0.3585891713333,0.505,0.324,1
"Sars2",0.0018496551510083,1.13666716502288,0.089,0.025,1
"Fmr1",0.00185156517881593,0.256616723964642,0.385,0.225,1
"Ktn1",0.00185411697759274,0.665598473013763,0.51,0.349,1
"Uqcrc1",0.00185579827703204,0.44486927165151,0.604,0.406,1
"Max",0.00185933112650989,0.384761327096531,0.521,0.324,1
"Ndufs8",0.00186457153223144,0.348760465484593,0.797,0.606,1
"B3gnt2",0.00187075939435632,0.440368358640616,0.203,0.095,1
"Serpinb8",0.0018767126271713,-1.80779428566949,0.094,0.187,1
"Oxld1",0.00187936070744975,1.25273493444443,0.094,0.029,1
"Nagk",0.00188907829513131,0.400909250112818,0.385,0.222,1
"Cemip2",0.00189185488545625,0.702715225127927,0.089,0.025,1
"Lrp6",0.00189453529017167,0.619743252310074,0.354,0.206,1
"Cd53",0.00189573698058642,-0.350774913009617,0.938,0.94,1
"Lrrc3",0.00189800887303729,1.57898378751245,0.099,0.032,1
"Rnaset2b",0.00190417440222522,-1.37108760969844,0.089,0.184,1
"Rab11fip4",0.00190842782192652,-0.82426163193219,0.12,0.216,1
"Rps11",0.00191412044736665,0.109154703658291,1,1,1
"Nsmaf",0.00191427059591454,0.347181149783798,0.568,0.375,1
"Slfn2",0.00191596129339831,-0.730280497376962,0.734,0.737,1
"Prkar2b",0.00191600592076085,0.315535332891043,0.25,0.124,1
"4933423P22Rik",0.00191818831553919,2.20190233251877,0.062,0.013,1
"Mrps17",0.0019229715107683,0.406571971868482,0.505,0.314,1
"Pik3r5",0.00192402385429912,-1.16439072656833,0.318,0.39,1
"Slc39a9",0.00192921685451356,-2.15551919897425,0.031,0.105,1
"Tk1",0.00193200097951033,0.624592077887901,0.177,0.079,1
"Patl1",0.00193541252771876,0.489335840063493,0.318,0.175,1
"Fbxo8",0.00193793102557306,0.604305689713863,0.214,0.102,1
"Prr13",0.00195485815883749,0.243944698775664,0.812,0.644,1
"Desi2",0.00195724963392755,-0.989937659497805,0.318,0.4,1
"Gins2",0.00195729804938257,1.12246834131757,0.177,0.083,1
"Ado",0.00196795580988486,0.34969006729186,0.312,0.165,1
"Araf",0.00196873240915422,0.476866848856586,0.417,0.251,1
"Ddx59",0.00197237407804469,1.91926418662645,0.062,0.013,1
"Mrps6",0.00197284768960208,0.376713247726497,0.203,0.095,1
"Thg1l",0.00198362033573165,0.259084706643762,0.255,0.127,1
"Acot2",0.00198410359768215,1.25798313995116,0.094,0.029,1
"Clptm1",0.0019851589871391,0.469197947580674,0.307,0.168,1
"Pms1",0.0019861383010088,1.69517803649777,0.062,0.013,1
"Trp53i11",0.0019861383010088,3.37887553105961,0.062,0.013,1
"Scd2",0.00198955553762228,0.275040440751281,0.438,0.26,1
"Rmi1",0.00199519582046957,0.918772378030864,0.156,0.067,1
"Rps21",0.00199655415714496,-0.115418915190968,1,1,1
"Inpp4b",0.0019974248415024,1.19152310186099,0.13,0.051,1
"Suv39h2",0.00199999063772296,1.83869994540098,0.062,0.013,1
"L2hgdh",0.00199999063772296,1.8488438249269,0.062,0.013,1
"BC029722",0.00200422053605839,0.463297976132137,0.333,0.184,1
"Ash2l",0.0020061323137935,0.186030642766198,0.208,0.098,1
"Tmem259",0.00200743448193002,0.473858625326529,0.302,0.162,1
"Mcfd2",0.00201026353934175,0.379989111608077,0.229,0.111,1
"E2f4",0.00201276572192591,0.345426445692481,0.385,0.232,1
"Asph",0.00201379172898271,0.0470797138006842,0.339,0.184,1
"Foxd2os",0.00201393159289403,1.50541115129669,0.062,0.013,1
"Map3k3",0.00201413697834161,0.994534427289281,0.172,0.076,1
"Prmt1",0.00201702584521609,0.394297092792996,0.656,0.467,1
"Parp8",0.00201809442576987,0.260459242265506,0.667,0.432,1
"Egr1",0.0020203728461275,0.137374039429805,0.234,0.124,1
"Hdac6",0.00202113032458835,1.3464331462559,0.099,0.032,1
"Ppp2r5a",0.00202204000849159,-0.430186886319311,0.734,0.759,1
"Arfgef1",0.00203266477351386,0.405161279885449,0.573,0.381,1
"Triap1",0.0020341623284245,0.370674005127851,0.38,0.216,1
"Cndp2",0.00205065692639961,0.387163242121746,0.438,0.26,1
"Depdc5",0.0020581007780544,0.766018000003118,0.089,0.025,1
"Usp9x",0.00205926765607571,-0.437269382415328,0.615,0.651,1
"G6pc3",0.00206839975325245,0.572024785604571,0.26,0.137,1
"C2cd3",0.00207006740803308,0.21197673098031,0.219,0.105,1
"Rbm26",0.00208171007351083,0.379680447552112,0.656,0.451,1
"Adar",0.0020826615098546,0.635463620581061,0.234,0.117,1
"Gm12216",0.00208448613199576,1.21365428458097,0.125,0.048,1
"Dhx29",0.00209007437248315,0.452627476581473,0.25,0.127,1
"Zscan12",0.00209946688769881,1.09412937971744,0.062,0.013,1
"Gbp8",0.00211404251265188,1.58399236195292,0.062,0.013,1
"Fbxl12",0.00212244316933612,0.421261828276534,0.266,0.137,1
"Dnajc9",0.00212407948875932,0.645007608811825,0.286,0.165,1
"Sirt2",0.00212626399253032,0.387511368779486,0.5,0.311,1
"Tsix",0.00213172159423357,0.472167926528685,0.323,0.181,1
"Gm26862",0.00213220059091194,0.81954030761975,0.12,0.044,1
"Alyref2",0.00213354142600205,1.02912299751443,0.115,0.041,1
"Dnajb6",0.00213875170017771,-0.351876013373812,0.891,0.911,1
"Nckipsd",0.00214219712767074,0.589042022246952,0.266,0.137,1
"Arhgap11a",0.00214659796167203,0.584363681363356,0.349,0.197,1
"Tbx21",0.00215154200904144,1.01223022284221,0.099,0.032,1
"Fam219a",0.0021583279744652,1.08630099930112,0.062,0.013,1
"Trip13",0.0021583279744652,1.40906810462487,0.062,0.013,1
"Tprkb",0.00215999975889921,0.782818860689097,0.198,0.092,1
"Nvl",0.00216500610395149,0.43336910874828,0.432,0.254,1
"Myo1f",0.00216842134455684,0.556772739205736,0.391,0.241,1
"Poglut1",0.00216987732641998,0.414358661792675,0.229,0.111,1
"Rsf1",0.00217312987866937,0.559272287253822,0.531,0.349,1
"Gm26802",0.00217734811568106,-2.83018801592213,0,0.048,1
"Clec10a",0.00217734811568106,-3.67040801273645,0,0.048,1
"Nudt1",0.00217766402577788,0.828922793304942,0.104,0.035,1
"Myo9a",0.00217995783206152,0.449378448096579,0.594,0.413,1
"1700021F05Rik",0.0021853286239545,1.03175877755548,0.099,0.032,1
"Snhg8",0.00218850930716199,-0.508561385027114,0.688,0.667,1
"Wdr70",0.00218906396779082,0.439862514225871,0.339,0.19,1
"Tbc1d2b",0.00219117734919998,-1.94522503112045,0.052,0.133,1
"Ubl7",0.00220204754915452,1.35415690444927,0.167,0.073,1
"Zfp512b",0.00220576957151251,0.973852378827285,0.115,0.041,1
"Smim20",0.00221483224727687,0.999441724805654,0.203,0.102,1
"Irf5",0.0022173289555828,-0.385970180503707,0.922,0.898,1
"Fance",0.00222171457006634,0.169676664843937,0.094,0.029,1
"Mfsd10",0.00222300221057493,0.293552653186798,0.474,0.283,1
"Krcc1",0.00223470845379484,0.313719371781653,0.609,0.425,1
"Sdha",0.00223534043130114,0.284575396602335,0.677,0.463,1
"Mrpl23",0.0022389617286951,0.263951135080162,0.693,0.483,1
"Stk16",0.00226107490296359,0.384161919596658,0.375,0.216,1
"Osbpl2",0.00226945576196672,0.988026772456492,0.115,0.041,1
"Esrra",0.00227319775416455,0.840562472371227,0.193,0.092,1
"Cetn3",0.00227407945425484,0.361680476502625,0.615,0.429,1
"Ndufs4",0.00227643257649259,0.279412251006659,0.87,0.711,1
"Gpr68",0.00227910586486615,-1.40976270978165,0.193,0.289,1
"Rufy3",0.00228300433357025,0.59857217695367,0.214,0.105,1
"Hotairm1",0.00228661030660259,0.631034171530603,0.156,0.067,1
"Cebpg",0.00229128055113984,-0.900249919171922,0.339,0.403,1
"Ywhaq",0.00229294636618994,0.265134293088676,0.781,0.644,1
"Tsnax",0.00229786494964329,0.548584581385438,0.312,0.175,1
"Rpusd2",0.00229989609308048,2.58530454388867,0.047,0.006,1
"Fgfr1",0.00230484102059226,-2.20325127696355,0.01,0.07,1
"Plekhg3",0.00231515160777901,-1.41377300214352,0.156,0.251,1
"Smim4",0.00232114720814601,0.472447585510106,0.38,0.222,1
"Dimt1",0.00233261184210706,0.752494590410764,0.156,0.067,1
"Fam89a",0.00233391291720377,1.88621021337192,0.068,0.016,1
"Mrpl16",0.00233728137487097,0.474675120730318,0.422,0.263,1
"Endog",0.00234783203668315,1.01729928957814,0.104,0.035,1
"Csf2ra",0.00235048589245727,0.254982213311097,0.885,0.73,1
"Jchain",0.00235108023982105,-0.633064683217496,0.599,0.629,1
"Wrnip1",0.002354047156612,0.736537673290003,0.146,0.06,1
"Mms22l",0.00235427497761133,0.755099672626838,0.135,0.054,1
"Mtmr3",0.00236030722961902,0.542996945741072,0.323,0.184,1
"Tnfrsf11a",0.00236377872307998,0.841496875350954,0.146,0.06,1
"Ccng2",0.00236377872307998,1.11151068643644,0.146,0.06,1
"Cacfd1",0.00236747074964492,0.557065148214145,0.245,0.124,1
"Crebzf",0.00239002889321565,0.358863198710507,0.385,0.229,1
"Tmed8",0.00239319484804095,0.714508557237203,0.146,0.06,1
"Cc2d1b",0.00240456161948902,0.513720031767807,0.26,0.133,1
"Nefh",0.00241066591531161,1.47755330074743,0.068,0.016,1
"Cog7",0.00241299136567564,0.665643740014102,0.146,0.06,1
"Atp7a",0.00241392546918313,0.79388032046949,0.276,0.152,1
"Pdxp",0.00241624298732477,2.31851876917559,0.047,0.006,1
"Plpp1",0.00241813927152009,0.19784464725128,0.448,0.286,1
"Gpd2",0.00242617697765502,-0.483657875517142,0.786,0.762,1
"Mzt1",0.00242921870532761,0.389984858802944,0.344,0.194,1
"Dnmbp",0.00243485141677564,0.474920052746032,0.188,0.086,1
"Ulbp1",0.00243611001034334,0.745742690533336,0.115,0.041,1
"Ccnb1",0.0024361498383692,2.81646227292366,0.047,0.006,1
"Cchcr1",0.00244200881893948,1.56274551953562,0.068,0.016,1
"Nudt19",0.00244649388548791,0.656442213876868,0.156,0.067,1
"Pigq",0.00244980913378632,0.591871762963118,0.182,0.086,1
"Fbh1",0.00245016234115888,0.614159854114652,0.161,0.07,1
"Pdhx",0.00245206862628557,0.802295339380898,0.141,0.057,1
"Ank1",0.00245620668210001,2.21823929934916,0.047,0.006,1
"Rpap2",0.00245781972253141,1.84900443779658,0.068,0.016,1
"Ercc5",0.00246685181946747,0.380093038496517,0.24,0.121,1
"Cbx5",0.0024739351429226,0.716593442041425,0.281,0.162,1
"Stard4",0.002480082892671,0.612728920646439,0.349,0.203,1
"Vps16",0.00248104277316443,0.639047664663269,0.198,0.095,1
"Acp6",0.00248273833870766,0.715644857004953,0.12,0.044,1
"Usp33",0.00249003595685421,0.428279380134933,0.406,0.248,1
"Gpr180",0.00249542892366815,0.786255780673355,0.156,0.067,1
"Rnf13",0.00249831628271411,0.266496159765135,0.349,0.2,1
"Cep295",0.00250228625901211,0.312832211195763,0.365,0.203,1
"Mpnd",0.00251550773428635,0.431476664084782,0.354,0.206,1
"Arhgap27",0.00251941602432193,1.05279894368436,0.172,0.079,1
"Kctd13",0.00252129923306553,0.759584537511618,0.135,0.054,1
"Ggct",0.00253521990223396,0.759530750428544,0.156,0.067,1
"Wdr11",0.00253828847936025,1.39457553992235,0.068,0.016,1
"Sar1b",0.00254275007199485,0.306670960428421,0.63,0.406,1
"Ppard",0.00254623488047821,0.655193572510059,0.141,0.057,1
"Tmem154",0.00255877620947227,1.84995160825759,0.047,0.006,1
"Rad54b",0.00255877620947227,1.56305107910815,0.047,0.006,1
"Zfand3",0.00256848478109587,0.30407152505772,0.578,0.359,1
"Orc6",0.00257274556747973,0.51687684592438,0.281,0.156,1
"Lin37",0.00257342958475238,0.599433524238958,0.24,0.124,1
"Thoc3",0.00257485985277607,0.403136908998547,0.312,0.171,1
"Dcaf11",0.0025749624561584,0.377253899514234,0.354,0.2,1
"Ptrhd1",0.0025851901316493,0.437427330907486,0.573,0.387,1
"Braf",0.00258871484751864,0.408983289818439,0.365,0.219,1
"Ttc14",0.00259288506693072,0.369568517659022,0.719,0.517,1
"Timm13",0.00259788446282141,0.267407072633331,0.896,0.746,1
"Ctbp2",0.00260458002614617,0.695493555850616,0.255,0.137,1
"Znhit3",0.00260881398999017,0.767621430375877,0.135,0.054,1
"Apeh",0.00260973215944263,0.80219316238915,0.193,0.092,1
"Ccl2",0.00262427373822351,2.01940506812279,0.115,0.044,1
"Nudt16",0.00263667271504688,1.50942394036569,0.135,0.057,1
"Tmem86b",0.00263802841534331,1.00966206313726,0.068,0.016,1
"Nf2",0.00264627805999194,0.572849326116221,0.172,0.076,1
"Arhgap4",0.00265284744837276,0.339613409199184,0.26,0.133,1
"Rab24",0.00265319453276811,0.406548643604687,0.312,0.175,1
"Tbc1d13",0.00265887727972943,0.675798452880702,0.12,0.044,1
"Prim1",0.00266309792165195,0.596356706518684,0.177,0.083,1
"Heatr6",0.00266566679335144,0.728663550518259,0.208,0.105,1
"Sgsm3",0.00266682417326011,0.590934584539201,0.151,0.063,1
"Yipf2",0.0026720629778418,1.16256097028322,0.068,0.016,1
"Smarca4",0.00268366223275424,0.52072811823089,0.479,0.314,1
"Hexim1",0.00270231567781743,-1.00781777433133,0.104,0.2,1
"Cdca5",0.0027062682800778,1.73934368053511,0.073,0.019,1
"Mgl2",0.0027078737274903,-3.33552571337342,0.005,0.057,1
"Pde3b",0.00271647672922268,-1.04495937045816,0.245,0.33,1
"Pibf1",0.00271769037819186,0.584142997206629,0.219,0.111,1
"Snrpa",0.00272389512687525,0.318902331246415,0.568,0.384,1
"Mrpl51",0.00272887212209337,0.372363187301537,0.74,0.537,1
"Ttc1",0.00272923097871953,0.191275369528419,0.453,0.273,1
"Med1",0.00273472754037702,0.519772665661518,0.479,0.314,1
"Clcn4",0.00273940486453685,0.343011987008087,0.318,0.178,1
"Lrrc25",0.00274493913994285,0.369846170643548,0.406,0.235,1
"Lpp",0.00275466524417546,0.48447297190788,0.323,0.194,1
"Upf2",0.00275521176149445,0.404767424738945,0.375,0.219,1
"Coro7",0.00275606779512387,0.476956650623301,0.479,0.302,1
"Tent5a",0.00276093243384639,-2.50824859630819,0.031,0.102,1
"Xpr1",0.00276117273738369,0.416778515881066,0.38,0.232,1
"Bud23",0.00276986997960222,0.524297490789931,0.339,0.194,1
"Qdpr",0.00277876938019485,0.370931527429687,0.427,0.273,1
"Gpi1",0.00279015412544558,0.232928923405371,0.917,0.883,1
"Arl6ip5",0.00279149621651049,-0.708667437916255,0.484,0.556,1
"Lactb",0.00280090614411794,-0.519473185249451,0.719,0.702,1
"Gsg1",0.00281091053292384,-2.64223941580367,0.005,0.057,1
"Rps6kb1",0.00283463793323485,0.372762778094335,0.526,0.346,1
"Scarb2",0.00283571857836543,-0.662689199759206,0.453,0.514,1
"Slc9a8",0.00284917400269771,0.485557530321747,0.188,0.089,1
"Cybb",0.00285148674436178,2.70335147533647,0.083,0.025,1
"Zfp64",0.00286074205454413,0.636488103002878,0.141,0.057,1
"Kpna1",0.00286656287819998,-0.640872970248243,0.589,0.603,1
"Metap2",0.00288022700212384,0.283726832213376,0.75,0.549,1
"Neil1",0.00289298094485935,1.33400193237562,0.073,0.019,1
"Zfp516",0.00290480350700647,-0.620407705023904,0.667,0.635,1
"Nudt4",0.00291850389701641,0.167042325267904,0.359,0.2,1
"Znrd2",0.00291934855596794,0.37455933124652,0.359,0.21,1
"1700025G04Rik",0.00292439953079984,-0.817023034014162,0.5,0.521,1
"Gpr89",0.00293336516284608,0.664672905790914,0.172,0.079,1
"Gdpd5",0.00297798753525259,0.700139444848815,0.12,0.044,1
"Tubgcp2",0.0029868707792312,0.499584487399492,0.281,0.152,1
"Sdhd",0.00300025433495347,0.376160926386366,0.688,0.54,1
"Ola1",0.00300945779695487,0.240224388680553,0.776,0.568,1
"Spc24",0.00301277298322756,0.694144706453235,0.182,0.089,1
"Lactb2",0.00301351618436963,0.595143986448633,0.13,0.051,1
"Mpg",0.00301452120444282,0.27756497297201,0.193,0.089,1
"Srp14",0.00303429778514162,0.220732254066205,0.901,0.829,1
"Rhebl1",0.00303607728339147,1.32569803147102,0.073,0.019,1
"Mau2",0.0030487444221545,0.270409325221182,0.464,0.276,1
"Tmem126a",0.003049041027995,0.241940309875855,0.547,0.333,1
"Vps41",0.00306767680823236,0.41293481871993,0.49,0.317,1
"Klri1",0.00307391121935162,-1.57414336166487,0.104,0.19,1
"Pdcd5",0.00309133662899232,0.243909188581047,0.865,0.651,1
"Ppp3ca",0.00309480544935543,0.244223761777321,0.661,0.46,1
"Zfp36l2",0.00309842167036587,0.106898883765138,0.833,0.651,1
"Atad1",0.00309986211087323,0.198795534788967,0.51,0.305,1
"Mfn2",0.00310081493836996,0.541868782099757,0.188,0.089,1
"Wdhd1",0.00310167021689135,1.60796367566693,0.078,0.022,1
"Ctps",0.00313748016529977,1.44458817255743,0.078,0.022,1
"Znhit2",0.00314294908905553,0.390120669928983,0.234,0.117,1
"Ap1m1",0.00314686521614217,0.323129755016692,0.391,0.229,1
"B4galt5",0.00315592667020752,-1.60319726936733,0.12,0.206,1
"Ctnna1",0.00315956365901321,-0.501088686949263,0.797,0.787,1
"Tspoap1",0.00318451808478967,1.66145614276559,0.083,0.025,1
"Kdm7a",0.00318574024540357,-0.577488920980704,0.823,0.8,1
"Ear2",0.0032020648858257,1.47028964109701,0.083,0.025,1
"Ltv1",0.00320563841742161,0.549217998237191,0.302,0.175,1
"Bin2",0.00321804247848122,0.413781485979505,0.469,0.295,1
"Baz2a",0.0032189661938855,0.290746511750036,0.604,0.403,1
"Rnf181",0.00322718887724833,0.283004332708818,0.266,0.14,1
"Bora",0.00322865995541605,1.00279996285101,0.078,0.022,1
"Upf3b",0.0032417853138842,0.522617274831479,0.37,0.225,1
"Phgdh",0.00325163087114221,1.05256145259346,0.172,0.086,1
